Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
campusCATALYST,https://www.crunchbase.com/organization/campuscatalyst,5001-10000,Active,https://www.campuscatalyst.uchicago.edu/,,,,,,,,,,,"Community and Lifestyle, Education, Other, Professional Services, Software","Communities, Consulting, Developer Platform, Education, Service Industry",,,,,815945,USD,815945,,,"Chicago, Illinois, United States",$1B to $10B,1890-01-01,year,,https://www.linkedin.com/company/uchicago
Comtech Telecommunications,https://www.crunchbase.com/organization/comtech-telecommunications,501-1000,Active,http://www.comtechtel.com,,6319627001,,,,,,,,,"Hardware, Information Technology, Manufacturing, Sales and Marketing, Software","Developer Platform, Information Technology, Manufacturing, Public Relations, Telecommunications",72,17,Electric Communication Technique,Scientific and electric apparatus and instruments,38834412,USD,38834412,,,"Melville, New York, United States",$500M to $1B,1967-01-01,year,"Magnetar Capital, U.S. Department of Defense, White Hat Capital Partners, 9-1-1 Association of Central Oklahoma Governments",http://www.linkedin.com/company/comtech-telecommunications-corp
Lynas Rare Earths Ltd,https://www.crunchbase.com/organization/lynas-corporation-ltd,501-1000,Active,https://www.lynasrareearths.com,general@lynascorp.com,+61 8 6241 3800,,,,,,,,,"Manufacturing, Natural Resources, Sales and Marketing, Software","Developer Platform, Manufacturing, Mining, Mining Technology, Precious Metals, Sales",4,4,,Chemical substances,,,,,,"Perth, Western Australia, Australia",$500M to $1B,1983-05-25,day,"Australian Government, Hancock Prospecting, Business.gov.au, JARE",https://www.linkedin.com/company/lynas-rare-earths-ltd
Animoca Brands,https://www.crunchbase.com/organization/animoca-brands-corporation,101-250,Active,https://www.animocabrands.com,press@animocabrands.com,+852 2534 0888,293,322,126,12,,,,,"Apps, Blockchain and Cryptocurrency, Gaming, Media and Entertainment, Other, Software","Apps, Blockchain, Casual Games, Developer Platform, Metaverse, Video Games",0,12,,Scientific and electric apparatus and instruments,,,,,,"Cyberport, Hong Kong Island, Hong Kong",$500M to $1B,2014-01-01,year,"Hashed, Ubisoft, Mirae Asset, ThunderCore, Outlier Ventures",https://www.linkedin.com/company/animoca-brands
Soft Machines,https://www.crunchbase.com/organization/soft-machines,51-100,Closed,http://smachines.com,smi-info@smachines.com,14089690378,,,,,,,,,"Hardware, Science and Engineering, Software","Developer Platform, Mechanical Engineering, Semiconductor",44,0,Computing; Calculating,,1588242,USD,1588242,,,"Santa Clara, California, United States",$500M to $1B,2006-01-01,year,"AMD, Samsung Electronics, Samsung Ventures, Russian Venture Company, OneAngstrom",http://www.linkedin.com/company/soft-machines
Infinite Computer Solutions,https://www.crunchbase.com/organization/infinite-computer-solutions,5001-10000,Active,https://www.infinite.com,corporate-marketing@infinite.com,+91 80 4193 0000,,,,,,,,,"Blockchain and Cryptocurrency, Data and Analytics, Hardware, Information Technology, Internet Services, Other, Professional Services, Science and Engineering, Software","Blockchain, Business Intelligence, Cloud Infrastructure, Consulting, Developer Platform, IT Infrastructure, Quality Assurance, Software, Software Engineering",3,5,,Scientific and technological services,39489343,USD,39489343,,,"Rockville, Maryland, United States",$500M to $1B,1999-01-01,year,,https://www.linkedin.com/company/infinite-computer-solutions
Finch,https://www.crunchbase.com/organization/finch,51-100,Active,http://www.finch.com,lee.roquet@finch.com,208-721-3428,,,,,,,,,"Commerce and Shopping, Data and Analytics, Information Technology, Sales and Marketing, Software","Business Information Systems, Business Intelligence, Developer Platform, Digital Marketing, E-Commerce, Marketing Automation, Social Media Marketing",0,3,,Advertising; business,,,,,,"Salt Lake City, Utah, United States",$500M to $1B,2009-07-01,day,Boathouse Capital,https://www.linkedin.com/company/finch-llc
DSI®,https://www.crunchbase.com/organization/data-systems-international,251-500,Active,https://www.dsiglobal.com/welcome/,info@dsiglobal.com,(800) 217-8030,,,,,,,,,"Apps, Internet Services, Mobile, Software, Transportation","Cloud Computing, Developer Platform, Enterprise Software, Mobile, Mobile Apps, PaaS, SaaS, Software, Supply Chain Management",3,11,Computing; Calculating,Scientific and technological services,68204537,USD,68204537,,,"Kansas City, Missouri, United States",$500M to $1B,1979-01-01,year,Quan Technology Fund,https://www.linkedin.com/company/data-systems-international-%C2%AE/
SHIFT,https://www.crunchbase.com/organization/shift-4,1001-5000,Active,http://www.shiftinc.jp/,info@shiftinc.jp,+81 120-142-117,3,3,,,,,,,"Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software","Developer Platform, Enterprise Software, Network Security, Quality Assurance, Software, Software Engineering",,,,,,,,,,"Tokyo, Tokyo, Japan",$500M to $1B,2005-09-01,day,"Works Applications, Mitsui & Co, DNX Ventures, NTT DOCOMO Ventures, Mistletoe",https://www.linkedin.com/company/shiftincjp
Wuxi Hua Dong Heavy Machinery,https://www.crunchbase.com/organization/wuxi-hua-dong-heavy-machinery,501-1000,Active,http://www.hdhm.com/,web@hdhm.com,86 510 8562 8888,,,,,,,,,"Manufacturing, Science and Engineering, Software","Advanced Materials, Developer Platform, Manufacturing",,,,,,,,,,"Wuxi, Anhui, China",$500M to $1B,2004-01-01,year,"Vertex Ventures, JD Capital, Vertex Ventures China",https://www.linkedin.com/company/wuxi-huadong-heavy-machinery-co-ltd-
Docker,https://www.crunchbase.com/organization/docker,251-500,Active,https://www.docker.com,info@docker.com,(415) 941-0376,,,,,,,,,"Information Technology, Software","Developer Platform, Developer Tools, Information Technology, Software",0,41,,Scientific and electric apparatus and instruments,,,,,,"Palo Alto, California, United States",$100M to $500M,2013-10-01,month,"The Family, Vertex Ventures, AME Cloud Ventures, Trinity Ventures, Citi Ventures",https://www.linkedin.com/company/docker
OutSystems,https://www.crunchbase.com/organization/outsystems,1001-5000,Active,https://www.outsystems.com,info@outsystems.com,617 837 6840,,,,,,,,,"Data and Analytics, Information Technology, Software","Data Integration, Developer Platform, Developer Tools, DevOps, PaaS, SaaS, Software",0,1,,Scientific and technological services,24310761,USD,24310761,,,"Boston, Massachusetts, United States",$100M to $500M,2001-01-01,year,"Guidepost Growth Equity, Goldman Sachs, Canada Pension Plan Investment Board, GS Growth, Armilar Venture Partners",https://www.linkedin.com/company/outsystems
Aptean,https://www.crunchbase.com/organization/Aptean,1001-5000,Active,http://www.aptean.com,info@aptean.com,(855)411-2783,,,,,,,,,Software,"Developer Platform, Enterprise Software, Software",,,,,,,,,,"Indianapolis, Indiana, United States",$100M to $500M,1992-01-01,year,"TA Associates, Charlesbank Capital Partners, Insight Partners, Thoma Bravo, Vista Equity Partners",https://www.linkedin.com/company/aptean
Coveo,https://www.crunchbase.com/organization/coveo,251-500,Active,http://www.coveo.com/,info@coveo.com,(418) 263-1111,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Developer Platform, Enterprise Software, Information Technology, Search Engine",5,5,,Scientific and technological services,6674159,USD,6674159,,,"Quebec, Quebec, Canada",$100M to $500M,2005-01-01,year,"BDC Venture Capital, Fonds de solidarité FTQ, Access Capital, Investissement Quebec, BDC Capital Corporation",http://www.linkedin.com/company/coveo/
Karma Automotive,https://www.crunchbase.com/organization/karma-automotive,501-1000,Active,https://www.karmaautomotive.com/,,949-629-7502,,,,,,,,,"Manufacturing, Software, Transportation","Automotive, Developer Platform, Manufacturing",175,55,Vehicles In General,Vehicles,5448263,USD,5448263,,,"Irvine, California, United States",$100M to $500M,2014-01-01,year,Northern Lights Foundation,https://www.linkedin.com/company/karma-automotive-llc
Identiv,https://www.crunchbase.com/organization/identiv,251-500,Active,http://www.identiv.com,info@identive-group.com,01524 840112,1,1,1,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cyber Security, Developer Platform, Hardware, Identity Management, Internet of Things, Network Security, NFC, RFID, Security",3,6,Computing; Calculating,Scientific and electric apparatus and instruments,8059703,USD,8059703,,,"Fremont, California, United States",$100M to $500M,1990-01-01,year,"Western Technology Investment, Mountain Partners, Reference Capital SA, Dr. Cornelius Boersch",http://www.linkedin.com/company/identiv
NEAR,https://www.crunchbase.com/organization/near-f896,51-100,Active,https://near.org/,hello@nearprotocol.com,,14,14,5,2,,,,,"Blockchain and Cryptocurrency, Information Technology, Other, Software","Blockchain, Developer Platform, Information Services, Information Technology, Software",,,,,,,,,,"San Francisco, California, United States",$100M to $500M,2017-01-01,year,"Hashed, Greenfield, Amber Group, Dragonfly, Three Arrows Capital",https://www.linkedin.com/company/near-protocol/
Apollo GraphQL,https://www.crunchbase.com/organization/apollo-3,101-250,Active,http://www.apollographql.com,team@apollographql.com,415-787-0532,,,,,,,,,Software,"Developer APIs, Developer Platform, Developer Tools, Enterprise Software, Open Source, Software",1,13,,Scientific and technological services,7561950,USD,7561950,,,"San Francisco, California, United States",$100M to $500M,2016-01-01,year,"DCVC, Neythri Futures Fund, Next47, Trinity Ventures, Andreessen Horowitz",https://www.linkedin.com/company/apollo-graphql
Spectranetics,https://www.crunchbase.com/organization/spectranetics,501-1000,Active,http://spectranetics.com/,careers@spnc.com,(719) 265-7518,,,,,,,,,"Health Care, Manufacturing, Software","Developer Platform, Health Care, Manufacturing, Medical, Medical Device",,,,,10066022,USD,10066022,,,"Colorado Springs, Colorado, United States",$100M to $500M,1980-01-01,year,"MidCap Financial, Novo Ventures, Silicon Valley Bank",http://www.linkedin.com/company/spectranetics
Immersive Labs,https://www.crunchbase.com/organization/immersive-labs-2,251-500,Active,https://immersivelabs.com,enquiries@immersivelabs.com,+44 20 3893 9101,,,,,,,,,"Information Technology, Privacy and Security, Software","Cyber Security, Developer Platform, Developer Tools, Network Security",0,0,Computing; Calculating,,17126815,USD,17126815,,,"Bristol, Bristol, City of, United Kingdom",$100M to $500M,2017-01-09,day,"Summit Partners, Goldman Sachs Asset Management, Goldman Sachs, Citi Ventures, Ten Eleven Ventures",https://www.linkedin.com/company/immersive-labs-limited
Copado,https://www.crunchbase.com/organization/copado,501-1000,Active,https://www.copado.com/,,,,,,,,,,,"Information Technology, Other, Software","Collaboration, Developer Platform, Developer Tools, DevOps, IT Management, Software",5,2,Computing; Calculating,Scientific and technological services,237458,USD,237458,,,"Chicago, Illinois, United States",$100M to $500M,2013-01-01,year,"Lead Edge Capital, Isai, IBM Ventures, Insight Partners, DG VENTURES",https://www.linkedin.com/company/copado-solutions-s.l/
Ourpalm,https://www.crunchbase.com/organization/ourpalm,5001-10000,Active,http://ourpalm.com,hr@ourpalm.com,86 10 6507 3699,8,8,4,,,,,,"Gaming, Mobile, Software","Developer Platform, Gaming, Mobile",0,6,,Scientific and electric apparatus and instruments,,,,,,"Beijing, Beijing, China",$100M to $500M,1996-06-10,day,"Tencent, Sequoia Capital China, GoldStone",https://www.linkedin.com/company/ourpalm-co-ltd
B-Soft,https://www.crunchbase.com/organization/b-soft,5001-10000,Closed,http://www.bsoft.com.cn,,0571-88217878,,,,,,,,,"Health Care, Information Technology, Software","Developer Platform, Enterprise Software, Health Care, Information Technology, Management Information Systems, Software",,,,,,,,,,"Hangzhou, Zhejiang, China",$100M to $500M,1997-01-01,year,"Philips, Intel Capital, Zhejiang Paradise, Zhejiang Venture Capital",https://www.linkedin.com/company/%E5%88%9B%E4%B8%9A%E8%BD%AF%E4%BB%B6%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/about/
Petainer,https://www.crunchbase.com/organization/petainer,501-1000,Active,http://www.petainer.com/,enquiries@petainer.com,+49 172 5647623,,,,,,,,,"Administrative Services, Design, Manufacturing, Software","Developer Platform, Manufacturing, Packaging Services, Plastics and Rubber Manufacturing, Product Design",23,4,"Opening, Closing Or Cleaning Bottles, Jars Or Similar Containers","Rubber and plastic goods; packing, stopping and insulating materials",83681,USD,83681,,,"London, England, United Kingdom",$100M to $500M,1983-01-01,year,"Kohlberg Kravis Roberts, Alpina Partners, Next Wave Partners",https://www.linkedin.com/company/petainer
Sernova,https://www.crunchbase.com/organization/sernova,51-100,Active,http://sernova.com,info@sernova.com,1-877-299-4603,,,,,,,,,"Biotechnology, Health Care, Science and Engineering, Software","Biotechnology, Developer Platform, Health Care, Therapeutics",11,0,Medical Or Veterinary Science; Hygiene,,244668,USD,244668,,,"London, Ontario, Canada",$100M to $500M,1998-08-19,day,Gravitas Securities,https://www.linkedin.com/company/sernova-corp.
Survey Monkey,https://www.crunchbase.com/organization/survey-monkey,1001-5000,Active,https://surveymonkey.com,support@surveymonkey.com,,,,,,,,,,Software,"Developer Platform, SaaS, Software",,,,,46903050,USD,46903050,,,"San Mateo, California, United States",$100M to $500M,1998-01-01,year,,https://www.linkedin.com/company/surveymonkey/
Making Fun,https://www.crunchbase.com/organization/making-fun,11-50,Active,https://makingfun.com,contact@makingfun.com,5103945564,,,,,,,,,"Content and Publishing, Gaming, Media and Entertainment, Software","Developer Platform, Gaming, Publishing",0,9,,Scientific and electric apparatus and instruments,272993,USD,272993,,,"Oakland, California, United States",$100M to $500M,2009-01-01,year,,https://www.linkedin.com/company/making-fun-inc.
M3O,https://www.crunchbase.com/organization/m3o,1-10,Active,https://m3o.com,,,,,,,,,,,Software,"Developer Platform, Developer Tools, Open Source",,,,,,,,,,"London, England, United Kingdom",$100M to $500M,2016-01-01,year,"Blossom Capital, Lightspeed Venture Partners, Spencer Kimball, Ross Mason, Patrick Malatack",https://www.linkedin.com/company/micro-services-inc/
Uiflow,https://www.crunchbase.com/organization/uiflow,1-10,Active,https://www.uiflow.com/,sol@uiflow.com,,,,,,,,,,"Other, Software","B2B, Developer Platform, Developer Tools, SaaS, Software",1,2,Computing; Calculating,Scientific and technological services,162150,USD,162150,,,"San Francisco, California, United States",$100M to $500M,2020-01-01,year,"Y Combinator, Kevin Mahaffey, Y Combinator Continuity Fund, Transpose Platform Management, Together Fund",https://www.linkedin.com/company/uiflow
Google Cloud,https://www.crunchbase.com/organization/google-cloud-platform,10001+,Active,https://cloud.google.com/,,1-844-613-7589,19,19,11,4,,,,,"Information Technology, Internet Services, Software","Cloud Computing, Cloud Data Services, Developer Platform",,,,,843936300,USD,843936300,,,"San Francisco, California, United States",$100M to $500M,2019-08-16,day,,https://www.linkedin.com/showcase/google-cloud
SouthGobi Resources,https://www.crunchbase.com/organization/southgobi-resources-ltd,501-1000,Active,http://southgobi.com,info-southgobi@southgobi.com,(604) 681-6799,,,,,,,,,"Design, Manufacturing, Software","Developer Platform, Manufacturing, Product Design",,,,,1257388,USD,1257388,,,"Vancouver, British Columbia, Canada",$100M to $500M,2002-01-01,year,Land Grand International Holding Ltd,https://www.linkedin.com/company/southgobi-resources-ltd
Liferay,https://www.crunchbase.com/organization/liferay,501-1000,Active,https://www.liferay.com,sales@liferay.com,+1 877 543 3729,,,,,,,,,"Commerce and Shopping, Information Technology, Internet Services, Other, Software","CMS, Collaboration, Developer Platform, E-Commerce Platforms, Enterprise Software, Online Portals, SaaS, Software",4,15,Computing; Calculating,Scientific and technological services,19448578,USD,19448578,,,"Diamond Bar, California, United States",$100M to $500M,2004-01-01,year,,https://www.linkedin.com/company/liferay-inc-
STRATACACHE,https://www.crunchbase.com/organization/stratacache,1001-5000,Active,http://www.stratacache.com,info@stratacache.com,937-224-0485,,,,,,,,,"Advertising, Commerce and Shopping, Financial Services, Media and Entertainment, Sales and Marketing, Software","Developer Platform, Digital Media, Digital Signage, Enterprise Software, Finance, Mobile Advertising, Retail, Software",1,0,Education; Cryptography; Display; Advertising; Seals,,17017564,USD,17017564,,,"Dayton, Ohio, United States",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/stratacache
Ebix,https://www.crunchbase.com/organization/ebix,1001-5000,Active,http://www.ebix.com,,+116782812020,,,,,,,,,"Commerce and Shopping, Software","Developer Platform, E-Commerce, Software",0,36,,Scientific and electric apparatus and instruments,187290032,USD,187290032,,,"Atlanta, Georgia, United States",$100M to $500M,1976-01-01,year,,http://www.linkedin.com/company/ebix
Fulcrum Digital,https://www.crunchbase.com/organization/fulcrum-digital,1001-5000,Active,https://fulcrumdigital.com/,info@fulcrumdigital.com,20 15 237555,,,,,,,,,"Information Technology, Professional Services, Software","Business Information Systems, Consulting, Developer Platform, Information Services, Information Technology, Software",0,3,,Scientific and technological services,21069280,USD,21069280,,,"Jersey City, New Jersey, United States",$100M to $500M,1999-01-01,day,,https://www.linkedin.com/company/fulcrum-digital/
Power Integrations,https://www.crunchbase.com/organization/power-integrations,501-1000,Active,https://www.power.com/,customerservice@powerint.com,+114084149200,1,1,1,,,,,,"Design, Hardware, Internet Services, Manufacturing, Media and Entertainment, Other, Science and Engineering, Software","Content, Developer Platform, Manufacturing, Product Design, Real Time, Semiconductor, Social Network",410,84,Generation; Conversion Or Distribution Of Electric Power,Scientific and electric apparatus and instruments,49199186,USD,49199186,,,"San Jose, California, United States",$100M to $500M,1988-01-01,year,"Esther Dyson, Keiretsu Forum",http://www.linkedin.com/company/power-integrations
