Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Open Intelligence,https://www.crunchbase.com/organization/open-intelligence,1-10,Active,https://www.openintelligence.com/,info@openintelligence.com,1-919-828-5530,,,,,,,,,"Administrative Services, Apps, Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software","Apps, Business Intelligence, Data Visualization, Database, Information Technology, Project Management, Software Engineering",,,,,87034,USD,87034,,,"Raleigh, North Carolina, United States",$500M to $1B,2005-08-01,month,,
RUBICON,https://www.crunchbase.com/organization/rubicon-8ef8,11-50,Active,https://www.rubicon-world.com,info@rubicon-world.com,+38761753100,,,,,,,,,"Design, Science and Engineering, Software","Software, Software Engineering, UX Design",,,,,305468,USD,305468,,,"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",$500M to $1B,2013-07-11,day,,https://www.linkedin.com/company/rubicon-d-o-o-
First Light Solutions Inc.,https://www.crunchbase.com/organization/first-light-solutions-inc,1-10,Active,https://www.firstlightsolutions.com,info@firstlightsolutions.com,778-819-6848,,,,,,,,,"Administrative Services, Information Technology, Other, Sales and Marketing, Science and Engineering, Software","Information Technology, Marketing, Project Management, Software Engineering",,,,,72760,USD,72760,,,"Vancouver, British Columbia, Canada",$500M to $1B,2017-05-17,day,,https://www.linkedin.com/company/firstlightsolutions/
Mitsubishi Electric Mechatronics Software,https://www.crunchbase.com/organization/mitsubishi-electric-mechatronics-software,1001-5000,Active,http://www.msw.co.jp/,,052-957-3400,,,,,,,,,"Consumer Electronics, Hardware, Science and Engineering, Software","Electronics, Software, Software Engineering",,,,,,,,,,"Nagoya, Aichi, Japan",$500M to $1B,1983-04-01,day,,
Fateh Sanat Kimia,https://www.crunchbase.com/organization/fateh-sanat-kimia,1001-5000,Active,https://www.fatehsanat.com,info@fatehsanat.com,,,,,,,,,,"Manufacturing, Real Estate, Science and Engineering, Software","Construction, Manufacturing, Software Engineering",,,,,,,,,,"Tehran, Tehran, Iran",$500M to $1B,1984-01-01,year,,http://www.linkedin.com/company/5285180
CRCSI,https://www.crunchbase.com/organization/crcsi,11-50,Active,https://www.crcsi.com.au,info@crcsi.com.au,,,,,,,,,,"Government and Military, Information Technology, Science and Engineering, Software","Government, GovTech, Software Engineering",,,,,,,,,,"Melbourne, Victoria, Australia",$500M to $1B,2003-07-01,month,,https://www.linkedin.com/company/crcsi/
Scaler Academy,https://www.crunchbase.com/organization/interviewbit-academy,51-100,Active,https://www.scaler.com/,hello@scaler.com,91 79724 04637,,,,,,,,,"Consumer Electronics, Education, Hardware, Science and Engineering, Software","Computer, Education, Software, Software Engineering",,,,,,,,,,"Bengaluru, Karnataka, India",$100M to $500M,2019-04-01,month,"Lightrock, Tiger Global Management, Peak XV Partners",https://www.linkedin.com/school/scaleracademy/
IRIS Software Group,https://www.crunchbase.com/organization/iris-software-group,251-500,Active,https://www.iris.co.uk,support@iris.co.uk,+08448449644,1,1,1,,,,,,"Science and Engineering, Software","Enterprise Software, Software, Software Engineering, Web Development",0,8,,Scientific and electric apparatus and instruments,71992435,USD,71992435,,,"Datchet, Windsor and Maidenhead, United Kingdom",$100M to $500M,1978-11-01,day,"Intermediate Capital Group, HgCapital Trust plc",https://www.linkedin.com/company/iris-software-group/
Grid Dynamics,https://www.crunchbase.com/organization/grid-dynamics,1001-5000,Active,http://www.griddynamics.com,info@griddynamics.com,6504222796,1,1,,,,,,,"Apps, Data and Analytics, Internet Services, Mobile, Professional Services, Science and Engineering, Software","Big Data, Cloud Computing, Mobile Apps, Outsourcing, Software Engineering",,,,,13492527,USD,13492527,,,"San Ramon, California, United States",$100M to $500M,2006-01-01,year,Benhamou Global Ventures,http://www.linkedin.com/company/grid-dynamics
Infogain Corporation,https://www.crunchbase.com/organization/infogain,1001-5000,Active,https://www.infogain.com/,info@infogain.com,(408) 355-6000,,,,,,,,,"Information Technology, Other, Professional Services, Science and Engineering, Software","Consulting, Information Technology, IT Infrastructure, IT Management, Professional Services, Software, Software Engineering",0,2,,Scientific and technological services,80528402,USD,80528402,,,"Los Gatos, California, United States",$100M to $500M,1990-01-01,year,"Chrys Capital, HCL Technologies, KPIT Technologies, Cyient, LiquidHub",https://www.linkedin.com/company/infogain
AND Digital,https://www.crunchbase.com/organization/andigital,1001-5000,Active,http://www.and.digital,hello@and.digital,+44 207 812 6429,,,,,,,,,"Apps, Design, Internet Services, Mobile, Professional Services, Science and Engineering, Software","Cloud Computing, Consulting, Mobile Apps, Software Engineering, UX Design",,,,,,,,,,"London, England, United Kingdom",$100M to $500M,2014-01-01,year,"Business Growth Fund, Philip Green",https://www.linkedin.com/company/and_digital/
Bridgenext,https://www.crunchbase.com/organization/emtec,1001-5000,Active,https://www.bridgenext.com/,information@bridgenext.com,904-739-7676,,,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Design, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Video","Analytics, Artificial Intelligence (AI), Data Management, Digital Marketing, Generative AI, Machine Learning, Robotic Process Automation (RPA), Software Engineering, UX Design, Video Editing",0,3,,Scientific and technological services,15808962,USD,15808962,,,"Jacksonville, Florida, United States",$100M to $500M,1995-01-01,year,"NewSpring, Star Mountain Capital, Garrison Investment Group, Crystal Financial, LBC Credit Partners",https://www.linkedin.com/company/bridgenext/
Turing.com,https://www.crunchbase.com/organization/turing,1001-5000,Active,https://turing.com/MVJmQ7,,650-704-2449,,,,,,,,,"Information Technology, Professional Services, Science and Engineering, Software","Freelance, Information Technology, Software, Software Engineering",0,1,,Advertising; business,9724289,USD,9724289,,,"Palo Alto, California, United States",$100M to $500M,2018-03-22,day,"UpHonest Capital, Gaingels, B Capital, 500 Global, Alumni Ventures",https://www.linkedin.com/company/turing
Toptal,https://www.crunchbase.com/organization/toptal,1001-5000,Active,https://www.toptal.com,contact@toptal.com,1(888) 604-3188,,,,,,,,,"Administrative Services, Content and Publishing, Design, Science and Engineering, Software","Copywriting, Human Resources, Product Design, SaaS, Software, Software Engineering",0,10,,Advertising; business,,,,,,"San Francisco, California, United States",$100M to $500M,2010-11-01,month,"Andreessen Horowitz, Compound, Adam D’Angelo, Ryan Rockefeller, David Hersh",http://www.linkedin.com/company/toptal
BairesDev,https://www.crunchbase.com/organization/bairesdev,1001-5000,Active,https://www.bairesdev.com,info@bairesdev.com,1 (408) 478-2739,,,,,,,,,"Data and Analytics, Professional Services, Science and Engineering, Software","Big Data, Outsourcing, Software, Software Engineering, Web Development",0,1,,Advertising; business,42433380,USD,42433380,,,"San Francisco, California, United States",$100M to $500M,2009-06-01,month,,http://www.linkedin.com/company/bairesdev
Theorem,https://www.crunchbase.com/organization/theorem-687d,11-50,Active,http://www.theoremlp.com,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software","Financial Services, FinTech, Machine Learning, Software Engineering",0,1,,Clothing; footwear; headgear,162786,USD,162786,,,"San Francisco, California, United States",$100M to $500M,2014-01-01,year,"DCVC, Paul Buchheit, Y Combinator, SV Angel, Initialized Capital",https://www.linkedin.com/company/theorem-lp/
Altium,https://www.crunchbase.com/organization/altium-limited,501-1000,Active,http://www.altium.com,sales.na@altium.com,1(800)488-0681,1,1,,,,,,,"Consumer Electronics, Hardware, Science and Engineering, Software","Electronic Design Automation (EDA), Electronics, Embedded Software, Software, Software Engineering",2,61,Computing; Calculating,Scientific and electric apparatus and instruments,2167683,USD,2167683,,,"La Jolla, California, United States",$100M to $500M,1985-01-01,year,Mission Ventures,https://www.linkedin.com/company/altium
KPIT Technologies,https://www.crunchbase.com/organization/ikv-technologies-ag,10001+,Active,https://www.kpit.com/,,+91 20 6770 6000,2,2,1,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Product Design, Software, Software Engineering",46,5,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Pune, Maharashtra, India",$100M to $500M,1990-01-01,year,"Chrys Capital, CX Partners",https://www.linkedin.com/company/kpit/
Caseware,https://www.crunchbase.com/organization/caseware,501-1000,Active,https://www.caseware.com/ca,connect@caseware.com,+1-416-867-9504,,,,,,,,,"Financial Services, Information Technology, Professional Services, Science and Engineering, Software","Accounting, Information Technology, Software, Software Engineering",3,18,,Scientific and electric apparatus and instruments,19985520,USD,19985520,,,"Toronto, Ontario, Canada",$100M to $500M,1988-01-01,year,Hg,https://www.linkedin.com/company/caseware-international-inc/
REVATURE,https://www.crunchbase.com/organization/revature,1001-5000,Active,http://revature.com/,info@revature.com,(703)570-8181,,,,,,,,,"Education, Information Technology, Professional Services, Science and Engineering, Software","Consulting, Corporate Training, Information Technology, IT Management, Software Engineering, Training",0,2,,Education; entertainment,55311902,USD,55311902,,,"Reston, Virginia, United States",$100M to $500M,2003-01-01,year,"University Ventures, Strada Education Network, Eden Capital",
Radixweb,https://www.crunchbase.com/organization/radix-web,501-1000,Active,https://radixweb.com/,sales@radixweb.com,+1 312 528 3083,,,,,,,,,"Apps, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Application Performance Management, Cloud Computing, Cloud Management, Consumer Applications, Information Services, Information Technology, SaaS, Software, Software Engineering, Web Development",,,,,,,,,,"Ahmedabad, Gujarat, India",$100M to $500M,2000-07-21,day,,https://www.linkedin.com/company/radixweb
intive,https://www.crunchbase.com/organization/intive-gmbh,1001-5000,Active,https://intive.com/,info@intive.com,+49 941 569 590 0,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Mobile, Science and Engineering, Software","Embedded Software, Enterprise Software, Information Technology, Internet, Mobile Apps, Product Design, Software, Software Engineering",0,1,,Scientific and electric apparatus and instruments,6703015,USD,6703015,,,"Munich, Bayern, Germany",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/intive/
Versent,https://www.crunchbase.com/organization/versent,101-250,Active,http://www.versent.com.au/,info@versent.com.au,+61386802363,,,,,,,,,"Data and Analytics, Design, Information Technology, Internet Services, Privacy and Security, Professional Services, Science and Engineering, Software","Cloud Computing, Cloud Data Services, Cloud Management, Consulting, Data Visualization, Developer APIs, Information Technology, Internet of Things, Security, Software Engineering",,,,,,,,,,"Melbourne, Victoria, Australia",$100M to $500M,2014-07-01,month,,https://www.linkedin.com/company/6379533
Applaudo,https://www.crunchbase.com/organization/applaudo-studios,501-1000,Active,http://www.applaudostudios.com,info@applaudostudios.com,+503 2550 4161,,,,,,,,,"Apps, Design, Information Technology, Mobile, Science and Engineering, Software","Apps, Consumer Software, DevOps, Enterprise Software, Mobile, Mobile Apps, Product Design, Software, Software Engineering, Web Development",,,,,12965770,USD,12965770,,,"Austin, Texas, United States",$100M to $500M,2013-06-25,day,,https://www.linkedin.com/company/applaudo
Creative Synergies Group,https://www.crunchbase.com/organization/creative-synergies-group,1001-5000,Active,https://www.global-csg.com/,info@global-csg.com,,,,,,,,,,"Apps, Hardware, Science and Engineering, Software","Apps, Embedded Systems, Software, Software Engineering",,,,,20686114,USD,20686114,,,"Okemos, Michigan, United States",$100M to $500M,2011-01-01,year,,https://www.linkedin.com/company/creative-synergies-group/
MSRcosmos LLC,https://www.crunchbase.com/organization/nsrcosmos-llc,1001-5000,Active,http://www.msrcosmos.com/,info@msrcosmos.com,(925)399-4218,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Manufacturing, Other, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Consulting, Enterprise Applications, Enterprise Resource Planning (ERP), Industrial Automation, IT Infrastructure, Real Time, Software Engineering",,,,,32308179,USD,32308179,,,"Wilmington, Delaware, United States",$100M to $500M,2008-02-19,day,,https://www.linkedin.com/company/msrcosmos-llc
Ideas2IT,https://www.crunchbase.com/organization/ideas2it,501-1000,Active,https://www.ideas2it.com/,contactus@ideas2it.com,044-4358-9625,,,,,,,,,"Design, Information Technology, Professional Services, Science and Engineering, Software","Consulting, Information Technology, Product Design, Software, Software Engineering",,,,,1405740,USD,1405740,,,"Guindy, Tamil Nadu, India",$100M to $500M,2009-01-01,year,,https://www.linkedin.com/company/ideas2it/
Vincit,https://www.crunchbase.com/organization/vincit-oy,501-1000,Active,https://www.vincit.com/,info@vincit.com,+358 3 217 3762,,,,,,,,,"Apps, Design, Mobile, Science and Engineering, Software","Embedded Software, Mobile Apps, Software, Software Engineering, UX Design, Web Development",0,3,,Scientific and electric apparatus and instruments,14929884,USD,14929884,,,"Tampere, Western Finland, Finland",$100M to $500M,2007-01-01,year,,https://www.linkedin.com/company/vincit-plc/
ESI Group,https://www.crunchbase.com/organization/esi-group,1001-5000,Active,http://www.esi-group.com,info@esi-group.com,+330153651414,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Science and Engineering, Software, Sustainability","Analytics, Environmental Engineering, Internet of Things, Predictive Analytics, Simulation, Software, Software Engineering, Virtual Reality",2,22,Computing; Calculating,Scientific and electric apparatus and instruments,9653829,USD,9653829,,,"Paris, Ile-de-France, France",$100M to $500M,1973-01-01,year,,http://www.linkedin.com/company/esi-group
Ascendum Solutions,https://www.crunchbase.com/organization/ascendum-solutions-2,1001-5000,Active,http://www.ascendum.com,info@ascendum.com,(513) 792-5100,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Mobile, Sales and Marketing, Science and Engineering, Software","Analytics, Apps, Artificial Intelligence (AI), Big Data, Digital Marketing, Information Technology, Mobile Apps, Software, Software Engineering",,,,,19336159,USD,19336159,,,"Cincinnati, Ohio, United States",$100M to $500M,2001-01-01,year,,https://www.linkedin.com/company/ascendum-solutions
Aditi Consulting,https://www.crunchbase.com/organization/aditi-consulting,501-1000,Active,https://aditiconsulting.com,info@aditiconsulting.com,+1-425-305-5091,,,,,,,,,"Apps, Information Technology, Professional Services, Science and Engineering, Software","Apps, Consulting, Information Technology, Software Engineering",0,2,,Advertising; business,32304012,USD,32304012,,,"Bellevue, Washington, United States",$100M to $500M,1994-01-01,year,,https://www.linkedin.com/company/aditiconsulting/
Vates,https://www.crunchbase.com/organization/vates,501-1000,Active,http://www.vates.com,vatessa@vates.com,+543515709800,,,,,,,,,"Information Technology, Internet Services, Science and Engineering, Software","Embedded Software, Information Technology, Internet of Things, Software, Software Engineering",,,,,,,,,,"Córdoba, Cordoba, Argentina",$100M to $500M,1991-01-01,year,,https://www.linkedin.com/company/vates/
Sogelink,https://www.crunchbase.com/organization/sogelink,501-1000,Active,https://www.sogelink.com,,,,,,,,,,,"Science and Engineering, Software","Enterprise Software, SaaS, Software, Software Engineering",0,1,,Scientific and electric apparatus and instruments,2210822,USD,2210822,,,"Caluire-et-cuire, Rhone-Alpes, France",$100M to $500M,2000-01-01,year,,https://www.linkedin.com/company/groupe-sogelink
