Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
JunTran Technologies,https://www.crunchbase.com/organization/juntran-technologies,51-100,Active,https://www.juntrantech.com,sales@juntrantech.com,+91 1 024 9388,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Resource Planning (ERP), Field-Programmable Gate Array (FPGA), Information Technology, Software",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$1M to $10M,2017-11-01,month,,https://www.linkedin.com/company/juntran-technologies-pvt-ltd
Numato Lab,https://www.crunchbase.com/organization/numato-lab,51-100,Active,https://numato.com/,help@numato.com,,,,,,,,,,"Hardware, Manufacturing, Science and Engineering, Software","Embedded Systems, Field-Programmable Gate Array (FPGA), Industrial Automation",,,,,256446,USD,256446,,,"Colorado Springs, Colorado, United States",$1M to $10M,2011-01-01,year,,https://www.linkedin.com/company/numato-systems-pvt.-ltd./
Relocation Management Worldwide,https://www.crunchbase.com/organization/relocation-management-worldwide,51-100,Active,https://relomw.com,info@relomw.com,1-(866)-815-8300,,,,,,,,,"Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Professional Services","Field-Programmable Gate Array (FPGA), Location Based Services, Management Consulting",,,,,187095,USD,187095,,,"Memphis, Tennessee, United States",$1M to $10M,2002-01-01,day,,
MADPCB,https://www.crunchbase.com/organization/madpcb,101-250,Active,https://madpcb.com,sales@madpcb.com,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Software","Electronic Design Automation (EDA), Electronics, Field-Programmable Gate Array (FPGA), Manufacturing",,,,,,,,,,"Baoan, Guangdong, China",,2016-01-01,day,,https://www.linkedin.com/company/madpcb/
Rachip,https://www.crunchbase.com/organization/rachip,51-100,Active,http://www.rachip.com/,info@rachip.com,+972747184000,,,,,,,,,"Data and Analytics, Hardware, Software","Field-Programmable Gate Array (FPGA), Software, Test and Measurement",,,,,,,,,,"Bene Beraq, Tel Aviv, Israel",,2007-01-01,year,,https://www.linkedin.com/company/254873
DEVCO Engineering & Technologies,https://www.crunchbase.com/organization/devco-engineering-technologies,51-100,Active,https://www.devco.in,sales@devco.In,+91 1800 891 2162,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","Field-Programmable Gate Array (FPGA), Industrial Automation, Lighting, Semiconductor",,,,,,,,,,"Ghaziabad, Uttar Pradesh, India",$1M to $10M,1998-01-01,year,,https://linkedin.com/company/devco-engineering-technologies-pvt-ltd
Abound Logic,https://www.crunchbase.com/organization/abound-logic,51-100,Active,http://www.aboundlogic.com,,408-716-6400,,,,,,,,,"Hardware, Manufacturing","Field-Programmable Gate Array (FPGA), Manufacturing",,,,,,,,,,"Santa Clara, California, United States",$1M to $10M,1993-01-01,year,,https://www.linkedin.com/company/abound-logic/
Embedded Systems Design Lab,https://www.crunchbase.com/organization/embedded-systems-design-lab,51-100,Active,http://www.elabinc.com,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Sales and Marketing","Electronics, Field-Programmable Gate Array (FPGA), Manufacturing, Sales",,,,,,,,,,"Mississauga, Ontario, Canada",Less than $1M,1993-01-01,year,,https://www.linkedin.com/company/elab-inc-/
Netswift,https://www.crunchbase.com/organization/netswift,51-100,Active,https://www.net-swift.com,info@net-swift.com,+86 18519956212,,,,,,,,,"Hardware, Manufacturing","Application Specific Integrated Circuit (ASIC), Field-Programmable Gate Array (FPGA), Manufacturing",,,,,,,,,,"Haidian, Beijing, China",,2014-05-01,month,,https://www.linkedin.com/company/wangxun
Shenzhen Jiehao Future Technology Co.,https://www.crunchbase.com/organization/shenzhen-jiehao-future-technology-co,251-500,Active,https://www.jhfpcb.com,sales@jhfpcb.com,+86 0755 23573376,,,,,,,,,"Commerce and Shopping, Hardware, Manufacturing","Field-Programmable Gate Array (FPGA), Manufacturing, Wholesale",,,,,,,,,,"Shenzhen, Guangdong, China",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/jh-pcb/
