Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Canadian Tire Corp.,https://www.crunchbase.com/organization/canadian-tire,10001+,Active,https://corp.canadiantire.ca,info@fbdctq.ca,(416)480-3000,,,,,,,,,"Commerce and Shopping, Hardware, Transportation","Automotive, Hardware, Retail",37,"1,661","Furniture,Domestic Articles Or Appliances; Coffee Mills; Spice Mills",Advertising; business,,,,,,"Toronto, Ontario, Canada",$10B+,1922-01-01,year,,https://www.linkedin.com/company/canadian-tire/
Apple,https://www.crunchbase.com/organization/apple,10001+,Active,http://www.apple.com,,408-996-1010,28,30,20,2,,,,2,"Consumer Electronics, Hardware, Mobile, Platforms, Software","Consumer Electronics, Hardware, Mobile Devices, Operating Systems, Wearables","40,443","3,248",Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Cupertino, California, United States",$10B+,1976-04-01,day,"Berkshire Hathaway, Microsoft, Sequoia Capital, KB Securities, Matrix",http://www.linkedin.com/company/apple
NVIDIA,https://www.crunchbase.com/organization/nvidia,10001+,Active,https://www.nvidia.com,info@nvidia.com,+1 (140) 848-6200,64,77,19,7,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), GPU, Hardware, Software, Virtual Reality","4,907",284,Computing; Calculating,Scientific and electric apparatus and instruments,2081257545,USD,2081257545,,,"Santa Clara, California, United States",$10B+,1993-01-01,year,"Sequoia Capital, TriplePoint Capital, ARK Investment Management, DARPA, ARPA-E",https://www.linkedin.com/company/nvidia
Parker Hannifin,https://www.crunchbase.com/organization/parker-hannifin,10001+,Active,http://www.parker.com,,+1 216 896 4026,2,2,,,,,,,"Hardware, Manufacturing","Hardware, Manufacturing",,,,,1298236052,USD,1298236052,,,"Cleveland, Ohio, United States",$10B+,1918-01-01,year,Advanced Propulsion Centre UK,https://www.linkedin.com/company/parker-hannifin
Cisco,https://www.crunchbase.com/organization/cisco,10001+,Active,http://www.cisco.com,,+1 800-553-6387,173,221,53,23,,,,,"Hardware, Software","Communications Infrastructure, Enterprise Software, Hardware, Software","17,609",603,Electric Communication Technique,Scientific and electric apparatus and instruments,4016779772,USD,4016779772,,,"San Jose, California, United States",$10B+,1984-12-01,day,,http://www.linkedin.com/company/cisco
Facebook,https://www.crunchbase.com/organization/facebook-ai,501-1000,Active,https://ai.meta.com/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Hardware, Machine Learning, Software","1,633",13,Computing; Calculating,Scientific and technological services,8705701500,USD,8705701500,,,"Menlo Park, California, United States",$10B+,2004-01-01,year,"Rahim Thawer, Milliways Ventures",https://www.linkedin.com/company/facebook
Dell,https://www.crunchbase.com/organization/dell,10001+,Active,https://www.dell.com,,(201)528-5501,27,29,8,1,,,,,"Consumer Electronics, Hardware, Information Technology","Computer, Consumer Electronics, Hardware, Information Technology","9,037",581,Computing; Calculating,Scientific and electric apparatus and instruments,7073509812,USD,7073509812,,,"Round Rock, Texas, United States",$10B+,1984-01-01,year,,https://www.linkedin.com/company/delltechnologies
Eaton Electrical,https://www.crunchbase.com/organization/eaton,10001+,Active,https://www.eaton.com,info-ex@eaton.com,+353 440 523 5000,5,5,4,,,,,,"Consumer Electronics, Energy, Hardware, Manufacturing, Other, Software, Transportation","Automotive, Electrical Distribution, Electronics, Hardware, Industrial, Manufacturing, Service Industry, Software","2,381","1,068",Basic Electric Elements,Scientific and electric apparatus and instruments,1701664000,USD,1701664000,,,"Dublin, Dublin, Ireland",$10B+,1911-01-01,year,"U.S. Department of Energy Solar Energy Technologies Office, Shalamuka Capital",http://www.linkedin.com/company/eaton-corporation
AMD,https://www.crunchbase.com/organization/amd,10001+,Active,http://www.amd.com,,(408) 749-4000,9,10,2,,,,,,"Consumer Electronics, Hardware, Internet Services, Science and Engineering, Software","Cloud Computing, Computer, Embedded Systems, GPU, Hardware, Semiconductor","5,402",129,Computing; Calculating,Scientific and electric apparatus and instruments,1783262531,USD,1783262531,,,"Santa Clara, California, United States",$10B+,1969-05-01,day,"KB Securities, Daniel Loeb",https://www.linkedin.com/company/amd
Micron Technology,https://www.crunchbase.com/organization/micron-technology,10001+,Active,http://www.micron.com,,(208) 368-4000,11,12,4,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering","Computer, Hardware, Manufacturing, Semiconductor","22,039",60,Information Storage,Scientific and electric apparatus and instruments,2324036648,USD,2324036648,,,"Boise, Idaho, United States",$10B+,1978-10-05,day,"Gimv, U.S. Department of Commerce, Celtic House Venture Partners",https://www.linkedin.com/company/micron-technology
Logitech,https://www.crunchbase.com/organization/logitech,5001-10000,Active,https://www.logitech.com/business,,+1 510-795-8500,9,10,,1,,,,,"Consumer Electronics, Gaming, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","B2B, Consumer Electronics, Gaming, Hardware, Professional Services, Software, Video Conferencing, Virtual Reality",1,1,Controlling,Scientific and electric apparatus and instruments,84022845,USD,84022845,,,"San Jose, California, United States",$10B+,1981-01-01,year,,https://www.linkedin.com/showcase/logitech-business/
Arrow Electronics,https://www.crunchbase.com/organization/arrow-electronics,10001+,Active,https://www.arrow.com/,investor@arrow.com,+1 303 824 4000,2,2,1,2,,,,,"Consumer Electronics, Energy, Hardware, Information Technology, Manufacturing, Other, Professional Services, Software","Consulting, Electrical Distribution, Electronics, Hardware, Manufacturing, Professional Services, Service Industry, Software, Technical Support, Virtualization",5,90,Computing; Calculating,Scientific and technological services,,,,,,"Centennial, Colorado, United States",$10B+,1935-01-01,year,,http://www.linkedin.com/company/arrow-electronics
Fujifilm,https://www.crunchbase.com/organization/fujifilm,10001+,Active,http://www.fujifilm.com,,81 3 6271 3040,21,23,7,2,,,,,"Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Software","Business Information Systems, Hardware, Manufacturing, Photography, Software","25,603",558,Optics,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1934-01-20,day,,https://www.linkedin.com/company/fujifilmcorporation
Jabil,https://www.crunchbase.com/organization/jabil,10001+,Active,https://www.jabil.com,energy@jabil.com,1 727-577-9749,1,1,1,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Hardware, Manufacturing",303,29,Working Of Plastics,Scientific and technological services,2610253268,USD,2610253268,,,"St. Petersburg, Florida, United States",$10B+,1966-01-01,year,,https://www.linkedin.com/company/jabil
Advantech,https://www.crunchbase.com/organization/advantech,5001-10000,Active,http://www.advantech.com,info@bb-smartworx.com,(513) 742-0554,1,1,1,,,,,,"Hardware, Manufacturing, Mobile, Sales and Marketing, Science and Engineering","Hardware, Industrial Automation, Mobile, Public Relations",2,7,,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$10B+,1983-01-01,year,,https://www.linkedin.com/company/advantech
Mitsubishi Electric,https://www.crunchbase.com/organization/mitsubishi-electric,10001+,Active,https://www.mitsubishielectric.co.jp,,(813) 321-8211,20,23,7,1,,,,,"Hardware, Manufacturing, Science and Engineering","Hardware, Industrial Automation, Manufacturing","40,858",554,Generation; Conversion Or Distribution Of Electric Power,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1921-01-01,year,,https://www.linkedin.com/company/mitsubishielectric
SYNNEX,https://www.crunchbase.com/organization/synnex,10001+,Active,http://www.synnexcorp.com/,laurack@synnex.com,510-656-3333,2,2,,,,,,,"Hardware, Information Technology, Manufacturing, Transportation","Hardware, Information Technology, Logistics, Manufacturing",6,19,Computing; Calculating,Advertising; business,2438190051,USD,2438190051,,,"Fremont, California, United States",$10B+,1980-01-01,year,,https://www.linkedin.com/company/synnexcorporation/
ASUSTeK Computer,https://www.crunchbase.com/organization/asus,10001+,Active,https://www.asus.com,,1(888)678-3688,4,5,2,,,,,,"Hardware, Manufacturing, Mobile, Software","Hardware, Manufacturing, Mobile, Software","1,356",249,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$10B+,1990-04-02,day,,http://www.linkedin.com/company/asus
Ricoh Company,https://www.crunchbase.com/organization/ricoh,10001+,Active,https://www.ricoh.com,info@ricoh.se,+81 3-3777-8111,1,1,,,,,,,"Commerce and Shopping, Consumer Electronics, Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Science and Engineering, Software","Document Management, Electronics, Hardware, IT Infrastructure, IT Management, Manufacturing, Printing, Semiconductor, Software, Wholesale","12,348",289,Photography; Cinematography; Electrography,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1962-02-06,day,,https://www.linkedin.com/company/ricoh-company-ltd/
Avnet,https://www.crunchbase.com/organization/avnet,10001+,Active,https://www.avnet.com,corporate.communications@avnet.com,(480)643-2000,5,6,3,3,,,,,"Consumer Electronics, Energy, Hardware, Internet Services, Software, Transportation","Electrical Distribution, Electronics, Hardware, Internet of Things, Software, Supply Chain Management",3,70,Information Storage,Scientific and electric apparatus and instruments,1565675979,USD,1565675979,,,"Phoenix, Arizona, United States",$10B+,1921-01-01,year,,http://www.linkedin.com/company/avnet
Whirlpool,https://www.crunchbase.com/organization/whirlpool,10001+,Active,http://www.whirlpoolcorp.com/,media@whirlpool.com,(866) 698-2538,,,,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Real Estate, Sales and Marketing","Consumer Electronics, Consumer Goods, Hardware, Home Appliances, Home Services, Manufacturing, Sales","4,090",664,Refrigeration Or Cooling,Machines and machine tools,548283215,USD,548283215,,,"Benton Harbor, Michigan, United States",$10B+,1911-11-11,day,US Department of Energy,https://www.linkedin.com/company/whirlpool-corporation/
Mars Petcare,https://www.crunchbase.com/organization/mars-petcare,10001+,Active,http://www.mars.com/global/brands/petcare.aspx,contact.uk@mars.com,+1(703) 821-4900,6,6,,3,,,,,"Community and Lifestyle, Hardware, Health Care, Information Technology, Internet Services, Messaging and Telecommunications, Other, Transportation","Email, Hardware, Health Diagnostics, Pet, Service Industry, Supply Chain Management, Veterinary",,,,,1035000000,USD,1035000000,,,"Mclean, Virginia, United States",$10B+,1935-01-01,year,,https://www.linkedin.com/company/mars/
Pegatron,https://www.crunchbase.com/organization/pegatron,10001+,Active,https://www.pegatroncorp.com/,,+886281439001,3,3,1,,,,,,"Consumer Electronics, Hardware, Manufacturing","Computer, Hardware, Manufacturing",420,20,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$10B+,2007-06-27,day,,http://www.linkedin.com/company/pegatron
Essilor,https://www.crunchbase.com/organization/essilor,10001+,Active,http://essilor.com,info@essilor.com,+ 33 (0)1 49 77 42 24,2,2,,,,,,,"Hardware, Health Care","Hardware, Health Care, Medical Device",0,343,,Scientific and electric apparatus and instruments,,,,,,"Charenton-le-pont, Ile-de-France, France",$10B+,1972-01-01,year,,http://www.linkedin.com/company/essilor
EchoStar,https://www.crunchbase.com/organization/echostar,1001-5000,Active,http://echostar.com,international.info@echostar.com,303-706-4000,10,11,6,,,,,,"Hardware, Software","Hardware, Satellite Communication, Software",,,,,162822978,USD,162822978,,,"Englewood, Colorado, United States",$10B+,1980-01-01,year,,http://www.linkedin.com/company/echostar-corporation
Sharp,https://www.crunchbase.com/organization/sharp-corporation,10001+,Active,https://global.sharp/,,072-282-1221,3,4,2,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Hardware, Manufacturing, Telecommunications","8,738",198,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Sakai, Toyama, Japan",$10B+,1912-01-01,year,Qualcomm,
Wistron InfoComm,https://www.crunchbase.com/organization/wistron-infocomm-zhongshan-corporation,5001-10000,Active,https://www.wistron.com/CMS/Page/175,,,,,,,,,,,"Hardware, Manufacturing, Software","Hardware, Manufacturing, Software",,,,,,,,,,"Zhongshan, Anhui, China",$10B+,2001-01-01,year,Wistron Corporation,https://www.linkedin.com/company/wistron
Emcor Group,https://www.crunchbase.com/organization/ecmcorp,10001+,Active,http://emcorgroup.com,emcor_info@emcorgroup.com,(203)849-7800,,,,,,,,,"Hardware, Real Estate","Construction, Hardware",27,69,Building,Building; repairs,908241840,USD,908241840,,,"Norwalk, Connecticut, United States",$10B+,1994-01-01,year,,https://www.linkedin.com/company/emcor-group-inc
Metcash,https://www.crunchbase.com/organization/metcash,10001+,Active,http://www.metcash.com,info@metcash.com,61 2 9741 3000,,,,,,,,,"Commerce and Shopping, Food and Beverage, Hardware, Transportation","Food and Beverage, Hardware, Logistics, Retail, Wholesale",,,,,,,,,,"Sydney, New South Wales, Australia",$10B+,1927-01-01,year,Old Mutual Investment Group,https://www.linkedin.com/company/metcash
Lite-On Technology,https://www.crunchbase.com/organization/lite-on-technology,10001+,Active,http://www.liteon.com,,+886 2 8798 2888,3,5,1,,,,,,"Hardware, Manufacturing, Software","Hardware, Manufacturing, Software",719,15,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$10B+,1975-01-01,year,,https://www.linkedin.com/company/liteon
GIGABYTE,https://www.crunchbase.com/organization/gigabyte-9aa8,5001-10000,Active,https://www.gigabyte.com,security@gigabyte.com,+886 2 8912 4000,1,1,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Computer, Electronics, Hardware, Manufacturing",167,61,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$10B+,1986-01-01,year,,https://www.linkedin.com/company/gigabyte/
Wurth Group,https://www.crunchbase.com/organization/wurth-group,10001+,Active,https://www.wuerth.de/web/de/awkg/kontakt/kontakt.php,info@wuerth.com,49 7940 15-0,,,,,,,,,"Commerce and Shopping, Hardware","Hardware, Wholesale",76,26,Hand Tools; Portable Power-Driven Tools; Manipulators,Hand tools and implements,68104907,USD,68104907,,,"Künzelsau, Baden-Wurttemberg, Germany",$10B+,1945-01-01,year,,https://www.linkedin.com/company/w-rth-group/about/
Redback Networks,https://www.crunchbase.com/organization/redback-networks,501-1000,Active,https://www.ericsson.com/,,(408)750-5000,,,,,,,,,"Hardware, Software","Hardware, Software, Telecommunications",6,0,Electric Communication Technique,,76617,USD,76617,,,"San Jose, California, United States",$10B+,1996-01-01,year,"TCV, Nokia, Sequoia Capital, Mayfield Fund",https://www.linkedin.com/company/redback-networks/
Coretronic Corporation,https://www.crunchbase.com/organization/coretronic-corporation,10001+,Active,http://www.coretronic.com,,+886 35772000,1,1,1,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Hardware, Manufacturing",,,,,,,,,,"Taiwan, Jiangsu, China",$10B+,1992-06-30,day,,https://www.linkedin.com/company/coretronic/about/
HGST,https://www.crunchbase.com/organization/hgst,10001+,Closed,https://www.westerndigital.com/,salesna@hgst.com,(800)801-4618,2,2,,,,,,,"Hardware, Media and Entertainment, Software","Content, Enterprise Software, Hardware",,,,,1190201745,USD,1190201745,,,"San Jose, California, United States",$10B+,2003-01-01,year,,https://www.linkedin.com/company/hgst-a-western-digital-company/
NeXT,https://www.crunchbase.com/organization/next,10001+,Closed,http://next.com,,+1 408-996-1010,,,,,,,,,"Education, Hardware, Software","Education, Hardware, Software",,,,,603375,USD,603375,,,"Redwood City, California, United States",$10B+,1985-01-01,year,,
CLP Power Hong Kong,https://www.crunchbase.com/organization/clp-power-hong-kong-ltd,501-1000,Active,https://www.clp.com.hk,,852 2678 8111,,,,,,,,,"Hardware, Transportation","Hardware, Transportation",,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",$10B+,1901-01-01,year,,
Siemens Convergence Creators,https://www.crunchbase.com/organization/siemens-convergence-creators,10001+,Active,https://new.siemens.com/global/en.html,info@siemens-convergence.com,+49 89 63632474,,,,,,,,,"Hardware, Information Technology, Transportation","Hardware, Information Technology, Logistics, Telecommunications, Transportation",,,,,,,,,,"München, Bayern, Germany",$10B+,1992-01-01,year,,https://www.linkedin.com/company/siemens
Systagenix,https://www.crunchbase.com/organization/systagenix,501-1000,Closed,http://www.systagenix.net,kciexpress@kci1.com,+44 1293 842000,,,,,,,,,"Hardware, Health Care","Hardware, Health Care",49,36,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,,,,"Gatwick, Surrey, United Kingdom",$10B+,2008-01-01,year,,https://www.linkedin.com/company/acelity
Soldron,https://www.crunchbase.com/organization/soldron,10001+,Active,https://www.soldron.com,info@soldron.com,+91 22 48973337,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Hardware, Manufacturing",,,,,,,,,,"Mumbai, Maharashtra, India",$10B+,1982-01-01,year,,https://www.linkedin.com/company/vimla-engineering---india
Sony Russia,https://www.crunchbase.com/organization/sony-russia,501-1000,Active,https://www.sony.ru/,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Mobile","Consumer Electronics, Hardware, Manufacturing, Mobile",,,,,,,,,,"Moscow, Moscow City, Russian Federation",$10B+,1946-01-01,year,,
Axon,https://www.crunchbase.com/organization/taser-international,1001-5000,Active,https://www.axon.com,taser@taser.com,(800)978-2737,4,5,2,,,,,,"Consumer Electronics, Government and Military, Hardware, Information Technology, Software","Electronics, GovTech, Hardware, Software",349,149,Weapons,Scientific and electric apparatus and instruments,,,,,,"Scottsdale, Arizona, United States",$1B to $10B,1993-01-01,year,,https://www.linkedin.com/company/axon-protect-life
Roku,https://www.crunchbase.com/organization/roku,1001-5000,Active,https://www.roku.com,,+1-408-556-9391,,,,,,,,,"Advertising, Consumer Electronics, Hardware, Media and Entertainment, Sales and Marketing, Software","Advertising, Advertising Platforms, Consumer Electronics, Digital Entertainment, Digital Media, Hardware, Media and Entertainment, Software",938,41,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Los Gatos, California, United States",$1B to $10B,2002-10-01,day,"Netflix, Fidelity, Employee Stock Option Fund, Dow Jones, Good Technology",http://www.linkedin.com/company/roku
SharkNinja,https://www.crunchbase.com/organization/sharkninja-2,1001-5000,Active,http://www.sharkninja.com,privacy@sharkninja.com,(800) 361-4639,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Retail","1,109",444,"Furniture,Domestic Articles Or Appliances; Coffee Mills; Spice Mills",Machines and machine tools,103334485,USD,103334485,,,"Needham, Massachusetts, United States",$1B to $10B,1995-01-01,day,CDH Investments,https://www.linkedin.com/company/sharkninja
Xerox,https://www.crunchbase.com/organization/xerox,10001+,Active,https://www.xerox.com/,,(203)968-3000,4,4,2,,,,,,"Content and Publishing, Hardware, Information Technology, Media and Entertainment, Software","Digital Media, Hardware, Information Technology, Printing, Software","6,955",443,Computing; Calculating,Scientific and electric apparatus and instruments,422499000,USD,422499000,,,"Norwalk, Connecticut, United States",$1B to $10B,1960-01-01,year,"Citi, JP Morgan Chase, Goldman Sachs, Merrill Lynch, BNP Paribas Private Equity",http://www.linkedin.com/company/xerox
Bitcoin,https://www.crunchbase.com/organization/bitcoin-llc,101-250,Active,https://www.bitcoin.com,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Hardware, Media and Entertainment, Payments, Software","Bitcoin, Communications Infrastructure, Hardware, Media and Entertainment",,,,,21336177,USD,21336177,,,"San Francisco, California, United States",$1B to $10B,2008-01-01,year,"Breyer Labs, Larry Zhao, Kadda Sheekoff, Ed King",https://www.linkedin.com/company/bitcoin.com
Wabtec,https://www.crunchbase.com/organization/wabtec-corporation,10001+,Active,https://www.wabteccorp.com/,rpd-rubber@wabtec.com,+1 412-825-1000,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Natural Resources, Transportation","Electronics, Freight Service, Hardware, Industrial, Information Technology, Manufacturing, Mining, Plastics and Rubber Manufacturing, Transportation",3,1,Railways,Environmental control apparatus,142454288,USD,142454288,,,"Pittsburgh, Pennsylvania, United States",$1B to $10B,1872-01-01,year,,https://www.linkedin.com/company/wabtec-corporation
SES,https://www.crunchbase.com/organization/ses,1001-5000,Active,http://www.ses.com,,352 710 725 1,5,7,2,,,,,,"Hardware, Messaging and Telecommunications","Communications Infrastructure, Hardware, Satellite Communication, Telecommunications, Wired Telecommunications",21,28,Electric Communication Technique,Telecommunications,,,,,,"Betzdorf, Grevenmacher, Luxembourg",$1B to $10B,1985-01-01,day,European Investment Bank,https://www.linkedin.com/company/ses/
Foxconn Technology Group,https://www.crunchbase.com/organization/foxconn-technology-group,10001+,Active,http://www.foxconn.com,WebAdmin@foxconn.com,886-2-2268-3466,75,87,32,1,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Software","Electronics, Hardware, Information Technology, Manufacturing, Software","4,497",61,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$1B to $10B,1974-01-01,year,Sprint Vc,https://www.linkedin.com/company/foxconn
Seagate Technology,https://www.crunchbase.com/organization/seagate,10001+,Active,http://www.seagate.com,info@scientificdigitalimaging.com,(800) 732-4283,14,17,3,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Manufacturing, Software","Cloud Storage, Consumer Electronics, Data Storage, Flash Storage, Hardware, Information Services, Manufacturing, Software","4,081",69,Information Storage,Scientific and electric apparatus and instruments,799487345,USD,799487345,,,"Cupertino, California, United States",$1B to $10B,1979-01-01,year,ValueAct Capital,https://www.linkedin.com/company/seagate-technology
Habana,https://www.crunchbase.com/organization/habana,101-250,Active,https://habana.ai,info@habana.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Data Services, Cloud Management, Hardware, Software",,,,,206770,USD,206770,,,"San Jose, California, United States",$1B to $10B,2016-01-01,year,"Samsung Catalyst Fund, Bessemer Venture Partners, Battery Ventures, Intel Capital, WRV Capital",https://www.linkedin.com/company/habana-ai/
