Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Coupang,https://www.crunchbase.com/organization/coupang,10001+,Active,https://www.aboutcoupang.com,help@coupang.com,+82 1577 7011,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware, Other, Professional Services","Apparel, Consumer Electronics, Consumer Goods, Customer Service, E-Commerce, Retail, Shopping",897,172,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$10B+,2010-01-01,year,"SoftBank, Sequoia Capital, Wellington Management, Panorama Point Partners, Entrée Capital",https://www.linkedin.com/company/coupang
Nokia,https://www.crunchbase.com/organization/nokia,10001+,Active,http://www.nokia.com,press.services@nokia.com,+3580104488000,35,40,11,3,,,,,"Consumer Electronics, Hardware, Internet Services, Mobile, Software","Electronics, Enterprise Software, Internet of Things, Mobile Devices, Telecommunications","24,123",282,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Espoo, Southern Finland, Finland",$10B+,1865-05-12,day,"European Investment Bank, Nordic Investment Bank",http://www.linkedin.com/company/nokia
Foxconn,https://www.crunchbase.com/organization/hon-hai-precision-industry-co-ltd,10001+,Active,http://www.foxconn.com.tw,,886-2-2268-3466,5,5,2,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing, Software","Consumer Electronics, Manufacturing, Product Design, Software",,,,,,,,,,"Tucheng, T'ai-wan, Taiwan",$10B+,1974-02-20,day,,https://www.linkedin.com/company/%E9%B4%BB%E6%B5%B7%E7%B2%BE%E5%AF%86%E5%B7%A5%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/
Olympus,https://www.crunchbase.com/organization/olympus-corporation,10001+,Active,https://www.olympus.co.jp,,+81 3 3340 2111,4,4,2,1,,,,,"Consumer Electronics, Design, Hardware, Health Care, Manufacturing","Consumer Electronics, Manufacturing, Medical Device, Product Design","14,727",794,Medical Or Veterinary Science; Hygiene,Medical apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1919-10-12,day,ValueAct Capital,https://www.linkedin.com/company/オリンパス（株）
Midea Group,https://www.crunchbase.com/organization/midea-2,10001+,Active,https://midea-group.com,sales@midea.com,+867 572 260 7708,15,16,6,,,,,,"Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing","3,676",198,Heating; Ranges,Environmental control apparatus,,,,,,"Beijiao, Guangdong, China",$10B+,1968-01-01,year,EASME - EU Executive Agency for SMEs,https://www.linkedin.com/company/midea
Samsung Electronics,https://www.crunchbase.com/organization/samsung-electronics,10001+,Active,http://www.samsung.com,,+82 312001114,54,56,22,3,,,,,"Apps, Consumer Electronics, Financial Services, Hardware, Manufacturing, Mobile, Payments, Software","Consumer Electronics, Electronics, Manufacturing, Mobile, Mobile Apps, Mobile Devices, Mobile Payments, Software","135,752","3,604",Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$10B+,1969-02-12,day,KB Securities,https://www.linkedin.com/company/samsung-electronics
Dell,https://www.crunchbase.com/organization/dell,10001+,Active,https://www.dell.com,,(201)528-5501,27,29,8,1,,,,,"Consumer Electronics, Hardware, Information Technology","Computer, Consumer Electronics, Hardware, Information Technology","9,037",581,Computing; Calculating,Scientific and electric apparatus and instruments,7073509812,USD,7073509812,,,"Round Rock, Texas, United States",$10B+,1984-01-01,year,,https://www.linkedin.com/company/delltechnologies
Sony,https://www.crunchbase.com/organization/sony,10001+,Active,http://www.sony.net,,1(800) 222-7669,48,56,12,2,,,,,"Consumer Electronics, Hardware, Media and Entertainment, Software, Video","Consumer Electronics, Digital Entertainment, Electronics, Software, Video on Demand","41,385","1,842",Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1946-05-07,day,,https://www.linkedin.com/company/sony
HCL Technologies,https://www.crunchbase.com/organization/hcl-technologies,10001+,Active,http://www.hcltech.com,canada_sales@hcl.in,,10,11,5,,,,,,"Consumer Electronics, Hardware, Information Technology, Media and Entertainment, Professional Services, Science and Engineering, Software","Aerospace, Consumer Electronics, Information and Communications Technology (ICT), IT Management, Media and Entertainment, Outsourcing, Software, Telecommunications",333,168,Computing; Calculating,Scientific and technological services,,,,,,"Noida, Uttar Pradesh, India",$10B+,1999-01-01,year,Chrys Capital,https://www.linkedin.com/company/hcl-technologies
Oppo,https://www.crunchbase.com/organization/oppo,1001-5000,Active,http://www.oppo.com/en/index.html,service@oppomobile.in,1(800) 103-2777,16,16,10,,,,,,"Consumer Electronics, Hardware, Mobile","Consumer Electronics, Mobile, Mobile Devices","16,144",189,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Dongguang, Guangdong, China",$10B+,2001-01-01,year,,https://www.linkedin.com/company/oppo/
Logitech,https://www.crunchbase.com/organization/logitech,5001-10000,Active,https://www.logitech.com/business,,+1 510-795-8500,9,10,,1,,,,,"Consumer Electronics, Gaming, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","B2B, Consumer Electronics, Gaming, Hardware, Professional Services, Software, Video Conferencing, Virtual Reality",1,1,Controlling,Scientific and electric apparatus and instruments,84022845,USD,84022845,,,"San Jose, California, United States",$10B+,1981-01-01,year,,https://www.linkedin.com/showcase/logitech-business/
Emerson Climate Technologies,https://www.crunchbase.com/organization/emerson-climate-technologies,10001+,Active,http://www.emersonclimate.com,holly.michael@fahlgren.com,9374932416,1,1,1,,,,,,"Consumer Electronics, Hardware, Manufacturing, Real Estate","Consumer Electronics, Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Manufacturing",323,5,Positive Displacement Machines For Liquids,Machines and machine tools,130572145,USD,130572145,,,"Sidney, Ohio, United States",$10B+,1971-01-01,year,,https://www.linkedin.com/company/emerson/about/
Whirlpool,https://www.crunchbase.com/organization/whirlpool,10001+,Active,http://www.whirlpoolcorp.com/,media@whirlpool.com,(866) 698-2538,,,,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Real Estate, Sales and Marketing","Consumer Electronics, Consumer Goods, Hardware, Home Appliances, Home Services, Manufacturing, Sales","4,090",664,Refrigeration Or Cooling,Machines and machine tools,548283215,USD,548283215,,,"Benton Harbor, Michigan, United States",$10B+,1911-11-11,day,US Department of Energy,https://www.linkedin.com/company/whirlpool-corporation/
TCL Technology,https://www.crunchbase.com/organization/tcl,10001+,Active,https://www.tcl.com,4008123456@tcl.com,+86400812345,5,5,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing",249,112,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Guangdong, Jilin, China",$10B+,1981-01-01,year,Xiaomi,https://www.linkedin.com/company/tcl-technology
Canon,https://www.crunchbase.com/organization/canon-inc,10001+,Active,https://global.canon,,+81 3 6719 9099,1,1,,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing, Product Design","33,781",516,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1937-01-01,year,,https://www.linkedin.com/company/canon-inc-
SoftBank,https://www.crunchbase.com/organization/softbank-b720,10001+,Active,https://www.softbank.jp,mgarreau29251@olc.edu,+81-605-964-6576,8,9,2,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile","Information and Communications Technology (ICT), Internet, Mobile Devices, Telecommunications, Wireless",509,9,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Minato, Chiba, Japan",$10B+,1986-12-09,day,,https://www.linkedin.com/company/softbank-mobile
GoerTek Inc.,https://www.crunchbase.com/organization/goertek-inc,10001+,Active,http://www.goertek.com/en/,goertek@goertek.com,+86-536-3051234,9,12,6,,,,,,"Consumer Electronics, Gaming, Hardware, Media and Entertainment, Music and Audio","Audio, Consumer Electronics, Gaming","2,268",5,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Weifang, Shandong, China",$10B+,2001-01-01,year,,https://www.linkedin.com/company/goertek-inc./
DPD group,https://www.crunchbase.com/organization/dpd-group,501-1000,Active,https://www.dpd.com/,socialmedia@dpd.co.uk,+08459505505,4,4,3,,,,,,"Administrative Services, Consumer Electronics, Consumer Goods, Hardware, Transportation","Delivery, Delivery Service, Drones",,,,,1452846332,USD,1452846332,,,"Issy-les-moulineaux, Ile-de-France, France",$10B+,1976-01-01,year,,https://www.linkedin.com/company-beta/9354579/
Ricoh,https://www.crunchbase.com/organization/ricoh-japan,10001+,Active,https://www.ricoh.co.jp/,,+81 337778111,3,3,2,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing","Consumer Electronics, Consumer Goods, Machinery Manufacturing, Manufacturing",,,,,,,,,,"Tokyo, Tokyo, Japan",$10B+,1936-02-06,day,,https://www.linkedin.com/company/%E3%83%AA%E3%82%B3%E3%83%BC%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%EF%BC%88%E6%A0%AA%EF%BC%89/
Midea,https://www.crunchbase.com/organization/midea-f127,10001+,Active,https://www.midea.com/in,mideacare@midea.co.in,+ 1-800-572-5533,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing",,,,,,,,,,"Haryana, Haryana, India",$10B+,1968-01-01,year,,
Samsung Strategy and Innovation Center,https://www.crunchbase.com/organization/samsung-strategy-and-innovation-center,51-100,Active,http://www.samsung.com/us/ssic/,,,5,5,3,,,,,,"Consumer Electronics, Design, Hardware, Health Care, Information Technology, Internet Services, Other, Science and Engineering","B2B, Cloud Data Services, Human Computer Interaction, Internet of Things, Medical, Wearables",,,,,,,,,,"Menlo Park, California, United States",$10B+,2012-08-01,day,,https://www.linkedin.com/company/samsung-strategy-and-innovation-center/
Energy Automation System,https://www.crunchbase.com/organization/energy-automation-system,501-1000,Closed,http://www.energyautomation.com,info@easipro.com,6158227252,,,,,,,,,"Consumer Electronics, Energy, Hardware, Manufacturing, Other, Sustainability","Commercial, Consumer Electronics, Electronics, Energy, Industrial, Manufacturing, Renewable Energy",,,,,385481,USD,385481,,,"Hendersonville, Tennessee, United States",$10B+,1978-01-01,year,Arborview Capital,
LG Solar USA,https://www.crunchbase.com/organization/lg-solar-usa,10001+,Active,http://www.lgsolarusa.com,,,,,,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing","Consumer Electronics, Electronics, Home Appliances, Manufacturing",,,,,2855322,USD,2855322,,,"Lincolnshire, Illinois, United States",$10B+,1958-01-01,year,,https://www.linkedin.com/company/lg-solar-usa/
Beijing United Information Technology,https://www.crunchbase.com/organization/beijing-united-information-technology,501-1000,Active,http://www.ueiibi.com,kf@ueiibi.com,010-63701497,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware, Other, Professional Services","Commercial, Consulting, Consumer Electronics, E-Commerce",,,,,,,,,,"Fengtai, Beijing, China",$10B+,2002-09-06,day,,https://www.linkedin.com/company/北京国联视讯信息技术股份有限公司
Expeditor Systems,https://www.crunchbase.com/organization/expeditor-systems,51-100,Active,http://expeditor.com,,800.843.9651,,,,,,,,,"Consumer Electronics, Hardware, Health Care, Software","Electronics, Health Care, Virtual Reality, Wearables",,,,,,,,,,"Atlanta, Georgia, United States",$10B+,1982-01-01,year,,https://www.linkedin.com/company/expeditor-systems-inc.
Air Products & Services,https://www.crunchbase.com/organization/air-products-services,101-250,Active,http://www.airproductsinc.com,info@airproductsinc.com,(818)989-2030,,,,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Other","Collaboration, Consumer Electronics, Consumer Goods",,,,,446572,USD,446572,,,"Van Nuys, California, United States",$10B+,2000-02-04,day,,
Maspro Denkoh,https://www.crunchbase.com/organization/maspro-denkoh-corp,501-1000,Active,http://www.maspro.co.jp,,+81 052 805 3366,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Privacy and Security, Sales and Marketing","Consumer Electronics, Manufacturing, Sales, Security",,,,,,,,,,"Nisshin, Aichi, Japan",$10B+,1955-01-01,year,,
Haier Electronics Group,https://www.crunchbase.com/organization/haier-electronics-group,10001+,Active,http://www.haier.hk/,haier@sprg.com.hk,,1,1,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing",,,,,,,,,,"Central, Hong Kong Island, Hong Kong",$10B+,1984-01-01,day,,
Sony Russia,https://www.crunchbase.com/organization/sony-russia,501-1000,Active,https://www.sony.ru/,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Mobile","Consumer Electronics, Hardware, Manufacturing, Mobile",,,,,,,,,,"Moscow, Moscow City, Russian Federation",$10B+,1946-01-01,year,,
State of Texas DIR,https://www.crunchbase.com/organization/state-of-texas-dir,51-100,Active,http://dir.texas.gov,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Software","Consumer Electronics, Electronics, Information Technology, Software, Telecommunications",,,,,5389950,USD,5389950,,,"Austin, Texas, United States",$10B+,,,,https://www.linkedin.com/company/texasdir/
Xiaomi,https://www.crunchbase.com/organization/xiaomi,10001+,Active,http://www.mi.com/en/,xiaomi@xiaomi.com,,205,238,89,,,,,,"Consumer Electronics, Hardware, Internet Services, Mobile","Consumer Electronics, Internet, Mobile","8,766",235,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Beijing, Beijing, China",$10B+,2010-04-06,day,"JP Morgan Chase, Morgan Stanley, Qualcomm Ventures, Qiming Venture Partners, NGP Capital",https://www.linkedin.com/company/xiaomi-technology
Reliance Jio,https://www.crunchbase.com/organization/reliance-jio-infocomm-ltd-234,10001+,Active,https://www.jio.com,care@jio.com,(860)893-3333,3,3,3,,,,,,"Apps, Consumer Electronics, Hardware, Information Technology, Internet Services, Software","Apps, Consumer Electronics, Electronics, Information Services, Information Technology, Internet, Telecommunications",45,0,Electric Communication Technique,,,,,,,"Mumbai, Maharashtra, India",$1B to $10B,2007-01-01,year,"Citi, Silver Lake, Bank of America, Reliance Industries, HDFC Bank",https://www.linkedin.com/company/jio
DJI,https://www.crunchbase.com/organization/dji,10001+,Active,http://www.dji.com/,sales@dji.com,(818) 235-0789,4,6,,,,,,,"Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Manufacturing, Media and Entertainment, Mobile, Science and Engineering","Aerospace, Consumer Electronics, Drones, Manufacturing, Photography, Wireless","6,349",192,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Shenzhen, Guangdong, China",$1B to $10B,2006-11-06,day,"Sequoia Capital China, Accel, Victor Koch, Lighthouse Capital Management",https://www.linkedin.com/company/2630048
ideaForge,https://www.crunchbase.com/organization/ideaforge-technology,251-500,Active,http://www.ideaforge.co.in,info@ideaforge.co.in,+91 22 2767 0001,1,1,1,,,,,,"Consumer Electronics, Consumer Goods, Hardware, Navigation and Mapping, Privacy and Security","Drones, Mapping Services, Security",21,4,Aircraft; Aviation; Cosmonautics,Vehicles,,,,,,"Mumbai, Maharashtra, India",$1B to $10B,2007-02-08,day,"HDFC Bank, Mirae Asset, BlackSoil, Infosys, India Exim Bank",http://www.linkedin.com/company/ideaforge
Roku,https://www.crunchbase.com/organization/roku,1001-5000,Active,https://www.roku.com,,+1-408-556-9391,,,,,,,,,"Advertising, Consumer Electronics, Hardware, Media and Entertainment, Sales and Marketing, Software","Advertising, Advertising Platforms, Consumer Electronics, Digital Entertainment, Digital Media, Hardware, Media and Entertainment, Software",938,41,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Los Gatos, California, United States",$1B to $10B,2002-10-01,day,"Netflix, Fidelity, Employee Stock Option Fund, Dow Jones, Good Technology",http://www.linkedin.com/company/roku
Razer,https://www.crunchbase.com/organization/razer,1001-5000,Active,https://www.razer.com,kevin.scarpati@razerzone.com,+1 877 227 5694,9,11,5,,,,,,"Consumer Electronics, Design, Gaming, Hardware, Mobile, Platforms, Software","Consumer Electronics, Gaming, iOS, Product Design, Software",626,149,Computing; Calculating,Scientific and electric apparatus and instruments,124964184,USD,124964184,,,"Irvine, California, United States",$1B to $10B,2005-06-27,day,"Horizons Ventures, Accel, Intel Capital, IDG Capital, Lianluo",https://www.linkedin.com/company/razer
SharkNinja,https://www.crunchbase.com/organization/sharkninja-2,1001-5000,Active,http://www.sharkninja.com,privacy@sharkninja.com,(800) 361-4639,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Retail","1,109",444,"Furniture,Domestic Articles Or Appliances; Coffee Mills; Spice Mills",Machines and machine tools,103334485,USD,103334485,,,"Needham, Massachusetts, United States",$1B to $10B,1995-01-01,day,CDH Investments,https://www.linkedin.com/company/sharkninja
ADT,https://www.crunchbase.com/organization/adt-security,10001+,Active,http://www.adt.com,,(800) 280-6946,3,4,2,,,,,,"Consumer Electronics, Information Technology, Privacy and Security, Real Estate","Cyber Security, Homeland Security, Information Technology, Security, Smart Home",0,2,,Scientific and electric apparatus and instruments,506760054,USD,506760054,,,"Boca Raton, Florida, United States",$1B to $10B,1874-04-05,day,"Google, State Farm",http://www.linkedin.com/company/adt
Seagate Technology,https://www.crunchbase.com/organization/seagate,10001+,Active,http://www.seagate.com,info@scientificdigitalimaging.com,(800) 732-4283,14,17,3,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Manufacturing, Software","Cloud Storage, Consumer Electronics, Data Storage, Flash Storage, Hardware, Information Services, Manufacturing, Software","4,081",69,Information Storage,Scientific and electric apparatus and instruments,799487345,USD,799487345,,,"Cupertino, California, United States",$1B to $10B,1979-01-01,year,ValueAct Capital,https://www.linkedin.com/company/seagate-technology
Rockley Photonics,https://www.crunchbase.com/organization/rockley-photonics,251-500,Active,http://rockleyphotonics.com/,contact@rockleyphotonics.com,+1 626-304-9960,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering","Consumer Electronics, Electronics, Manufacturing, Semiconductor",,,,,170292,USD,170292,,,"Pasadena, California, United States",$1B to $10B,2013-01-01,year,"Medtronic, Morningside Venture Investments, Kreos Capital, Ahren Innovation Capital, Applied Ventures",https://www.linkedin.com/company/9219460/
Sonos,https://www.crunchbase.com/organization/sonos,1001-5000,Active,http://www.sonos.com,pr@sonos.com,(800) 680-2345,1,1,1,,,,,,"Consumer Electronics, Hardware, Media and Entertainment, Mobile, Music and Audio","Audio, Consumer Electronics, Music, Wireless",,,,,,,,,,"Santa Barbara, California, United States",$1B to $10B,2002-06-30,day,"EquityZen, Greenspring Associates, Audrey Capital, Index Ventures, Headline",https://www.linkedin.com/company/sonos-inc-
Spire Health,https://www.crunchbase.com/organization/spire-3,101-250,Active,http://spirehealth.com,hello@spirehealth.com,1-800-501-2256,,,,,,,,,"Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering","Biotechnology, Health Care, Wearables, Wellness",,,,,5264400,USD,5264400,,,"San Francisco, California, United States",$1B to $10B,2013-01-01,year,"Y Combinator, Scrum Ventures, StartX (Stanford-StartX Fund), MedTech Innovator, Rock Health Capital",https://www.linkedin.com/company/spire-inc-
Haier,https://www.crunchbase.com/organization/haier,10001+,Active,http://haier.com/in,info@haierindia.com,,17,17,7,,,,,,"Consumer Electronics, Consumer Goods, Energy, Hardware, Real Estate","Consumer Electronics, Electrical Distribution, Electronics, Home Appliances, Home Decor",383,24,Treatment Of Textiles Or The Like; Laundering; Flexible Materials Not Otherwise Provided For,Environmental control apparatus,,,,,,"Qingdao Shi, Shandong, China",$1B to $10B,1984-01-01,year,"Alibaba Group, Forebright Capital, Innovation Ventures, Haichuanghui, Hairong High Tech",https://www.linkedin.com/company/haier
Landsea Homes,https://www.crunchbase.com/organization/landsea-homes,251-500,Active,https://landseahomes.com/,info@landseahomes.com,+1-949-345-8080,,,,,,,,,"Consumer Electronics, Real Estate, Sustainability","Real Estate, Residential, Smart Home, Sustainability",,,,,118608818,USD,118608818,,,"Newport Beach, California, United States",$1B to $10B,2013-01-01,year,,https://www.linkedin.com/company/landsea-holdings-corporation/
Ameren,https://www.crunchbase.com/organization/ameren,5001-10000,Active,http://ameren.com,,8981830653,,,,,,,,,"Consumer Electronics, Energy, Hardware, Information Technology, Natural Resources, Professional Services, Sustainability","Consulting, Consumer Electronics, Electrical Distribution, Energy, Information Technology, Oil and Gas, Solar",4,12,Hydraulic Engineering; Foundations; Soil Shifting,"Transport, packaging and storing",302246,USD,302246,,,"St Louis, Missouri, United States",$1B to $10B,1881-01-01,year,,https://www.linkedin.com/company/ameren
