Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Source Photonics,https://www.crunchbase.com/organization/source-photonics,1001-5000,Active,http://www.sourcephotonics.com/,sales@sourcephotonics.com,(818)773-9044,,,,,,,,,"Data and Analytics, Hardware, Other, Software","Database, Infrastructure, Optical Communication",39,10,Electric Communication Technique,Scientific and electric apparatus and instruments,36297063,USD,36297063,,,"West Hills, California, United States",$500M to $1B,1988-01-01,year,"Francisco Partners, Guangdong Haomei New Material, InSite Partners, Beijing Vantone Real Estate",https://www.linkedin.com/company/source-photonics
Cyient,https://www.crunchbase.com/organization/cyient,10001+,Active,https://www.cyient.com,connect@cyient.com,+91 40 6764 1000,2,2,,,,,,,"Data and Analytics, Information Technology, Software","Analytics, Database, Information Technology, Software",1,14,Controlling,Scientific and technological services,,,,,,"Hyderabad, Andhra Pradesh, India",$500M to $1B,1991-01-01,year,"Chrys Capital, General Atlantic",https://www.linkedin.com/company/cyient
Pearson VUE,https://www.crunchbase.com/organization/pearson-vue,1001-5000,Active,http://www.pearsonvue.com,,952-681-3000,,,,,,,,,"Data and Analytics, Education, Professional Services, Software","Business Development, Data Management, Database, Skill Assessment, Software",,,,,327672,USD,327672,,,"Bloomington, Minnesota, United States",$500M to $1B,1997-01-01,year,,https://www.linkedin.com/company/2141?trk=tyah&trkInfo=tarId%3A1409733568695%2Ctas%3Apearson%20vue%20%2Cidx%3A2-1-4
O.C. Tanner,https://www.crunchbase.com/organization/o-c-tanner,1001-5000,Active,http://octanner.com,info@octanner.com,+ 1 385 301 2140,,,,,,,,,"Administrative Services, Data and Analytics, Education, Hardware, Health Care, Information Technology, Internet Services, Professional Services, Software","Cloud Infrastructure, Consulting, Database, Employee Benefits, Human Resources, Information Technology, IT Management, Software, Training",7,55,Computing; Calculating,Advertising; business,24999164,USD,24999164,,,"Salt Lake City, Utah, United States",$500M to $1B,1927-01-01,year,,https://www.linkedin.com/company/o-c--tanner?trk=mini-profile
Pinto,https://www.crunchbase.com/organization/pinto-9c15,11-50,Active,https://pinto.co/,hello@pinto.co,,,,,,,,,,"Data and Analytics, Food and Beverage, Health Care, Software","Database, Nutrition",,,,,197601,USD,197601,,,"New York, New York, United States",$500M to $1B,2015-01-01,day,Lyra Growth Partners,https://www.linkedin.com/company/pintodb/
DBA,https://www.crunchbase.com/organization/dba-e855,1001-5000,Active,https://dba.com.br,contato@dba.com.br,55 (11) 3863.9404,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Professional Services, Software","Cloud Data Services, Consulting, Database",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$500M to $1B,1988-01-01,year,,https://www.linkedin.com/company/dba
Open Intelligence,https://www.crunchbase.com/organization/open-intelligence,1-10,Active,https://www.openintelligence.com/,info@openintelligence.com,1-919-828-5530,,,,,,,,,"Administrative Services, Apps, Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software","Apps, Business Intelligence, Data Visualization, Database, Information Technology, Project Management, Software Engineering",,,,,87034,USD,87034,,,"Raleigh, North Carolina, United States",$500M to $1B,2005-08-01,month,,
Infopro Digital,https://www.crunchbase.com/organization/infopro-digital-0c49,1001-5000,Active,https://infoprodata.fr,,+33 0 1 77 92 92 92,,,,,,,,,"Data and Analytics, Information Technology, Professional Services, Sales and Marketing, Software","Business Development, Database, Digital Marketing, Information Technology, Software",,,,,,,,,,"Antony, Ile-de-France, France",$500M to $1B,2001-01-01,year,,https://www.linkedin.com/company/infopro-digital
Lukad Holding,https://www.crunchbase.com/organization/lukad-holding,1001-5000,Active,https://www.lukad.com,info@lukad.com,+49 2392 916 0,,,,,,,,,"Data and Analytics, Information Technology, Manufacturing, Software","Database, IT Infrastructure, IT Management, Manufacturing",,,,,,,,,,"Werdohl, Nordrhein-Westfalen, Germany",$500M to $1B,1950-01-01,year,,https://www.linkedin.com/company/lukad-holding-gmbh-&-co.-kg
M Systems International,https://www.crunchbase.com/organization/m-systems-international,11-50,Active,http://www.msystemsintl.com,info@msystemsintl.com,919-493-6012,,,,,,,,,"Commerce and Shopping, Data and Analytics, Software","Application Performance Management, Database, E-Commerce, Software",0,3,,Scientific and electric apparatus and instruments,355389,USD,355389,,,"Durham, North Carolina, United States",$500M to $1B,1996-01-01,year,,http://www.linkedin.com/company/m-systems-international-inc-
Beoley Mill Software,https://www.crunchbase.com/organization/beoley-mill-software,1001-5000,Active,https://www.version1.com/beoley-mill-software-limited-brand-retirement-announcement/,info@version1.com,+353 1 865 7800,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Software","Analytics, Cloud Data Services, Database, Digital Media, IT Management, Software",,,,,25159304,USD,25159304,,,"Dublin, Dublin, Ireland",$500M to $1B,1996-01-01,day,,https://www.linkedin.com/company/version-1/about/
VAST Data,https://www.crunchbase.com/organization/vast-data,501-1000,Active,http://www.vastdata.com,hello@vastdata.com,(212) 658-1753,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Database, Software",,,,,3241481,USD,3241481,,,"New York, New York, United States",$100M to $500M,2016-01-01,month,"NVIDIA, Fidelity, Drive Capital, Next47, Goldman Sachs",https://www.linkedin.com/company/vast-data
Innovaccer,https://www.crunchbase.com/organization/innovaccer,1001-5000,Active,https://www.innovaccer.com,info@innovaccer.com,+1 650 479 4891,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Database, Health Care",12,15,,Scientific and technological services,9195757,USD,9195757,,,"San Francisco, California, United States",$100M to $500M,2014-08-01,day,"500 Global, B Capital, Dragoneer Investment Group, M12 - Microsoft's Venture Fund, Steadview Capital",https://www.linkedin.com/company/innovaccer
Neo4j,https://www.crunchbase.com/organization/neo-technology,501-1000,Active,https://www.neo4j.com/,info@neo4j.com,(855) 636-4532,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Software","Analytics, Business Information Systems, Data Visualization, Database, Machine Learning",,,,,,,,,,"San Mateo, California, United States",$100M to $500M,2007-01-01,year,"Eurazeo, Creandum, Inovia Capital, Eight Roads Ventures, Dawn Capital",https://www.linkedin.com/company/neo4j
Crunchbase,https://www.crunchbase.com/organization/crunchbase,101-250,Active,https://www.crunchbase.com,info@crunchbase.com,,,,,,,,,,"Data and Analytics, Information Technology, Sales and Marketing, Software","Business Intelligence, Database, Information Services, Lead Generation, Marketing Automation, Software",0,7,,Scientific and technological services,5360400,USD,5360400,,,"San Francisco, California, United States",$100M to $500M,2007-07-01,month,"Emergence, Cowboy Ventures, OMERS Ventures, Verizon Ventures, AOL",http://www.linkedin.com/company/crunchbase
Tianyancha,https://www.crunchbase.com/organization/tianyancha,501-1000,Closed,http://www.tianyancha.com/,bd@tianyancha.com,(400)871-6266,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Software","Database, Finance, Information Technology",2,3,,Scientific and electric apparatus and instruments,,,,,,"Haidian, Beijing, China",$100M to $500M,2015-01-01,year,"National SME Development Fund, Tengye Ventures",
Thinknum,https://www.crunchbase.com/organization/thinknum,11-50,Active,http://www.thinknum.com,support@thinknum.com,,,,,,,,,,"Data and Analytics, Financial Services, Software","Analytics, Database, Finance, FinTech",0,0,,Advertising; business,,,,,,"New York, New York, United States",$100M to $500M,2014-01-01,year,"500 Global, Pear VC, Green Visor Capital, Signatures Capital, 645 Ventures",http://www.linkedin.com/company/thinknum
Jasper Colin,https://www.crunchbase.com/organization/jasper-colin-research,251-500,Active,https://jaspercolin.com/,Sales@jaspercolin.com,+1 (310) 647-7528,,,,,,,,,"Data and Analytics, Design, Professional Services, Software","Consulting, Database, Market Research",0,4,,Precious Metals and their alloys; jewelry; time-keeping instruments,,,,,,"New York, New York, United States",$100M to $500M,2007-01-01,day,,https://www.linkedin.com/company/jaspercolin/
Songkick,https://www.crunchbase.com/organization/songkick,1-10,Active,http://songkick.com,pr@songkick.com,,,,,,,,,,"Data and Analytics, Events, Media and Entertainment, Music and Audio, Software","Concerts, Database, Events, Music, Ticketing",,,,,,,,,,"Brooklyn, New York, United States",$100M to $500M,2007-01-01,year,"Betaworks, Sequoia Capital, Y Combinator, JamJar Investments, Access Industries",https://www.linkedin.com/company/songkick-com
Airtable,https://www.crunchbase.com/organization/airtable,501-1000,Active,https://airtable.com,support@airtable.com,,1,1,,,,,,,"Data and Analytics, Other, Software","Collaboration, Database, Developer Tools, SaaS",5,7,,Scientific and technological services,10388850,USD,10388850,,,"San Francisco, California, United States",$100M to $500M,2013-01-01,year,"Gandi Ventures, Silver Lake, Thrive Capital, DCVC, Franklin Templeton",https://www.linkedin.com/company/airtable
Quant Data & Analytics,https://www.crunchbase.com/organization/quant-data-analytics,101-250,Active,https://www.quant.sa/,info@quant.sa,+966 11 454 6885,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Data Integration, Data Mining, Data Visualization, Database, Information Technology, Machine Learning, SaaS",,,,,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",$100M to $500M,2015-08-01,day,"VentureSouq, Raed Ventures, SEEDRA Ventures",https://www.linkedin.com/company/quant-sa
Arcadia,https://www.crunchbase.com/organization/arcadia-power-2,501-1000,Active,https://www.arcadia.com,press@arcadia.com,866-526-0083,,,,,,,,,"Data and Analytics, Energy, Software, Sustainability","Clean Energy, CleanTech, Database, Renewable Energy, Software",7,8,Computing; Calculating,Advertising; business,26680200,USD,26680200,,,"Washington, District of Columbia, United States",$100M to $500M,2014-01-01,year,"JP Morgan Chase, Alumni Ventures, Bracket Capital, Wellington Management, TriplePoint Capital",https://www.linkedin.com/company/arcadiahq
Plaid,https://www.crunchbase.com/organization/plaid-inc,101-250,Active,http://plaid.co.jp/,info@plaid.co.jp,1-134-405-7597,1,1,1,,,,,,"Data and Analytics, Information Technology, Internet Services, Software","Database, Information Services, Information Technology, Internet, Software",7,4,,Advertising; business,,,,,,"Ginza, Tokyo, Japan",$100M to $500M,2011-10-01,month,"Google, Eight Roads Ventures, Mizuho Bank, Mitsui & Co, SMBC Venture Capital",https://www.linkedin.com/company/plaid-inc
RSQUARE,https://www.crunchbase.com/organization/rsquare,501-1000,Active,http://rsquare.co.kr,ceo@rsquare.co.kr,+82-02-3454-1106,1,1,1,,,,,,"Data and Analytics, Design, Information Technology, Real Estate, Software","Construction, Database, Information Technology, Interior Design, PropTech, Real Estate",,,,,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$100M to $500M,2009-11-03,day,"SBVA, BonAngels Venture Partners, Z Venture Capital, STIC Investment, Korea Venture Investment Corp",https://www.linkedin.com/company/%EC%95%8C%EC%8A%A4%ED%80%98%EC%96%B4/
Couchbase,https://www.crunchbase.com/organization/couchbase,501-1000,Active,http://www.couchbase.com,info@couchbase.com,650-417-7500,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Software","Big Data, Cloud Data Services, Database, Enterprise Software",11,12,,Scientific and electric apparatus and instruments,11888723,USD,11888723,,,"Santa Clara, California, United States",$100M to $500M,2011-01-01,year,"Employee Stock Option Fund, Adams Street Partners, Sorenson Capital, Glynn Capital Management, Ignition Partners",https://www.linkedin.com/company/couchbase
Albert,https://www.crunchbase.com/organization/albert-6,11-50,Active,https://hejalbert.se,info@mralbert.se,,,,,,,,,,"Data and Analytics, Education, Internet Services, Software","Database, Education, Internet",0,3,,Scientific and electric apparatus and instruments,413526,USD,413526,,,"Gothenburg, Vastra Gotaland, Sweden",$100M to $500M,2015-01-01,year,"Inbox Capital, Schibsted Growth, Martin Wattin, RoosGruppen, Håkan Roos",https://www.linkedin.com/company/albert-ab
YouGov,https://www.crunchbase.com/organization/yougov,501-1000,Active,https://yougov.co.uk/,press@yougov.com,+44 20 7012 6000,1,1,,,,,,,"Advertising, Data and Analytics, Design, Internet Services, Professional Services, Software","Ad Targeting, Analytics, Big Data, Business Intelligence, Consulting, Database, Internet, Internet of Things, Market Research, Software",2,45,Computing; Calculating,Advertising; business,14209405,USD,14209405,,,"London, England, United Kingdom",$100M to $500M,2000-01-01,year,Numis Securities,http://www.linkedin.com/company/109731
CDC Software,https://www.crunchbase.com/organization/cdc-software-corporation,1001-5000,Active,http://cdcsoftware.com,cdcfactoryfrance@cdcsoftware.com,+1 770 351 9600,1,1,,,,,,,"Data and Analytics, Information Technology, Other, Professional Services, Sales and Marketing, Software","Consulting, CRM, Database, Enterprise Software, Outsourcing, PaaS, Real Time, Software",,,,,,,,,,"Atlanta, Georgia, United States",$100M to $500M,2002-01-01,year,"Ben Franklin Technology Partners of Northeastern Pennsylvania, Wells Fargo",http://www.linkedin.com/company/cdc-software
EDB,https://www.crunchbase.com/organization/enterprisedb,501-1000,Active,https://www.enterprisedb.com,support@enterprisedb.com,+1 781-357-3390,,,,,,,,,"Data and Analytics, Hardware, Software","Big Data, Business Intelligence, Database, Enterprise Software, Hardware, Open Source, Software",0,12,,Scientific and electric apparatus and instruments,13776082,USD,13776082,,,"Bedford, Massachusetts, United States",$100M to $500M,2004-03-01,day,"IBM, Translink Capital, Fidelity Ventures, Comerica Incorporated, Daybreak Game Company",http://www.linkedin.com/company/14958
Statista,https://www.crunchbase.com/organization/statista,1001-5000,Active,http://www.statista.com,support@statista.com,001212960 8514,,,,,,,,,"Data and Analytics, Software","Analytics, Big Data, Database, Enterprise Software",0,2,,Advertising; business,10210583,USD,10210583,,,"New York, New York, United States",$100M to $500M,2007-01-01,year,Grazia Equity,https://www.linkedin.com/company/statista
dunnhumby,https://www.crunchbase.com/organization/dunnhumby,1001-5000,Active,http://www.dunnhumby.com,infonorway@dunnhumby.com,+442088329333,3,3,1,,,,,,"Advertising, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, Analytics, Big Data, Database, Social Media",5,13,Computing; Calculating,Advertising; business,21529401,USD,21529401,,,"London, England, United Kingdom",$100M to $500M,1989-01-01,year,,https://www.linkedin.com/company/6608
Data Axle,https://www.crunchbase.com/organization/infogroup,1001-5000,Active,http://www.data-axle.com,corporate.communications@infogroup.com,1.866-328-2953,,,,,,,,,"Data and Analytics, Sales and Marketing, Software","Analytics, Database, Marketing",0,49,,Advertising; business,29709809,USD,29709809,,,"Dallas, Texas, United States",$100M to $500M,1972-01-01,year,,http://www.linkedin.com/company/dataaxle
Fusion-io,https://www.crunchbase.com/organization/fusion-io,501-1000,Active,http://www.fusionio.com,pr@fusionio.com,800.578.6007,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Other, Software","Cloud Computing, Database, Enterprise Software, Flash Storage, Infrastructure, Software, Virtualization",30,1,Computing; Calculating,Scientific and electric apparatus and instruments,1967835,USD,1967835,,,"Salt Lake City, Utah, United States",$100M to $500M,2006-01-01,year,"Dell, Andreessen Horowitz, Meritech Capital Partners, Mercato Partners, Lightspeed Venture Partners",http://www.linkedin.com/company/fusion-io
Data Intensity,https://www.crunchbase.com/organization/data-intensity,501-1000,Active,http://www.dataintensity.com,contact@dataintensity.com,833-746-8506,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Other, Software","Cloud Data Services, Database, Information Technology, Professional Services, Software",,,,,12965770,USD,12965770,,,"Covington, Kentucky, United States",$100M to $500M,2000-01-01,year,"Audax Group, Brendan Scollans",https://www.linkedin.com/company/data-intensity
Neoxam,https://www.crunchbase.com/organization/neoxam,501-1000,Active,http://www.neoxam.com,info@neoxam.com,+33149113000,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Software","Database, Financial Services, Information Technology, SaaS, Software",0,3,,Scientific and electric apparatus and instruments,18264697,USD,18264697,,,"Paris, Ile-de-France, France",$100M to $500M,2013-01-01,year,"Bpifrance, Cathay Capital Private Equity, BlackFin Capital Partners",https://www.linkedin.com/company/neoxam
Autonomy Corporation,https://www.crunchbase.com/organization/autonomy,10001+,Closed,http://www.autonomy.com,custadmin@hp.com,+441223448000,,,,,,,,,"Consumer Electronics, Data and Analytics, Hardware, Other, Software","Analytics, Consumer Electronics, Database, Infrastructure, Software",3,0,Education; Cryptography; Display; Advertising; Seals,,374545,USD,374545,,,"San Francisco, California, United States",$100M to $500M,1996-01-17,day,,https://www.linkedin.com/company-beta/4014/?pathWildcard=4014
FirstLight,https://www.crunchbase.com/organization/firstlight,101-250,Closed,https://www.firstlight.net,info@i-o-n.com,+118004614863,,,,,,,,,"Data and Analytics, Hardware, Internet Services, Mobile, Software, Transportation","Database, Internet, Telecommunications, Transportation, Wireless",0,16,,Telecommunications,38949567,USD,38949567,,,"Albany, New York, United States",$100M to $500M,1999-01-01,year,"National Telecommunications and Information Administration, Maine Connectivity Authority",https://www.linkedin.com/company/firstlight-fiber
Alpha Technologies,https://www.crunchbase.com/organization/alpha-technologies,501-1000,Active,http://www.alpha.com/,,360-647-2360,2,2,,,,,,,"Data and Analytics, Media and Entertainment, Music and Audio, Professional Services, Software","Audio, Database, Management Consulting",17,5,Generation; Conversion Or Distribution Of Electric Power,Scientific and electric apparatus and instruments,23356086,USD,23356086,,,"Bellingham, Washington, United States",$100M to $500M,1975-01-01,year,,https://www.linkedin.com/company/alpha-technologies
OPEN Health,https://www.crunchbase.com/organization/open-health-dbc9,1001-5000,Active,https://www.openhealthgroup.com,,+44 0 1628 481112,,,,,,,,,"Data and Analytics, Health Care, Professional Services, Software","Consulting, Database, Health Care, Medical",0,6,,Advertising; business,86307,USD,86307,,,"London, England, United Kingdom",$100M to $500M,2011-01-01,year,,https://www.linkedin.com/company/open-health
HOSTING,https://www.crunchbase.com/organization/hosting-com,251-500,Closed,http://www.hosting.com,sales@hosting.com,866-918-4678,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Privacy and Security, Software","Cloud Data Services, Cloud Security, Database, Security, Web Hosting",,,,,956846,USD,956846,,,"Denver, Colorado, United States",$100M to $500M,1997-01-01,year,"Pamlico Capital, Capitala Group",http://www.linkedin.com/company/17744
GGK Tech,https://www.crunchbase.com/organization/ggk-tech,501-1000,Active,http://www.ggktech.com/,sales@ggktech.com,781-270-2349,,,,,,,,,"Apps, Data and Analytics, Information Technology, Mobile, Professional Services, Software","Consulting, Database, Information Technology, Mobile Apps, Quality Assurance, Software",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$100M to $500M,2004-01-01,year,,http://www.linkedin.com/company/ggk-tech/
ProAct,https://www.crunchbase.com/organization/proact,501-1000,Active,http://www.proact.eu/,info@proact.eu,+46841066600,,,,,,,,,"Data and Analytics, Information Technology, Privacy and Security, Software","Database, Information Technology, Network Security, Software",0,6,,Scientific and technological services,41057244,USD,41057244,,,"Kista, Stockholms Lan, Sweden",$100M to $500M,1994-01-01,year,,https://www.linkedin.com/company/proact
SunTec India,https://www.crunchbase.com/organization/suntec-web-services,1001-5000,Active,https://www.suntecindia.com,info@suntecindia.com,+91 11 4264 4425,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Design, Information Technology, Internet Services, Other, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Computing, Data Mining, Database, E-Commerce, Service Industry, Web Design",,,,,,,,,,"New Delhi, Delhi, India",$100M to $500M,1999-01-01,year,,http://www.linkedin.com/company/suntecindia
SNP Transformations Deutschland,https://www.crunchbase.com/organization/snp-transformations-deutschland,1001-5000,Active,https://www.snpgroup.com/,marketing@snpgroup.com,49 03947 6100,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Software","Data Center, Database, Information Technology",,,,,1271220,USD,1271220,,,"Thale, Sachsen-Anhalt, Germany",$100M to $500M,1994-01-01,year,,https://www.linkedin.com/company/snp-schneider-neureither-%26-partner-se/
