Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
PagSeguro,https://www.crunchbase.com/organization/pagseguro,5001-10000,Active,https://pagseguro.uol.com.br/,,55 11 3038 8127,,,,,,,,,"Apps, Commerce and Shopping, Financial Services, Gaming, Mobile, Other, Payments, Software","Apps, Financial Services, FinTech, Lending, Mobile Payments, Online Games, Peer to Peer, Point of Sale, Small and Medium Businesses, Software",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$10B+,2006-09-05,day,,https://www.linkedin.com/company/pagseguro-uol/
Comcast NBCUniversal,https://www.crunchbase.com/organization/nbcuniversal-media-llc,10001+,Active,https://www.nbc.com,,(212) 664-4444,6,6,3,1,,,,,"Advertising, Content and Publishing, Gaming, Information Technology, Media and Entertainment, Music and Audio, Privacy and Security, Sales and Marketing, Video","Advertising, Broadcasting, Gaming, Media and Entertainment, Music, Network Security, Publishing, TV, Video Games",,,,,,,,,,"New York, New York, United States",$10B+,1926-01-01,year,,https://www.linkedin.com/company/nationalbroadcastingcompany
Galaxy Entertainment Group,https://www.crunchbase.com/organization/galaxy-entertainment-group,10001+,Active,http://www.galaxyentertainment.com,,+852 2201 2202,,,,,,,,,"Gaming, Media and Entertainment","Digital Entertainment, Gambling",,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",$10B+,1988-01-01,year,,https://www.linkedin.com/company/galaxy-entertainment/
Snail Games,https://www.crunchbase.com/organization/snail-games,51-100,Active,http://snailgamesusa.com/,hello@snailgamesusa.com,,,,,,,,,,"Gaming, Software","Developer Tools, Gaming, Video Games",0,15,,Scientific and electric apparatus and instruments,3775338,USD,3775338,,,"Santa Monica, California, United States",$10B+,2000-01-01,year,,http://www.linkedin.com/company/446946
Arizona Department of Gaming,https://www.crunchbase.com/organization/arizona-department-of-gaming,10001+,Active,https://gaming.az.gov,,520-628-6468,,,,,,,,,"Gaming, Government and Military","Gaming, Government, Video Games",,,,,700163,USD,700163,,,"Phoenix, Arizona, United States",$10B+,1912-01-01,year,,https://www.linkedin.com/company/state-of-arizona
Legions,https://www.crunchbase.com/organization/legions,251-500,Active,https://www.legion.org,,(800) 433-3318,,,,,,,,,"Apps, Gaming, Mobile, Software","Gaming, Mobile Apps, Video Games",,,,,660700,USD,660700,,,"Indianapolis, Indiana, United States",$10B+,1919-01-01,year,,https://www.linkedin.com/company/the-american-legion/
National Indian Gaming Commission,https://www.crunchbase.com/organization/national-indian-gaming-commission,101-250,Active,https://nigc.gov,contactus@nigc.gov,202-632-7003,,,,,,,,,"Education, Gaming, Professional Services","Compliance, Gaming, Training",,,,,502051,USD,502051,,,"Washington, District of Columbia, United States",$10B+,1988-01-01,year,,https://www.linkedin.com/company/national-indian-gaming-commission
Game Over Videogames,https://www.crunchbase.com/organization/game-over-videogames,51-100,Active,https://gameovervideogames.com/,info@gameovervideogames.com,,,,,,,,,,"Commerce and Shopping, Gaming","Online Games, Retail, Video Games",0,2,,Advertising; business,209863,USD,209863,,,"Austin, Texas, United States",$10B+,2005-01-01,year,,https://www.linkedin.com/company/game-over-video-games/
SunCat,https://www.crunchbase.com/organization/suncat,10001+,Active,http://suncat.stanford.edu,amitagupta@stanford.edu,(650) 498-1396,,,,,,,,,"Content and Publishing, Gaming, Media and Entertainment, Software","Developer Tools, Gaming, Publishing",,,,,592418,USD,592418,,,"Stanford, California, United States",$10B+,1891-01-01,year,,https://www.linkedin.com/company/stanford-university
NCSOFT Games,https://www.crunchbase.com/organization/ncsoft-games,1001-5000,Active,https://us.ncsoft.com/en-us,bizdev@ncsoft.com,+82 2 2186.3300,,,,,,,,,"Consumer Electronics, Content and Publishing, Gaming, Hardware, Media and Entertainment","Computer, PC Games, Publishing, Video Games",,,,,,,,,,"Seongnam, Kyonggi-do, South Korea",$10B+,1997-12-19,day,,https://www.linkedin.com/company/ncsoft/
DraftKings,https://www.crunchbase.com/organization/draftkings,1001-5000,Active,http://www.draftkings.com,jrobins@draftkings.com,,4,4,,,,,,,"Gaming, Sports","Fantasy Sports, Gaming, Online Games, Sports",11,6,Computing; Calculating,Education; entertainment,66532936,USD,66532936,,,"Boston, Massachusetts, United States",$1B to $10B,2012-01-01,year,"Notable Capital, Disruptive Ventures, ACME Capital, Eldridge Industries, Major League Soccer",http://www.linkedin.com/company/draftkings-inc-
FanDuel,https://www.crunchbase.com/organization/fanduel,1001-5000,Active,http://www.fanduel.com,support@fanduel.com,,,,,,,,,,"Gaming, Sports","Fantasy Sports, Gaming, Sports",0,25,,Education; entertainment,97287450,USD,97287450,,,"New York, New York, United States",$1B to $10B,2007-01-01,year,"CapitalG, Dawn Capital, Comcast Ventures, Piton Capital, Tusk Venture Partners",http://www.linkedin.com/company/fanduel
Take-Two Interactive Software,https://www.crunchbase.com/organization/take-two-interactive-software,10001+,Active,http://www.take2games.com,,646-536-2842,5,5,1,1,,2022-01-10,,,"Content and Publishing, Gaming, Media and Entertainment, Software","Online Games, PC Games, Publishing, Software, Video Games",39,490,Sports; Games; Amusements,Scientific and electric apparatus and instruments,372958204,USD,372958204,,,"New York, New York, United States",$1B to $10B,1993-01-01,year,,https://www.linkedin.com/company/take-2-interactive-software-inc-
Ubisoft,https://www.crunchbase.com/organization/ubisoft,10001+,Active,https://www.ubisoft.com,ubisoft.spain@ubisoft.com,44 1932 578000,10,11,,,,,,,"Content and Publishing, Gaming, Media and Entertainment","Media and Entertainment, Publishing, Video Games",17,463,Sports; Games; Amusements,Scientific and electric apparatus and instruments,767117263,USD,767117263,,,"Montreuil-sous-bois, Ile-de-France, France",$1B to $10B,1986-01-01,day,"JP Morgan Chase, Tencent, Electronic Arts, Ontario Teachers' Pension Plan",https://www.linkedin.com/company/ubisoft
Sky Mavis,https://www.crunchbase.com/organization/sky-mavis,101-250,Active,https://www.Skymavis.com,Aleksander@Skymavis.com,,4,4,,,,,,,"Blockchain and Cryptocurrency, Gaming, Information Technology, Other","Blockchain, Information Technology, Video Games",0,9,,Scientific and electric apparatus and instruments,,,,,,"Singapore, Central Region, Singapore",$1B to $10B,2019-04-24,day,"Hashed, BlockTower Capital, Animoca Brands, FTX, 500 Global",https://www.linkedin.com/company/skymavis
Activision Blizzard,https://www.crunchbase.com/organization/activision,5001-10000,Active,https://activisionblizzard.com,,+1 310 255 2000,,,,,,,,,"Gaming, Media and Entertainment","Console Games, Gaming, Media and Entertainment, PC Games, Video Games",417,402,Sports; Games; Amusements,Scientific and electric apparatus and instruments,,,,,,"Santa Monica, California, United States",$1B to $10B,2008-01-01,year,Berkshire Hathaway,https://www.linkedin.com/company/activision-blizzard
Flutter Entertainment,https://www.crunchbase.com/organization/betfair,10001+,Active,https://www.flutter.com/,communications@flutter.com,+44 20 8834 8000,1,1,1,1,,,,,"Gaming, Internet Services, Travel and Tourism","Gambling, Gaming, Hotel, Internet, Online Portals",0,34,,Education; entertainment,680600000,USD,680600000,,,"Dublin, Dublin, Ireland",$1B to $10B,2000-01-01,year,"Fox Corporation, Index Ventures, Balderton Capital, SoftBank Capital, Simon Murdoch",https://www.linkedin.com/company/flutter-entertainment-plc/
Razer,https://www.crunchbase.com/organization/razer,1001-5000,Active,https://www.razer.com,kevin.scarpati@razerzone.com,+1 877 227 5694,9,11,5,,,,,,"Consumer Electronics, Design, Gaming, Hardware, Mobile, Platforms, Software","Consumer Electronics, Gaming, iOS, Product Design, Software",626,149,Computing; Calculating,Scientific and electric apparatus and instruments,124964184,USD,124964184,,,"Irvine, California, United States",$1B to $10B,2005-06-27,day,"Horizons Ventures, Accel, Intel Capital, IDG Capital, Lianluo",https://www.linkedin.com/company/razer
Entain,https://www.crunchbase.com/organization/gvc-holding,10001+,Active,https://entaingroup.com,Investors@entaingroup.com,+350 200 78700,,,,,,,,,"Gaming, Internet Services","Gaming, Internet, Online Games, Video Games",0,30,Checking-Devices,Education; entertainment,80852,USD,80852,,,"London, England, United Kingdom",$1B to $10B,2001-01-01,year,,https://www.linkedin.com/company/entain
NCSOFT,https://www.crunchbase.com/organization/ncsoft,5001-10000,Active,https://kr.ncsoft.com,social@ncsoft.com,425.462.9444,17,18,9,,,,,,"Gaming, Media and Entertainment, Mobile, Software, Video","Casual Games, Gaming, Mobile, Software, Video, Video Games",39,196,Computing; Calculating,Education; entertainment,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$1B to $10B,1997-01-01,year,Saudi Arabia's Public Investment Fund,https://www.linkedin.com/company/ncsoft/
GameStop,https://www.crunchbase.com/organization/gamestop,10001+,Active,https://www.gamestop.com,care@gamestop.com,(817)424-2000,,,,,,,,,"Commerce and Shopping, Gaming, Software","Gaming, Online Games, Retail, Software, Video Games",1,26,Sports; Games; Amusements,Advertising; business,,,,,,"Grapevine, Texas, United States",$1B to $10B,1996-01-01,year,RC Ventures,https://www.linkedin.com/company/gamestop
PENN Entertainment,https://www.crunchbase.com/organization/penn-national-gaming,10001+,Active,https://www.pennentertainment.com,,(610) 373-2400,1,1,1,1,,,,,"Gaming, Internet Services, Sports, Travel and Tourism","Casino, Gaming, Internet, Racing",0,7,,Education; entertainment,464084,USD,464084,,,"Reading, Pennsylvania, United States",$1B to $10B,1972-01-01,year,,https://www.linkedin.com/company/penn-national-gaming
Superbet,https://www.crunchbase.com/organization/superbet,1001-5000,Active,https://www.pgslot.fo/,,,2,2,2,,,,,,"Gaming, Sports, Travel and Tourism","Casino, Gambling, Online Games, Sports",,,,,,,,,,"Bucharest, Bucuresti, Romania",$1B to $10B,2008-01-01,year,Blackstone Group,
Playtech,https://www.crunchbase.com/organization/playtech,1001-5000,Active,http://www.playtech.com,info@playtech.bg,+44 20 3287 9900,4,4,3,,,,,,"Gaming, Other, Software","B2B, Enterprise Software, Gaming, Software",,,,,177212147,USD,177212147,,,"Tel Aviv, Tel Aviv, Israel",$1B to $10B,1999-01-01,year,,https://www.linkedin.com/company/playtech/
Huuuge Games,https://www.crunchbase.com/organization/huuuge-games,501-1000,Active,http://www.huuugegames.com,info@huuugegames.com,358 4433 98459,1,1,,,,,,,"Community and Lifestyle, Gaming","Gaming, Online Games, Social",,,,,21320000,USD,21320000,,,"Berlin, Berlin, Germany",$1B to $10B,2014-02-01,day,"Korea Investment Partners, Elad Kushnir, Kiwoom Investment, Woori Technology Investment, Seoul Investment Partners",https://www.linkedin.com/company/huuugegames/
Kindred Group,https://www.crunchbase.com/organization/unibet-group,1001-5000,Active,https://www.kindredgroup.com,recruitment@kindredgroup.com,356 2133 3532,,,,,,,,,"Gaming, Sports","Online Games, Sports",,,,,,,,,,"Valletta, NA - Malta, Malta",$1B to $10B,1997-01-01,year,,https://www.linkedin.com/company/kindred-group-plc/
Bally's,https://www.crunchbase.com/organization/twin-river-worldwide-holdings,10001+,Active,https://www.ballys.com,info@ballys.com,+1 401 475 8474,1,1,1,,,,,,"Gaming, Travel and Tourism","Casino, Gambling, Hospitality, Online Games, Resorts",0,0,,Education; entertainment,41435206,USD,41435206,,,"Lincoln, Rhode Island, United States",$1B to $10B,2004-01-01,year,,https://www.linkedin.com/company/ballyscorporation
Wynn Resorts,https://www.crunchbase.com/organization/wynn-resorts,10001+,Active,http://www.wynnresorts.com,investorrelations@wynnresorts.com,(702)770-7555,,,,,,,,,"Community and Lifestyle, Gaming, Travel and Tourism","Casino, Gaming, Hospitality, Lifestyle, Resorts",0,1,,Education; entertainment,92743307,USD,92743307,,,"Las Vegas, Nevada, United States",$1B to $10B,2002-01-01,year,"Fertitta Entertainment, Tilman Fertitta",https://www.linkedin.com/company/wynnresorts
Paradox Interactive,https://www.crunchbase.com/organization/paradox-interactive,251-500,Active,https://www.paradoxinteractive.com,support@paradoxplaza.com.,+46 20 000 00,1,1,1,,,,,,"Content and Publishing, Gaming, Internet Services, Media and Entertainment","Gaming, Internet, PC Games, Publishing",0,160,,Scientific and electric apparatus and instruments,10675519,USD,10675519,,,"Stockholm, Stockholms Lan, Sweden",$1B to $10B,1999-01-01,year,"Tencent, Rite Ventures, Pepins",https://www.linkedin.com/company/paradox-interactive/
Churchill Downs Incorporated,https://www.crunchbase.com/organization/churchill-downs,5001-10000,Active,http://www.churchilldownsincorporated.com,customerservice@kyderby.com,(502) 636-4400,1,1,,,,,,,"Gaming, Internet Services, Media and Entertainment, Sports, Travel and Tourism","Casino, Casual Games, Gaming, Internet, Racing, Social Media",21,107,Computing; Calculating,Education; entertainment,241737803,USD,241737803,,,"Louisville, Kentucky, United States",$1B to $10B,1875-05-01,day,,https://www.linkedin.com/company/churchill-downs/about/
Square Enix,https://www.crunchbase.com/organization/square-enix-north-america,1001-5000,Active,https://www.jp.square-enix.com/,,44 20 8636 3000,13,14,5,,,,,,"Gaming, Internet Services, Media and Entertainment, Mobile, Music and Audio","Gaming, Internet, Media and Entertainment, Mobile, Music",156,3,Sports; Games; Amusements,Scientific and electric apparatus and instruments,,,,,,"Shinjuku, Yamanashi, Japan",$1B to $10B,1989-01-01,year,,https://www.linkedin.com/company/square-enix
Douyu TV,https://www.crunchbase.com/organization/douyutv,1001-5000,Active,https://www.douyu.com,douyu_ad@douyu.tv,400-6056-585,1,1,,,,,,,"Content and Publishing, Gaming, Internet Services, Media and Entertainment, Video","Broadcasting, Content, Digital Media, Media and Entertainment, Social Network, Video Games, Video Streaming",265,4,Computing; Calculating,Legal services,,,,,,"Wuhan, Hubei, China",$1B to $10B,2013-01-01,year,"Tencent, Sequoia Capital China, CMB International Capital Corporation, Phoenix Capital, Nanshan Capital",https://www.linkedin.com/company/%E6%96%97%E9%B1%BCtv/
Epic Games,https://www.crunchbase.com/organization/epic-games-2,1001-5000,Active,http://www.epicgames.com,pr@epicgames.com,(919) 854-0070,26,28,12,1,,,,,"Gaming, Media and Entertainment, Software","Developer Platform, Gaming, Metaverse, Software, Video Games",17,341,Computing; Calculating,Scientific and electric apparatus and instruments,276376950,USD,276376950,,,"Cary, North Carolina, United States",$1B to $10B,1991-01-01,year,"Fidelity, The Walt Disney Company, Stableton Financial, Tencent, AXiomatic",https://www.linkedin.com/company/epic-games
Roblox,https://www.crunchbase.com/organization/roblox,1001-5000,Active,https://corp.roblox.com,roblox@thehatchagency.com,888-858-2569,1,1,,,,,,,"Gaming, Hardware, Media and Entertainment, Software","3D Technology, Gaming, Metaverse, Online Games, Software, Video Games",207,24,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"San Mateo, California, United States",$1B to $10B,2004-01-01,year,"Employee Stock Option Fund, Warner Music Group, Tencent, Andreessen Horowitz, Dragoneer Investment Group",https://www.linkedin.com/company/roblox
THQ Nordic,https://www.crunchbase.com/organization/nordic-games,51-100,Active,https://www.thqnordic.com/,lwingefors@thqnordic.com,43 720 51879 0,1,1,1,,,,,,"Gaming, Information Technology, Software","Developer Platform, Information Technology, Video Games",,,,,2738826,USD,2738826,,,"Vienna, Wien, Austria",$1B to $10B,2011-01-01,year,,https://www.linkedin.com/company/nordic-games-gmbh/
Zhejiang Century Huatong Group,https://www.crunchbase.com/organization/zhejiang-century-huatong-group,1001-5000,Active,http://www.sjhuatong.com/,sjhuatong@sjhuatong.com,0575-82218511,,,,,,,,,"Gaming, Information Technology, Internet Services","Information Technology, Internet, Online Games",,,,,,,,,,"Shaoxing, Zhejiang, China",$1B to $10B,2005-10-31,day,Tencent,https://www.linkedin.com/company/zhejiang-century-huatong-automotive-part-co-ltd
Legou Games,https://www.crunchbase.com/organization/legou-games,251-500,Active,https://www.legougames.com/,,028-83324336,,,,,,,,,"Gaming, Media and Entertainment, Mobile, Software","Gaming, Media and Entertainment, Mobile, Software",,,,,,,,,,"Chengdu, Sichuan, China",$1B to $10B,2017-01-13,day,"Tap4Fun, Shanghai Lilisi Touzi Guanli Youxian Gongsi",https://www.linkedin.com/company/%E6%88%90%E9%83%BD%E4%B9%90%E7%8B%97%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
Gateway Casinos,https://www.crunchbase.com/organization/gateway-casinos,1001-5000,Active,http://www.gatewaycasinos.com/,info@gatewaycasinos.com,(604)412-0166,,,,,,,,,Gaming,Gambling,0,36,,Education; entertainment,32073004,USD,32073004,,,"Burnaby, British Columbia, Canada",$1B to $10B,1992-01-01,year,"Government of Canada, Clairvest Group, The Catalyst Capital Group",https://www.linkedin.com/company/gateway_casinos_and_entertainment_limited
Betsson AB,https://www.crunchbase.com/organization/betsson-6165,1001-5000,Active,https://www.betssonab.com/,info@betssonab.com,46 (0) 8 506 403 00,,,,,,,,,"Gaming, Internet Services, Travel and Tourism","Casino, Internet, Online Games",,,,,56739736,USD,56739736,,,"Stockholm, Stockholms Lan, Sweden",$1B to $10B,1963-01-01,day,,https://www.linkedin.com/company/betsson-group/about/
Moon Active,https://www.crunchbase.com/organization/moon-active-ff8c,1001-5000,Active,https://moonactive.com/,,,,,,,,,,,Gaming,Gaming,0,56,,Scientific and electric apparatus and instruments,,,,,,"Tel Aviv, Tel Aviv, Israel",$1B to $10B,2011-01-01,year,"Vintage Investment Partners, Insight Partners, Velo Partners, Andalusian Private Capital, Roy Oron",https://www.linkedin.com/company/moon-active/
The Star Entertainment Group,https://www.crunchbase.com/organization/the-star-entertainment-group,5001-10000,Active,https://www.starentertainmentgroup.com.au,,,,,,,,,,,Gaming,Casual Games,,,,,,,,,,"Brisbane, Queensland, Australia",$1B to $10B,2011-01-01,year,,https://www.linkedin.com/company/2270803
NetDragon Websoft,https://www.crunchbase.com/organization/netdragon-websoft,5001-10000,Active,http://nd.com.cn/,,+059187085777,5,5,1,,,,,,"Apps, Gaming, Mobile, Software","Gamification, Mobile Apps, Online Games",,,,,,,,,,"Foochow, Fujian, China",$1B to $10B,1999-01-01,year,"Vertex Ventures, Shenzhen Capital Group, China Venture Capital, IDG Capital",https://www.linkedin.com/company/net-dragon-online-gaming-company
CMGE,https://www.crunchbase.com/organization/cmge,251-500,Active,http://www.cmge.com,business@cmge.com,852-27006168,6,7,2,,,,,,"Gaming, Mobile, Sales and Marketing","Mobile, Online Games, Sales",,,,,,,,,,"Central, Hong Kong Island, Hong Kong",$1B to $10B,2011-01-01,year,"Bilibili, SSF Government, Hubei Century Network Technology, Wide Fortune",https://www.linkedin.com/company/china-mobile-games-and-entertainment-group-limited
Zynga,https://www.crunchbase.com/organization/zynga,1001-5000,Active,http://www.zynga.com,,(855)449-9642,1,1,1,,,,,,"Gaming, Mobile","Gaming, Mobile, PC Games",528,247,Sports; Games; Amusements,Scientific and electric apparatus and instruments,420075000,USD,420075000,,,"San Mateo, California, United States",$1B to $10B,2007-01-01,year,"Silver Lake, Fidelity, Union Square Ventures, T. Rowe Price, Morgan Stanley",http://www.linkedin.com/company/zynga
Altplus,https://www.crunchbase.com/organization/altplus-inc-,501-1000,Active,http://www.altplus.co.jp/,info@altplus.co.jp,+81 345776701,2,2,1,,,,,,"Gaming, Media and Entertainment, Mobile, Sales and Marketing","Content, Gaming, Media and Entertainment, Mobile, Online Games, Sales",,,,,,,,,,"Toshima, Tokyo, Japan",$1B to $10B,2010-05-06,day,"Macquarie Bank, Mizuho Capital, GREE, SBI Securities, Lead Capital Management",https://www.linkedin.com/company/altplus/
BetMGM,https://www.crunchbase.com/organization/betmgm,1001-5000,Active,https://www.betmgminc.com/,,,,,,,,,,,"Gaming, Sports","Gaming, Online Games, Sports",0,6,,Education; entertainment,3998320,USD,3998320,,,"Jersey City, New Jersey, United States",$1B to $10B,2018-01-01,year,,https://www.linkedin.com/company/betmgm/
Supercell,https://www.crunchbase.com/organization/supercell,501-1000,Active,http://www.supercell.com/,info@supercell.net,+358 4002 28080,17,23,11,,,,,,Gaming,"Gaming, PC Games, Video Games",72,192,Sports; Games; Amusements,Scientific and electric apparatus and instruments,150080000,USD,150080000,,,"Helsinki, Southern Finland, Finland",$1B to $10B,2010-05-01,day,"Lifeline Ventures, LVP, Accel, Index Ventures, Initial Capital",https://www.linkedin.com/company/supercell
COVER Corporation,https://www.crunchbase.com/organization/cover-corporation,251-500,Active,http://cover-corp.com,,,,,,,,,,,"Consumer Electronics, Content and Publishing, Gaming, Hardware, Media and Entertainment, Software, Video","Content, Gaming, Software, Video Editing, Virtual Reality, Wearables",2,26,Sports; Games; Amusements,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$1B to $10B,2016-06-13,day,"Mizuho Bank, SMBC Venture Capital, Mizuho Capital, STRIVE, VIVE X",https://www.linkedin.com/company/cover-corp
iQiyi Sports,https://www.crunchbase.com/organization/iqiyi-sports,5001-10000,Active,http://sports.iqiyi.com,,+86 010 6267 7152 ,1,1,,,,,,,"Gaming, Internet Services, Media and Entertainment, Sports, Video","Casual Games, Digital Media, Online Portals, Sports, Video",,,,,,,,,,"Beijing, Beijing, China",$1B to $10B,2010-04-01,month,"IDG Capital, Yao Capital, Huiying Financial Service, China Sports Capital",https://www.linkedin.com/company/qiyi.com
Bet365,https://www.crunchbase.com/organization/bet365,5001-10000,Active,http://www.bet365.com,support@affiliates365.com,08000-288-365,,,,,,,,,"Community and Lifestyle, Gaming","Gambling, Leisure",0,205,,Education; entertainment,254058468,USD,254058468,,,"Stoke-on-trent, Stoke-on-Trent, United Kingdom",$1B to $10B,2001-01-01,year,,https://www.linkedin.com/company/bet365
