Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
PX,https://www.crunchbase.com/organization/px,51-100,Active,https://www.px.com,info@px.com,+1 800 491-7025,,,,,,,,,"Commerce and Shopping, Hardware, Sales and Marketing, Software","Digital Marketing, DSP, Lead Generation, Marketing, Marketplace, SaaS",0,2,,Advertising; business,460287,USD,460287,,,"New York, New York, United States",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/px-platform
Tula Technology,https://www.crunchbase.com/organization/tula-technology,51-100,Active,https://www.tulatech.com/,info@tulatech.com,4087087500,,,,,,,,,"Hardware, Information Technology, Software, Transportation","Automotive, DSP, Information Technology, Software",295,7,Hot-Gas Or Combustion-Product Engine Plants,Scientific and technological services,554071,USD,554071,,,"San Jose, California, United States",$10M to $50M,2008-01-01,year,"BorgWarner, Franklin Templeton, Sequoia Capital, Khosla Ventures, Sigma Partners",https://www.linkedin.com/company/tula-technology-inc
Extron Electronics,https://www.crunchbase.com/organization/extron-electronics,1001-5000,Active,http://www.extron.com,Sales-Usa@Extron.com,800.633.9876,,,,,,,,,"Consumer Electronics, Energy, Hardware, Manufacturing, Music and Audio","Audio/Visual Equipment, Consumer Electronics, DSP, Electrical Distribution, Manufacturing",1,1,Photography; Cinematography; Electrography,Scientific and electric apparatus and instruments,51298965,USD,51298965,,,"Anaheim, California, United States",$100M to $500M,1983-01-01,year,,https://www.linkedin.com/company/extron-electronics
Adtelligent Inc.,https://www.crunchbase.com/organization/vertamedia,101-250,Active,https://adtelligent.com/,pr@adtelligent.com,+1 833 222 2102,,,,,,,,,"Advertising, Hardware, Sales and Marketing","Ad Exchange, Ad Server, Advertising, Advertising Platforms, DSP, Video Advertising",0,0,,Scientific and electric apparatus and instruments,2784938,USD,2784938,,,"Lewes, Delaware, United States",$10M to $50M,2008-10-26,day,,https://www.linkedin.com/company/adtelligent/
ObjectVideo,https://www.crunchbase.com/organization/objectvideo,101-250,Active,http://www.objectvideo.com,info@objectvideo.com,(703)654-9399,,,,,,,,,"Data and Analytics, Hardware, Media and Entertainment, Privacy and Security, Software, Video","Analytics, DSP, Security, Software, Video",35,0,Electric Communication Technique,,1626546,USD,1626546,,,"Reston, Virginia, United States",$10M to $50M,1998-01-01,year,"Steel Connect, Updata Partners, Mitsubishi UFJ Capital, The Draper Richards Kaplan Foundation, ABS Ventures",https://www.linkedin.com/company/objectvideo
NDS Surgical Imaging,https://www.crunchbase.com/organization/nds-surgical-imaging,101-250,Active,http://www.ndssi.com/,info@ndssi.com,+1 866-637-5237,,,,,,,,,"Biotechnology, Data and Analytics, Hardware, Health Care, Manufacturing, Science and Engineering, Software","Biotechnology, DSP, Health Care, Image Recognition, Manufacturing, Medical, Medical Device",3,2,Medical Or Veterinary Science; Hygiene,Scientific and electric apparatus and instruments,2049758,USD,2049758,,,"San Jose, California, United States",$10M to $50M,1996-01-01,year,,https://www.linkedin.com/company/nds-surgical-imaging
Epom Ad Server,https://www.crunchbase.com/organization/epom,51-100,Active,http://epom.com,support@epom.com,,,,,,,,,,"Advertising, Hardware, Sales and Marketing","Ad Network, Ad Server, Advertising, Advertising Platforms, DSP, Mobile Advertising, Video Advertising",,,,,,,,,,"Kiev, Kyyivs'ka Oblast', Ukraine",Less than $1M,2010-08-15,day,Anton Ruin,https://www.linkedin.com/company/epom
Edge226,https://www.crunchbase.com/organization/edge-226,51-100,Active,https://www.edge226.com/,info@edge226.com,+972-72-224-9930,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Hardware, Sales and Marketing, Science and Engineering, Software","Advertising, Advertising Platforms, Affiliate Marketing, Artificial Intelligence (AI), DSP, Machine Learning, Mobile Advertising, Video Advertising",,,,,761780,USD,761780,,,"New York, New York, United States",$1M to $10M,2006-01-01,year,,https://www.linkedin.com/company/edge-226
Trex Enterprises,https://www.crunchbase.com/organization/trex-enterprises,251-500,Active,http://trexenterprises.com,info@trexenterprises.com,8586465581,1,1,,,,,,,"Hardware, Software","DSP, Enterprise Software",21,1,Testing,Scientific and electric apparatus and instruments,1741932,USD,1741932,,,"San Diego, California, United States",$10M to $50M,1978-01-01,year,,https://www.linkedin.com/company/trex-enterprises
Triductor,https://www.crunchbase.com/organization/triductor-technology-inc,51-100,Active,http://www.triductor.com,,8651262887395,2,2,1,,,,,,"Hardware, Information Technology, Manufacturing, Mobile","DSP, Information Technology, Manufacturing, Wireless",12,0,Electric Communication Technique,,,,,,,"Suzhou, Jiangsu, China",,2006-01-01,year,Shenzhen Capital Group,https://www.linkedin.com/company/triductor-technology
travel audience GmbH,https://www.crunchbase.com/organization/travel-audience-gmbh,51-100,Active,https://travelaudience.com,info@travelaudience.com,+004930530230610,,,,,,,,,"Advertising, Hardware, Sales and Marketing","Advertising, DSP, Mobile Advertising",0,1,,Advertising; business,631676,USD,631676,,,"Berlin, Berlin, Germany",,2011-07-01,day,,https://de.linkedin.com/company/travelaudience-gmbh
Zoran,https://www.crunchbase.com/organization/zoran,5001-10000,Closed,http://www.zoran.com/,,(408)523-6500,,,,,,,,,"Consumer Electronics, Hardware, Media and Entertainment, Science and Engineering","Digital Entertainment, DSP, Electronics, Semiconductor",74,5,Electric Communication Technique,Scientific and electric apparatus and instruments,1713144,USD,1713144,,,"Sunnyvale, California, United States",,1981-01-01,year,,https://www.linkedin.com/company/zoran?trk=top_nav_home
CoreOptics,https://www.crunchbase.com/organization/coreoptics,51-100,Active,http://www.coreoptics.com,info@coreoptics.com,+49 (911) 941 516,,,,,,,,,Hardware,"Communication Hardware, DSP, Network Hardware, Optical Communication",5,0,Electric Communication Technique,,,,,,,"Nuremberg, Bayern, Germany",$10M to $50M,2001-01-01,year,"Gimv, Capricorn Partners, Techno Venture Management, TVM Capital, Deutsche Telekom Strategic Investments",
AccelChip,https://www.crunchbase.com/organization/accelchip,51-100,Active,http://www.accelchip.com/,,,,,,,,,,,"Apps, Hardware, Sales and Marketing, Software","Apps, Digital Signage, DSP, Software",,,,,1248911,USD,1248911,,,"Milpitas, California, United States",,2000-01-01,year,"Xilinx, InterWest Partners, Greylock, Arch Development Partners",
BOPS,https://www.crunchbase.com/organization/bops-inc,101-250,Active,http://www.bops.com,info@bops.com,,,,,,,,,,"Hardware, Internet Services, Science and Engineering, Software","DSP, Internet, Semiconductor, Software",0,4,,Precious Metals and their alloys; jewelry; time-keeping instruments,553007,USD,553007,,,"Ruston, Louisiana, United States",$1M to $10M,1997-01-01,year,"VantagePoint Capital Partners, Vulcan, Band of Angels, Broadview Capital Partners, J & W Seligman",
Hawk,https://www.crunchbase.com/organization/hawk-2710,101-250,Active,https://www.tabmo.io,contact@tabmo.io,,,,,,,,,,"Advertising, Hardware, Media and Entertainment, Music and Audio, Sales and Marketing","Advertising, Audio, Digital Media, DSP",0,1,,Advertising; business,517112,USD,517112,,,"Paris, Ile-de-France, France",,2013-01-01,year,,https://www.linkedin.com/company/tabmo
Fresco Microchip,https://www.crunchbase.com/organization/fresco-microchip,101-250,Active,http://www.frescomicrochip.com,info@frescomicrochip.com,,,,,,,,,,"Hardware, Mobile, Science and Engineering","DSP, Semiconductor, Wireless",15,0,Electric Communication Technique,,1811144,USD,1811144,,,"Markham, Ontario, Canada",$10M to $50M,2004-01-01,year,"Celtic House Venture Partners, Ventures West, Ontario Venture Capital Fund",https://www.linkedin.com/company/fresco-microchip
Infectious Media,https://www.crunchbase.com/organization/infectious-media,51-100,Active,http://www.infectiousmedia.com,marketing@infectiousmedia.com,+44 20 7775 5625,,,,,,,,,"Advertising, Commerce and Shopping, Hardware, Media and Entertainment, Sales and Marketing","Advertising, Auctions, Digital Media, DSP",,,,,648278,USD,648278,,,"London, England, United Kingdom",Less than $1M,2007-01-01,year,Future Fifty,http://www.linkedin.com/company/infectious-media-ltd
adlicious,https://www.crunchbase.com/organization/adlicious-gmbh,51-100,Active,https://www.adlicious.me,info@adlicious.me,+494074304700,,,,,,,,,"Advertising, Community and Lifestyle, Data and Analytics, Design, Hardware, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Video","Ad Retargeting, Analytics, Brand Marketing, DSP, Graphic Design, Marketing, Mobile, Semantic Web, Social, Video",0,1,,Advertising; business,143580,USD,143580,,,"Hamburg, Hamburg, Germany",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/adlicious.me
Amphion,https://www.crunchbase.com/organization/amphion,10001+,Closed,http://www.amphion.com,,+31 40 272 8686,,,,,,,,,"Hardware, Manufacturing, Professional Services, Science and Engineering","DSP, Intellectual Property, Manufacturing, Semiconductor",,,,,1826145,USD,1826145,,,"Belfast, Belfast, United Kingdom",,1984-01-01,year,"Apax Partners, Act Venture Capital, Enterprise Equity",
Spin Memory,https://www.crunchbase.com/organization/spin-memory,101-250,Active,https://www.spinmemory.com,info@spinmemory.com,(510) 933-8200,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","DSP, Hardware, Manufacturing, Semiconductor",,,,,565633,USD,565633,,,"Fremont, California, United States",$1M to $10M,2011-01-01,year,,https://www.linkedin.com/company/spin-transfer-technologies/
DensBits Technologies,https://www.crunchbase.com/organization/densbits-technologies,51-100,Active,http://www.densbits.com,contact@densbits.com,972 4 813 2100,,,,,,,,,"Hardware, Information Technology, Manufacturing, Science and Engineering","DSP, Information Technology, Manufacturing, Semiconductor",,,,,,,,,,"Haifa, Hefa, Israel",$10M to $50M,2007-01-01,year,"Seagate Technology, Sequoia Capital, Bessemer Venture Partners",http://www.linkedin.com/company/densbits-technologies
MetaLink,https://www.crunchbase.com/organization/metalink,51-100,Closed,http://www.mtlk.com,,972 9 960 5407,,,,,,,,,"Hardware, Mobile","DSP, Mobile, Telecommunications",1,0,Electric Communication Technique,,,,,,,"Yakum, HaMerkaz, Israel",,1992-01-01,year,"Vertex Ventures, Evergreen Venture Partners",https://www.linkedin.com/company/metalink
3DSP,https://www.crunchbase.com/organization/3dsp,101-250,Active,http://www.3dsp.com,,(949)435-0600,,,,,,,,,"Hardware, Media and Entertainment, Professional Services, Real Estate","Digital Media, DSP, Intellectual Property, Property Management",,,,,1069177,USD,1069177,,,"Irvine, California, United States",,1997-01-01,year,Alcatel Ventures,
Mysticom,https://www.crunchbase.com/organization/mysticom,101-250,Closed,http://www.mysticom.com,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Science and Engineering, Software","DSP, Electronics, Enterprise Software, Information Technology, Semiconductor",,,,,,,,,,"Netanya, HaMerkaz, Israel",,1997-01-01,year,"Philips, Texas Instruments, Cisco, JPMorgan Partners, ABN AMRO Fund",
Texas Memory Systems,https://www.crunchbase.com/organization/texas-memory-systems,51-100,Closed,http://RamSan.com,info@ramsan.com,713-266-3200,,,,,,,,,"Hardware, Manufacturing, Software","DSP, Enterprise Software, Manufacturing",3,0,Computing; Calculating,,1771249,USD,1771249,,,"Houston, Texas, United States",,1978-07-17,day,,https://www.linkedin.com/company/texas-memory-systems-an-ibm-company/
Moving Walls,https://www.crunchbase.com/organization/moving-walls,101-250,Active,https://www.movingwalls.com,info@movingwalls.com,+60376102044,,,,,,,,,"Advertising, Hardware, Sales and Marketing","Advertising, Advertising Platforms, DSP, Outdoor Advertising",,,,,,,,,,"Singapore, Central Region, Singapore",,2008-03-11,day,,https://www.linkedin.com/company/moving-walls
Morpho Technologies,https://www.crunchbase.com/organization/morpho-technologies,101-250,Active,http://www.morphotech.com,,949-475-0626,,,,,,,,,"Hardware, Mobile, Science and Engineering, Software","DSP, Semiconductor, Software, Wireless",1,0,Computing; Calculating,,301026,USD,301026,,,"Irvine, California, United States",,2000-01-01,year,"Motorola Solutions, NGP Capital, Nimes Capital, BridgeWest",https://www.linkedin.com/company/morphotech-uk
Symphony Interactive,https://www.crunchbase.com/organization/symphony-interactive,51-100,Active,https://www.symphonyinteractive.com/,info@symphonyinteractive.com,(905) 727-4427,,,,,,,,,"Consumer Electronics, Design, Hardware, Information Technology, Professional Services, Software","Computer, Consulting, DSP, Enterprise Software, Information Technology, Software, UX Design",,,,,,,,,,"Mississauga, Ontario, Canada",,,,,http://www.linkedin.com/company/symphony-interactive-inc
Pentek,https://www.crunchbase.com/organization/pentek,51-100,Active,http://pentek.com/,sales@pentek.com,+112018185900,,,,,,,,,"Hardware, Software","DSP, Hardware, Software",1,5,Nuclear Physics; Nuclear Engineering,Hand tools and implements,1867284,USD,1867284,,,"Upper Saddle River, New Jersey, United States",$10M to $50M,1986-01-01,year,,https://www.linkedin.com/company/pentek
Amati Communications Corporation,https://www.crunchbase.com/organization/amati-communications-corporation,101-250,Active,,,(408)879-2000,,,,,,,,,"Hardware, Information Technology, Internet Services, Manufacturing","DSP, Information Technology, Internet, Manufacturing",,,,,,,,,,"San Jose, California, United States",,1991-01-01,year,,
Nutaq Innovations,https://www.crunchbase.com/organization/nutaq-innovations,51-100,Active,http://www.nutaq.com/,info@nutaq.com,(418)914-7484,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Mobile","DSP, Electronics, Manufacturing, Wireless",,,,,292186,USD,292186,,,"Quebec, Quebec, Canada",Less than $1M,1982-01-01,year,,http://www.linkedin.com/company/nutaq
LNX,https://www.crunchbase.com/organization/lnx,251-500,Closed,http://www.lnxcorp.com,support@mrcy.com,603-898-6800,,,,,,,,,"Hardware, Manufacturing, Software","DSP, Hardware, Manufacturing, Satellite Communication, Software",,,,,561628,USD,561628,,,"Salem, New Hampshire, United States",,2001-01-01,year,,
"Myway Plus Co., Ltd.",https://www.crunchbase.com/organization/myway-plus-co-ltd,51-100,Active,https://www.myway.co.jp,,+045 548 8836,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Software","Consumer Electronics, DSP, Manufacturing, Software",,,,,,,,,,"Yokohama, Kanagawa, Japan",$1M to $10M,1993-01-01,year,,https://www.linkedin.com/company/myway-plus-corporation
Objective Solutions,https://www.crunchbase.com/organization/objective-solutions,51-100,Active,http://www.objectivesolutions.com/,,4434580401,,,,,,,,,"Hardware, Information Technology, Privacy and Security","Cyber Security, DSP, Network Security",,,,,,,,,,"Columbia, Maryland, United States",,1998-01-01,year,,https://www.linkedin.com/company/objective-solutions-inc
1Advertising Global GmbH.,https://www.crunchbase.com/organization/1advertising-global-gmbh,51-100,Active,http://1advertising.com/,kevin@1advertising.com,+41335333033,,,,,,,,,"Advertising, Content and Publishing, Hardware, Media and Entertainment, Sales and Marketing","Ad Network, Advertising, Advertising Platforms, DSP, Mobile Advertising, Publishing",,,,,,,,,,"Berlin, Berlin, Germany",Less than $1M,2014-08-10,day,,https://www.linkedin.com/company/1advertising-global-gmbh
