Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Newzoo,https://www.crunchbase.com/organization/newzoo,51-100,Active,http://www.newzoo.com,info@newzoo.com,(415)779-7799,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Gaming, Mobile, Software, Sports","Analytics, Consumer Research, eSports, Market Research, Mobile, Mobile Apps, Predictive Analytics, Video Games",0,2,,Advertising; business,3762116,USD,3762116,,,"Amsterdam, Noord-Holland, The Netherlands",$10B+,2007-06-01,day,"TalkingData, Michiel Mol",http://www.linkedin.com/company/newzoo
Tokyo Electron,https://www.crunchbase.com/organization/tokyo-electron,10001+,Active,http://www.tel.com,,+1-512-424-1000,2,2,1,,,,,,"Data and Analytics, Energy, Manufacturing","Electrical Distribution, Manufacturing, Test and Measurement","9,747",181,Basic Electric Elements,Machines and machine tools,,,,,,"Tokyo, Tokyo, Japan",$10B+,1963-11-01,day,,https://www.linkedin.com/company/tokyo-electron/
IBM Watson,https://www.crunchbase.com/organization/ibm-watson,10001+,Active,http://www.ibm.com/watson/,,,1,1,1,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software","Artificial Intelligence (AI), Business Intelligence, Market Research, Software",,,,,4670599948,USD,4670599948,,,"Armonk, New York, United States",$10B+,,,,https://www.linkedin.com/company/ibm-watson
Microsoft,https://www.crunchbase.com/organization/microsoft,10001+,Active,https://www.microsoft.com,mdcc@microsoft.com,1800 1 441 0158,238,262,93,10,,,,,"Data and Analytics, Information Technology, Platforms, Software","Data Management, Developer Tools, DevOps, Enterprise Software, Operating Systems","56,609","2,646",Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Redmond, Washington, United States",$10B+,1975-04-04,day,"KB Securities, Lucky Everlasting Peace, Technology Venture Investors",https://www.linkedin.com/company/microsoft
IBM Cloud,https://www.crunchbase.com/organization/ibm-cloud,10001+,Active,https://www.ibm.com/cloud,,(914) 499-1900,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Privacy and Security, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Cloud Computing, Cloud Data Services, Machine Learning, Security",,,,,4670599948,USD,4670599948,,,"New York, New York, United States",$10B+,2011-04-07,day,,https://www.linkedin.com/groups/IBM-Cloud-Computing-2002441
SPL,https://www.crunchbase.com/organization/spl-inc,501-1000,Active,http://www.spl-inc.com,journee.strother@spl-inc.com,+1 713-660-8975,,,,,,,,,"Data and Analytics, Energy, Natural Resources, Professional Services, Science and Engineering","Analytics, Energy, Environmental Consulting, Field Support, Mechanical Engineering, Oil and Gas, Test and Measurement",,,,,933588,USD,933588,,,"Houston, Texas, United States",$10B+,1944-01-01,year,Hastings Equity Partners,https://www.linkedin.com/company/spl-inc.
Dell EMC,https://www.crunchbase.com/organization/dell-emc,10001+,Closed,http://dellemc.com,EdServices@emc.com,+118664383622,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services","Big Data, Cloud Infrastructure, Data Center, Information Technology",,,,,146032,USD,146032,,,"Hopkinton, Massachusetts, United States",$10B+,2016-09-07,day,,https://www.linkedin.com/company-beta/1128
Oracle,https://www.crunchbase.com/organization/oracle,10001+,Active,https://www.oracle.com,oraclesales_us@oracle.com,+1.800.223.1711,40,51,15,7,,,,,"Data and Analytics, Information Technology, Software","Data Governance, Data Management, Enterprise Software, Information Technology, SaaS, Software","15,476",478,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Austin, Texas, United States",$10B+,1977-06-16,day,Sequoia Capital,https://www.linkedin.com/company/oracle
Microsoft Research,https://www.crunchbase.com/organization/microsoft-research,501-1000,Active,http://research.microsoft.com,,,1,1,,,,,,,"Data and Analytics, Hardware, Information Technology, Software","Computer Vision, Data Mining, Software",,,,,,,,,,"Redmond, Washington, United States",$10B+,1991-09-01,day,,https://www.linkedin.com/company/microsoft
IBM Research,https://www.crunchbase.com/organization/ibm-research,10001+,Active,http://www.research.ibm.com/,,,,,,,,,,,"Biotechnology, Data and Analytics, Information Technology, Manufacturing, Professional Services, Science and Engineering","Biotechnology, Business Intelligence, Industrial, Information Technology, Outsourcing",,,,,531618,USD,531618,,,"Yorktown Heights, New York, United States",$10B+,1986-01-01,year,,http://www.linkedin.com/groups/IBM-Research-1201047?gid=1201047
Adobe,https://www.crunchbase.com/organization/adobe-systems,10001+,Active,http://www.adobe.com,,408-536-6000,22,28,7,2,,,,,"Content and Publishing, Data and Analytics, Design, Media and Entertainment, Professional Services, Software","Consulting, Enterprise Software, Graphic Design, Image Recognition, Photo Editing, SaaS, Software, UX Design, Web Design","5,728",469,Computing; Calculating,Scientific and electric apparatus and instruments,1358442216,USD,1358442216,,,"San Jose, California, United States",$10B+,1982-01-01,year,Apple,http://www.linkedin.com/company/adobe
Current Analysis,https://www.crunchbase.com/organization/current-analysis,51-100,Closed,http://www.currentanalysis.com,,7034049200,,,,,,,,,"Data and Analytics, Internet Services","Analytics, Business Intelligence, Search Engine",,,,,,,,,,"Sterling, Virginia, United States",$10B+,1996-01-01,year,,http://www.linkedin.com/company/current-analysis
IBM iX,https://www.crunchbase.com/organization/ibm-ix,10001+,Active,https://www.ibm.com/services/ibmix,,,,,,,,,,,"Data and Analytics, Information Technology, Software","Data Management, Information Services, Information Technology, Software",,,,,4670599948,USD,4670599948,,,"Armonk, New York, United States",$10B+,1928-01-01,year,,https://www.linkedin.com/company/ibmix/
NTT DATA UK,https://www.crunchbase.com/organization/ntt-data-uk-4292,10001+,Active,https://uk.nttdata.com/,,,,,,,,,,,"Data and Analytics, Information Technology, Professional Services","Business Intelligence, Consulting, Information Technology, Outsourcing",,,,,,,,,,"London, England, United Kingdom",$10B+,1995-01-01,year,,https://www.linkedin.com/company/ntt-data-uk
Conneqt Business Solutions,https://www.crunchbase.com/organization/conneqt-business-solutions,10001+,Active,https://conneqtcorp.com/in/,marketing@conneqtcorp.com,+91 80 6105 6001,,,,,,,,,"Data and Analytics, Media and Entertainment, Professional Services","Analytics, Business Intelligence, Consulting, Digital Media, Outsourcing",,,,,,,,,,"Bangalore, Karnataka, India",$10B+,2018-01-01,year,,https://www.linkedin.com/company/conneqtcorp/
Rise,https://www.crunchbase.com/organization/rise-f0b6,101-250,Active,https://risefoc.com,contact@risefoc.com,1 (248) 213-6330,,,,,,,,,"Data and Analytics, Health Care, Professional Services, Software","Application Performance Management, Business Development, Electronic Health Record (EHR), Health Care, Software",,,,,,,,,,"Southfield, Michigan, United States",$10B+,2012-01-01,year,,
Bosch Center for Artificial Intelligence (BCAI),https://www.crunchbase.com/organization/bosch-center-for-artificial-intelligence-bcai,251-500,Active,https://www.bosch-ai.com/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software","Artificial Intelligence (AI), Product Research",,,,,645450,USD,645450,,,"Renningen, Baden-Wurttemberg, Germany",$10B+,2017-01-01,year,,https://www.linkedin.com/company/bosch-center-for-artificial-intelligence-bcai/
Sucofindo,https://www.crunchbase.com/organization/sucofindo,5001-10000,Active,https://www.sucofindo.co.id,customer.service@sucofindo.co.id,+62 21 7983666,,,,,,,,,"Data and Analytics, Education, Financial Services, Payments, Privacy and Security, Professional Services, Science and Engineering","Consulting, Fraud Detection, Marine Technology, Test and Measurement, Training",,,,,,,,,,"Jakarta, Jakarta Raya, Indonesia",$10B+,1956-10-22,day,,https://www.linkedin.com/company/sucofindo/?originalSubdomain=id
Hewlett Packard Enterprise Software,https://www.crunchbase.com/organization/hewlett-packard-s-enterprise-software,10001+,Active,https://www.hpe.com/us/en/home.html,,800-633-3600,,,,,,,,,"Consumer Electronics, Data and Analytics, Hardware, Information Technology, Privacy and Security, Software","Analytics, Computer, Consumer Software, Information Technology, IT Management, Security, Software",,,,,1798446,USD,1798446,,,"Palo Alto, California, United States",$10B+,1939-01-01,year,,https://www.linkedin.com/company/hewlett-packard-enterprise
Daily Press Media Group,https://www.crunchbase.com/organization/daily-press-media-group,501-1000,Active,http://www.dailypress.com,outfront@dailypress.com,(757) 247-4600,,,,,,,,,"Advertising, Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Software, Video","Advertising, Application Performance Management, Broadcasting, Media and Entertainment, News, Publishing",,,,,,,,,,"Newport News, Virginia, United States",$10B+,1896-01-01,year,,https://www.linkedin.com/company/daily-press
Genesis,https://www.crunchbase.com/organization/genesis,51-100,Active,http://www.GenesisGroup.com,info@genesisgroup.com,8506813600,,,,,,,,,"Data and Analytics, Navigation and Mapping, Other, Professional Services, Real Estate","Commercial Real Estate, Consulting, Geospatial, Professional Services",0,1,,Vehicles,18757166,USD,18757166,,,"Tampa, Florida, United States",$10B+,1987-10-01,day,,http://www.linkedin.com/company/genesis-group
GE Healthcare,https://www.crunchbase.com/organization/ge-healthcare-747f,10001+,Active,https://www.gehealthcare.fi,support@gehealthcare.com,+35 800 528 474,,,,,,,,,"Apps, Data and Analytics, Health Care, Software","Analytics, Apps, Health Care, Medical",,,,,,,,,,"Helsinki, Southern Finland, Finland",$10B+,1892-01-01,year,,https://www.linkedin.com/company/gehealthcare/
Abbott,https://www.crunchbase.com/organization/abbott-2fba,10001+,Active,https://www.informatics.abbott/,,+1 954 964 8663,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Software","Cloud Data Services, Customer Service, Data Management, Information Technology, Software",,,,,,,,,,"Florida, New York, United States",$10B+,1986-01-01,year,,https://www.linkedin.com/showcase/starlims/
LEONI,https://www.crunchbase.com/organization/leoni,10001+,Active,https://www.leoni-wiring-systems.com,,,,,,,,,,,"Consumer Electronics, Data and Analytics, Energy, Hardware, Manufacturing","Data Management, Electronics, Energy, Manufacturing",,,,,,,,,,"Biebelried, Bayern, Germany",$10B+,1917-01-01,year,,https://www.linkedin.com/company/leoni-maroc
Center for Automotive Research at Stanford University,https://www.crunchbase.com/organization/center-for-automotive-research-at-stanford-university,10001+,Active,https://cars.stanford.edu/,,650-724-4251,,,,,,,,,"Data and Analytics, Design",Market Research,,,,,,,,,,"Stanford, California, United States",$10B+,1891-01-01,year,,https://www.linkedin.com/company/stanford-university
Wharton Data Research Services,https://www.crunchbase.com/organization/wharton-data-research-services,101-250,Active,https://wrds-www.wharton.upenn.edu/pages/?_ga=2.151945469.55643799.1534223818-1680492124.1534223818,,,,,,,,,,,"Data and Analytics, Design",Market Research,,,,,,,,,,"Philadelphia, Pennsylvania, United States",$10B+,1740-01-01,year,,https://www.linkedin.com/company/wharton-executive-education/about/
ISTYLEMYSELF,https://www.crunchbase.com/organization/istylemyself,10001+,Closed,http://www.istylemyself.com,,,,,,,,,,,"Data and Analytics, Mobile","Big Data, Mobile",,,,,,,,,,"Menlo Park, California, United States",$10B+,2011-01-01,year,,https://www.linkedin.com/company/apple
EY Society,https://www.crunchbase.com/organization/ey-society,10001+,Closed,http://www.ey-society.com/,,(206)420-3500,,,,,,,,,"Data and Analytics, Information Technology, Professional Services","Analytics, Consulting, Information Technology",,,,,32109,USD,32109,,,"Bellevue, Washington, United States",$10B+,2008-01-01,year,,
Cloudflare,https://www.crunchbase.com/organization/cloudflare,1001-5000,Active,http://www.cloudflare.com,info@cloudflare.com,16502307173,,,,,,,,,"Data and Analytics, Internet Services, Privacy and Security, Software","Analytics, Enterprise Software, Security, Web Hosting",313,27,Electric Communication Technique,Scientific and technological services,75247560,USD,75247560,,,"San Francisco, California, United States",$1B to $10B,2009-06-01,month,"Fidelity, Employee Stock Option Fund, Google, Union Square Ventures, Franklin Templeton",https://www.linkedin.com/company/cloudflare-inc-
Splunk,https://www.crunchbase.com/organization/splunk,5001-10000,Active,https://www.splunk.com,info@splunk.com,+1 415.848.8400,3,3,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering","Analytics, Information Technology, Intelligent Systems, Real Time","1,725",51,Computing; Calculating,Scientific and technological services,,,,,,"San Francisco, California, United States",$1B to $10B,2003-01-01,year,"Silver Lake, TCV, August Capital, Ignition Partners, Akkadian Ventures",http://www.linkedin.com/company/splunk
Qualtrics,https://www.crunchbase.com/organization/qualtrics,5001-10000,Active,http://www.qualtrics.com,support@qualtrics.com,(800) 340-9194,,,,,,,,,"Data and Analytics, Design, Information Technology, Other, Software","Consumer, Data Integration, Market Research, SaaS",99,68,Computing; Calculating,Scientific and technological services,112544692,USD,112544692,,,"Provo, Utah, United States",$1B to $10B,2002-01-01,year,"Sequoia Capital, Accel, Insight Partners",http://www.linkedin.com/company/qualtrics
OpenText,https://www.crunchbase.com/organization/opentext,10001+,Active,https://www.opentext.com,support@opentext.com,+118004996544,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Media and Entertainment, Privacy and Security, Software","Content, Data Center, Data Management, Information Services, Information Technology, Network Security, Software",510,36,Computing; Calculating,Scientific and electric apparatus and instruments,272692499,USD,272692499,,,"Waterloo, Ontario, Canada",$1B to $10B,1991-06-26,day,"TCV, Tera Capital Corporation",http://www.linkedin.com/company/opentext
Blue Yonder,https://www.crunchbase.com/organization/jda-software,5001-10000,Active,https://blueyonder.com,info@blueyonder.com,833-532-4764,,,,,,,,,"Data and Analytics, Information Technology, Sales and Marketing, Software, Transportation","CRM, Data Management, SaaS, Software, Supply Chain Management, Warehouse Automation",2,1,Computing; Calculating,Scientific and electric apparatus and instruments,165000000,USD,165000000,,,"Scottsdale, Arizona, United States",$1B to $10B,1985-01-01,year,"New Mountain Capital, Panasonic, Blackstone Group",https://www.linkedin.com/company/blueyonderai
PatSnap,https://www.crunchbase.com/organization/patsnap,1001-5000,Active,https://www.patsnap.com/,hello@patsnap.com,(+65) 6589 8770,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence",1,0,Computing; Calculating,,22151518,USD,22151518,,,"Singapore, Central Region, Singapore",$1B to $10B,2007-01-01,year,"Tencent, Sequoia Capital China, Summit Partners, Vertex Ventures, Shunwei Capital",https://www.linkedin.com/company/patsnap/
