Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
emnify,https://www.crunchbase.com/organization/emnify,101-250,Active,http://www.emnify.com,info@emnify.com,+4993149739270,,,,,,,,,"Hardware, Internet Services, Software","Cloud Computing, Developer APIs, Enterprise Software, IaaS, Internet of Things, PaaS, SaaS, Telecommunications",,,,,4009598,USD,4009598,,,"Berlin, Berlin, Germany",$10M to $50M,2014-03-15,day,One Peak,http://www.linkedin.com/company/emnify
2nd Watch,https://www.crunchbase.com/organization/2nd-watch,251-500,Active,http://2ndwatch.com,info@2ndwatch.com,888-317-7920,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Infrastructure, Enterprise Software, IaaS, Information Technology, Internet, Software, Telecommunications",1,3,Computing; Calculating,Scientific and technological services,1784943,USD,1784943,,,"Seattle, Washington, United States",$10M to $50M,2010-01-01,year,"Madrona, Top Tier Capital Partners, Columbia Capital, Delta-v Capital, Stratim Capital",http://www.linkedin.com/company/2nd-watch
Options Technology,https://www.crunchbase.com/organization/options-technology,251-500,Active,https://www.options-it.com,info@options-it.com,+44 20 7070 5000,,,,,,,,,"Financial Services, Information Technology, Software","Financial Services, IaaS, Information Services, Information Technology",0,2,,Advertising; business,5127777,USD,5127777,,,"London, England, United Kingdom",$10M to $50M,1993-01-01,year,"ABRY Partners, Bregal Sagemount",https://www.linkedin.com/company/options-technology/
MacStadium,https://www.crunchbase.com/organization/macstadium,101-250,Active,https://www.macstadium.com,hello@macstadium.com,1(855)288-2260,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, DevOps, IaaS, Software, Virtualization, Web Hosting",,,,,3625950,USD,3625950,,,"Atlanta, Georgia, United States",$10M to $50M,2011-01-01,year,"Summit Partners, Noro-Moseley Partners, Silicon Valley Bank",http://www.linkedin.com/company/macstadium
UpCloud,https://www.crunchbase.com/organization/upcloud,11-50,Active,https://upcloud.com,info@upcloud.com,358968293030,,,,,,,,,"Information Technology, Internet Services, Software","Cloud Computing, Cloud Data Services, IaaS, Web Hosting",0,6,,Scientific and electric apparatus and instruments,1363150,USD,1363150,,,"Helsinki, Southern Finland, Finland",$10M to $50M,2011-09-01,day,"Inventure, Tesi, Connected Capital",http://www.linkedin.com/company/upcloud
Applicaster,https://www.crunchbase.com/organization/applicaster,101-250,Active,http://www.applicaster.com,hello@applicaster.com,844-999-0589,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Mobile, Software, Video","Cloud Computing, Developer APIs, Developer Platform, Developer Tools, IaaS, Media and Entertainment, Mobile Apps, SaaS, Software, Video on Demand",,,,,17901,USD,17901,,,"New York, New York, United States",$10M to $50M,2011-01-01,year,"83North, C4 Ventures, Planven Entrepreneur Ventures, Viola Growth, Saban Ventures",http://www.linkedin.com/company/applicaster-ltd
Datrium,https://www.crunchbase.com/organization/datrium,101-250,Closed,http://www.datrium.com/,info@datrium.com,+1 669 721 9444,,,,,,,,,"Data and Analytics, Hardware, Software","Data Management, Data Storage, Enterprise Software, IaaS, Software",,,,,3071888,USD,3071888,,,"Sunnyvale, California, United States",$10M to $50M,2012-01-01,year,"Lightspeed Venture Partners, Icon Ventures, New Enterprise Associates, Samsung Catalyst Fund",https://www.linkedin.com/company/datrium
ORock Technologies,https://www.crunchbase.com/organization/orock-technologies,11-50,Active,http://www.orocktech.com,sales@orocktech.com,571.386.0201,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Software","Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Cyber Security, IaaS, Information Technology, Private Cloud, SaaS",6,1,Electric Communication Technique,Scientific and technological services,940323,USD,940323,,,"Reston, Virginia, United States",$10M to $50M,2014-01-01,year,,https://www.linkedin.com/company/orock-technologies/
HyperGrid™,https://www.crunchbase.com/organization/hypergrid-9d54,51-100,Closed,http://www.hypergrid.com,info@hypergrid.com,+1 650 316 5515,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, IaaS, PaaS, Private Cloud, SaaS",1,8,,Scientific and electric apparatus and instruments,,,,,,"Los Altos, California, United States",$10M to $50M,2016-01-01,year,"Notable Capital, Atlantic Bridge, HighBar Partners, Acero Capital",https://www.linkedin.com/company/hypergrid
Beeks Group,https://www.crunchbase.com/organization/beeks-financial-cloud,101-250,Active,https://beeksgroup.com,hello@beeksgroup.com,,,,,,,,,,"Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Software","Analytics, Cloud Computing, Cloud Infrastructure, Financial Services, IaaS, Private Cloud",,,,,28784,USD,28784,,,"Renfrew, Renfrewshire, United Kingdom",$10M to $50M,2011-01-01,year,"Scottish Enterprise, The Royal Bank Of Scotland Private Limited Company",https://www.linkedin.com/company/beeksgroup
Griffin,https://www.crunchbase.com/organization/griffin-3,101-250,Active,https://griffin.com/,support@griffin.com,,,,,,,,,,"Financial Services, Internet Services, Lending and Investments, Software","Banking, Finance, Financial Services, FinTech, IaaS, Internet, SaaS",0,5,,Insurance; financial affairs,639174,USD,639174,,,"London, England, United Kingdom",$10M to $50M,2017-01-01,year,"Seedcamp, Google for Startups, Notion Capital, MassMutual Ventures, Breega",https://www.linkedin.com/company/griffin-bank
Ravello Systems,https://www.crunchbase.com/organization/ravello-systems,11-50,Closed,http://ravellosystems.com,info@ravellosystems.com,+972 9-776-6222,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, Cloud Management, DevOps, Enterprise Software, IaaS, SaaS, Software, Virtualization",,,,,150422,USD,150422,,,"Palo Alto, California, United States",$10M to $50M,2011-01-01,year,"Qualcomm Ventures, Vintage Investment Partners, Bessemer Venture Partners, Norwest Venture Partners, Sequoia Capital Israel",http://www.linkedin.com/company/2649858
Egenera,https://www.crunchbase.com/organization/egenera-inc,101-250,Active,http://www.egenera.com,info@egenera.com,(978) 206-6300,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Management, Enterprise Software, IaaS, SaaS, Software, Virtualization",,,,,1539686,USD,1539686,,,"Concord, Massachusetts, United States",$10M to $50M,2000-01-01,year,"UBS, TCV, Crosslink Capital, Spectrum Equity, Goldman Sachs",http://www.linkedin.com/company/7909
The Dollar Business,https://www.crunchbase.com/organization/the-dollar-business,101-250,Active,https://www.thedollarbusiness.com/,reachus@thedollarbusiness.com,+914068109999,,,,,,,,,"Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Other, Software","B2B, Big Data, IaaS, Information Services, News, PaaS",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$10M to $50M,2013-09-15,day,,http://www.linkedin.com/company/the-dollar-business
Hickory,https://www.crunchbase.com/organization/versed,11-50,Active,http://hickorytraining.com,demo@hickorytraining.com,1(917) 331-6709,,,,,,,,,"Data and Analytics, Design, Education, Information Technology, Other, Professional Services, Sales and Marketing, Software","Customer Service, Enterprise Software, IaaS, Market Research, Sales Automation, Training",,,,,,,,,,"New York, New York, United States",$10M to $50M,2015-01-01,day,"Eniac Ventures, Y Combinator, Notation Capital, Rethink Education, Draft Ventures",https://www.linkedin.com/company/hickory
Virtual1,https://www.crunchbase.com/organization/virtual1,101-250,Active,http://www.virtual1.com/,enquiries@virtual1.com,+03448840800,,,,,,,,,"Hardware, Internet Services, Software","Cloud Infrastructure, IaaS, Telecommunications",,,,,,,,,,"London, England, United Kingdom",$10M to $50M,2007-01-01,year,Business Growth Fund,https://www.linkedin.com/company/virtual1
Faction,https://www.crunchbase.com/organization/faction,101-250,Active,https://www.factioninc.com/,support@factioninc.com,(855) 532-4734,,,,,,,,,"Information Technology, Software","IaaS, Information Services, Information Technology, Software",11,10,Electric Communication Technique,Scientific and technological services,1620779,USD,1620779,,,"Denver, Colorado, United States",$10M to $50M,2006-01-01,year,"Ares Capital Corporation, Dell Technologies Capital, RC Capital, Sweetwater Capital Partners, Meritage Funds",https://www.linkedin.com/company/factioninc/
Piston Cloud Computing,https://www.crunchbase.com/organization/piston-cloud-computing,101-250,Closed,http://www.pistoncloud.com,info@pistoncloud.com,1(800) 890-4965,,,,,,,,,"Information Technology, Internet Services, Software","Cloud Computing, Cloud Management, IaaS, Open Source, Software",,,,,,,,,,"San Francisco, California, United States",$10M to $50M,2011-01-01,year,"Cisco, DCVC, Harmony Partners, Swisscom Ventures, Hummer Winblad Venture Partners",http://www.linkedin.com/company/piston
OnSource,https://www.crunchbase.com/organization/onsource,51-100,Active,http://www.onsourceonline.com,support@onsourceonline.com,(617) 235-2123,,,,,,,,,"Financial Services, Information Technology, Software","IaaS, Information Technology, Insurance, Software",,,,,,,,,,"Braintree, Massachusetts, United States",$10M to $50M,2011-01-01,year,,https://www.linkedin.com/company/onsource-online/
infini Group,https://www.crunchbase.com/organization/infini-group,101-250,Closed,http://www.infini.com,info@infini.com,+442070162727,,,,,,,,,"Government and Military, Information Technology, Other, Software","Government, GovTech, IaaS, Infrastructure, Software",,,,,,,,,,"London, England, United Kingdom",$10M to $50M,2001-01-20,day,,https://www.linkedin.com/company/infini-com/
Titanium Blockchain Infrastructure Services,https://www.crunchbase.com/organization/titanium-blockchain-infrastructure-services,11-50,Active,https://tbis.io/,,,,,,,,,,,"Blockchain and Cryptocurrency, Community and Lifestyle, Consumer Electronics, Hardware, Natural Resources, Other, Professional Services, Software","Blockchain, Computer, IaaS, Infrastructure, Mining, Private Social Networking, Professional Networking",,,,,95910,USD,95910,,,"North Hollywood, California, United States",$10M to $50M,2017-01-01,year,,https://www.linkedin.com/company/titanium-blockchain-infrastructure-services-inc/
Acal Enterprise Solutions,https://www.crunchbase.com/organization/acal-enterprise-solutions,51-100,Active,http://acalenterprisesolutions.com,info@agilitas.co.uk,44 1159 196 000,,,,,,,,,"Hardware, Information Technology, Software","Hardware, IaaS, Information Technology",,,,,,,,,,"Nottingham, Nottingham, United Kingdom",$10M to $50M,1990-01-01,year,NVM Private Equity,http://www.linkedin.com/company/acal-enterprise-solutions-limited
Atmosera,https://www.crunchbase.com/organization/atmosera,51-100,Active,https://www.atmosera.com/,marketing@atmosera.com,1.800.903.4852,,,,,,,,,"Education, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software","Cloud Computing, Consulting, CRM, IaaS, Information Technology, PaaS, Software, Training",0,3,,Education; entertainment,1740220,USD,1740220,,,"Beaverton, Oregon, United States",$10M to $50M,1995-01-01,year,Seaport Capital,https://www.linkedin.com/company/atmosera/
CDN77,https://www.crunchbase.com/organization/cdn77-com,101-250,Active,https://www.cdn77.com,support@cdn77.com,+44(0) 20 3808 5949,,,,,,,,,"Content and Publishing, Media and Entertainment, Software, Video","Content Delivery Network, IaaS, Video on Demand, Video Streaming",,,,,1669977,USD,1669977,,,"London, England, United Kingdom",$10M to $50M,2011-10-01,day,,https://www.linkedin.com/company/cdn77-com
360dialog,https://www.crunchbase.com/organization/360dialog,101-250,Active,http://www.360dialog.com/,info@360dialog.com,+49 30 609859530,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Sales and Marketing, Software","CRM, Customer Service, Data Integration, IaaS, Messaging, PaaS, SMS",,,,,,,,,,"Berlin, Berlin, Germany",$10M to $50M,2012-01-01,year,,http://www.linkedin.com/company/360dialog
Servers.com,https://www.crunchbase.com/organization/servers-com,251-500,Active,https://servers.com,,+1 (888) 339-5605,,,,,,,,,"Content and Publishing, Hardware, Internet Services, Software","Cloud Computing, Cloud Infrastructure, Content Delivery Network, IaaS, Web Hosting",,,,,1434906,USD,1434906,,,"Dallas, Texas, United States",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/servers-com
Cloud.com,https://www.crunchbase.com/organization/cloud-com,5001-10000,Active,http://www.cloud.com,info@cloud.com,+33 2 85 52 07 69,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, Cloud Management, Enterprise Software, IaaS, Private Cloud, Software",,,,,3241481,USD,3241481,,,"Cupertino, California, United States",$10M to $50M,2008-01-01,year,"Nexus Venture Partners, Index Ventures, Redpoint",https://www.linkedin.com/company/cloudsoftwaregroup/
Henson Group,https://www.crunchbase.com/organization/henson-group,101-250,Active,https://www.hensongroup.com/,info@hensongroup.com,(800) 980-1130,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Software","Big Data, Business Intelligence, IaaS, Information Technology, PaaS, Virtualization",0,1,,Scientific and technological services,2071844,USD,2071844,,,"New York, New York, United States",$10M to $50M,2002-01-01,day,,https://www.linkedin.com/company/the-henson-group/
