Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
NetEase,https://www.crunchbase.com/organization/netease-com,10001+,Active,https://www.neteasegames.com,neteasegamespr@global.netease.com,+86 2085105163 ext. 57169,44,50,27,,,,,,"Advertising, Apps, Financial Services, Gaming, Hardware, Lending and Investments, Media and Entertainment, Mobile, Music and Audio, Sales and Marketing, Software","Advertising, Gaming, Mobile, Mobile Apps, Music, PC Games, Venture Capital, Wireless",0,7,,Telecommunications,,,,,,"Tokyo, Tokyo, Japan",$10B+,1997-06-01,month,SoftBank Capital,https://www.linkedin.com/company/netease
Newzoo,https://www.crunchbase.com/organization/newzoo,51-100,Active,http://www.newzoo.com,info@newzoo.com,(415)779-7799,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Gaming, Mobile, Software, Sports","Analytics, Consumer Research, eSports, Market Research, Mobile, Mobile Apps, Predictive Analytics, Video Games",0,2,,Advertising; business,3762116,USD,3762116,,,"Amsterdam, Noord-Holland, The Netherlands",$10B+,2007-06-01,day,"TalkingData, Michiel Mol",http://www.linkedin.com/company/newzoo
Optus,https://www.crunchbase.com/organization/optus,5001-10000,Active,http://www.optus.com.au/,,+61 1300 298 011,1,1,,,,,,,"Apps, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Privacy and Security, Software","Apps, Cyber Security, Messaging, Mobile, Mobile Apps, Telecommunications",0,1,,Advertising; business,,,,,,"Sydney, New South Wales, Australia",$10B+,1981-01-01,year,,http://www.linkedin.com/company/optus
Alibaba.com,https://www.crunchbase.com/organization/alibaba-com,10001+,Active,https://www.alibaba.com,,,,,,,,,,,"Apps, Commerce and Shopping, Consumer Electronics, Hardware, Internet Services, Manufacturing, Mobile, Software","Apps, E-Commerce Platforms, Electronics, Internet, Manufacturing, Marketplace, Mobile Apps, Retail, Shopping, Social Shopping",,,,,12078064384,USD,12078064384,,,"Hangzhou, Zhejiang, China",$10B+,1999-09-01,month,,https://www.linkedin.com/company/alibaba-com
Salesforce,https://www.crunchbase.com/organization/salesforce,10001+,Active,https://www.salesforce.com,info@salesforce.com,+1 800 667 6389,61,69,31,2,,,,2,"Apps, Information Technology, Internet Services, Mobile, Platforms, Sales and Marketing, Software","Apps, Cloud Computing, CRM, Enterprise Software, Information Technology, iOS, Mobile Apps, SaaS, Sales Enablement, Software","4,313",6,Computing; Calculating,Scientific and electric apparatus and instruments,618362,USD,618362,,,"San Francisco, California, United States",$10B+,1999-01-01,day,"Emergence, Meritech Capital Partners, Marc Benioff, New Enterprise Associates, Morgenthaler Ventures",https://www.linkedin.com/company/salesforce
Shoppers Drug Mart,https://www.crunchbase.com/organization/shoppers-drug-mart,1001-5000,Active,http://www.shoppersdrugmart.ca,,416-493-1220,2,4,,,,,,,"Apps, Health Care, Mobile, Software","Health Care, Mobile Apps",,,,,,,,,,"Toronto, Ontario, Canada",$10B+,1962-01-01,year,,https://www.linkedin.com/company/shoppers-drug-mart/
EDEKA,https://www.crunchbase.com/organization/edeka,10001+,Active,https://www.edeka.de/,info@edeka.de,+49 800 3335211,2,2,,,,,,,"Apps, Commerce and Shopping, Consumer Goods, Financial Services, Food and Beverage, Mobile, Payments, Software","Consumer Goods, Food and Beverage, Grocery, Mobile Apps, Mobile Payments, Retail, Shopping Mall",0,4,,Meats and prepared or preserved foods; dairy products,986684481,USD,986684481,,,"Hamburg, Hamburg, Germany",$10B+,1907-10-21,day,,https://www.linkedin.com/company/edeka-ag/
Uber India,https://www.crunchbase.com/organization/uber-india,51-100,Active,https://www.uber.com/in/en/,,,,,,,,,,,"Apps, Mobile, Software, Transportation","Mobile Apps, Transportation",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$10B+,2013-08-01,month,,https://www.linkedin.com/company/uber-com
Legions,https://www.crunchbase.com/organization/legions,251-500,Active,https://www.legion.org,,(800) 433-3318,,,,,,,,,"Apps, Gaming, Mobile, Software","Gaming, Mobile Apps, Video Games",,,,,660700,USD,660700,,,"Indianapolis, Indiana, United States",$10B+,1919-01-01,year,,https://www.linkedin.com/company/the-american-legion/
Kuaishou Technology,https://www.crunchbase.com/organization/kuaishou,10001+,Active,http://www.kuaishou.com,support@kuaishou.com,400-650-7337,14,15,7,,,,,,"Apps, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Science and Engineering, Software, Video","Artificial Intelligence (AI), Mobile Apps, Photo Sharing, Social Network, Video Streaming",,,,,,,,,,"Beijing, Beijing, China",$1B to $10B,2011-01-01,year,"Tencent, Sequoia Capital China, DCM Ventures, Canada Pension Plan Investment Board, Mubadala Capital Ventures",https://www.linkedin.com/company/%E5%BF%AB%E6%89%8B
Airbnb,https://www.crunchbase.com/organization/airbnb,5001-10000,Active,http://www.airbnb.com,press@airbnb.com,(415) 510-4027,21,21,13,1,,,,,"Apps, Commerce and Shopping, Mobile, Real Estate, Software, Travel and Tourism","Hospitality, Marketplace, Mobile Apps, PropTech, Travel, Travel Accommodations",562,110,Computing; Calculating,Services for providing food and drink; temporary accommodations,207342913,USD,207342913,,,"San Francisco, California, United States",$1B to $10B,2008-08-11,day,"Notable Capital, Citi, Silver Lake, Fidelity, JP Morgan Chase",http://www.linkedin.com/company/airbnb
Momo,https://www.crunchbase.com/organization/momo,501-1000,Active,http://www.immomo.com,bd@immomo.com;info@momo-ltd.com,"010- 57310567/8, 06-7710-2941",3,3,1,,,,,,"Agriculture and Farming, Apps, Health Care, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Privacy and Security, Software","Agriculture, Content, Internet of Things, Medical, Mobile Apps, Nursing and Residential Care, Security, SMS",,,,,,,,,,"Beijing, Beijing, China",$1B to $10B,2011-08-01,day,"Alibaba Group, Sequoia Capital China, Matrix Partners China, Tiger Global Management, YF Capital",https://www.linkedin.com/company/momo-technology-company-limited/about/
Twilio,https://www.crunchbase.com/organization/twilio,5001-10000,Active,http://www.twilio.com,help@twilio.com,+1 415-227-9968,28,29,5,4,,,,,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Enterprise Software, Messaging, Mobile Apps, SMS, Software",259,60,Electric Communication Technique,Telecommunications,295230943,USD,295230943,,,"San Francisco, California, United States",$1B to $10B,2008-06-30,day,"Fidelity, Techstars, Amazon, TCV, Union Square Ventures",https://www.linkedin.com/company/twilio-inc-
Uber China,https://www.crunchbase.com/organization/uber-china,10001+,Active,https://www.uber.com,,,,,,,,,,,"Apps, Mobile, Software, Transportation","Mobile Apps, Ride Sharing, Transportation",,,,,,,,,,"Beijing, Beijing, China",$1B to $10B,2014-02-01,month,"Uber, HNA Group, Vanke, Baidu, CITIC Securities",https://www.linkedin.com/company/uber-com
Lyft,https://www.crunchbase.com/organization/lyft,5001-10000,Active,http://lyft.com,press@lyft.com,(844) 250-2773,3,3,2,1,,,,,"Apps, Mobile, Software, Transportation","Apps, Mobile Apps, Ride Sharing, Software, Transportation",562,74,Computing; Calculating,Scientific and electric apparatus and instruments,614270250,USD,614270250,,,"San Francisco, California, United States",$1B to $10B,2012-05-22,day,"Alibaba Group, Fidelity, Didi, General Motors, Autotech Ventures",https://www.linkedin.com/company/lyft
Unity,https://www.crunchbase.com/organization/unity-technologies,5001-10000,Active,https://unity.com,info@unity3d.com,+1 (415) 539-3162,2,2,1,,,,,,"Apps, Hardware, Media and Entertainment, Mobile, Software","Augmented Reality, Developer Platform, Metaverse, Mobile Apps, Virtual Reality",,,,,126083,USD,126083,,,"San Francisco, California, United States",$1B to $10B,2004-08-02,day,"Silver Lake, Thrive Capital, Sequoia Capital, DFJ Growth, Canada Pension Plan Investment Board",http://www.linkedin.com/company/unity-technologies
NetDragon Websoft,https://www.crunchbase.com/organization/netdragon-websoft,5001-10000,Active,http://nd.com.cn/,,+059187085777,5,5,1,,,,,,"Apps, Gaming, Mobile, Software","Gamification, Mobile Apps, Online Games",,,,,,,,,,"Foochow, Fujian, China",$1B to $10B,1999-01-01,year,"Vertex Ventures, Shenzhen Capital Group, China Venture Capital, IDG Capital",https://www.linkedin.com/company/net-dragon-online-gaming-company
Adyen,https://www.crunchbase.com/organization/adyen,1001-5000,Active,http://www.adyen.com,,,1,1,,,,,,,"Apps, Financial Services, Mobile, Payments, Software","Financial Services, FinTech, Mobile Apps, Mobile Payments",,,,,543730594,USD,543730594,,,"Amsterdam, Noord-Holland, The Netherlands",$1B to $10B,2006-01-01,year,"ICONIQ Capital, Index Ventures, Temasek Holdings, Felicis, General Atlantic",http://www.linkedin.com/company/adyen
Xiaohongshu,https://www.crunchbase.com/organization/xiaohongshu,1001-5000,Active,https://www.xiaohongshu.com,contact@xiaohongshu.com,+02164224530,10,11,7,,,,,,"Apps, Commerce and Shopping, Community and Lifestyle, Mobile, Software","E-Commerce, Mobile Apps, Shopping, Social",0,1,,Scientific and electric apparatus and instruments,,,,,,"Shanghai, Shanghai, China",$1B to $10B,2013-01-01,year,"Notable Capital, Alibaba Group, Tencent, ZhenFund, K11 Investment",https://www.linkedin.com/company/xiaohongshu
Perk.com,https://www.crunchbase.com/organization/perk-com,101-250,Active,http://perk.com,info@perk.com,512-827-2400,,,,,,,,,"Advertising, Apps, Commerce and Shopping, Internet Services, Mobile, Sales and Marketing, Software","Advertising, Mobile Apps, Search Engine, Shopping",1,0,Electric Communication Technique,,,,,,,"Austin, Texas, United States",$1B to $10B,2012-01-01,year,,http://www.linkedin.com/company/perk-com
National Air and Space Museum,https://www.crunchbase.com/organization/national-air-and-space-museum,251-500,Active,https://airandspace.si.edu,nasmsocial@si.edu,(202) 633-2214,,,,,,,,,"Apps, Mobile, Science and Engineering, Software, Travel and Tourism","Aerospace, Mobile Apps, Museums and Historical Sites",,,,,10060006,USD,10060006,,,"Washington, District of Columbia, United States",$1B to $10B,1946-01-01,year,"Raytheon, National Science Foundation, Kenneth Griffin, David Rubenstein",
Acco Brands,https://www.crunchbase.com/organization/acco-brands,5001-10000,Active,http://www.accobrands.com/acco/us/us/home.aspx,rich.nelson@acco.com,(847)541-9500,,,,,,,,,"Apps, Financial Services, Hardware, Manufacturing, Mobile, Payments, Software","Hardware, Insurance, Manufacturing, Mobile, Mobile Apps, Payments",472,715,Bookbinding; Albums; Files; Special Printed Matter,"Paper, cardboard and goods made from these materials",68888813,USD,68888813,,,"Lake Zurich, Illinois, United States",$1B to $10B,1947-01-01,year,"Black Pearls VC, Siparex Groupe, Partech, Pond Ventures",http://www.linkedin.com/company/acco-brands
iFit,https://www.crunchbase.com/organization/ifit,101-250,Active,http://www.i-fit.com.tw,public@i-fit.com.tw,,,,,,,,,,"Apps, Commerce and Shopping, Health Care, Mobile, Software, Sports","E-Commerce, Fitness, Health Care, mHealth, Mobile Apps, Wellness",,,,,,,,,,"Taipei, T'ai-pei, Taiwan",$1B to $10B,2012-07-20,day,"Cherubic Ventures, Sino Strategy Group, Alan Chien, Ming-zhe Ou, Yan Jin",https://www.linkedin.com/company/ifit%E7%88%B1%E7%98%A6%E8%BA%AB/about/
Match Group,https://www.crunchbase.com/organization/match-group,1001-5000,Active,https://mtch.com,info@iac.com,214-576-9352,4,4,2,2,,,,,"Apps, Community and Lifestyle, Internet Services, Media and Entertainment, Mobile, Software","Dating, Internet, Mobile Apps, Social Media",86,162,Computing; Calculating,Legal services,478326450,USD,478326450,,,"Dallas, Texas, United States",$1B to $10B,1995-01-01,year,,https://www.linkedin.com/company/matchgroup
Snapchat,https://www.crunchbase.com/organization/snap-inc-snapchat,5001-10000,Active,https://www.snapchat.com,,+1 310 399-3339,,,,,,,,,"Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Software","Information Technology, Media and Entertainment, Messaging, Mobile, Mobile Apps, Social Media",,,,,,,,,,"Pacific Palisades, California, United States",$1B to $10B,2011-01-01,day,,https://www.linkedin.com/showcase/snapchat-for-business/
Condé Nast,https://www.crunchbase.com/organization/condenast,1001-5000,Active,http://www.condenast.com,careers@condenast.com,212-286-2860,9,15,4,2,,,,,"Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software","Media and Entertainment, Mobile Apps, News, Publishing, Social Media",,,,,83044388,USD,83044388,,,"New York, New York, United States",$1B to $10B,1909-01-01,year,,https://www.linkedin.com/company/conde-nast
Photon,https://www.crunchbase.com/organization/photon-infotech-p-ltd,5001-10000,Active,https://www.photon.in,sales@photon.in,972-243-3233,,,,,,,,,"Apps, Commerce and Shopping, Design, Information Technology, Mobile, Software","E-Commerce, Information Technology, Mobile Apps, Web Design, Web Development",0,2,,Advertising; business,,,,,,"London, England, United Kingdom",$1B to $10B,2007-01-01,year,,https://www.linkedin.com/company/photon-interactive
SK Telecom,https://www.crunchbase.com/organization/sktelecom,5001-10000,Active,http://www.sktelecom.com,,+82 2-6100-2114,43,47,20,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Mobile, Science and Engineering, Software","Artificial Intelligence (AI), Mobile Apps, Telecommunications","2,075",82,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$1B to $10B,1984-03-19,day,,http://www.linkedin.com/company/sk-telecom
Cielo SA,https://www.crunchbase.com/organization/cielo,10001+,Active,http://www.cielo.com.br,,(877) 797-3379,1,1,,,,,,,"Apps, Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Mobile, Payments, Software","Apps, Banking, Bitcoin, Credit Cards, Debit Cards, FinTech, Mobile Apps, Payments",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$1B to $10B,1997-01-01,year,,https://www.linkedin.com/company/cielo
Konica Minolta Business Solutions U.S.A.,https://www.crunchbase.com/organization/konica-minolta-business-solutions-u-s-a,5001-10000,Active,http://kmbs.konicaminolta.us,marketing@se.konicaminolta.us,+1 201 825 4000,,,,,,,,,"Apps, Content and Publishing, Data and Analytics, Information Technology, Internet Services, Manufacturing, Media and Entertainment, Messaging and Telecommunications, Mobile, Software","Business Intelligence, Cloud Data Services, Document Management, Enterprise Resource Planning (ERP), Information Technology, Manufacturing, Mobile Apps, Printing, Unified Communications, Web Development",52,24,Computing; Calculating,Scientific and technological services,222687616,USD,222687616,,,"Ramsey, New Jersey, United States",$1B to $10B,1873-01-01,year,,https://www.linkedin.com/company/konica-minolta-business-solutions-u-s-a--inc-/
LIKEtoKNOW.it,https://www.crunchbase.com/organization/liketoknow-it,501-1000,Active,https://www.shopltk.com,info@liketoknow.it,,,,,,,,,,"Apps, Commerce and Shopping, Internet Services, Media and Entertainment, Mobile, Software","Mobile Apps, Shopping, Social Media",,,,,,,,,,"Dallas, Texas, United States",$1B to $10B,2011-01-01,year,,https://www.linkedin.com/company/shopltk
National Express,https://www.crunchbase.com/organization/national-express,10001+,Active,https://www.nationalexpress.com,contact@nationalexpress.com,+44 087 1781 8181,,,,,,,,,"Apps, Information Technology, Mobile, Software, Travel and Tourism","Information Technology, Mobile Apps, Travel",0,8,,"Transport, packaging and storing",61172663,USD,61172663,,,"Birmingham, Birmingham, United Kingdom",$1B to $10B,1974-01-01,year,,https://www.linkedin.com/company/national-express
Scratch,https://www.crunchbase.com/organization/scratch,51-100,Active,http://scratch.mit.edu,help@scratch.mit.edu,,,,,,,,,,"Apps, Community and Lifestyle, Education, Gaming, Internet Services, Media and Entertainment, Mobile, Software, Video","Apps, Broadcasting, Communities, Education, Gaming, Internet, Mobile Apps, Video, Video Games",0,4,,Scientific and electric apparatus and instruments,,,,,,"Cambridge, Massachusetts, United States",$1B to $10B,2007-05-15,day,,
XL Axiata Tbk,https://www.crunchbase.com/organization/xl-axiata-tbk,1001-5000,Active,http://www.xl.co.id/,customerservice@xl.co.id,(021) 576-1881,2,3,1,,,,,,"Apps, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Mobile, Mobile Apps, Telecommunications, VoIP, Wireless",,,,,,,,,,"Jakarta, Jakarta Raya, Indonesia",$1B to $10B,1996-10-08,day,,http://www.linkedin.com/company/pt.-xl-axiata-tbk
Playtika,https://www.crunchbase.com/organization/playtika,1001-5000,Active,http://www.playtika.com,info@playtika.com,+972 733163251,6,7,5,,,,,,"Apps, Gaming, Media and Entertainment, Mobile, Software","Digital Entertainment, Gaming, Mobile Apps, Online Games",13,582,Sports; Games; Amusements,Education; entertainment,,,,,,"Herzliya, Tel Aviv, Israel",$1B to $10B,2010-01-01,year,,https://www.linkedin.com/company/playtika
Candy Crush Saga,https://www.crunchbase.com/organization/king-e263,101-250,Active,http://www.candycrushsaga.com/,,,,,,,,,,,"Apps, Gaming, Media and Entertainment, Mobile, Software","Gaming, Media and Entertainment, Mobile Apps",0,1,,Machines and machine tools,,,,,,"London, England, United Kingdom",$1B to $10B,2003-01-01,day,,https://www.linkedin.com/company/king/
iFood,https://www.crunchbase.com/organization/ifood-e8d6,251-500,Active,https://www.ifood.com.co/,,,,,,,,,,,"Apps, Food and Beverage, Mobile, Software, Transportation","Food and Beverage, Food Delivery, Mobile Apps, Restaurants",,,,,,,,,,"Bogotá, Distrito Especial, Colombia",$1B to $10B,2018-08-01,month,,https://www.linkedin.com/company/ifoodcolombia/
ResMed,https://www.crunchbase.com/organization/resmed-8d43,10001+,Active,https://www.resmed.co.uk,contact-us@resmed.co.in,+44 01235 862 997,,,,,,,,,"Apps, Health Care, Mobile, Software","Health Care, Medical, Medical Device, Mobile Apps",,,,,3548400,USD,3548400,,,"Didcot, Oxfordshire, United Kingdom",$1B to $10B,1989-01-01,year,,https://www.linkedin.com/company/resmed
Stena Recycling,https://www.crunchbase.com/organization/stena-recycling,1001-5000,Active,https://www.stenarecycling.se/,,+46 10 445 00 00,1,1,,,,,,,"Apps, Mobile, Software, Sustainability","Apps, Mobile Apps, Recycling",,,,,680800,USD,680800,,,"Göteborg, Vastra Gotaland, Sweden",$1B to $10B,1939-01-01,year,,https://www.linkedin.com/company/stena-recycling-ab/
Radio-Canada,https://www.crunchbase.com/organization/radio-canada,10001+,Active,http://www.radio-canada.ca,,(186) 630-6463,,,,,,,,,"Apps, Content and Publishing, Media and Entertainment, Mobile, Platforms, Software","Apps, iOS, Mobile, Mobile Apps, News, Software",,,,,,,,,,"Montréal, Quebec, Canada",$1B to $10B,1945-01-01,year,,http://www.linkedin.com/company/cbcradio-canada
Pepper,https://www.crunchbase.com/organization/pepper-5,251-500,Active,http://www.pepper.co.il,info@pepper.co.il,,,,,,,,,,"Apps, Financial Services, Lending and Investments, Mobile, Payments, Software","Banking, Financial Services, Mobile Apps, Payments",,,,,,,,,,"Tel Aviv, Tel Aviv, Israel",$1B to $10B,2011-01-01,year,,https://www.linkedin.com/company/pepper-banking-/
Easy Credit,https://www.crunchbase.com/organization/easy-credit,1001-5000,Active,https://www.easycredit.bg,,0700 18 100,,,,,,,,,"Apps, Financial Services, Lending and Investments, Mobile, Software","Banking, Finance, Financial Services, Mobile Apps",,,,,,,,,,"Sofia, Grad Sofiya, Bulgaria",$1B to $10B,2005-04-01,day,,https://www.linkedin.com/company/easy-credit/
Carrington Mortgage Services,https://www.crunchbase.com/organization/carrington-mortgage-services-f03f,1001-5000,Active,https://www.carringtonmortgage.com,,1 203-661-6186,,,,,,,,,"Apps, Financial Services, Mobile, Real Estate, Software","Finance, Financial Services, Lending, Mobile Apps, Real Estate",,,,,88161736,USD,88161736,,,"Greenwich, Connecticut, United States",$1B to $10B,2007-01-01,year,,https://www.linkedin.com/company/carrington-mortgage-services-llc
Adobe Sysyems,https://www.crunchbase.com/organization/adobe-systems-india,10001+,Active,https://www.adobe.com/in,,+91-120-2444711,,,,,,,,,"Apps, Mobile, Sales and Marketing, Software","Digital Marketing, Mobile Apps, Software",,,,,1358442216,USD,1358442216,,,"Noida, Uttar Pradesh, India",$1B to $10B,1982-01-01,year,,
Utkonos,https://www.crunchbase.com/organization/utkonos,1001-5000,Active,https://www.utkonos.ru/,info@utkonos.ru,+7 495 777-54-44,,,,,,,,,"Apps, Commerce and Shopping, Food and Beverage, Internet Services, Mobile, Sales and Marketing, Software, Transportation","E-Commerce, Food and Beverage, Food Delivery, Food Processing, Grocery, Mobile Apps, Online Portals, Retail, Sales",,,,,,,,,,"Moscow, Moscow City, Russian Federation",$1B to $10B,2001-01-01,year,,https://www.linkedin.com/company/utkonos/
emPower,https://www.crunchbase.com/organization/empowerapp,51-100,Active,http://empowerapp.com/,,,,,,,,,,,"Apps, Community and Lifestyle, Health Care, Mobile, Software","Health Care, Lifestyle, Mobile Apps",,,,,454791,USD,454791,,,"San Francisco, California, United States",$1B to $10B,2013-01-01,year,"StartUp Health, Startupbootcamp Scale Digital Health Miami",https://www.linkedin.com/company/empower-llc
HelloTech Android Development,https://www.crunchbase.com/organization/hellotech-android-development,51-100,Active,https://hellotechapp.wordpress.com/,mail.hellotech@gmail.com,,,,,,,,,,"Apps, Information Technology, Mobile, Platforms, Software","Android, Apps, Information Technology, Mobile Apps",,,,,,,,,,"West Covina, California, United States",$1B to $10B,2013-01-01,day,,https://www.linkedin.com/company/studio-dentistico
Fujitsu Marketing,https://www.crunchbase.com/organization/fujitsu-marketing,1001-5000,Active,https://www.fujitsu.com/jp/group/fjm/,,03-6712-3111,,,,,,,,,"Advertising, Apps, Education, Information Technology, Mobile, Professional Services, Sales and Marketing, Software","Advertising, Consulting, Education, Information Technology, Mobile Apps",1,0,Computing; Calculating,,,,,,,"Tokyo, Tokyo, Japan",$1B to $10B,1947-04-01,day,,https://www.linkedin.com/company/fujitsu
MyShake,https://www.crunchbase.com/organization/myshake,101-250,Active,http://myshake.berkeley.edu/,info@seismo.berkeley.edu,,,,,,,,,,"Apps, Hardware, Mobile, Platforms, Software","Android, Mobile Apps, Sensor",,,,,,,,,,"Berkeley, California, United States",$1B to $10B,2016-02-01,month,,https://www.linkedin.com/company/uc-berkeley
