Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
AST SpaceMobile,https://www.crunchbase.com/organization/ast-spacemobile,101-250,Active,https://ast-science.com,press@ast-science.com,+1 (866) 845-6521,,,,,,,,,"Hardware, Information Technology","Information Technology, Satellite Communication, Telecommunications",,,,,1128462,USD,1128462,,,"Midland, Texas, United States",$10M to $50M,2017-05-31,day,"Vodafone, Google, Rakuten, Green Sands Equity, Seraphim Space",https://www.linkedin.com/company/ast-spacemobile
Dhruva Space,https://www.crunchbase.com/organization/dhruva-space,51-100,Active,https://www.dhruvaspace.com/,info@dhruvaspace.com,91-8885698940,,,,,,,,,"Hardware, Science and Engineering, Transportation","Aerospace, Satellite Communication, Space Travel",,,,,,,,,,"Bengaluru, Karnataka, India",$1M to $10M,2012-01-01,year,"Blume Founders Fund, Creative Destruction Lab (CDL), IvyCap Ventures, Mumbai Angels, SIDBI Venture Capital",https://www.linkedin.com/company/dhruva-space/
Fleet Space Technologies,https://www.crunchbase.com/organization/fleet-space-technologies,101-250,Active,https://fleetspace.com,sales@fleet.space,+61 8 7200 2633,,,,,,,,,"Hardware, Internet Services, Natural Resources","Internet of Things, Mining Technology, Satellite Communication, Telecommunications",6,0,Electric Communication Technique,,,,,,,"Adelaide, South Australia, Australia",$1M to $10M,2015-01-01,year,"Artesian VC, Alumni Ventures, Horizons Ventures, Pario Ventures, Pavilion Capital",https://www.linkedin.com/company/fleet-space-technologies/
OneWeb,https://www.crunchbase.com/organization/oneweb,251-500,Active,https://oneweb.net,contact@oneweb.net,,,,,,,,,,"Hardware, Internet Services, Science and Engineering","Aerospace, Internet, Satellite Communication, Telecommunications",25,0,Electric Communication Technique,,42298104,USD,42298104,,,"London, England, United Kingdom",$100M to $500M,2012-01-01,year,"SoftBank, Hanwha Systems, Qualcomm Ventures, Qualcomm, Airbus",https://www.linkedin.com/company/onewebofficial
Terran Orbital,https://www.crunchbase.com/organization/terran-orbital,251-500,Active,http://terranorbital.com/,,(949) 753-1020,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","Aerospace, Machinery Manufacturing, Manufacturing, Satellite Communication",0,0,,Telecommunications,,,,,,"Boca Raton, Florida, United States",$1M to $10M,2013-01-01,year,"Lockheed Martin, AE Industrial Partners, Lockheed Martin Ventures, Fuel Venture Capital, Beach Point Capital Management",https://www.linkedin.com/company/terran-orbital-corporation
SES,https://www.crunchbase.com/organization/ses,1001-5000,Active,http://www.ses.com,,352 710 725 1,5,7,2,,,,,,"Hardware, Messaging and Telecommunications","Communications Infrastructure, Hardware, Satellite Communication, Telecommunications, Wired Telecommunications",21,28,Electric Communication Technique,Telecommunications,,,,,,"Betzdorf, Grevenmacher, Luxembourg",$1B to $10B,1985-01-01,day,European Investment Bank,https://www.linkedin.com/company/ses/
Kymeta,https://www.crunchbase.com/organization/kymeta,101-250,Active,http://www.kymetacorp.com,info@kymetacorp.com,425-896-3700,,,,,,,,,"Hardware, Mobile","Hardware, Mobile, Satellite Communication, Telecommunications",4,0,Electric Communication Technique,,8769865,USD,8769865,,,"Redmond, Washington, United States",$100M to $500M,2012-01-01,year,"Kresge Foundation, Hanwha Systems, Liberty Global, Intelsat, Bill Gates",http://www.linkedin.com/company/kymeta-corporation
Kratos Defense and Security Solutions,https://www.crunchbase.com/organization/kratos-defense-and-security-solutions,1001-5000,Active,http://www.kratosdefense.com,info@kratosdefense.com,(858)812-7300,,,,,,,,,"Government and Military, Hardware, Information Technology, Privacy and Security, Professional Services","Consulting, Cyber Security, Government, Information Technology, National Security, Public Safety, Satellite Communication, Security",3,25,Testing,Scientific and technological services,15303359,USD,15303359,,,"San Diego, California, United States",$1B to $10B,1994-01-01,year,U.S. Air Force,https://www.linkedin.com/company/kratos-defense-and-security-solutions
E-Space,https://www.crunchbase.com/organization/e-space,101-250,Active,https://www.e-space.com/,contact@e-space.com,,,,,,,,,,"Hardware, Information Technology","Information Services, Satellite Communication",,,,,1447764,USD,1447764,,,"Toulouse, Midi-Pyrenees, France",$1M to $10M,2021-01-01,year,Prime Movers Lab,https://www.linkedin.com/company/e-space-group
Dish Network,https://www.crunchbase.com/organization/dish-network,10001+,Active,https://www.dish.com,press@dish.com,(888) 656-2461,1,1,,,,,,,"Hardware, Media and Entertainment, Mobile, Music and Audio","Audio, Satellite Communication, Telecommunications, Wireless",30,84,Electric Communication Technique,Education; entertainment,1359191350,USD,1359191350,,,"Englewood, Colorado, United States",$10B+,1980-01-01,year,,http://www.linkedin.com/company/dish-network
Umbra,https://www.crunchbase.com/organization/umbra-lab-inc,51-100,Active,https://umbra.space,bd@umbralab.com,(805) 351-3001,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Navigation and Mapping, Science and Engineering, Software","Aerospace, Geospatial, Image Recognition, Information Technology, Satellite Communication, Software",2,1,Basic Electric Elements,Scientific and electric apparatus and instruments,283270,USD,283270,,,"Santa Barbara, California, United States",$100M to $500M,2015-01-01,year,"Crosscut Ventures, 7BC Venture Capital, DARPA, Hemisphere Ventures, Two Culture Capital",https://www.linkedin.com/company/umbraspace/
Open Cosmos,https://www.crunchbase.com/organization/open-cosmos,51-100,Closed,http://www.open-cosmos.com,sales@open-cosmos.com,,,,,,,,,,"Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Science and Engineering, Transportation","Aerospace, Geospatial, Internet of Things, Satellite Communication, Space Travel",1,4,Aircraft; Aviation; Cosmonautics,Scientific and electric apparatus and instruments,409912,USD,409912,,,"Harwell, Oxfordshire, United Kingdom",$10M to $50M,2015-07-01,month,"Entrepreneur First, Business Growth Fund, ETF Partners, Taavet Hinrikus, Accenture Ventures",https://www.linkedin.com/company/opencosmos/
Mangata Networks,https://www.crunchbase.com/organization/mangata-networks,101-250,Active,https://www.mangatanetworks.com,,,,,,,,,,,Hardware,"Communications Infrastructure, Satellite Communication, Telecommunications",,,,,,,,,,"Phoenix, Arizona, United States",$1M to $10M,2020-01-01,year,"Playground Global, Scottish Enterprise, Promus Ventures, Temasek Holdings, MetaVC Partners",https://www.linkedin.com/company/mangata-networks
Myriota,https://www.crunchbase.com/organization/myriota,51-100,Active,http://myriota.com,enquiries@myriota.com,(417)887-914,,,,,,,,,"Financial Services, Hardware, Internet Services","Asset Management, Internet of Things, Satellite Communication, Telecommunications",39,17,Electric Communication Technique,Scientific and technological services,,,,,,"Adelaide, South Australia, Australia",$1M to $10M,2015-01-01,year,"Blue Sky Private Equity, Main Sequence Ventures, Singtel Innov8, Boeing HorizonX Ventures, Hostplus",https://www.linkedin.com/company/myriota/
NewSpace,https://www.crunchbase.com/organization/newspace-research-and-technologies,251-500,Active,https://www.newspace.co.in,hr@newspace.co.in,,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","Aerospace, Machinery Manufacturing, Satellite Communication",1,0,Controlling,,,,,,,"Bengaluru, Karnataka, India",$10M to $50M,2017-01-01,year,"SBI Start-Up Branch, 360 ONE Asset, SIDBI, Pavestone Capital, Cornerstone Venture Partners",https://www.linkedin.com/company/newspacert
Inmarsat,https://www.crunchbase.com/organization/inmarsat,1001-5000,Active,http://www.inmarsat.com,globalcustomersupport@inmarsat.com,+44 20 77281000,1,1,,,,,,,"Hardware, Internet Services","Communications Infrastructure, Internet, Satellite Communication, Telecommunications",24,72,Electric Communication Technique,Telecommunications,101130302,USD,101130302,,,"London, England, United Kingdom",$1B to $10B,1979-07-16,day,Apax Partners,https://www.linkedin.com/company/inmarsat
Preligens,https://www.crunchbase.com/organization/earthcube,51-100,Active,http://www.preligens.com,contact@preligens.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software","Aerospace, Artificial Intelligence (AI), Computer Vision, Information Technology, Machine Learning, Satellite Communication",0,5,,Scientific and electric apparatus and instruments,,,,,,"Paris, Ile-de-France, France",$1M to $10M,2016-01-01,year,"Bpifrance, 360 Capital, AGORANOV, Ace Capital Partners",https://www.linkedin.com/company/preligens
Virgin Orbit,https://www.crunchbase.com/organization/virgin-orbit,501-1000,Closed,https://virginorbit.com,info@virginorbit.com,+1 562-384-4400,2,2,1,,,,,,"Hardware, Science and Engineering, Transportation","Aerospace, Satellite Communication, Space Travel",0,9,,"Transport, packaging and storing",565217,USD,565217,,,"Long Beach, California, United States",$10M to $50M,2017-03-01,month,"UK Space Agency, Mubadala, Virgin Group, Yorkville Advisors, AEI Horizon X",https://www.linkedin.com/company/virgin-orbit
Mynaric,https://www.crunchbase.com/organization/vialight-communications,251-500,Active,https://mynaric.com,info@mynaric.com,+49 8105 7999-0,,,,,,,,,"Hardware, Internet Services, Science and Engineering","Aerospace, Internet, Laser, Optical Communication, Satellite Communication",0,4,,Scientific and electric apparatus and instruments,57132,USD,57132,,,"Gilching, Bayern, Germany",$1M to $10M,2009-01-01,year,"Thiel Capital, ARK Investment Management, L3 Harris Technologies, Justin Mateen, Apeiron Investment Group",https://www.linkedin.com/company/mynaric/
Cellnex Telecom Sau,https://www.crunchbase.com/organization/cellnex-telecom-sau,1001-5000,Active,https://www.cellnex.com,abertistlc@abertistelecom.com,+34 935 678 910,2,2,1,,,,,,"Hardware, Media and Entertainment, Software, Video","Broadcasting, Enterprise Software, Satellite Communication, Telecommunications",0,8,,Building; repairs,,,,,,"Barcelona, Catalonia, Spain",$1B to $10B,2008-01-01,day,"European Investment Bank, Goldman Sachs",https://www.linkedin.com/company/cellnextelecom/
EnduroSat,https://www.crunchbase.com/organization/endurosat,101-250,Active,https://www.endurosat.com/,,,,,,,,,,,"Hardware, Science and Engineering, Software","Aerospace, Satellite Communication, Software",0,8,,Scientific and technological services,,,,,,"Sofia, Grad Sofiya, Bulgaria",$10M to $50M,2015-01-15,day,"European Investment Bank, Freigeist Capital, Ceecat Capital, Neo Ventures, EASME - EU Executive Agency for SMEs",https://www.linkedin.com/company/endurosat/
Astrocast,https://www.crunchbase.com/organization/astrocast,51-100,Active,http://www.astrocast.com/,info@astrocast.com,,,,,,,,,,"Consumer Electronics, Hardware","Electronics, Satellite Communication, Telecommunications",0,4,,Scientific and electric apparatus and instruments,662694,USD,662694,,,"Renens, Vaud, Switzerland",$1M to $10M,2014-01-01,year,"Verve Ventures, Airbus Ventures, Primo Ventures, Adit Ventures, Boundary Holding",https://ch.linkedin.com/company/astrocast
Satelles,https://www.crunchbase.com/organization/satelles,51-100,Active,https://satelles.com,info@satelles.com,,,,,,,,,,"Consumer Electronics, Hardware","Computer, Satellite Communication",4,3,Testing,Telecommunications,377416,USD,377416,,,"Reston, Virginia, United States",$1M to $10M,2008-01-01,year,"C5 Capital, Safar Partners",https://www.linkedin.com/company/10142079
Arqiva,https://www.crunchbase.com/organization/arqiva,5001-10000,Active,http://www.arqiva.com,enquiries@arqiva.com,+4401962823434,1,1,,,,,,,"Hardware, Internet Services, Media and Entertainment, Video","Broadcasting, Internet of Things, Satellite Communication, Telecommunications",0,4,,Scientific and electric apparatus and instruments,,,,,,"Winchester, Hampshire, United Kingdom",$500M to $1B,2005-01-01,year,"Digital 9 Infrastructure, Canada Pension Plan Investment Board",http://www.linkedin.com/company/arqiva
Spaceflight Industries,https://www.crunchbase.com/organization/spaceflight,101-250,Active,https://spaceflight.com,media@spaceflightindustries.com,(866) 342-9934,,,,,,,,,"Apps, Hardware, Science and Engineering, Software","Aerospace, Apps, Satellite Communication, Software",,,,,448998,USD,448998,,,"Seattle, Washington, United States",$10M to $50M,1999-01-01,year,"Mitsui & Co, Vulcan Capital, Mithril Capital Management, Razor's Edge Ventures, AlleyCorp",https://www.linkedin.com/company/spaceflightinc
Mastec,https://www.crunchbase.com/organization/mastec-inc,10001+,Active,http://mastec.com,info@amstock.com,+113055991800,,,,,,,,,"Energy, Hardware, Manufacturing, Other, Real Estate, Science and Engineering","Construction, Energy, Industrial Engineering, Infrastructure, Satellite Communication",0,11,,Building; repairs,703481608,USD,703481608,,,"Coral Gables, Florida, United States",$10B+,1929-01-01,year,,https://www.linkedin.com/company/mas-tec
Rocket Factory Augsburg,https://www.crunchbase.com/organization/rocket-factory-augsburg,251-500,Active,https://www.rfa.space/,info@rfa.space,+49 821 99957625,,,,,,,,,"Hardware, Science and Engineering, Transportation","Aerospace, Satellite Communication, Space Travel",1,5,Engine Plants In General; Steam Engines,Machines and machine tools,904847,USD,904847,,,"Augsburg, Bayern, Germany",$50M to $100M,2018-07-01,month,"Kohlberg Kravis Roberts, Lucas Roemer, European Space Agency Business Incubation Centre, Noordwijk",https://www.linkedin.com/company/rfa-space
Skyloom Global,https://www.crunchbase.com/organization/skyloom-global,51-100,Active,http://www.skyloom.co,info@skyloom.co,,,,,,,,,,Hardware,"Satellite Communication, Telecommunications",,,,,1489622,USD,1489622,,,"Oakland, California, United States",$10M to $50M,2017-04-01,month,"Starburst Accelerator, Berkeley SkyDeck Fund, Starlight Ventures, Cibersons, Embarca Ventures",https://www.linkedin.com/company/skyloom-global/
Gigaclear,https://www.crunchbase.com/organization/gigaclear,501-1000,Active,https://www.gigaclear.com,info@gigaclear.com,01865 591100,,,,,,,,,"Hardware, Internet Services","Internet, Optical Communication, Satellite Communication, Telecommunications",,,,,,,,,,"Abingdon, Oxfordshire, United Kingdom",$10M to $50M,2010-01-01,year,"ABN AMRO Bank, European Investment Bank, ING Group, NatWest Bank, Lloyds Bank",https://www.linkedin.com/company/gigaclear
LiveScore Group,https://www.crunchbase.com/organization/livescore,101-250,Active,https://www.livescoregroup.com/,,,,,,,,,,,"Community and Lifestyle, Content and Publishing, Hardware, Media and Entertainment, Sports, Video","News, Satellite Communication, Social, Sports, TV",0,4,,Scientific and electric apparatus and instruments,235012,USD,235012,,,"Mayfair, Westminster, United Kingdom",$1M to $10M,1998-01-01,year,Ringier,https://www.linkedin.com/company/livescoregroup
NanoRacks,https://www.crunchbase.com/organization/nanoracks,51-100,Active,http://nanoracks.com,info@nanoracks.com,8157177293,,,,,,,,,"Biotechnology, Government and Military, Hardware, Science and Engineering, Transportation","Government, Life Science, Nanotechnology, Satellite Communication, Space Travel",4,4,Aircraft; Aviation; Cosmonautics,Scientific and technological services,,,,,,"Webster, Texas, United States",$1M to $10M,2009-01-01,year,"NASA, Space Capital, Dylan Taylor, Abu Dhabi Investment Office (ADIO)",http://www.linkedin.com/company/nanoracks-llc
Mino Space,https://www.crunchbase.com/organization/mino-space,51-100,Active,http://www.minospace.cn,Sale@minospace.cn,010-82789890,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","Aerospace, Manufacturing, Satellite Communication",,,,,,,,,,"Haidian, Beijing, China",$10M to $50M,2017-01-01,year,"CAS Star, CDH Investments, Gopher Asset Management, Shenzhen Capital Group, Lightspeed China Partners",https://www.linkedin.com/company/minospace
Cogeco,https://www.crunchbase.com/organization/cogeco,1001-5000,Active,http://corpo.cogeco.com/cgo/en/,media.relations@cogeco.com.,514-764-4600,,,,,,,,,"Hardware, Media and Entertainment, Video","Satellite Communication, TV",,,,,,,,,,"Montreal, Quebec, Canada",$1B to $10B,1957-01-01,day,"Fonds de solidarité FTQ, Fondaction, Caisse de Depot et Placement du Quebec",https://www.linkedin.com/company/cogeco-inc/
Astro Digital,https://www.crunchbase.com/organization/astro-digital,51-100,Active,https://www.astrodigital.com,hello@astrodigital.com,,,,,,,,,,"Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Science and Engineering","Aerospace, Geospatial, Internet of Things, Satellite Communication",,,,,396679,USD,396679,,,"Santa Clara, California, United States",$1M to $10M,2014-01-01,year,"I2BF Global Ventures, Vast Ventures, GVA Capital, Larnabel Ventures",https://www.linkedin.com/company/astro-digital
Collins Aerospace,https://www.crunchbase.com/organization/CollinsAerospace,10001+,Active,http://www.rockwellcollins.com,sales@swe-dish.se,(319)295-1000,,,,,,,,,"Hardware, Mobile, Software","Mobile, Satellite Communication, Software","2,287",43,Electric Communication Technique,Scientific and electric apparatus and instruments,313460762,USD,313460762,,,"Cedar Rapids, Iowa, United States",$10B+,1933-01-01,year,"3i Group, Cedar Rapids, Litorina",http://www.linkedin.com/company/rockwell-collins
NBN Co,https://www.crunchbase.com/organization/nbn-co,1001-5000,Active,http://www.nbnco.com.au,,1(800) 687-626,,,,,,,,,"Hardware, Information Technology, Internet Services","Information Technology, Internet, Satellite Communication, Telecommunications",,,,,,,,,,"Sydney, New South Wales, Australia",,2009-04-09,day,"Citi, HSBC, BNP Paribas, Deutsche Bank",https://www.linkedin.com/company/nbn-co-limited
Kacific,https://www.crunchbase.com/organization/kacific,51-100,Active,http://kacific.com,info@kacific.com,(656) 297-9746,,,,,,,,,"Design, Hardware, Internet Services, Science and Engineering","Aerospace, Internet, Product Design, Satellite Communication",,,,,,,,,,"Singapore, Central Region, Singapore",$10M to $50M,2013-06-01,day,"Asian Development Bank, GuarantCo",https://www.linkedin.com/company/kacific-broadband-satellites
Astranis,https://www.crunchbase.com/organization/astranis,251-500,Active,http://www.astranis.com,press@astranis.com,415-854-0586,,,,,,,,,"Hardware, Internet Services, Science and Engineering","Aerospace, Internet, Satellite Communication, Telecommunications",5,5,Electric Communication Technique,Scientific and electric apparatus and instruments,1387950,USD,1387950,,,"San Francisco, California, United States",$10M to $50M,2015-01-01,year,"Fidelity, Koch Industries, UpHonest Capital, Soma Capital, Andreessen Horowitz",https://www.linkedin.com/company/astranis
AiDash,https://www.crunchbase.com/organization/aidash,251-500,Active,https://www.aidash.com,info@aidash.com,408-703-1099,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), SaaS, Satellite Communication",0,1,Computing; Calculating,Scientific and technological services,,,,,,"San Jose, California, United States",$10M to $50M,2019-01-29,day,"Benhamou Global Ventures, Sabancı Holding, Lightrock, G2 Venture Partners, SE Ventures",https://www.linkedin.com/company/aidash
Constanellis Aerospace,https://www.crunchbase.com/organization/constanellis-aerospace,51-100,Active,http://www.constanellis.com,robins@constanellis.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Aerospace, Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Communications Infrastructure, Energy Storage, Information Technology, Satellite Communication, Software",,,,,,,,,,"Washington, District of Columbia, United States",Less than $1M,2019-07-29,day,,https://www.linkedin.com/company/constanellis
Airbus Defence & Space,https://www.crunchbase.com/organization/airbus-defense-space,10001+,Active,https://www.airbus.com/defence.html,asbc.customercare@astrium.eads.net,(013) 906-1234,,,,,,,,,"Government and Military, Hardware, Information Technology, Manufacturing, Privacy and Security, Science and Engineering, Transportation","Aerospace, Cyber Security, Manufacturing, Military, National Security, Satellite Communication, Security, Space Travel, Telecommunications, Transportation",,,,,3421167178,USD,3421167178,,,"Houston, Texas, United States",$10B+,2003-01-01,year,UK Space Agency,https://www.linkedin.com/showcase/airbus-defence-and-space/
MDA,https://www.crunchbase.com/organization/mda-b944,1001-5000,Active,https://mda.space/en/,,,,,,,,,,,"Hardware, Science and Engineering, Transportation","Aerospace, Satellite Communication, Space Travel",0,0,,Machines and machine tools,36988732,USD,36988732,,,"Brampton, Ontario, Canada",$500M to $1B,1969-01-01,year,Canadian Space Agency,https://www.linkedin.com/company/mdaspace/
NanoAvionics,https://www.crunchbase.com/organization/nanoavionics,251-500,Active,https://nanoavionics.com/,info@nanoavionics.com,+370 663 77717,,,,,,,,,"Consumer Electronics, Hardware, Internet Services, Manufacturing, Science and Engineering","Aerospace, Communication Hardware, Consumer Electronics, Electronics, Hardware, Industrial Engineering, Internet of Things, Manufacturing, Satellite Communication",1,5,Hot-Gas Or Combustion-Product Engine Plants,Scientific and electric apparatus and instruments,,,,,,"Columbia, Illinois, United States",$1M to $10M,2014-01-01,year,"European Innovation Council, Practica Capital, European Space Agency, Horizon 2020, EASME - EU Executive Agency for SMEs",https://www.linkedin.com/company/nanoavionika-uab
hiSky,https://www.crunchbase.com/organization/hisky,51-100,Active,https://www.hiskysat.com,,,,,,,,,,,"Hardware, Professional Services","Consulting, Satellite Communication",,,,,,,,,,"Rosh Ha'ayin, HaMerkaz, Israel",,2015-01-01,year,"UK Space Agency, Strategic Development Fund, ST Engineering Ventures Fund",https://www.linkedin.com/company/hisky-ltd.
GalaxySpace,https://www.crunchbase.com/organization/galaxy-space,51-100,Active,http://www.yinhe.ht,,,,,,,,,,,Hardware,Satellite Communication,,,,,,,,,,"Beijing, Beijing, China",$10M to $50M,2016-01-01,year,"CICC, Legend Capital, Gaorong Capital, Shunwei Capital, Source Code Capital",
CONTEC,https://www.crunchbase.com/organization/contec-ee53,101-250,Active,https://contec.kr,shlee@contec.kr,,,,,,,,,,"Data and Analytics, Hardware, Navigation and Mapping, Transportation","Geospatial, Satellite Communication, Space Travel",,,,,,,,,,"Daejeon, Taejon-jikhalsi, South Korea",,2015-01-05,day,"Korea Investment Partners, Korea Development Bank, Atinum Partners, CRIT Ventures, STIC Ventures",https://www.linkedin.com/company/contec-europe1/
Djezzy,https://www.crunchbase.com/organization/djezzy,1001-5000,Active,https://www.djezzy.dz,,+213 770 85 77 77,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile","Information Technology, Messaging, Mobile, Satellite Communication, Telecommunications, Wired Telecommunications",,,,,,,,,,"Alger, Alger, Algeria",,2002-01-01,year,"Emerging Capital Partners, FNI - Fonds National d'Investissement",https://www.linkedin.com/company/djezzy
Avanti Communications,https://www.crunchbase.com/organization/avanti-communications,251-500,Active,http://www.avantiplc.com/,marketing@avantiplc.com,+44 20 7749 1600,,,,,,,,,"Hardware, Sales and Marketing","Public Relations, Satellite Communication, Telecommunications",12,1,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$50M to $100M,1996-01-01,year,EASME - EU Executive Agency for SMEs,https://www.linkedin.com/company/avantiplc
