Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Texas Department of Information Resources (DIR),https://www.crunchbase.com/organization/texas-department-of-information-resources-dir,51-100,Active,http://www.dir.texas.gov,,,,,,,,,,,"Education, Government and Military, Information Technology, Sales and Marketing, Software","CRM, Education, Government, Information Technology",,,,,7565769491,USD,7565769491,,,"Austin, Texas, United States",$10B+,1989-01-01,year,,https://www.linkedin.com/company/texasdir
SoftBank BB Corp,https://www.crunchbase.com/organization/softbank-bb-corp,10001+,Active,http://www.softbank.jp/en/corp/group/sbb,,+81-3-6889-2000,1,1,,,,,,,"Hardware, Information Technology, Internet Services, Mobile, Sales and Marketing, Software","CRM, Information Technology, Internet, Internet of Things, Mobile, Telecommunications",44,0,Electric Communication Technique,,,,,,,"Tokyo, Tokyo, Japan",$10B+,2003-01-01,month,,
New York City Department of Information Technology & Telecommunications,https://www.crunchbase.com/organization/new-york-city-department-of-information-technology-telecommunications,1001-5000,Active,https://www.nyc.gov/content/oti/pages/,,,,,,,,,,,"Hardware, Information Technology, Sales and Marketing, Software","CRM, Information Technology, Telecommunications",,,,,4621086,USD,4621086,,,"New York, New York, United States",$10B+,,,,https://www.linkedin.com/company/nyc-department-of-education
Cisco dCloud,https://www.crunchbase.com/organization/cisco-dcloud,101-250,Active,https://dcloud.cisco.com/,,,,,,,,,,,"Information Technology, Internet Services, Sales and Marketing, Software","CRM, Information Technology, Internet of Things, Software",,,,,,,,,,"San Jose, California, United States",$10B+,1984-01-01,year,,https://www.linkedin.com/company/cisco
Blue Yonder,https://www.crunchbase.com/organization/jda-software,5001-10000,Active,https://blueyonder.com,info@blueyonder.com,833-532-4764,,,,,,,,,"Data and Analytics, Information Technology, Sales and Marketing, Software, Transportation","CRM, Data Management, SaaS, Software, Supply Chain Management, Warehouse Automation",2,1,Computing; Calculating,Scientific and electric apparatus and instruments,165000000,USD,165000000,,,"Scottsdale, Arizona, United States",$1B to $10B,1985-01-01,year,"New Mountain Capital, Panasonic, Blackstone Group",https://www.linkedin.com/company/blueyonderai
Indra,https://www.crunchbase.com/organization/indra,10001+,Active,http://www.indracompany.com,indra@indracompany.com,+34 914 80 50 00,2,2,1,,,,,,"Information Technology, Other, Privacy and Security, Professional Services, Sales and Marketing, Software","Consulting, CRM, Information Services, Information Technology, Security, Service Industry",31,54,Computing; Calculating,Scientific and electric apparatus and instruments,249840253,USD,249840253,,,"Madrid, Madrid, Spain",$1B to $10B,1993-01-01,year,JP Morgan Chase,http://www.linkedin.com/company/indra
Atento,https://www.crunchbase.com/organization/atento,10001+,Active,http://atento.com,info@atento.com,+34 917 406 800,1,1,,,,,,,"Information Technology, Other, Professional Services, Sales and Marketing, Software","CRM, Outsourcing, Sales, Technical Support",0,8,,Advertising; business,417281,USD,417281,,,"Madrid, Madrid, Spain",$1B to $10B,1999-01-01,year,"MCI World, Farallon Capital Management, HPS Investment Partners, IDB Invest, GIC",https://www.linkedin.com/company/atento
Okta,https://www.crunchbase.com/organization/okta,5001-10000,Active,http://www.okta.com,press@okta.com,888-722-7871,1,1,1,,,,,,"Information Technology, Privacy and Security, Sales and Marketing, Software","CRM, Enterprise Software, Identity Management, IT Infrastructure, Management Information Systems, Software, Web Development",69,21,,Scientific and technological services,143359402,USD,143359402,,,"San Francisco, California, United States",$1B to $10B,2009-01-01,day,"Floodgate, Sequoia Capital, Andreessen Horowitz, Employee Stock Option Fund, Glynn Capital Management",https://www.linkedin.com/company/okta-inc-
Alimak Group AB,https://www.crunchbase.com/organization/alimak-group-ab,1001-5000,Active,http://www.alimakgroup.com,,556714-1857,,,,,,,,,"Information Technology, Manufacturing, Real Estate, Sales and Marketing, Software","CRM, Information Technology, Machinery Manufacturing, Real Estate",1,0,"Wind, Spring Weight And Miscellaneous Motors; Producing Mechanical Power; Or A Reactive Propulsive Thrust, Not Otherwise Provided For",,57938428,USD,57938428,,,"Stockholm, Stockholms Lan, Sweden",$1B to $10B,1948-01-01,year,Investment AB Latour,https://in.linkedin.com/company/alimak-hek-limited
Netcare Group,https://www.crunchbase.com/organization/netcare-group,10001+,Active,https://www.netcare.co.za/,ir@netcare.co.za,+27 11 301 0000,,,,,,,,,"Health Care, Information Technology, Sales and Marketing, Software","CRM, Health Care, Hospital, Information Technology",,,,,,,,,,"Sandown, NA - South Africa, South Africa",$1B to $10B,1996-01-01,year,,https://www.linkedin.com/company/netcare/
Veeva,https://www.crunchbase.com/organization/veeva,1001-5000,Active,http://www.veeva.com,info@veevasystems.com,(925)452-6500,,,,,,,,,"Biotechnology, Information Technology, Sales and Marketing, Science and Engineering, Software","Biotechnology, CRM, Enterprise Software, Software",82,20,Computing; Calculating,Scientific and technological services,166279932,USD,166279932,,,"Pleasanton, California, United States",$1B to $10B,2007-02-06,day,Emergence,http://www.linkedin.com/company/veeva-systems
Visma,https://www.crunchbase.com/organization/visma,10001+,Active,http://www.visma.com,visma@visma.no,+46101411200,2,3,2,,,,,,"Administrative Services, Consumer Electronics, Financial Services, Hardware, Information Technology, Other, Professional Services, Sales and Marketing, Software","Accounting, Computer, CRM, Enterprise Resource Planning (ERP), Human Resources, Information Technology, Professional Services, Software",0,18,,Scientific and technological services,37939200,USD,37939200,,,"Oslo, Oslo, Norway",$1B to $10B,1996-02-09,day,"Warburg Pincus, Hg, Cinven, Canada Pension Plan Investment Board, Intermediate Capital Group",http://www.linkedin.com/company/visma
Amdocs,https://www.crunchbase.com/organization/amdocs,10001+,Active,http://www.amdocs.com,info@amdocs.com,678 867 8000,9,11,,1,,,,,"Data and Analytics, Hardware, Information Technology, Other, Professional Services, Sales and Marketing, Software","Big Data, CRM, Customer Service, Outsourcing, Software, Telecommunications",3,0,Computing; Calculating,,359384970,USD,359384970,,,"Saint Louis, Missouri, United States",$1B to $10B,1982-01-01,year,,http://www.linkedin.com/company/amdocs
NetSuite,https://www.crunchbase.com/organization/netsuite,10001+,Active,https://www.netsuite.com/portal/home.shtml,NetSuitePR@brewpr.com,+1 877 638-7848,1,1,,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile, Platforms, Sales and Marketing, Software","Cloud Computing, Computer, CRM, iOS, SaaS, Software",62,101,Computing; Calculating,Scientific and technological services,,,,,,"Redwood Shores, California, United States",$1B to $10B,1998-01-01,year,"Meritech Capital Partners, ADP, StarVest Partners, Tako Ventures, Invest Inc",http://www.linkedin.com/company/6137
Straive,https://www.crunchbase.com/organization/spi-global,10001+,Active,https://www.straive.com/,may.dizon@spi-global.com,+63 8877488,,,,,,,,,"Information Technology, Professional Services, Sales and Marketing, Software","CRM, Outsourcing",,,,,,,,,,"Nino, Iloilo, Philippines",$1B to $10B,2010-01-01,year,,http://www.linkedin.com/company/spi-global
Pitney Bowes,https://www.crunchbase.com/organization/pitney-bowes,10001+,Active,https://www.pitneybowes.com,,(844)256-6444,2,2,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Sales and Marketing, Software, Transportation","Analytics, CRM, Document Management, E-Commerce, Financial Services, Hardware, Information Technology, Predictive Analytics, Shipping, Software",212,176,Computing; Calculating,Scientific and electric apparatus and instruments,208744478,USD,208744478,,,"Stamford, Connecticut, United States",$1B to $10B,1920-01-01,year,Saratoga Partners,http://www.linkedin.com/company/pitney-bowes
Net at Work,https://www.crunchbase.com/organization/net-work,51-100,Active,http://www.netatwork.com,info@netatwork.com,212-997-5200,,,,,,,,,"Information Technology, Professional Services, Sales and Marketing, Software","Consulting, CRM, Software",,,,,3761140,USD,3761140,,,"New York, New York, United States",$1B to $10B,1996-01-01,year,Lovell Minnick Partners,https://www.linkedin.com/company/network
Wunderman Thompson,https://www.crunchbase.com/organization/wunderman,10001+,Active,https://www.wundermanthompson.com,dpo@wundermanthompson.com,+1 212 210 7000,,,,,,,,,"Advertising, Information Technology, Other, Professional Services, Sales and Marketing, Software","Advertising, B2B, Consulting, CRM, Marketing",,,,,513063317,USD,513063317,,,"New York, New York, United States",$1B to $10B,2018-01-01,year,,https://www.linkedin.com/company/wunderman-thompson-
GeBBS Healthcare Solutions,https://www.crunchbase.com/organization/gebbs-healthcare-solutions-2,1001-5000,Active,http://www.gebbs.com/,,+(866) 604-8717,,,,,,,,,"Hardware, Health Care, Information Technology, Sales and Marketing, Science and Engineering, Software","CRM, Health Care, Hospital, Information Technology, Robotics, Software",0,13,,Advertising; business,162071354,USD,162071354,,,"Marina Del Rey, California, United States",$1B to $10B,2005-01-01,year,,https://www.linkedin.com/company/gebbs-healthcare-solutions
Edelman,https://www.crunchbase.com/organization/edelman,10001+,Active,http://www.edelman.com,contact_us@edelman.com,(212) 768-0550,1,1,,,,,,,"Advertising, Data and Analytics, Information Technology, Sales and Marketing, Software","Advertising, Advertising Platforms, Analytics, Brand Marketing, CMS, Content Marketing, CRM, Marketing, Public Relations",,,,,2001764,USD,2001764,,,"New York, New York, United States",$1B to $10B,1952-10-01,day,,http://www.linkedin.com/company/edelman
Computacenter,https://www.crunchbase.com/organization/computacenter,10001+,Active,https://www.computacenter.com,,+441707631000,,,,,,,,,"Hardware, Information Technology, Sales and Marketing, Software","CRM, Hardware, Information Technology, Software",0,11,,Scientific and electric apparatus and instruments,553787958,USD,553787958,,,"Hatfield, Hertford, United Kingdom",$1B to $10B,1981-01-01,year,,https://www.linkedin.com/company/computacenter/
AFRY,https://www.crunchbase.com/organization/afry,10001+,Active,https://afry.com/en,info@afry.com,+46105050000,1,1,1,,,,,,"Energy, Information Technology, Manufacturing, Professional Services, Real Estate, Sales and Marketing, Science and Engineering, Software","Architecture, Civil Engineering, Consulting, CRM, Energy, Industrial, Information Technology, Manufacturing",0,17,,Scientific and technological services,123410527,USD,123410527,,,"Stockholm, Stockholms Lan, Sweden",$1B to $10B,1895-01-01,day,,https://www.linkedin.com/company/afry
Link Group,https://www.crunchbase.com/organization/link-group,5001-10000,Active,http://www.linkgroup.com/,info@linkgroup.com,+61 2 8280 7100 ,1,1,1,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Information Technology, Software",,,,,444295,USD,444295,,,"Sydney, New South Wales, Australia",$1B to $10B,2006-01-01,year,,https://www.linkedin.com/company/link-group-lnk/
TÜV Rheinland Group,https://www.crunchbase.com/organization/tv-rheinland,10001+,Active,https://www.tuv.com,preciselyright@tuv.com,+49 (0) 221 / 806 - 0,,,,,,,,,"Data and Analytics, Government and Military, Information Technology, Privacy and Security, Sales and Marketing, Software","CRM, Cyber Security, Information Technology, Public Safety, Test and Measurement",,,,,166976946,USD,166976946,,,"Köln, Nordrhein-Westfalen, Germany",$1B to $10B,1872-01-01,year,,https://www.linkedin.com/company/tuv-rheinland-group
Leica Geosystems part of Hexagon,https://www.crunchbase.com/organization/leica-geosystems,5001-10000,Active,http://leica-geosystems.com/,,+7703269646,,,,,,,,,"Information Technology, Manufacturing, Other, Sales and Marketing, Social Impact, Software","CRM, Information Technology, Manufacturing, Service Industry, Social Impact, Software",,,,,78294667,USD,78294667,,,"Heerbrugg, Sankt Gallen, Switzerland",$1B to $10B,1987-01-01,year,,https://www.linkedin.com/company/leica-geosystems
Omantel,https://www.crunchbase.com/organization/omantel,1001-5000,Active,https://www.omantel.om/wps/portal/,,(242)419-99,3,3,2,,,,,,"Community and Lifestyle, Hardware, Information Technology, Internet Services, Sales and Marketing, Software","Communities, CRM, Information Technology, Internet, Internet of Things, Telecommunications",,,,,,,,,,"Ruwi, Masqat, Oman",$1B to $10B,1970-01-01,year,,https://www.linkedin.com/company-beta/17803/
Teleperformance USA,https://www.crunchbase.com/organization/teleperformance-usa,10001+,Active,http://www.teleperformanceusa.com/en-us/,,+33 (1) 53 83 59 00,,,,,,,,,"Information Technology, Professional Services, Sales and Marketing, Software","Consulting, CRM, Information Technology, Software",,,,,548093835,USD,548093835,,,"Paris, Ile-de-France, France",$1B to $10B,1978-01-01,year,,https://www.linkedin.com/company/teleperformance-usa/
Westcon Group,https://www.crunchbase.com/organization/westcon-group,1001-5000,Active,http://www.westcongroup.com,,+119148297000,1,1,,,,,,,"Hardware, Information Technology, Internet Services, Other, Privacy and Security, Sales and Marketing, Software","Cloud Infrastructure, CRM, Information Technology, Infrastructure, Security, Telecommunications",,,,,102248100,USD,102248100,,,"Tarrytown, New York, United States",$1B to $10B,1985-01-01,year,,http://www.linkedin.com/company/westcon
Exchange Solutions,https://www.crunchbase.com/organization/exchange-solutions,51-100,Active,http://www.exchangesolutions.com/,,416-646-7000,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","Consumer, CRM, Marketing",0,0,,Advertising; business,,,,,,"Toronto, Ontario, Canada",$1B to $10B,1996-01-01,year,"Ascent Venture Partners, Valhalla Partners, MMV Capital Partners, North Hill Ventures, Clipper Ship Ventures",http://www.linkedin.com/company/exchange-solutions
GIZ - Gesellschaft für Internationale Zusammenarbeit,https://www.crunchbase.com/organization/gesellschaft-fur-internationale-zusammenarbeit,10001+,Active,https://www.giz.de/en/html/index.html,,,11,11,6,1,,,,,"Agriculture and Farming, Government and Military, Information Technology, Professional Services, Sales and Marketing, Software","Agriculture, AgTech, Consulting, CRM, Farming, Forestry, Government, Information Technology, Legal, Livestock",0,16,,Education; entertainment,52937232,USD,52937232,,,"Bonn, Nordrhein-Westfalen, Germany",$1B to $10B,2011-01-01,day,Apparel Impact Institute,https://www.linkedin.com/company/gizgmbh/mycompany/
RSA Insurance Group,https://www.crunchbase.com/organization/rsa,10001+,Active,http://www.rsagroup.com,crt.halifax@uk.rsagroup.com,(440) 140-3232,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Sales and Marketing, Software","Big Data, Business Intelligence, CRM, Finance, Insurance",,,,,1451039274,USD,1451039274,,,"London, England, United Kingdom",$1B to $10B,1710-04-01,month,,http://www.linkedin.com/company/rsa
Vodacom,https://www.crunchbase.com/organization/vodacom,5001-10000,Active,http://vodacom.com,customercare@vodacom.co.za,Customer Care: 082 111 || Upgrades: 082 1959,1,1,1,,,,,,"Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Sales and Marketing, Software, Video","CRM, Messaging, Mobile, Video",,,,,,,,,,"Midrand, NA - South Africa, South Africa",$1B to $10B,1993-09-20,day,,https://www.linkedin.com/company/vodacom
OpenXcell,https://www.crunchbase.com/organization/openxcell,501-1000,Active,http://www.openxcell.com,sales@openxcell.com,888 777 4629,,,,,,,,,"Blockchain and Cryptocurrency, Information Technology, Internet Services, Mobile, Sales and Marketing, Software","CRM, Mobile, Semantic Search, SEO, Smart Contracts, Social Media Marketing, Software",,,,,,,,,,"Hicksville, New York, United States",$1B to $10B,2008-08-19,day,,http://www.linkedin.com/company/openxcell-technolabs-pvt.-ltd
Solar A/S,https://www.crunchbase.com/organization/solar,5001-10000,Active,http://www.solar.eu/menu/about+solar,info@solarnederland.nl,503 213 1377,2,2,1,,,,,,"Consumer Electronics, Energy, Hardware, Information Technology, Natural Resources, Sales and Marketing, Software, Sustainability","Computer, CRM, Energy, Information Technology, Renewable Energy, Solar",0,39,,Advertising; business,37062646,USD,37062646,,,"Vejen, Syddanmark, Denmark",$1B to $10B,1919-01-01,day,,https://www.linkedin.com/company/solar-as
EVERSANA INTOUCH,https://www.crunchbase.com/organization/eversana-intouch-b2d,5001-10000,Active,https://www.eversanaintouch.com/,contactus@eversana.com,+1 913 317 9700,,,,,,,,,"Advertising, Health Care, Information Technology, Sales and Marketing, Software","Advertising, CRM, Health Care, Marketing",,,,,2374149,USD,2374149,,,"Overland Park, Kansas, United States",$1B to $10B,2021-01-01,year,,https://www.linkedin.com/company/eversana-intouch/
Interface,https://www.crunchbase.com/organization/interface-inc,101-250,Active,http://interfaceforce.com,,(800) 947-5598,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Sales and Marketing, Software","Computer, CRM, Electronics, Information Technology, Software",,,,,3479255,USD,3479255,,,"Scottsdale, Arizona, United States",$1B to $10B,1968-01-01,year,,https://www.linkedin.com/company/interfaceforce
Advantage,https://www.crunchbase.com/organization/advantage-inc,251-500,Active,http://www.advantageinc.com/,ideas@advantageinc.com,(714) 538-3881,,,,,,,,,"Advertising, Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing, Software","Advertising, Creative Agency, CRM, Marketing, Printing",0,1,,Scientific and technological services,7452374,USD,7452374,,,"Anaheim, California, United States",$1B to $10B,1994-01-01,year,,https://www.linkedin.com/company/advantagellc
RealDolmen,https://www.crunchbase.com/organization/realdolmen,1001-5000,Active,http://www.realdolmen.com/nl,info@realdolmen.com,+32 2 801 55 55,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Business Information Systems, CRM, Cyber Security, Information and Communications Technology (ICT), Information Services, Information Technology, Internet of Things, Software",0,1,,Scientific and electric apparatus and instruments,25446667,USD,25446667,,,"Huizingen, Vlaams-Brabant, Belgium",$1B to $10B,1986-01-01,year,,https://www.linkedin.com/company/realdolmen/
Planmeca,https://www.crunchbase.com/organization/planmeca,1001-5000,Active,http://www.planmeca.com/,,358207795676,,,,,,,,,"Health Care, Information Technology, Sales and Marketing, Software","CRM, Health Care, Information Technology",172,105,Medical Or Veterinary Science; Hygiene,Medical apparatus and instruments,84853958,USD,84853958,,,"Helsinki, Southern Finland, Finland",$1B to $10B,1969-01-01,year,,https://www.linkedin.com/company/planmeca-oy
OHB System,https://www.crunchbase.com/organization/ohb-system,1001-5000,Active,https://www.ohb.de,,,1,1,1,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Information Technology, Software",5,1,Aircraft; Aviation; Cosmonautics,Scientific and technological services,26883516,USD,26883516,,,"Bremen, Bremen, Germany",$1B to $10B,1981-01-01,year,Kohlberg Kravis Roberts,https://www.linkedin.com/company/255297/
Asseco South Eastern Europe,https://www.crunchbase.com/organization/asseco-south-eastern-europe,10001+,Active,http://asseco.com,info@asseco.pl,+48 17 888 55 55,1,1,1,,,,,,"Financial Services, Information Technology, Payments, Sales and Marketing, Software","CRM, Payments",0,1,,Scientific and electric apparatus and instruments,186433319,USD,186433319,,,"Rzeszów, Podkarpackie, Poland",$1B to $10B,1987-01-01,year,,https://www.linkedin.com/company/asseco-poland
Epicor,https://www.crunchbase.com/organization/epicor,5001-10000,Active,http://www.epicor.com,asiamarketing@epicor.com,+1-9493414102,,,,,,,,,"Commerce and Shopping, Information Technology, Sales and Marketing, Software, Transportation","CRM, Retail, Software, Supply Chain Management",12,83,Combustion Apparatus; Combustion Processes,Scientific and electric apparatus and instruments,,,,,,"Austin, Texas, United States",$1B to $10B,1972-01-01,year,"Trident Capital, Summit Partners, Canada Pension Plan Investment Board",http://www.linkedin.com/company/epicor-software-corp
Pegasystems,https://www.crunchbase.com/organization/pegasystems,5001-10000,Active,http://www.pega.com,info@pega.com,6175777617,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CRM, Robotic Process Automation (RPA), Software",54,43,Computing; Calculating,Scientific and technological services,,,,,,"Cambridge, Massachusetts, United States",$1B to $10B,1983-04-21,day,Golden Triangle Angel Network,http://www.linkedin.com/company/165426
Paladin Security,https://www.crunchbase.com/organization/paladin-security,10001+,Active,https://paladinsecurity.com/,vancouverinfo@paladinsecurity.com,+1 604-677-8700,,,,,,,,,"Administrative Services, Information Technology, Other, Privacy and Security, Sales and Marketing, Software","CRM, Information Technology, Physical Security, Professional Services, Security",0,9,,Advertising; business,324783455,USD,324783455,,,"Weyburn, Saskatchewan, Canada",$1B to $10B,1976-01-01,year,,https://www.linkedin.com/company/paladinsecuritygroup-ltd/
Industrial & Financial Systems,https://www.crunchbase.com/organization/industrial-financial-systems,5001-10000,Active,https://www.ifs.com/corp/,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Sales and Marketing, Science and Engineering, Software","Consumer Electronics, CRM, Information Technology, Manufacturing, Robotics, Software",,,,,192182845,USD,192182845,,,"Linköping, Ostergotlands Lan, Sweden",$1B to $10B,1983-01-01,year,,https://www.linkedin.com/company/ifs
Drees & Sommer AG,https://www.crunchbase.com/organization/drees-sommer-ag,5001-10000,Active,http://www.dreso.com,,49 711 1317 0,1,1,,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Information Technology",,,,,47339976,USD,47339976,,,"Atlanta, Georgia, United States",$1B to $10B,1970-01-01,year,,https://www.linkedin.com/company/drees-&amp;-sommer
Canadian Blood Services,https://www.crunchbase.com/organization/canadian-blood-services,1001-5000,Active,https://www.blood.ca/,social.media@blood.ca,613-739-2300,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","Association, CRM, Information Technology",53,23,Medical Or Veterinary Science; Hygiene,Medical services; veterinary services,,,,,,"Ottawa, Ontario, Canada",$1B to $10B,1997-01-01,year,,https://www.linkedin.com/company/canadian-blood-services
Grupo Carvajal,https://www.crunchbase.com/organization/grupo-carvajal,1001-5000,Active,http://www.carvajal.com,,57 2 667 5011,,,,,,,,,"Education, Information Technology, Other, Sales and Marketing, Software","Association, CRM, Education, Information Technology",,,,,,,,,,"Cali, Valle del Cauca, Colombia",$1B to $10B,1904-01-01,year,,https://www.linkedin.com/company/organización-carvajal
HOYA Group,https://www.crunchbase.com/organization/hoya-group,10001+,Active,http://www.hoya.com,,+81 369114811,1,3,3,,,,,,"Health Care, Information Technology, Sales and Marketing, Software","CRM, Health Care, Information Technology, Software",,,,,,,,,,"Tokyo, Tokyo, Japan",$1B to $10B,1941-11-01,day,,
Network Solutions,https://www.crunchbase.com/organization/network-solutions-inc,101-250,Active,https://www.nsi1.com,,+1 630 527 8444,,,,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Information Technology, Software",,,,,489335,USD,489335,,,"Granger, Indiana, United States",$1B to $10B,1989-01-01,day,,https://www.linkedin.com/company/network-solutions-inc.
