Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Emerson,https://www.crunchbase.com/organization/emerson,10001+,Active,http://www.emerson.com,inquiries@emerson.com,+113145532000,4,4,2,,,,,,"Consumer Electronics, Hardware, Internet Services, Manufacturing, Science and Engineering, Software","Electronics, Industrial Automation, Internet of Things, Lighting, Manufacturing, Software","3,730",494,Testing,Scientific and electric apparatus and instruments,1170914000,USD,1170914000,,,"St Louis, Missouri, United States",$10B+,1890-01-01,year,,https://www.linkedin.com/company/emerson
Ingram Micro,https://www.crunchbase.com/organization/ingram-micro,10001+,Active,https://corp.ingrammicro.com,investor.relations@ingrammicro.com,(714)566-1000,4,5,1,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Professional Services, Software, Transportation","Consulting, Electronics, Information Services, Information Technology, Logistics, Software, Supply Chain Management, VoIP",36,38,Computing; Calculating,Scientific and electric apparatus and instruments,391962198,USD,391962198,,,"Irvine, California, United States",$10B+,1979-01-01,year,,https://www.linkedin.com/company/ingram-micro/
Analog Devices,https://www.crunchbase.com/organization/analog-devices,10001+,Active,http://www.analog.com,distribution.literature@analog.com,(781)461-4482,4,4,,1,,,,,"Consumer Electronics, Hardware, Science and Engineering","DSP, Electronics, Lighting, Semiconductor","3,185",195,Basic Electronic Circuitry,Scientific and electric apparatus and instruments,950475680,USD,950475680,,,"Norwood, Massachusetts, United States",$10B+,1965-01-01,year,,https://www.linkedin.com/company/3450
Arrow Electronics,https://www.crunchbase.com/organization/arrow-electronics,10001+,Active,https://www.arrow.com/,investor@arrow.com,+1 303 824 4000,2,2,1,2,,,,,"Consumer Electronics, Energy, Hardware, Information Technology, Manufacturing, Other, Professional Services, Software","Consulting, Electrical Distribution, Electronics, Hardware, Manufacturing, Professional Services, Service Industry, Software, Technical Support, Virtualization",5,90,Computing; Calculating,Scientific and technological services,,,,,,"Centennial, Colorado, United States",$10B+,1935-01-01,year,,http://www.linkedin.com/company/arrow-electronics
Dupont,https://www.crunchbase.com/organization/dupont,10001+,Active,http://www.dupont.com,info@dupont.com,+1 800 441 7515,6,6,1,1,,,,,"Consumer Electronics, Hardware, Manufacturing, Professional Services, Science and Engineering","Advanced Materials, Electronics, Innovation Management, Machinery Manufacturing","9,880",316,Agriculture; Forestry; Animal Husbandry; Hunting; Trapping; Fishing,Agricultural products; live animals,,,,,,"Wilmington, Delaware, United States",$10B+,1802-07-19,day,,http://www.linkedin.com/company/dupont
STMicroelectronics,https://www.crunchbase.com/organization/stmicroelectronics,10001+,Active,https://www.st.com,,+41 22 929 29 29,6,7,1,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Transportation","Automotive, Electronics, Industrial, Industrial Automation, Industrial Engineering, Industrial Manufacturing, Semiconductor",2,0,Basic Electric Elements,,555832,USD,555832,,,"Geneva, Geneve, Switzerland",$10B+,1987-01-01,year,,https://www.linkedin.com/company/stmicroelectronics
Jabil,https://www.crunchbase.com/organization/jabil,10001+,Active,https://www.jabil.com,energy@jabil.com,1 727-577-9749,1,1,1,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Hardware, Manufacturing",303,29,Working Of Plastics,Scientific and technological services,2610253268,USD,2610253268,,,"St. Petersburg, Florida, United States",$10B+,1966-01-01,year,,https://www.linkedin.com/company/jabil
Ricoh Company,https://www.crunchbase.com/organization/ricoh,10001+,Active,https://www.ricoh.com,info@ricoh.se,+81 3-3777-8111,1,1,,,,,,,"Commerce and Shopping, Consumer Electronics, Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Science and Engineering, Software","Document Management, Electronics, Hardware, IT Infrastructure, IT Management, Manufacturing, Printing, Semiconductor, Software, Wholesale","12,348",289,Photography; Cinematography; Electrography,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1962-02-06,day,,https://www.linkedin.com/company/ricoh-company-ltd/
TDK Corporation,https://www.crunchbase.com/organization/tdk-corp,10001+,Active,https://www.tdk.com,tdksupport@imation.com,(656) 337-5587,12,12,5,,,,,,"Consumer Electronics, Hardware, Manufacturing, Transportation","Automotive, Electronics, Manufacturing","7,085",77,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1935-12-07,day,,https://www.linkedin.com/company/7505
Avnet,https://www.crunchbase.com/organization/avnet,10001+,Active,https://www.avnet.com,corporate.communications@avnet.com,(480)643-2000,5,6,3,3,,,,,"Consumer Electronics, Energy, Hardware, Internet Services, Software, Transportation","Electrical Distribution, Electronics, Hardware, Internet of Things, Software, Supply Chain Management",3,70,Information Storage,Scientific and electric apparatus and instruments,1565675979,USD,1565675979,,,"Phoenix, Arizona, United States",$10B+,1921-01-01,year,,http://www.linkedin.com/company/avnet
Mitsubishi Heavy Industries,https://www.crunchbase.com/organization/mitsubishi-heavy-industries,10001+,Active,https://www.mhi.com,info_meet@mhi.com,+81 03 6275 6200,15,23,4,1,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Industrial, Machinery Manufacturing, Manufacturing","9,847",168,Engine Plants In General; Steam Engines,Scientific and technological services,,,,,,"Tokyo, Tokyo, Japan",$10B+,1884-01-01,year,,https://www.linkedin.com/company/mitsubishi-heavy-industries/
TCL Technology,https://www.crunchbase.com/organization/tcl,10001+,Active,https://www.tcl.com,4008123456@tcl.com,+86400812345,5,5,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing",249,112,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Guangdong, Jilin, China",$10B+,1981-01-01,year,Xiaomi,https://www.linkedin.com/company/tcl-technology
Canon,https://www.crunchbase.com/organization/canon-inc,10001+,Active,https://global.canon,,+81 3 6719 9099,1,1,,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing","Consumer Electronics, Electronics, Manufacturing, Product Design","33,781",516,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Tokyo, Tokyo, Japan",$10B+,1937-01-01,year,,https://www.linkedin.com/company/canon-inc-
AkzoNobel [Dulux Brand],https://www.crunchbase.com/organization/akzonobel,10001+,Active,http://www.akzonobel.com/,,31 20 502 7555,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Sustainability","Chemical Engineering, Electronics, Industrial, Industrial Automation, Sustainability",816,"1,617",Dyes; Paints; Polishes; Natural Resins; Adhesives; Miscellaneous Compositions; Miscellaneous Applications Of Materials,"Paints, varnishes, lacquers",330026659,USD,330026659,,,"Amsterdam, Noord-Holland, The Netherlands",$10B+,1994-01-01,year,Shaw Kwei & Partners,https://www.linkedin.com/company/akzonobel/
Murata Manufacturing,https://www.crunchbase.com/organization/murata-electronics-north-america,10001+,Active,http://www.murata.com/,,81 7 5951 9111,10,10,4,,,,,,"Consumer Electronics, Energy, Hardware, Manufacturing","Electronics, Energy Management, Manufacturing","19,440",111,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Kyoto, Kyoto, Japan",$10B+,1944-01-01,year,,https://www.linkedin.com/company/murata-electronics
Kyocera,https://www.crunchbase.com/organization/kyocera-corporation,10001+,Active,http://global.kyocera.com,,+81 756043500,10,12,4,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering","Electronics, Manufacturing, Semiconductor, Telecommunications",,,,,,,,,,"Kyoto-shi, Kyoto, Japan",$10B+,1959-01-01,year,,https://www.linkedin.com/company/kyocera-global
Sharp,https://www.crunchbase.com/organization/sharp-corporation,10001+,Active,https://global.sharp/,,072-282-1221,3,4,2,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Hardware, Manufacturing, Telecommunications","8,738",198,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Sakai, Toyama, Japan",$10B+,1912-01-01,year,Qualcomm,
Alibaba.com,https://www.crunchbase.com/organization/alibaba-com,10001+,Active,https://www.alibaba.com,,,,,,,,,,,"Apps, Commerce and Shopping, Consumer Electronics, Hardware, Internet Services, Manufacturing, Mobile, Software","Apps, E-Commerce Platforms, Electronics, Internet, Manufacturing, Marketplace, Mobile Apps, Retail, Shopping, Social Shopping",,,,,12078064384,USD,12078064384,,,"Hangzhou, Zhejiang, China",$10B+,1999-09-01,month,,https://www.linkedin.com/company/alibaba-com
Schaeffler Group,https://www.crunchbase.com/organization/schaeffler-group,10001+,Active,http://www.schaeffler.com,info.de@schaeffler.com,49 9132 820,3,4,2,,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Other, Science and Engineering, Transportation","Association, Automotive, Electronics, Industrial Engineering, Information Technology, Manufacturing",,,,,743607013,USD,743607013,,,"Herzogenaurach, Bayern, Germany",$10B+,2011-08-01,day,,https://www.linkedin.com/company/schaeffler
Nidec Corporation,https://www.crunchbase.com/organization/nidec-corporation,501-1000,Active,https://www.nidec.com/jp/nidec-read/,behired@nidec-motor.com,781-848-0970,1,1,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Sales and Marketing, Science and Engineering","Electronics, Industrial, Industrial Engineering, Machinery Manufacturing, Manufacturing, Mechanical Engineering, Sales","3,899",282,Generation; Conversion Or Distribution Of Electric Power,Machines and machine tools,,,,,,"Kyoto-shi, Kyoto, Japan",$10B+,1983-01-01,year,,https://www.linkedin.com/company/nidec-corporation-global
Sumitomo Electric,https://www.crunchbase.com/organization/sumitomo-electric,10001+,Active,https://sei.co.jp/,,81-6-6220-4141,2,2,1,,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Transportation","Computer, Electronics, Information and Communications Technology (ICT), Logistics, Manufacturing","17,278",284,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Osaka, Osaka, Japan",$10B+,1897-04-01,month,,https://www.linkedin.com/company/sumitomo-electric
SSE,https://www.crunchbase.com/organization/sse,10001+,Active,http://sse.com/,customerservice@southern-electric.co.uk,+61 553 7696 03,2,2,,,,,,,"Commerce and Shopping, Consumer Electronics, Energy, Hardware, Natural Resources, Sustainability","Electronics, Energy, Oil and Gas, Renewable Energy, Retail, Wholesale",0,11,,"Transport, packaging and storing",421788024,USD,421788024,,,"Perth, Western Australia, Australia",$10B+,1998-01-01,year,,https://www.linkedin.com/company/sse-plc/
LG Innotek,https://www.crunchbase.com/organization/lg-innotek-2,5001-10000,Active,https://www.lginnotek.com,,+82237771114,2,2,,,,,,,"Consumer Electronics, Energy, Hardware, Manufacturing","Electrical Distribution, Electronics, Manufacturing","5,861",25,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Gangneung, Kangwon-do, South Korea",$10B+,1976-02-24,day,,https://www.linkedin.com/company/lg-innotek/about/
GIGABYTE,https://www.crunchbase.com/organization/gigabyte-9aa8,5001-10000,Active,https://www.gigabyte.com,security@gigabyte.com,+886 2 8912 4000,1,1,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Computer, Electronics, Hardware, Manufacturing",167,61,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Taipei, T'ai-pei, Taiwan",$10B+,1986-01-01,year,,https://www.linkedin.com/company/gigabyte/
