Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
"Medical Reimbursement, Inc | A Coronis Health Company",https://www.crunchbase.com/organization/medical-reimbursement,251-500,Active,https://www.coronishealth.com/about/companies/medical-reimbursement-inc/,,+1-513-281-4400,,,,,,,,,"Financial Services, Health Care, Payments, Software","Billing, Financial Services, Health Care, Medical",,,,,79559453,USD,79559453,,,"Cincinnati, Ohio, United States",$500M to $1B,1988-01-01,year,,https://www.linkedin.com/company/medical-reimbursement-inc/
Flex,https://www.crunchbase.com/organization/flex-9e13,51-100,Active,https://getflex.com,help@getflex.com,,,,,,,,,,"Apps, Financial Services, Payments, Software","Apps, Billing, Financial Services, FinTech, Software",,,,,826149724,USD,826149724,,,"New York, New York, United States",$100M to $500M,2019-01-01,year,"Ludlow Ventures, Camber Creek, Matrix, Coatue, Restive",https://www.linkedin.com/company/getflex
Zuora,https://www.crunchbase.com/organization/zuora,1001-5000,Active,https://www.zuora.com,info@zuora.com,(800) 425-1281,,,,,,,,,"Financial Services, Payments, Software","Billing, Developer APIs, Payments, SaaS, Software",54,16,Computing; Calculating,Scientific and technological services,,,,,,"Redwood City, California, United States",$100M to $500M,2007-01-01,year,"Silver Lake, Wellington Management, EquityZen, PremjiInvest, Marc Benioff",https://www.linkedin.com/company/zuora
ASAAS,https://www.crunchbase.com/organization/asaas,251-500,Active,https://www.asaas.com,contato@asaas.com,+04738010919,,,,,,,,,"Financial Services, Information Technology, Payments, Software","Billing, FinTech, Information Technology, Payments, Software",,,,,,,,,,"Joinville, Santa Catarina, Brazil",$100M to $500M,2013-04-01,day,"Banco Bradesco, TM3 Capital, Grão, Escala Partners, Parallax Ventures",https://www.linkedin.com/company/asaas
Corcentric,https://www.crunchbase.com/organization/corcentric-collective-business-system,501-1000,Active,https://www.corcentric.com,info@corcentric.com,800-608-0809,,,,,,,,,"Financial Services, Payments, Software, Transportation","Billing, Enterprise Software, Fleet Management, Payments, Procurement, Software",0,15,,Scientific and technological services,16226550,USD,16226550,,,"Cherry Hill, New Jersey, United States",$100M to $500M,1998-01-01,year,"Bank of America, JP Morgan Chase, Bregal Sagemount, The TCW Group",https://www.linkedin.com/company/corcentric
FloBiz,https://www.crunchbase.com/organization/flobiz,51-100,Active,https://www.flobiz.in,hello@flobiz.in,+91 7400 41 7400,,,,,,,,,"Apps, Financial Services, Mobile, Other, Payments, Software","Billing, Mobile Apps, Payments, Small and Medium Businesses",,,,,,,,,,"Bengaluru, Karnataka, India",$100M to $500M,2019-01-01,year,"Elevation Capital, Whiteboard Capital, Nitin Gupta, iSeed, Peak XV Partners",https://www.linkedin.com/company/flobiz
Currencies Direct,https://www.crunchbase.com/organization/currencies-direct,251-500,Active,http://www.currenciesdirect.com,info@currenciesdirect.com,0207 4197753,,,,,,,,,"Commerce and Shopping, Financial Services, Payments, Software","Billing, E-Commerce, Finance, Financial Services, Lending, Payments",0,6,,Insurance; financial affairs,,,,,,"London, England, United Kingdom",$100M to $500M,1995-01-01,year,Blackstone Tactical Opportunities,https://www.linkedin.com/company/currencies-direct
BILL,https://www.crunchbase.com/organization/bill-com,1001-5000,Active,http://www.bill.com,,,,,,,,,,,"Apps, Financial Services, Payments, Software","Apps, Billing, Financial Services, FinTech, SaaS",,,,,49532217,USD,49532217,,,"San Jose, California, United States",$100M to $500M,2006-08-01,day,"Fidelity, Bank of America, Mastercard, Emergence, Franklin Templeton",https://www.linkedin.com/company/bill-com
Flexion,https://www.crunchbase.com/organization/flexion,11-50,Active,http://flexionmobile.com,info@flexionmobile.com,+44 20 7351 5944,1,1,1,,,,,,"Apps, Content and Publishing, Financial Services, Hardware, Media and Entertainment, Mobile, Payments, Privacy and Security, Software","Apps, Billing, Content, DRM, Mobile, Mobile Payments, Software, Wireless",,,,,287438,USD,287438,,,"London, England, United Kingdom",$100M to $500M,2009-01-01,year,,http://www.linkedin.com/company/1728005
Gerald,https://www.crunchbase.com/organization/gerald,11-50,Active,https://joingerald.com,info@joingerald.com,,,,,,,,,,"Financial Services, Lending and Investments, Payments, Software","Banking, Billing, Consumer Lending, Financial Services, FinTech, InsurTech, Payments",,,,,,,,,,"New York, New York, United States",$100M to $500M,2018-01-01,year,"Y Combinator, Right Side Capital Management, Goodwater Capital, FinTech Sandbox, Frontures",https://www.linkedin.com/company/gerald-app
Mitratech,https://www.crunchbase.com/organization/mitratech-holdings-inc,1001-5000,Active,http://www.mitratech.com,,3239640000,,,,,,,,,"Payments, Professional Services, Software","Billing, Legal, Software",0,13,,Scientific and electric apparatus and instruments,,,,,,"Austin, Texas, United States",$100M to $500M,1987-01-01,year,Hg,http://www.linkedin.com/company/mitratech
Braintree,https://www.crunchbase.com/organization/braintree-payment-solutions,251-500,Active,http://www.braintreepayments.com,support@braintreepayments.com,(877)434-2894,,,,,,,,,"Apps, Financial Services, Lending and Investments, Mobile, Payments, Software","Billing, Credit Cards, Financial Services, FinTech, Mobile Apps, Payments, Software",2,0,Electric Communication Technique,,47458650,USD,47458650,,,"Chicago, Illinois, United States",$100M to $500M,2007-10-01,month,"Accel, New Enterprise Associates, Greycroft, RRE Ventures",http://www.linkedin.com/company/braintree
Maxio,https://www.crunchbase.com/organization/maxio-e85b,251-500,Active,https://www.maxio.com,,,,,,,,,,,"Other, Payments, Professional Services, Software","Billing, Management Consulting, SaaS, Subscription Service",,,,,11111731,USD,11111731,,,"Norcross, Georgia, United States",$100M to $500M,2009-01-01,year,,https://www.linkedin.com/company/wearemaxio
Sagility,https://www.crunchbase.com/organization/sagility,10001+,Active,https://sagilityhealth.com,network.administrators@sagilityhealth.com,+1 888 380 1380,,,,,,,,,"Health Care, Information Technology, Other, Payments, Professional Services, Software","Billing, Consulting, Health Care, Technical Support",0,0,,Advertising; business,798336,USD,798336,,,"Westminster, Colorado, United States",$100M to $500M,,,,https://www.linkedin.com/company/sagilityhealth
FinThrive,https://www.crunchbase.com/organization/finthrive,1001-5000,Active,https://finthrive.com,info@nthrive.com,+1 866 658 1629,,,,,,,,,"Health Care, Payments, Professional Services, Software","Billing, Consulting, Health Care",,,,,25931463,USD,25931463,,,"Alpharetta, Georgia, United States",$100M to $500M,,,,https://www.linkedin.com/company/finthrive/
Harvest,https://www.crunchbase.com/organization/harvest,101-250,Active,http://www.getharvest.com,support@getharvest.com,212-226-4160,,,,,,,,,"Administrative Services, Internet Services, Other, Payments, Software","Billing, Enterprise Software, Internet, Project Management, Real Time, SaaS, Software",,,,,3531150,USD,3531150,,,"New York, New York, United States",$100M to $500M,2006-04-01,day,,http://www.linkedin.com/company/harvest_2
Ventra Health,https://www.crunchbase.com/organization/ventra-health,1001-5000,Active,https://ventrahealth.com,info@ventrahealth.com,+1 866 836 8721,,,,,,,,,"Health Care, Media and Entertainment, Other, Payments, Software","Advice, Billing, Health Care, Service Industry",0,2,,Scientific and technological services,21069280,USD,21069280,,,"Dallas, Texas, United States",$100M to $500M,2021-01-01,year,,https://www.linkedin.com/company/ventrahealth/
Conservice,https://www.crunchbase.com/organization/conservice,1001-5000,Active,https://www.conservice.com,careers@conservice.com,(866) 947-7379,1,1,1,,,,,,"Financial Services, Payments, Software, Transportation","Billing, Payments, Procurement",1,4,Checking-Devices,Advertising; business,349934,USD,349934,,,"Logan, Utah, United States",$100M to $500M,2000-01-01,year,"TA Associates, Advent International",https://www.linkedin.com/company/conservice
Navis,https://www.crunchbase.com/organization/navis-2,251-500,Active,http://navis.com/,,(510)267-5000,,,,,,,,,"Consumer Electronics, Data and Analytics, Education, Hardware, Information Technology, Payments, Software","Billing, Business Intelligence, Computer, Enterprise Software, IT Infrastructure, SaaS, Software, Training",1,2,Computing; Calculating,Scientific and electric apparatus and instruments,22247790,USD,22247790,,,"Oakland, California, United States",$100M to $500M,1988-01-01,year,Summit Partners,https://www.linkedin.com/company/navis
OSG Billing Services,https://www.crunchbase.com/organization/osg-billing-services,1001-5000,Active,http://www.osgbilling.com/,info@osgbilling.com,(201)871-1100,,,,,,,,,"Hardware, Other, Payments, Professional Services, Software","Billing, Communications Infrastructure, Customer Service, Service Industry",,,,,41665,USD,41665,,,"Ridgefield Park, New Jersey, United States",$100M to $500M,1992-01-01,year,,https://www.linkedin.com/company/osg-billing-services
LimeLight CRM,https://www.crunchbase.com/organization/salt-payments-inc,51-100,Closed,https://www.getlimelight.com/,,(800) 455-9645,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services, Other, Payments, Privacy and Security, Sales and Marketing, Software","Billing, Developer APIs, Direct Marketing, E-Commerce, E-Commerce Platforms, Fraud Detection, Payments, Subscription Service",,,,,,,,,,"San Francisco, California, United States",$100M to $500M,2008-01-01,year,,https://www.linkedin.com/company/getlimelight/
Ascent Business Solutions,https://www.crunchbase.com/organization/ascent-business-solutions,251-500,Active,http://www.ascent-group.com,kyle.phillips.abs@gmail.com,+1-309-283-2942,,,,,,,,,"Health Care, Payments, Professional Services, Software","Billing, Health Care, Outsourcing",,,,,33492165,USD,33492165,,,"Nagpur, Maharashtra, India",$100M to $500M,1998-12-28,day,,https://www.linkedin.com/company/ascent-business-solutions-india-pvt-ltd/about/
MedData,https://www.crunchbase.com/organization/meddata,1001-5000,Active,http://www.meddata.com,info@meddata.com,800-261-0048,,,,,,,,,"Health Care, Payments, Software","Billing, Enterprise Software, Health Care, Hospital",0,1,,Advertising; business,811547,USD,811547,,,"Brecksville, Ohio, United States",$100M to $500M,1980-01-01,year,,https://www.linkedin.com/company/meddata
Coverall,https://www.crunchbase.com/organization/coverall,501-1000,Active,https://www.coverall.com/,info@coverall.com,5619222409,,,,,,,,,"Financial Services, Payments, Software, Sustainability","Billing, CleanTech, Financial Services, Insurance",0,27,,Building; repairs,18053413,USD,18053413,,,"Deerfield Beach, Florida, United States",$100M to $500M,1985-01-01,year,Allied Capital,https://www.linkedin.com/company/coverall-health-based-cleaning-system
Medcare MSO,https://www.crunchbase.com/organization/medcare-mso,501-1000,Active,https://medcaremso.com/,info@medcaremso.com,+1 800 640 6409,,,,,,,,,"Health Care, Payments, Professional Services, Software","Billing, Health Care, Outsourcing",,,,,4112980,USD,4112980,,,"Santa Fe, New Mexico, United States",$100M to $500M,2008-01-01,year,,https://www.linkedin.com/company/medcare-mso/
Plutus Health,https://www.crunchbase.com/organization/plutus-health,1001-5000,Active,http://www.plutushealthinc.com/,sales@plutushealthinc.com,+1-469-242-6053,,,,,,,,,"Health Care, Payments, Software","Billing, Health Care, Hospital",0,4,,Advertising; business,8103587,USD,8103587,,,"Dallas, Texas, United States",$100M to $500M,2008-01-01,year,,https://www.linkedin.com/company/healthpay-inc/
Medlogix,https://www.crunchbase.com/organization/consolidated-services-group,101-250,Active,https://www.medlogix.com,marketing@medlogix.com,+1 800 293 9795,,,,,,,,,"Financial Services, Health Care, Payments, Software","Billing, Health Insurance, Insurance, InsurTech, Medical",,,,,5551384,USD,5551384,,,"Trenton, New Jersey, United States",$100M to $500M,1980-01-01,year,Excellere Partners,https://www.linkedin.com/company/medlogix/
Garrigues,https://www.crunchbase.com/organization/garrigues,1001-5000,Active,http://www.garrigues.com,jose.ramon.morales@garrigues.com,+34 915 14 52 00,,,,,,,,,"Financial Services, Payments, Professional Services, Software","Billing, Consulting, Finance, Legal, Tax Consulting",1,20,Electric Communication Technique,Scientific and technological services,15157639,USD,15157639,,,"Barcelona, Catalonia, Spain",$100M to $500M,1941-01-01,year,,http://www.linkedin.com/company/garrigues
CIPROMS,https://www.crunchbase.com/organization/ciproms,51-100,Active,http://www.ciproms.com,cipromsmarketing@ciproms.com,317.870.0480,,,,,,,,,"Health Care, Payments, Software","Billing, Health Care, Medical, Software",,,,,7932296,USD,7932296,,,"Indianapolis, Indiana, United States",$100M to $500M,1982-01-01,year,,https://www.linkedin.com/company/ciproms-inc-
ACN Healthcare,https://www.crunchbase.com/organization/acn-healthcare,101-250,Active,https://acnhealthcare.com,info@acnhealthcare.com,407-973-4434,,,,,,,,,"Health Care, Payments, Professional Services, Software","Billing, Consulting, Health Care",,,,,19567478,USD,19567478,,,"Wilmington, Delaware, United States",$100M to $500M,2011-01-01,year,,https://www.linkedin.com/company/acn-heathcare-revenue-cycle-management-pvt-ltd
BRUNATA-METRONA,https://www.crunchbase.com/organization/brunata-metrona,1001-5000,Active,https://www.brunata-metrona.de,info@brunata-hamburg.de,+49 40 67 5010,1,1,1,,,,,,"Energy, Payments, Professional Services, Software, Sustainability","Billing, Business Development, Energy, Energy Efficiency",0,7,,Environmental control apparatus,10761736,USD,10761736,,,"Hamburg, Hamburg, Germany",$100M to $500M,1953-01-01,year,,https://www.linkedin.com/company/brunata-metrona
Revele,https://www.crunchbase.com/organization/revele,501-1000,Active,https://www.revelemd.com/,,+1-800-769-5288,,,,,,,,,"Health Care, Payments, Software","Billing, Health Care, Hospital, Medical",,,,,11414356,USD,11414356,,,"Indianapolis, Indiana, United States",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/revelemd/
XBP Europe,https://www.crunchbase.com/organization/xbp-europe,1001-5000,Active,https://xbpeurope.com,en@xbpeurope.com,,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Messaging and Telecommunications, Payments, Professional Services, Software","Billing, Business Information Systems, Business Intelligence, Consulting, Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Meeting Software, Payments",,,,,,,,,,"Egham, Surrey, United Kingdom",$100M to $500M,,,,https://www.linkedin.com/company/xbp-europe
Accurate Legal Billing,https://www.crunchbase.com/organization/accurate-legal-billing,11-50,Active,https://www.accuratelegalbilling.com,info@accuratelegalbilling.com,+1-877-208-4405,,,,,,,,,"Payments, Professional Services, Software","Billing, Consulting, Legal, Legal Tech",,,,,101538,USD,101538,,,"London, England, United Kingdom",$100M to $500M,2018-01-01,year,,https://www.linkedin.com/company/accurate-legal-billing/
Magnaquest,https://www.crunchbase.com/organization/experience-sure,501-1000,Active,https://www.magnaquest.com,sales@magnaquest.com,+91 6309990105,,,,,,,,,"Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Other, Payments, Sales and Marketing, Software","B2B, Billing, CRM, Enterprise Software, Internet, Publishing, SaaS, Subscription Service, Telecommunications",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$100M to $500M,1997-10-17,day,,https://www.linkedin.com/company/magnaquest-technologies-ltd
Ascent Health Solutions,https://www.crunchbase.com/organization/ascent-health-solutions,1001-5000,Active,https://www.ascenthealthcare.com/,info@ascenthealthcare.com,+1-888-552-0860,,,,,,,,,"Health Care, Payments, Software","Billing, Health Care, Medical",,,,,33492165,USD,33492165,,,"Roseland, New Jersey, United States",$100M to $500M,2005-01-01,year,,https://www.linkedin.com/company/ascent-health-solutions/
Omnitrade,https://www.crunchbase.com/organization/omnitrade,1001-5000,Active,https://omnitradebenefits.com,Omnitrade@advprofessionals.com,,,,,,,,,,"Administrative Services, Health Care, Payments, Software","Billing, Employee Benefits, Medical",,,,,7078298,USD,7078298,,,"Seattle, Washington, United States",$100M to $500M,2007-01-01,year,,
McKenzie Electric Cooperative,https://www.crunchbase.com/organization/mckenzie-electric,101-250,Active,https://www.mckenzieelectric.com,,+1-701-444-9288,,,,,,,,,"Internet Services, Other, Payments, Social Impact, Software","Billing, Non Profit, Online Portals",,,,,576114,USD,576114,,,"Watford City, North Dakota, United States",$100M to $500M,1945-01-01,year,,https://www.linkedin.com/company/mckenzie-electric-cooperative-inc
Healthcare Management Services,https://www.crunchbase.com/organization/healthcare-management-services,,Active,http://healthkare.com,service@healthkare.com,1.866.535.5288,,,,,,,,,"Education, Financial Services, Health Care, Payments, Professional Services, Software","Billing, Consulting, Health Care, Insurance, Training",,,,,7374093,USD,7374093,,,"Woodridge, Illinois, United States",$100M to $500M,,,,
Ficomsa,https://www.crunchbase.com/organization/ficomsa,1-10,Active,https://www.ficomsa.com,info@ficomsa.com,91-290-88-92,,,,,,,,,"Financial Services, Lending and Investments, Payments, Software","Banking, Billing, Financial Services",,,,,,,,,,"Paterna, Comunidad Valenciana, Spain",$100M to $500M,2005-01-01,year,,https://www.linkedin.com/company/ficomsa-servicios-financieros-sl
Centro Healthcare,https://www.crunchbase.com/organization/centro-healthcare,1001-5000,Active,https://centrohealthcare.com,info@centrohealthcare.com,1 540-402-4694,,,,,,,,,"Financial Services, Payments, Professional Services, Software","Accounting, Billing, Financial Services",,,,,9961413,USD,9961413,,,"Winchester, Virginia, United States",$100M to $500M,2009-01-01,year,,https://www.linkedin.com/showcase/rcm-and-medical-billing
Dunn & Ellis Cyf,https://www.crunchbase.com/organization/wayne-t-king,11-50,Active,https://www.dunnandellis.co.uk/,mail@dunnandellis.co.uk,+44-176-651-2361,,,,,,,,,"Financial Services, Media and Entertainment, Payments, Professional Services, Software","Accounting, Advice, Billing, Financial Services",,,,,148401,USD,148401,,,"Porthmadog, Gwynedd, United Kingdom",$100M to $500M,,,,https://www.linkedin.com/company/dunn-&-ellis-chartered-accountants-and-chartered-tax-advisers
Samco US,https://www.crunchbase.com/organization/samco-us,11-50,Active,https://www.samcousinc.com,sales@samcousinc.com,+1 877-85-72621,,,,,,,,,"Health Care, Payments, Professional Services, Software","Billing, Consulting, Health Care",,,,,33382736,USD,33382736,,,"Hoffman Estates, Illinois, United States",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/samco-us-inc.
Zenoti,https://www.crunchbase.com/organization/zenoti,501-1000,Active,http://www.zenoti.com,sales@zenoti.com,877-481-7634,,,,,,,,,"Commerce and Shopping, Information Technology, Internet Services, Payments, Sales and Marketing, Software","Billing, Cloud Data Services, CRM, Enterprise Software, Marketing, Point of Sale, SaaS, Scheduling, Software",4,8,Computing; Calculating,Scientific and technological services,,,,,,"Bellevue, Washington, United States",$50M to $100M,2010-01-01,year,"TPG, Steadview Capital, Accel, Tiger Global Management, Norwest Venture Partners",https://www.linkedin.com/company/zenoti
