Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Palo Alto Networks,https://www.crunchbase.com/organization/palo-alto-networks,10001+,Active,http://www.paloaltonetworks.com,paloaltonetworks@bm.com,866.320.4788,5,5,,,,,,,"Information Technology, Privacy and Security","Cloud Security, Cyber Security, Network Security, Security",673,43,Electric Communication Technique,Scientific and technological services,474960965,USD,474960965,,,"Santa Clara, California, United States",$1B to $10B,2005-01-01,year,"Sequoia Capital, Icon Ventures, Northgate Capital, Greylock, Globespan Capital Partners",https://www.linkedin.com/company/palo-alto-networks
360 Corporate Safety,https://www.crunchbase.com/organization/360-corporate-safety,1001-5000,Active,https://www.360.cn,qdhz@360.net,400-678-3600,,,,,,,,,"Information Technology, Internet Services, Privacy and Security","Cloud Data Services, Cloud Security, Cyber Security, Security",,,,,,,,,,"Beijing, Beijing, China",$1B to $10B,2016-01-01,year,"Sequoia Capital China, Highland Capital Partners",https://www.linkedin.com/company/qihoo-360
T-Systems Netherlands,https://www.crunchbase.com/organization/t-systems-netherlands,10001+,Active,https://www.t-systems.com/nl/nl,infonl@t-systems.com,31 88 447 7777,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Infrastructure, Cloud Security, Information and Communications Technology (ICT), Information Technology, Internet of Things, Outsourcing, Software",,,,,739640807,USD,739640807,,,"Utrecht, Utrecht, The Netherlands",$1B to $10B,2001-01-01,year,,https://www.linkedin.com/company/t-systems-nederland/
CyberArk Software,https://www.crunchbase.com/organization/cyber-ark-software,1001-5000,Active,http://www.cyberark.com,press@cyberark.com,+1 (617)965-1544,,,,,,,,,"Information Technology, Privacy and Security","Cloud Security, Cyber Security, Security",,,,,225921,USD,225921,,,"Newton, Massachusetts, United States",$500M to $1B,1999-01-01,year,"Vertex Ventures, Goldman Sachs, Jerusalem Venture Partners (JVP), Poalim Equity, Viola Credit",http://www.linkedin.com/company/cyber-ark-software
FireEye,https://www.crunchbase.com/organization/fireeye,1001-5000,Active,https://www.fireeye.com/,info@fireeye.com,877-347-3393,1,2,,2,,,,,"Information Technology, Privacy and Security","Cloud Security, Cyber Security, Network Security, Security",36,13,Computing; Calculating,Scientific and technological services,449985,USD,449985,,,"Milpitas, California, United States",$500M to $1B,2004-01-01,year,"Juniper Networks, Morgan Stanley, Sequoia Capital, Wing Venture Capital, Goldman Sachs",https://www.linkedin.com/company/fireeye
Marlabs,https://www.crunchbase.com/organization/marlabs-inc,1001-5000,Active,http://www.marlabs.com,contact@marlabs.com,7326941000,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Professional Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Security, IT Infrastructure, Risk Management, Sales Automation",10,2,Computing; Calculating,Scientific and technological services,47013782,USD,47013782,,,"Piscataway, New Jersey, United States",$500M to $1B,1996-01-01,year,BV Investment Partners,http://www.linkedin.com/company/marlabs-inc
Neustar Security Services,https://www.crunchbase.com/organization/neustar-security-services,101-250,Active,https://neustarsecurityservices.com,billingsupport@neustarsecurityservices.com,1 (844) 929-0808,,,,,,,,,"Information Technology, Privacy and Security","Cloud Security, Information Technology, Network Security",0,0,,Scientific and electric apparatus and instruments,,,,,,"Sterling, Virginia, United States",$500M to $1B,1996-01-01,year,,https://www.linkedin.com/company/neustar-security-services
Axonius,https://www.crunchbase.com/organization/axonius,501-1000,Active,https://www.axonius.com,info@axonius.com,(646) 480-2771,,,,,,,,,"Financial Services, Information Technology, Privacy and Security","Asset Management, Cloud Security, Cyber Security, Information Technology, Network Security",5,2,Computing; Calculating,Scientific and electric apparatus and instruments,9221914,USD,9221914,,,"New York, New York, United States",$100M to $500M,2017-01-01,year,"Vertex Ventures, ICONIQ Growth, Stripes, DTCP, Western Technology Investment",https://www.linkedin.com/company/axonius
Vectra Networks,https://www.crunchbase.com/organization/vectra-networks,501-1000,Active,https://vectra.ai/,info@vectra.ai,408 326 2020,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Security, Cyber Security, Network Security, Software",18,6,Electric Communication Technique,Scientific and technological services,4310,USD,4310,,,"San Jose, California, United States",$100M to $500M,2011-01-01,year,"TCV, Juniper Networks, AME Cloud Ventures, Khosla Ventures, Atlantic Bridge",https://www.linkedin.com/company/vectra_ai
Lookout,https://www.crunchbase.com/organization/lookout,501-1000,Active,http://www.lookout.com,press@lookout.com,,,,,,,,,,"Information Technology, Privacy and Security","Cloud Security, Cyber Security, Network Security",188,13,Computing; Calculating,Scientific and electric apparatus and instruments,31507800,USD,31507800,,,"San Francisco, California, United States",$100M to $500M,2007-01-01,year,"Wellington Management, T. Rowe Price, Morgan Stanley, Qualcomm Ventures, Deutsche Telekom",http://www.linkedin.com/company/lookout
OwnBackup,https://www.crunchbase.com/organization/ownbackup,501-1000,Active,https://www.ownbackup.com,info@ownbackup.com,+1 646 503 5100,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Data Services, Cloud Security, Data Storage, Enterprise Software, SaaS",1,0,Computing; Calculating,,13451942,USD,13451942,,,"Englewood Cliffs, New Jersey, United States",$100M to $500M,2012-01-01,year,"B Capital, Vertex Ventures, Eric Schmidt, BlackRock Private Equity Partners, Vintage Investment Partners",https://www.linkedin.com/company/ownbackup
Exabeam,https://www.crunchbase.com/organization/exabeam,501-1000,Active,http://www.exabeam.com,info@exabeam.com,844-392-2326,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Cloud Security, Cyber Security, Machine Learning, Software",16,4,Electric Communication Technique,Scientific and technological services,9724289,USD,9724289,,,"Foster City, California, United States",$100M to $500M,2013-01-01,year,"Acrew Capital, Lightspeed Venture Partners, Owl Rock Capital, Icon Ventures, Cisco Investments",https://www.linkedin.com/company/exabeam
STACKPATH,https://www.crunchbase.com/organization/stackpath,251-500,Active,https://www.stackpath.com/,hello@stackpath.com,(877)629-2361,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Internet, Private Cloud",,,,,8822250,USD,8822250,,,"Dallas, Texas, United States",$100M to $500M,2015-01-01,year,"Juniper Networks, ABRY Partners, Cox Communications, Sweetwater Capital Partners, David Mytton",https://www.linkedin.com/company/stackpath/
Imperva,https://www.crunchbase.com/organization/imperva,1001-5000,Active,http://www.imperva.com,sales@imperva.com,6502400500,1,1,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Network Security, Software",112,11,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Redwood Shores, California, United States",$100M to $500M,2002-01-01,year,"Elliott Investment Management, digi Ventures, Meritech Capital Partners, U.S. Venture Partners, Bonfire Ventures",http://www.linkedin.com/company/imperva
Duo Security,https://www.crunchbase.com/organization/duo-security,501-1000,Active,https://www.duo.com,sales@duo.com,+1 866 760 4247,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Enterprise Software, Network Security, SaaS",2,0,Computing; Calculating,,10989185,USD,10989185,,,"Ann Arbor, Michigan, United States",$100M to $500M,2010-01-01,year,"Employee Stock Option Fund, Lead Edge Capital, Meritech Capital Partners, Google Ventures, Geodesic Capital",https://www.linkedin.com/company/duo-security/
ForeScout Technologies,https://www.crunchbase.com/organization/forescout,501-1000,Active,http://www.forescout.com,salesdev@forescout.com,1-866-377-8771,,,,,,,,,"Information Technology, Internet Services, Privacy and Security, Software","Cloud Security, Cyber Security, Internet of Things, Network Security, Software",108,9,,Scientific and electric apparatus and instruments,14586472,USD,14586472,,,"San Jose, California, United States",$100M to $500M,2000-04-01,month,"Employee Stock Option Fund, Wellington Management, EquityZen, Amadeus Capital Partners, Meritech Capital Partners",https://www.linkedin.com/company/forescout-technologies/
Armor,https://www.crunchbase.com/organization/armor,101-250,Active,http://www.armor.com,sales@armor.com,877-262-3473,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, IaaS, Security",5,20,Computing; Calculating,Scientific and technological services,7876950,USD,7876950,,,"Richardson, Texas, United States",$100M to $500M,2009-01-01,year,"Stephens Group, ST Telemedia, Neal Rapoport, Pat Sullivan",https://www.linkedin.com/company/armor-cloud-security/
Alert Logic,https://www.crunchbase.com/organization/alert-logic,501-1000,Active,http://www.alertlogic.com,info@alertlogic.com,+1-713-484-8383,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Network Security, SaaS, Security",27,19,Computing; Calculating,Scientific and technological services,10048429,USD,10048429,,,"Houston, Texas, United States",$100M to $500M,2002-01-01,year,"Welsh Carson Anderson & Stowe, Industry Ventures, Updata Partners, Square 1 Bank, DH Capital",http://www.linkedin.com/company/alert-logic
Wiz,https://www.crunchbase.com/organization/wiz-inc,501-1000,Active,https://wiz.io,info@wiz.io,,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Enterprise Software, Security",,,,,10464079,USD,10464079,,,"New York, New York, United States",$100M to $500M,2020-01-01,month,"Sequoia Capital, Aglaé Ventures, Lightspeed Venture Partners, Cyberstarts, Salesforce",https://www.linkedin.com/company/wizsecurity
Vector Security,https://www.crunchbase.com/organization/vector-security,1001-5000,Active,https://www.vectorsecurity.com,socialmedia@vectorsecurity.com,1(888)832-8671,,,,,,,,,"Consumer Electronics, Information Technology, Privacy and Security, Real Estate","Cloud Security, Network Security, Security, Smart Home",0,31,,Building; repairs,27606664,USD,27606664,,,"Warrendale, Pennsylvania, United States",$100M to $500M,1970-12-07,day,"PNC Bank, PNC Capital Markets",https://www.linkedin.com/company/vector-security
Netskope,https://www.crunchbase.com/organization/netskope,1001-5000,Active,https://www.netskope.com,contact@netskope.com,+1 844 517 3111,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Enterprise Software, Software",171,7,,Scientific and technological services,32414271,USD,32414271,,,"Santa Clara, California, United States",$100M to $500M,2012-10-08,day,"Morgan Stanley, Social Capital, ICONIQ Growth, Goldman Sachs Asset Management, Citi Ventures",http://www.linkedin.com/company/netskope
GitLab,https://www.crunchbase.com/organization/gitlab-com,1001-5000,Active,http://about.gitlab.com,sales@gitlab.com,(415) 761-1791,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Developer Tools, DevOps, Open Source, SaaS",7,4,Computing; Calculating,Scientific and electric apparatus and instruments,21922599,USD,21922599,,,"San Francisco, California, United States",$100M to $500M,2014-01-01,year,"TCV, 500 Global, ICONIQ Growth, Y Combinator, Adage Capital Management",https://www.linkedin.com/company/gitlab-com
Contrast Security,https://www.crunchbase.com/organization/contrast-security,251-500,Active,https://www.contrastsecurity.com,info@contrastsecurity.com,(888)371-1333,,,,,,,,,"Apps, Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Developer Tools, Enterprise Applications, Security, Software",2,2,Computing; Calculating,Scientific and technological services,15753900,USD,15753900,,,"Los Altos, California, United States",$100M to $500M,2014-01-01,year,"Warburg Pincus, General Catalyst, AXA Venture Partners, M12 - Microsoft's Venture Fund, Liberty Strategic Capital",https://www.linkedin.com/company/contrast-security
Delinea,https://www.crunchbase.com/organization/delinea-inc,501-1000,Active,https://delinea.com,sales@delinea.com,669-444-5200,0,0,,,,,,,"Information Technology, Privacy and Security, Professional Services, Software","Cloud Security, Compliance, Cyber Security, Identity Management, Information Technology, IT Management, Security, Software",,,,,,,,,,"Redwood City, California, United States",$100M to $500M,2004-03-19,day,TPG,https://linkedin.com/company/delinea
BeyondTrust,https://www.crunchbase.com/organization/beyondtrust,1001-5000,Active,http://www.beyondtrust.com,info@beyondtrust.com,+1-877-826-6427,1,2,1,,,,,,"Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Security, Cyber Security, Security, Software",1,0,Computing; Calculating,,47261700,USD,47261700,,,"Atlanta, Georgia, United States",$100M to $500M,1985-01-01,year,"Blue Cloud Ventures, Insight Partners, Clearlake Capital Group",http://www.linkedin.com/company/beyondtrust
Proton,https://www.crunchbase.com/organization/protonmail,251-500,Active,https://proton.me,contact@proton.me,,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security, Software","Cloud Security, Cloud Storage, Email, Information Technology, Internet, Messaging, Privacy, Security, Software",,,,,15501069,USD,15501069,,,"Plan-les-ouates, Geneve, Switzerland",$100M to $500M,2014-01-01,year,,https://www.linkedin.com/company/protonprivacy/
Trustwave,https://www.crunchbase.com/organization/trustwave,1001-5000,Active,https://www.trustwave.com/en-us/,,+1 312 873 7500,,,,,,,,,"Information Technology, Privacy and Security, Professional Services","Cloud Security, Cyber Security, IT Management, Network Security, Risk Management",32,15,Computing; Calculating,Scientific and technological services,,,,,,"Chicago, Illinois, United States",$100M to $500M,2000-01-01,year,"Employee Stock Option Fund, FTV Capital",https://www.linkedin.com/company/trustwave/
Ensono,https://www.crunchbase.com/organization/ensono,1001-5000,Active,https://www.ensono.com,info@ensono.com,(866) 880-8611,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Infrastructure, Cloud Management, Cloud Security, Information Services, Information Technology",,,,,54535984,USD,54535984,,,"Chicago, Illinois, United States",$100M to $500M,1969-01-01,year,,https://www.linkedin.com/company/ensono
CDNetworks,https://www.crunchbase.com/organization/cdnetworks,251-500,Active,http://www.cdnetworks.com,sales@cdnetworks.com,+65 6908 1198,,,,,,,,,"Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Privacy and Security, Software, Video","Cloud Computing, Cloud Security, Information Technology, Internet, Security, Video on Demand, Video Streaming, Web Hosting",,,,,,,,,,"Singapore, Central Region, Singapore",$100M to $500M,2000-05-01,day,"Goldman Sachs, IMM Investment, Oak Investment Partners, Shinhan Private Equity",http://www.linkedin.com/company/cdnetworks
Ensign InfoSecurity,https://www.crunchbase.com/organization/ensign-infosecurity,501-1000,Active,https://www.ensigninfosecurity.com,marketing@ensigninfosecurity.com,(65) 6788 2882,,,,,,,,,"Information Technology, Internet Services, Other, Privacy and Security, Professional Services","Cloud Security, Consulting, Cyber Security, Identity Management, Information and Communications Technology (ICT), Information Technology, Internet, Network Security, Penetration Testing, Professional Services",1,2,,Scientific and electric apparatus and instruments,,,,,,"Singapore, Central Region, Singapore",$100M to $500M,2018-10-01,month,,https://www.linkedin.com/company/ensign-infosecurity/?originalSubdomain=in
Cloudreach,https://www.crunchbase.com/organization/cloudreach,251-500,Active,http://www.cloudreach.com,getintouch@cloudreach.com,+442071833991,,,,,,,,,"Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Consulting, Information Technology, SaaS, Web Development",1,3,Computing; Calculating,Scientific and electric apparatus and instruments,6011880,USD,6011880,,,"London, England, United Kingdom",$100M to $500M,2009-08-01,day,,https://www.linkedin.com/company/522308
Aujas Cybersecurity,https://www.crunchbase.com/organization/aujas-networks,501-1000,Active,http://www.aujas.com,contact@aujas.com,,,,,,,,,,"Information Technology, Privacy and Security","Cloud Security, Cyber Security, Information Technology, Security",,,,,,,,,,"Plano, Texas, United States",$100M to $500M,2008-02-08,day,"Chiratae Ventures, IvyCap Ventures, Rajasthan Venture Capital Fund",http://www.linkedin.com/company/207889
Systems,https://www.crunchbase.com/organization/systems-limited,5001-10000,Active,http://www.systemsltd.com/,info@systemsltd.com,+92 423630482535,4,4,2,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Security, Consulting, Information Technology, IT Infrastructure",,,,,7206086,USD,7206086,,,"Lahore, Punjab, Pakistan",$100M to $500M,1977-01-01,year,,http://www.linkedin.com/company/systems-limited
SMX,https://www.crunchbase.com/organization/smx-bee1,1001-5000,Active,https://www.smxtech.com,ContactUs@smartronix.com,+1 301 373 6000,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Privacy and Security, Software","Analytics, Cloud Computing, Cloud Data Services, Cloud Security, Cyber Security, Information Technology, IT Management, Software",,,,,,,,,,"Hollywood, Maryland, United States",$100M to $500M,1995-01-01,year,,https://www.linkedin.com/company/smxtech
Telos,https://www.crunchbase.com/organization/telos,501-1000,Active,https://www.telos.com,info@telos.com,7037243800,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Enterprise Software, Information Technology, Network Security, Software",14,25,Computing; Calculating,Scientific and technological services,18705624,USD,18705624,,,"Ashburn, Virginia, United States",$100M to $500M,1971-01-01,year,Enlightenment Capital,https://www.linkedin.com/company/telos-corporation
Comodo,https://www.crunchbase.com/organization/comodo,1001-5000,Active,https://www.comodo.com,sales@comodo.com,(973) 859-4000,,,,,,,,,"Information Technology, Other, Privacy and Security, Software","Cloud Security, Cyber Security, Network Security, Professional Services, Software",12,5,Computing; Calculating,Scientific and electric apparatus and instruments,334117,USD,334117,,,"Bloomfield, New Jersey, United States",$100M to $500M,1998-01-01,year,,https://www.linkedin.com/company/comodocybersecurity
Kaspersky,https://www.crunchbase.com/organization/kaspersky-6b26,1001-5000,Active,https://kaspersky.it,info@kaspersky.it,+39 06 5814168,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), B2B, B2C, Cloud Security, Cyber Security, Information Technology, Network Security, Security, Small and Medium Businesses",,,,,,,,,,"Roma, Lazio, Italy",$100M to $500M,1997-01-01,year,,https://www.linkedin.com/company/kaspersky-lab-italia/
Bluecoat,https://www.crunchbase.com/organization/blue-coat-systems,1001-5000,Closed,http://www.bluecoat.com,insidesales@bluecoat.com,1(866)302-2628,1,2,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Network Security, Security, Software",7,0,Electric Communication Technique,,763048787,USD,763048787,,,"Sunnyvale, California, United States",$100M to $500M,1996-01-01,year,TCV,https://www.linkedin.com/company/blue-coat-systems
Acumen Solutions,https://www.crunchbase.com/organization/acumen-solutions,501-1000,Active,http://www.acumensolutions.com,contact@acumensolutions.com,7036004051,,,,,,,,,"Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Cloud Management, Cloud Security, Consulting",,,,,14814088,USD,14814088,,,"Mclean, Virginia, United States",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/acumen-solutions
MicroAge,https://www.crunchbase.com/organization/microage,251-500,Active,https://microage.com,employment@microage.com,+1 480 366 2000,,,,,,,,,"Financial Services, Hardware, Information Technology, Internet Services, Payments, Privacy and Security, Professional Services","Cloud Data Services, Cloud Infrastructure, Cloud Security, Consulting, Data Center, Fraud Detection, Identity Management, Information Technology, Intrusion Detection, Penetration Testing",,,,,3918387,USD,3918387,,,"Tempe, Arizona, United States",$100M to $500M,1976-01-01,year,,https://www.linkedin.com/company/microage/
eCloudvalley,https://www.crunchbase.com/organization/ecloudvalley,501-1000,Active,https://www.ecloudvalley.com,info@ecloudvalley.com,+886 2 22801777,,,,,,,,,"Education, Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, DevOps, Information Technology, Internet of Things, Training",1,0,Computing; Calculating,,,,,,,"Seattle, Washington, United States",$100M to $500M,2013-09-13,day,,https://www.linkedin.com/company/ecloudvalley-digital-technology
Sunera Technologies,https://www.crunchbase.com/organization/sunera-technologies,1001-5000,Active,http://www.suneratech.com/,marcom@suneratech.com,2484340808,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Other, Privacy and Security, Software, Transportation","B2B, Big Data, Business Process Automation (BPA), Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, SaaS, Software, Supply Chain Management",0,1,,Advertising; business,16515343,USD,16515343,,,"Troy, Michigan, United States",$100M to $500M,2004-01-01,year,,https://www.linkedin.com/company/sunera-technologies
GMO GlobalSign,https://www.crunchbase.com/organization/globalsign,251-500,Active,http://www.globalsign.com,sales@globalsign.com,01622 766766,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Identity Management, Security, Software",2,0,Computing; Calculating,,1638052,USD,1638052,,,"Portsmouth, New Hampshire, United States",$100M to $500M,1996-01-01,year,Base 10 Ventures,http://www.linkedin.com/company/globalsign
NSFOCUS,https://www.crunchbase.com/organization/nsfocus,51-100,Active,https://nsfocusglobal.com,info@nsfocusglobal.com,(408) 907-6638,3,3,2,,,,,,"Apps, Education, Information Technology, Internet Services, Other, Privacy and Security, Software","Apps, Cloud Security, Infrastructure, Internet, Network Security, Professional Services, Security, Training",,,,,31897157,USD,31897157,,,"Santa Clara, California, United States",$100M to $500M,2000-01-01,year,,https://www.linkedin.com/company/nsfocus
HOSTING,https://www.crunchbase.com/organization/hosting-com,251-500,Closed,http://www.hosting.com,sales@hosting.com,866-918-4678,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Privacy and Security, Software","Cloud Data Services, Cloud Security, Database, Security, Web Hosting",,,,,956846,USD,956846,,,"Denver, Colorado, United States",$100M to $500M,1997-01-01,year,"Pamlico Capital, Capitala Group",http://www.linkedin.com/company/17744
Odyssey,https://www.crunchbase.com/organization/odyssey-consultants,51-100,Active,http://www.odysseycs.com,info@odysseycs.com,+357 22 463600,,,,,,,,,"Information Technology, Privacy and Security, Professional Services","Cloud Security, Cyber Security, Risk Management, Security",0,6,,Scientific and technological services,,,,,,"Nicosia, Nicosia, Cyprus",$100M to $500M,2001-03-01,day,,https://www.linkedin.com/company/odyssey-consultants/
