Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
FirstService Project Management,https://www.crunchbase.com/organization/firstservice-project-management,10001+,Active,https://firstserviceprojectmanagement.com/,info@fsprojectmanagement.com,+1 212-324-9060,,,,,,,,,"Administrative Services, Information Technology, Other, Real Estate, Software","Document Management, Project Management, Real Estate",,,,,,,,,,"New York, New York, United States",$1B to $10B,2005-01-01,year,,https://www.linkedin.com/company/firstservice-project-management/
Independence Counsel,https://www.crunchbase.com/organization/independence-counsel,5001-10000,Active,https://www.independencecounsel.com,info@independencecounsel.com,1-215-854-6321,,,,,,,,,"Administrative Services, Information Technology, Professional Services, Software","Consulting, Document Management, Legal, Staffing Agency",,,,,430588992,USD,430588992,,,"Philadelphia, Pennsylvania, United States",$1B to $10B,2007-01-01,year,,
Concord,https://www.crunchbase.com/organization/concord-5,51-100,Active,https://www.concordnow.com,sales@concordnow.com,844-693-7446,,,,,,,,,"Hardware, Information Technology, Software","Contact Management, Data Storage, Document Management, Enterprise Software, Software",0,3,,Scientific and technological services,,,,,,"San Francisco, California, United States",$500M to $1B,2014-01-01,year,"Cota Capital, Tenaya Capital, CRV, Streamlined Ventures, Alven",https://www.linkedin.com/company/concordnow/
Hyland,https://www.crunchbase.com/organization/hyland-software,1001-5000,Active,http://www.hyland.com,contactus@hyland.com,+1 440 788 5000,,,,,,,,,"Financial Services, Information Technology, Media and Entertainment, Other, Professional Services, Software","Content, Customer Service, Document Management, Enterprise Software, InsurTech, Software",31,59,Computing; Calculating,Scientific and electric apparatus and instruments,64828541,USD,64828541,,,"Westlake, Ohio, United States",$500M to $1B,1991-12-11,day,,http://www.linkedin.com/company/hyland-software
Vertex,https://www.crunchbase.com/organization/vertex-bfbc,1001-5000,Active,https://www.vertexinc.com,cloudsupport@vertexinc.com,1-800-355-3500,,,,,,,,,"Information Technology, Professional Services, Software","Compliance, Document Management, Software",,,,,40879034,USD,40879034,,,"King Of Prussia, Pennsylvania, United States",$500M to $1B,1978-01-01,year,,https://www.linkedin.com/company/vertex-inc.
Ströer,https://www.crunchbase.com/organization/ströer,10001+,Active,https://www.stroeer.de,presse@stroeer.de,+49 02236 96 45 246,,,,,,,,,"Advertising, Information Technology, Media and Entertainment, Sales and Marketing, Software, Sports","Advertising, Digital Media, Document Management, Marketing, Media and Entertainment, Outdoors",0,1,,"Paper, cardboard and goods made from these materials",91867401,USD,91867401,,,"Cologne, Nordrhein-Westfalen, Germany",$500M to $1B,1990-01-01,year,,https://www.linkedin.com/company/stroeer/
ASL Lanciano Vasto Chieti,https://www.crunchbase.com/organization/asl-lanciano-vasto-chieti,1001-5000,Active,http://lnx.asl2abruzzo.it/,info@pec.asl2abruzzo.it,+39 0871-3571,,,,,,,,,"Government and Military, Health Care, Information Technology, Privacy and Security, Professional Services, Software","Compliance, Document Management, Health Care, Hospital, Law Enforcement",,,,,62059404,USD,62059404,,,"Chieti, Abruzzi, Italy",$500M to $1B,2010-01-01,year,,https://www.linkedin.com/company/asl2abruzzo/
Litera,https://www.crunchbase.com/organization/litera,1001-5000,Active,http://www.litera.com,info@litera.com,630-598-1100,,,,,,,,,"Information Technology, Other, Professional Services, Software","Customer Service, Document Management, Innovation Management, Legal, Legal Tech",,,,,12925957,USD,12925957,,,"Chicago, Illinois, United States",$100M to $500M,2001-01-01,year,"Hg, K1 Investment Management, Concentric Equity Partners",https://www.linkedin.com/company/literamicrosystems
CorroHealth,https://www.crunchbase.com/organization/corrohealth,5001-10000,Active,https://corrohealth.com,info@corrohealth.com,844-392-4222,,,,,,,,,"Financial Services, Health Care, Information Technology, Software","Document Management, Financial Services, Health Care",,,,,,,,,,"Plano, Texas, United States",$100M to $500M,2020-01-01,year,,https://www.linkedin.com/company/corrohealth
Bynder,https://www.crunchbase.com/organization/bynder,501-1000,Active,https://www.bynder.com,info@bynder.com,+31208203740,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Asset Management, Brand Marketing, Digital Marketing, Document Management, File Sharing, Marketing Automation, SaaS",0,6,,Scientific and technological services,11341641,USD,11341641,,,"Amsterdam, Noord-Holland, The Netherlands",$100M to $500M,2013-01-01,month,"Insight Partners, CNBB Venture Partners",https://linkedin.com/company/bynder
Newgen Software Technologies,https://www.crunchbase.com/organization/newgen-software-technologies,1001-5000,Active,http://www.newgensoft.com,corpmktg@newgensoft.com,1(703) 439-0703,,,,,,,,,"Information Technology, Professional Services, Software","Business Development, Business Process Automation (BPA), Contact Management, Document Management, Enterprise Software, Software",2,0,Computing; Calculating,,,,,,,"New Delhi, Delhi, India",$100M to $500M,1992-01-01,year,"Societe Generale, Goldman Sachs, Chiratae Ventures, BNP Paribas Private Equity, Ascent Capital",http://www.linkedin.com/company/newgen
InfoCert,https://www.crunchbase.com/organization/infocert,251-500,Active,https://www.infocert.digital,,+39 6836691,2,3,1,,,,,,"Information Technology, Privacy and Security, Software","Cyber Security, Document Management, Security, Software",2,8,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Rome, Lazio, Italy",$100M to $500M,2007-01-01,year,Bregal Milestone,https://www.linkedin.com/company/infocert
Filevine,https://www.crunchbase.com/organization/filevine,501-1000,Active,http://filevine.com,info@filevine.com,1-801-657-5228,,,,,,,,,"Administrative Services, Apps, Information Technology, Other, Professional Services, Software","Apps, Document Management, Legal Tech, Project Management, SaaS, Software",,,,,8895073,USD,8895073,,,"Salt Lake City, Utah, United States",$100M to $500M,2014-01-01,year,"Meritech Capital Partners, StepStone Group, Golub Capital, Album VC, Signal Peak Ventures",https://www.linkedin.com/company/filevine
airSlate,https://www.crunchbase.com/organization/airslate,501-1000,Active,https://www.airslate.com,privacy@airslate.com,,,,,,,,,,"Information Technology, Software","Business Process Automation (BPA), Document Management, Management Information Systems, Productivity Tools, SaaS, Software",6,16,,Scientific and technological services,9704459,USD,9704459,,,"Brookline, Massachusetts, United States",$100M to $500M,2006-01-01,year,"General Catalyst, G Squared, HighSage Ventures, Silicon Valley Bank, Morgan Stanley Expansion Capital",https://www.linkedin.com/company/airslate
Buk,https://www.crunchbase.com/organization/buk-cf91,501-1000,Active,http://buk.cl,sac@buk.cl,+56 2 2582 3370,,,,,,,,,"Administrative Services, Information Technology, Software","Document Management, Human Resources, Productivity Tools, SaaS",,,,,,,,,,"Santiago, Region Metropolitana, Chile",$100M to $500M,2016-06-01,day,"SoftBank, 9Yards Capital, Start-Up Chile, 17Sigma, SOFTBANK Latin America Ventures",https://www.linkedin.com/company/buk-cl
Bottomline,https://www.crunchbase.com/organization/bottomline-technologies,5001-10000,Active,http://www.bottomline.com,info@bottomline.com,603-436-0700,3,3,,,,,,,"Financial Services, Information Technology, Lending and Investments, Mobile, Payments, Software","Banking, Document Management, Financial Services, Information Services, Mobile Payments, Payments, Software",64,35,Computing; Calculating,Insurance; financial affairs,,,,,,"Portsmouth, New Hampshire, United States",$100M to $500M,1989-01-01,year,TempoCap,https://www.linkedin.com/company/bottomline-payments/
Arcesium,https://www.crunchbase.com/organization/arcesium,1001-5000,Active,http://www.arcesium.com,info@arcesium.com,(646)873-1000,,,,,,,,,"Data and Analytics, Financial Services, Information Technology, Software","Business Information Systems, Data Integration, Document Management, Financial Services, FinTech, Information Services, Information Technology, Software",,,,,61440150,USD,61440150,,,"New York, New York, United States",$100M to $500M,2015-01-01,year,JP Morgan Chase,https://www.linkedin.com/company-beta/9498084
Access Information Management,https://www.crunchbase.com/organization/access-information-management,1001-5000,Active,https://www.accesscorp.com/,,+1 877-345-3546,,,,,,,,,"Hardware, Information Technology, Software","Data Storage, Document Management, Enterprise Software, Information Services, Information Technology",0,8,,Advertising; business,52208700,USD,52208700,,,"Woburn, Massachusetts, United States",$100M to $500M,2004-01-01,year,"Summit Partners, GI Partners, Housatonic Partners",http://www.linkedin.com/company/access-information-management
TCP Software,https://www.crunchbase.com/organization/data-management-2,501-1000,Active,https://www.tcpsoftware.com,support@timeclockplus.com,+1 325 223 9500,,,,,,,,,"Administrative Services, Information Technology, Software","Document Management, Human Resources, Information Technology, Software",0,20,,Scientific and technological services,,,,,,"Austin, Texas, United States",$100M to $500M,1988-01-01,year,Providence Equity Partners,https://www.linkedin.com/company/tcpsoftware/
SER Group,https://www.crunchbase.com/organization/ser-group,501-1000,Active,https://www.sergroup.com/en/,info@sergroup.com,+49 (0) 228 90896-0,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Computer, Document Management, Email, Software",,,,,17258285,USD,17258285,,,"Bonn, Nordrhein-Westfalen, Germany",$100M to $500M,1984-01-01,year,TA Associates,https://www.linkedin.com/company/sergroup
Integreon,https://www.crunchbase.com/organization/integreon,1001-5000,Active,http://www.integreon.com,info@integreon.com,310-788-9009,,,,,,,,,"Consumer Electronics, Financial Services, Hardware, Information Technology, Media and Entertainment, Professional Services, Software","Advice, Document Management, Electronics, Financial Services, Legal",0,30,,Advertising; business,36471465,USD,36471465,,,"New York, New York, United States",$100M to $500M,1999-01-01,year,Actis,http://www.linkedin.com/company/integreon
Kerridge Commercial Systems,https://www.crunchbase.com/organization/kerridge-commercial-systems,1001-5000,Active,http://www.kerridgecs.com,k8info@kerridgecs.com,44 (0) 1488 662000,,,,,,,,,"Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Manufacturing, Sales and Marketing, Software","Business Intelligence, Cloud Computing, CRM, Document Management, Enterprise Resource Planning (ERP), Manufacturing, Productivity Tools, Software, Wholesale",0,16,,Scientific and technological services,,,,,,"Hungerford, West Berkshire, United Kingdom",$100M to $500M,1976-01-01,year,Accel-KKR,http://www.linkedin.com/company/kerridge-commercial-systems
Novatech,https://www.crunchbase.com/organization/novacopy,501-1000,Active,https://novatech.net,customercare@novatech.net,901-403-8919,,,,,,,,,"Information Technology, Other, Privacy and Security, Software","Cyber Security, Document Management, Information Technology, Technical Support",0,7,,Building; repairs,10360610,USD,10360610,,,"Memphis, Tennessee, United States",$100M to $500M,1998-01-01,year,Trivest Partners,https://www.linkedin.com/company/novatechnet
CIGNEX,https://www.crunchbase.com/organization/cignex-technologies,501-1000,Active,http://www.cignex.com,marketingteam@cignex.com,(140) 865-6649,1,1,,,,,,,"Information Technology, Internet Services, Media and Entertainment, Other, Professional Services, Sales and Marketing, Software","Cloud Computing, Consulting, Content, Document Management, Enterprise Software, Information Technology, Marketing Automation, Open Source, Professional Services, Software",0,1,,Scientific and electric apparatus and instruments,1034858,USD,1034858,,,"Livonia, Michigan, United States",$100M to $500M,2000-01-01,year,Basil Partners,http://www.linkedin.com/company/298886
KP Corp,https://www.crunchbase.com/organization/kp-corp,251-500,Active,http://www.kpcorp.com/,info@kpcorp.com,(800) 328-3284,,,,,,,,,"Advertising, Consumer Electronics, Content and Publishing, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Software, Transportation","Advertising, Document Management, Electronics, Email, Event Management, Hardware, Printing, Shipping",,,,,7776206,USD,7776206,,,"San Leandro, California, United States",$100M to $500M,1929-01-01,year,Gemini Investors,https://www.linkedin.com/company/kp-corporation
RJ Young,https://www.crunchbase.com/organization/rj-young,501-1000,Active,http://www.rjyoung.com/,info@RJYoung.com,(615) 255-8551,,,,,,,,,"Content and Publishing, Information Technology, Manufacturing, Media and Entertainment, Software","3D Printing, Document Management, Information Technology, Printing",,,,,23763450,USD,23763450,,,"Nashville, Tennessee, United States",$100M to $500M,1955-01-01,year,,http://www.linkedin.com/company/rj-young
Simpress,https://www.crunchbase.com/organization/simpress-a-subsidiary-of-samsung-electronics-co-ltd,5001-10000,Active,https://www.simpress.com.br/,atendimento@simpress.com.br,55 11 2103 9600,,,,,,,,,"Consumer Electronics, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Privacy and Security, Professional Services, Software","Cloud Computing, Cyber Security, Data Center Automation, Document Management, Electronics, Outsourcing, Printing, Security, Software",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$100M to $500M,2001-09-01,day,,https://www.linkedin.com/company/simpress/
Cedacri Group,https://www.crunchbase.com/organization/cedacri-group,501-1000,Active,http://www.cedacri.it/cedacri/it/,relazioni.esterne@cedacri.it,+39-0521-8071,,,,,,,,,"Financial Services, Information Technology, Lending and Investments, Privacy and Security, Professional Services, Real Estate, Software","Banking, Cyber Security, Document Management, Facility Management, Outsourcing, Software",,,,,57338618,USD,57338618,,,"Parma, Emilia-Romagna, Italy",$100M to $500M,1976-01-01,year,,https://www.linkedin.com/company/cedacri/?originalSubdomain=it
Databank IMX,https://www.crunchbase.com/organization/databank-imx,501-1000,Active,http://www.databankimx.com/,contactus@databankimx.com,3012105348,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Business Process Automation (BPA), CMS, Document Management, Machine Learning, Software",,,,,16001431,USD,16001431,,,"Chesterton, Indiana, United States",$100M to $500M,1996-01-01,year,"Fifth Third Bank, Merion Investment Partners, Akoya Capital Partners, Svoboda Capital",https://www.linkedin.com/company/databank-imx
International Financial Data Services,https://www.crunchbase.com/organization/international-financial-data-services-ifds,1001-5000,Active,https://www.ifdsgroup.com,,+1 416 506 8000,,,,,,,,,"Data and Analytics, Design, Financial Services, Information Technology, Professional Services, Software","Analytics, Business Development, Consulting, Document Management, Financial Services, FinTech, Market Research, Outsourcing",0,8,,Advertising; business,27256877,USD,27256877,,,"Toronto, Ontario, Canada",$100M to $500M,1977-01-01,year,,https://www.linkedin.com/company/international-financial-data-services-canada
AMPLEXOR,https://www.crunchbase.com/organization/amplexor,1001-5000,Active,http://www.amplexor.com/,marketing@amplexor.com,+32 16 44 25 10,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Media and Entertainment, Professional Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CMS, Consulting, Content, Document Management, Enterprise Applications, Marketing, Software, Training, Translation Service",0,5,,Scientific and technological services,11402347,USD,11402347,,,"Bertrange, Luxembourg, Luxembourg",$100M to $500M,2001-01-01,year,,https://www.linkedin.com/company/amplexor-international
Acusis,https://www.crunchbase.com/organization/acusis,1001-5000,Active,http://www.acusis.com,partner.development@acusis.com,+1 412-209-1300,,,,,,,,,"Administrative Services, Education, Health Care, Information Technology, Other, Software","Collaboration, Document Management, Employee Benefits, Software, Training",0,1,,Scientific and electric apparatus and instruments,16015282,USD,16015282,,,"Pittsburgh, Pennsylvania, United States",$100M to $500M,2001-01-01,year,,https://www.linkedin.com/company/acusis/
NewGen KnowledgeWorks Private,https://www.crunchbase.com/organization/newgen-knowledgeworks-private,501-1000,Active,http://www.newgen.co/,info@gpsl.co,512 476 4756,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Design, Information Technology, Media and Entertainment, Other, Professional Services, Software","Consulting, Content, Document Management, Natural Language Processing, Product Design, Project Management, Publishing",,,,,,,,,,"Chennai, Tamil Nadu, India",$100M to $500M,1996-01-01,year,,https://www.linkedin.com/company/newgen-knowledge-works
Restore Technology,https://www.crunchbase.com/organization/restore-document-management,501-1000,Active,https://www.restore.co.uk/,,0345 6464 666,,,,,,,,,"Hardware, Information Technology, Software","Data Storage, Document Management",0,1,,Advertising; business,,,,,,"Redhill, Surrey, United Kingdom",$100M to $500M,1985-01-01,year,,https://www.linkedin.com/company/restore---document-management-division
Grupo ASD,https://www.crunchbase.com/organization/grupo-asd,1001-5000,Active,https://www.grupoasd.com.co,direccioncomercial@grupoasd.com.co,57 1 340 25 01,,,,,,,,,"Information Technology, Internet Services, Professional Services, Software","Cloud Computing, Document Management, Information Technology, IT Management, Outsourcing, Software",,,,,,,,,,"Bogotá, Distrito Especial, Colombia",$100M to $500M,1982-01-01,year,,https://www.linkedin.com/company/grupo-asd
Restore plc,https://www.crunchbase.com/organization/restore-plc,1001-5000,Active,http://www.restoreplc.com/,info@restoreplc.com,01293 446 270,,,,,,,,,"Administrative Services, Information Technology, Software","Document Management, Facilities Support Services",,,,,45653988,USD,45653988,,,"London, England, United Kingdom",$100M to $500M,2004-01-01,year,,https://www.linkedin.com/company/restore-plc
ReadyOne Industries,https://www.crunchbase.com/organization/readyone-industries,1001-5000,Active,https://www.readyone.org,info@readyone.org,+1-915-858-7277,,,,,,,,,"Information Technology, Manufacturing, Other, Social Impact, Software, Transportation","Document Management, Fleet Management, Manufacturing, Non Profit, Warehousing",1,0,Layered Products,,1442610,USD,1442610,,,"El Paso, Texas, United States",$100M to $500M,1977-01-01,year,,https://www.linkedin.com/company/readyone-industries/
Smead Manufacturing,https://www.crunchbase.com/organization/smead-manufacturing,501-1000,Active,http://www.smead.com/,customerservice@smead.com,800-800-6131,,,,,,,,,"Information Technology, Manufacturing, Software","Document Management, Manufacturing, Software",42,95,Bookbinding; Albums; Files; Special Printed Matter,"Paper, cardboard and goods made from these materials",,,,,,"Hastings, Minnesota, United States",$100M to $500M,1906-01-01,year,,https://www.linkedin.com/company/smead-manufacturing
Converga,https://www.crunchbase.com/organization/converga,501-1000,Active,https://www.converga.com.au,enquiries@converga.com.au,1300 557 672,,,,,,,,,"Information Technology, Professional Services, Software","Document Management, Outsourcing",,,,,,,,,,"Sydney, New South Wales, Australia",$100M to $500M,1994-01-01,day,,https://www.linkedin.com/company/converga/
OEC Records Management,https://www.crunchbase.com/organization/oec-records-management,501-1000,Closed,https://oecrecords.com,mailbox@oecrecords.com,(022) 27812244,,,,,,,,,"Information Technology, Professional Services, Software","Document Management, Information Services, Risk Management",,,,,,,,,,"Vashi, Maharashtra, India",$100M to $500M,2001-01-01,year,,https://www.linkedin.com/company/oec-record-management-mumbai
Conway Office Products,https://www.crunchbase.com/organization/conway-office-products,251-500,Active,https://www.conwayoffice.com,okisales@conwayoffice.com,+1 603 889 1665,,,,,,,,,"Commerce and Shopping, Consumer Goods, Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Real Estate, Software","Consumer Goods, Document Management, Hardware, Information Technology, Manufacturing, Office Supplies, Printing, Real Estate",,,,,5900000,USD,5900000,,,"Nashua, New Hampshire, United States",$100M to $500M,1976-01-01,year,,https://www.linkedin.com/company/conway-office-products-a-xerox-company
Cenit,https://www.crunchbase.com/organization/cenit,251-500,Active,https://www.cenit.com,info@cenit.de,41 52 354 10 10,,,,,,,,,"Data and Analytics, Information Technology, Software","Application Performance Management, Document Management, Information Technology, Software",,,,,18436232,USD,18436232,,,"Effretikon, Zurich, Switzerland",$100M to $500M,1988-01-01,day,,https://www.linkedin.com/company/cenit
Postel,https://www.crunchbase.com/organization/postel,501-1000,Active,https://www.postel.it/,customer.service@postel.it,39 06 514261,,,,,,,,,"Health Care, Information Technology, Software","Document Management, Health Care",0,1,,"Paper, cardboard and goods made from these materials",11928994,USD,11928994,,,"Rome, Lazio, Italy",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/44975/
SKYSITE,https://www.crunchbase.com/organization/skysite,1001-5000,Active,https://www.skysite.com/,info@skysite.com,8447597483,,,,,,,,,"Administrative Services, Apps, Information Technology, Mobile, Other, Real Estate, Software","Archiving Service, Building Maintenance, Collaboration, Construction, Document Management, Mobile Apps, Project Management, Real Time, SaaS, Software",0,4,,Scientific and electric apparatus and instruments,30711473,USD,30711473,,,"San Ramon, California, United States",$100M to $500M,2015-01-02,day,,https://www.linkedin.com/company/skysite
Reidy Contracting Group,https://www.crunchbase.com/organization/reidy-contracting-group,101-250,Active,http://reidygroup.com/,info@reidygroup.com,+1 212 532 4600,,,,,,,,,"Administrative Services, Information Technology, Other, Real Estate, Software","Construction, Document Management, Project Management",,,,,1184408,USD,1184408,,,"New City, New York, United States",$100M to $500M,2010-01-01,year,,https://www.linkedin.com/company/reidy-contracting-group/
Kompass,https://www.crunchbase.com/organization/kompass-01e6,101-250,Active,http://www.kompassdata.fr,,+33 143343434,,,,,,,,,"Information Technology, Professional Services, Software","Business Development, Document Management, Information Services, Information Technology",0,4,,"Paper, cardboard and goods made from these materials",,,,,,"Sèvres, Ile-de-France, France",$100M to $500M,1994-05-04,day,,https://www.linkedin.com/company/kompass-international/?originalSubdomain=fr
Rex Rotary,https://www.crunchbase.com/organization/rex-rotary,251-500,Active,https://rexrotary.fr,contact.rexrotary@rex-rotary.fr,33 472712383,,,,,,,,,"Information Technology, Privacy and Security, Software","Document Management, Information Technology, Security",,,,,,,,,,"Lyon, Rhone-Alpes, France",$100M to $500M,1974-01-01,day,,https://www.linkedin.com/company/rex-rotary
SIGMA Outsourcing Services,https://www.crunchbase.com/organization/sigma-outsourcing-services,1001-5000,Active,https://sigmaindia.com,kapil@sigmaindia.com,+91 99109 95344,,,,,,,,,"Information Technology, Professional Services, Software","Document Management, Outsourcing, Recruiting",,,,,,,,,,"Meerut, Uttar Pradesh, India",$100M to $500M,2004-01-01,year,,https://linkedin.com/company/sigma-india
