Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
TO THE NEW,https://www.crunchbase.com/organization/to-the-new,1001-5000,Active,http://www.tothenew.com,info@tothenew.com,+91 120 460 1800,,,,,,,,,"Data and Analytics, Design, Hardware, Information Technology, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing, Software","Cloud Data Services, Cloud Infrastructure, Cloud Management, Consumer Software, Data Integration, Digital Marketing, Digital Media, Quality Assurance, Software, UX Design",0,4,,Scientific and technological services,,,,,,"Singapore, Central Region, Singapore",$100M to $500M,2008-01-01,year,,https://www.linkedin.com/company/tothenew
Radixweb,https://www.crunchbase.com/organization/radix-web,501-1000,Active,https://radixweb.com/,sales@radixweb.com,+1 312 528 3083,,,,,,,,,"Apps, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Application Performance Management, Cloud Computing, Cloud Management, Consumer Applications, Information Services, Information Technology, SaaS, Software, Software Engineering, Web Development",,,,,,,,,,"Ahmedabad, Gujarat, India",$100M to $500M,2000-07-21,day,,https://www.linkedin.com/company/radixweb
Caktus AI,https://www.crunchbase.com/organization/caktus-ai,11-50,Active,https://www.caktus.ai,info@caktus.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software","Artificial Intelligence (AI), Consumer Software, Education, Software",,,,,,,,,,"New York, New York, United States",$100M to $500M,2022-05-26,day,"PJC, Goodwater Capital",https://www.linkedin.com/company/caktus-ai
Indus Valley Partners,https://www.crunchbase.com/organization/indus-valley-partners,501-1000,Active,https://www.ivp.in/,,02228292099,,,,,,,,,"Information Technology, Professional Services, Software","Consulting, Consumer Software, Information Services, Information Technology, Software",0,0,,Scientific and electric apparatus and instruments,7112571,USD,7112571,,,"New York, New York, United States",$100M to $500M,2000-01-01,year,,http://www.linkedin.com/company/24673
Applaudo,https://www.crunchbase.com/organization/applaudo-studios,501-1000,Active,http://www.applaudostudios.com,info@applaudostudios.com,+503 2550 4161,,,,,,,,,"Apps, Design, Information Technology, Mobile, Science and Engineering, Software","Apps, Consumer Software, DevOps, Enterprise Software, Mobile, Mobile Apps, Product Design, Software, Software Engineering, Web Development",,,,,12965770,USD,12965770,,,"Austin, Texas, United States",$100M to $500M,2013-06-25,day,,https://www.linkedin.com/company/applaudo
ReadyTech,https://www.crunchbase.com/organization/readytech-e0cf,251-500,Active,https://www.readytech.com.au,,02 9018 5525,,,,,,,,,"Information Technology, Software","Consumer Software, Enterprise Software, Information Services, Information Technology, SaaS, Software",,,,,,,,,,"Pyrmont, New South Wales, Australia",$100M to $500M,1997-01-01,year,,https://www.linkedin.com/company/readytechau
Blo Blow Dry Bar,https://www.crunchbase.com/organization/blo-blow-dry-bar,501-1000,Active,https://blomedry.com/,privacy@blomedry.com,469-607-7091,,,,,,,,,"Apps, Consumer Goods, Software","Beauty, Consumer Applications, Consumer Goods",0,33,,Medical services; veterinary services,6402159,USD,6402159,,,"Toronto, Ontario, Canada",$100M to $500M,2007-01-01,year,NewSpring,https://www.linkedin.com/company/blo-blow-dry-bar/
2020 Companies,https://www.crunchbase.com/organization/2020-companies,5001-10000,Active,http://www.2020companies.com,community.relations@2020companies.com,(817)490-0100,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Education, Events, Hardware, Media and Entertainment, Sales and Marketing, Software","Consumer Electronics, Consumer Reviews, Consumer Software, Digital Marketing, Direct Sales, Events, Retail, Retail Technology, Sales, Training",0,2,,Advertising; business,9404861,USD,9404861,,,"Southlake, Texas, United States",$100M to $500M,1991-01-01,year,,https://www.linkedin.com/company/40052
Sepura,https://www.crunchbase.com/organization/sepura,501-1000,Active,http://sepura.com,,(122) 387-6000,,,,,,,,,"Apps, Hardware, Manufacturing, Software","Consumer Applications, Manufacturing, Telecommunications",,,,,1398400,USD,1398400,,,"Cambridge, Cambridgeshire, United Kingdom",$100M to $500M,2002-01-01,year,,https://www.linkedin.com/company-beta/29354/?pathWildcard=29354
Napoleon Grills,https://www.crunchbase.com/organization/napoleon-grills,1001-5000,Active,https://www.napoleon.com/,eu.info@napoleon.com,44-2392596016,,,,,,,,,"Apps, Consumer Goods, Food and Beverage, Manufacturing, Other, Software, Sports","Consumer, Consumer Applications, Consumer Goods, Food and Beverage, Manufacturing, Outdoors",,,,,7776621,USD,7776621,,,"Waterlooville, Hampshire, United Kingdom",$100M to $500M,1976-01-01,day,,https://www.linkedin.com/company/napoleon-appliance-corporation-&-wolf-steel-limited/about/
BookBeat,https://www.crunchbase.com/organization/bookbeat,101-250,Active,https://bookbeat.com,,,,,,,,,,,"Apps, Internet Services, Software","Consumer Applications, Internet",,,,,,,,,,"Stockholm, Stockholms Lan, Sweden",$100M to $500M,2015-01-01,day,,https://www.linkedin.com/company/bookbeat
Singer Thailand,https://www.crunchbase.com/organization/singer-thailand-public-co-ltd,,Active,http://www.singerthai.co.th,DPO_Group@singerthai.co.th,+66 2 234 7171,,,,,,,,,"Apps, Manufacturing, Software","Consumer Applications, Machinery Manufacturing, Manufacturing",,,,,,,,,,"Phasi Charoen, Krung Thep, Thailand",$100M to $500M,1969-01-01,year,,https://www.linkedin.com/company/singer-thailand-public-company-limited
Kedawung Setia Industrial,https://www.crunchbase.com/organization/kedawung-setia-industrial,51-100,Active,http://www.kedawungsetia.com/,info@kedawungsetia.com,62-31-766-1971,,,,,,,,,"Apps, Consumer Goods, Manufacturing, Software","Consumer Applications, Consumer Goods, Home Appliances, Manufacturing",,,,,,,,,,"Surabaya, Jawa Timur, Indonesia",$100M to $500M,1973-01-01,day,,https://www.linkedin.com/company/pt-kedawung-setia-industrial-tbk/
Teamwork Solutions,https://www.crunchbase.com/organization/teamwork-solutions,11-50,Active,http://www.teamworksolutions.com/,srb@teamworksolutions.com,614-457-7100,,,,,,,,,"Apps, Information Technology, Software","Apps, Consumer Applications, Information Technology, Software",,,,,404539,USD,404539,,,"Arlington, Ohio, United States",$100M to $500M,1992-01-01,day,,
Buchen,https://www.crunchbase.com/organization/buchen,501-1000,Active,http://www.buchen.net,koeln@buchen.net,49-221-71770,,,,,,,,,"Apps, Manufacturing, Software, Sustainability","CleanTech, Consumer Applications, Industrial",1,0,Engineering Elements And Units; General Measures For Producing And Maintaining Effective Functioning Of Machines Or Installations,,13264727,USD,13264727,,,"Köln, Nordrhein-Westfalen, Germany",$100M to $500M,1844-01-01,day,,https://www.linkedin.com/company/buchen-umweltservice-gmbh/
Tai Tech Advanced Electronics,https://www.crunchbase.com/organization/tai-tech-advanced-electronics-co-ltd,1001-5000,Active,http://www.tai-tech.com.tw,sales@tai-tech.com.tw,+886-3-464-1148,,,,,,,,,"Apps, Consumer Electronics, Hardware, Manufacturing, Software","Consumer Applications, Consumer Electronics, Electronics, Manufacturing",5,2,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,,,"Taoyüan, T'ai-wan, Taiwan",$100M to $500M,1975-01-01,year,,https://www.linkedin.com/company/tai-tech-advanced-electronics-co-ltd
Ergeon,https://www.crunchbase.com/organization/ergeon,251-500,Active,https://www.ergeon.com/,contact@ergeon.com,,,,,,,,,,"Design, Real Estate, Software","CAD, Construction, Consumer Software, Home and Garden, Home Services",0,1,,Building; repairs,,,,,,"Palo Alto, California, United States",$50M to $100M,2018-01-01,year,"Notable Capital, Basis Set Ventures, Prysm Capital, FJ Labs, DST Global",https://www.linkedin.com/company/ergeoninc
Truekx,https://www.crunchbase.com/organization/truekx,11-50,Active,http://www.truekx.com,soporte@truekx.com,+52 33 2498 5346,,,,,,,,,"Apps, Commerce and Shopping, Financial Services, Mobile, Sales and Marketing, Software","App Marketing, Apps, Consumer Applications, Digital Marketing, E-Commerce, Financial Services, Mobile Apps, Software",,,,,,,,,,"Guadalajara, Jalisco, Mexico",$50M to $100M,2019-06-28,day,"Seed Capital, Vicky Form, Santiago Abraham Ramirez Palomero, Aurora del Carmen Caballero, Juan Carlos Martínez",https://www.linkedin.com/company/truekx
ASAP,https://www.crunchbase.com/organization/asap-9838,11-50,Active,https://asaptaste.com/,greg@asaptaste.com,+79031634771,,,,,,,,,"Apps, Commerce and Shopping, Financial Services, Food and Beverage, Mobile, Other, Payments, Software, Travel and Tourism","Apps, B2B, Coffee, Consumer Applications, E-Commerce, Hospitality, Mobile, Mobile Apps, Mobile Payments, SaaS",,,,,210718,USD,210718,,,"West Hollywood, California, United States",$50M to $100M,2017-01-01,year,The Untitled Venture Company,https://www.linkedin.com/company/asaptaste/
Ladders,https://www.crunchbase.com/organization/theladders,101-250,Active,http://www.theladders.com,pr@theladders.com,646-453-1800,,,,,,,,,"Administrative Services, Internet Services, Professional Services, Software","Career Planning, Consulting, Consumer Software, Employment, Enterprise Software, Internet, Recruiting, Staffing Agency",0,6,,Advertising; business,8293901,USD,8293901,,,"New York, New York, United States",$50M to $100M,2003-07-01,day,Matrix,https://www.linkedin.com/company/ladders/
BETSOL,https://www.crunchbase.com/organization/betsol,501-1000,Active,https://www.betsol.com/,,,,,,,,,,,"Apps, Data and Analytics, Information Technology, Software","Consumer Software, Data Management, Enterprise Applications, Information Technology",,,,,,,,,,"Broomfield, Colorado, United States",$50M to $100M,2002-12-24,day,,https://www.linkedin.com/company/betsol/
Crossfuze,https://www.crunchbase.com/organization/crossfuze,251-500,Active,https://crossfuze.com,letstalk@crossfuze.com,+1 888 829 5511,,,,,,,,,"Information Technology, Professional Services, Software","Consulting, Consumer Software, Enterprise Software, Information Services, Information Technology, IT Management, Software",,,,,6168235,USD,6168235,,,"Buffalo, New York, United States",$50M to $100M,2000-01-01,year,,https://www.linkedin.com/company/2983496
IDBS Group,https://www.crunchbase.com/organization/id-business-solutions,251-500,Active,https://www.idbs.com/en/,info-japan@idbs.com,+441483595000,,,,,,,,,"Data and Analytics, Information Technology, Software","Consumer Software, Data Management, Information Technology, Software",5,23,,Scientific and electric apparatus and instruments,8840996,USD,8840996,,,"Guildford, Surrey, United Kingdom",$50M to $100M,1989-01-01,year,,https://www.linkedin.com/company/idbs/
Seavus,https://www.crunchbase.com/organization/seavus,501-1000,Active,http://www.seavus.com,info@seavus.com,(464) 030-0940,,,,,,,,,"Administrative Services, Other, Science and Engineering, Software","Consumer Software, Embedded Software, Enterprise Software, Project Management, Software, Software Engineering, Web Development",,,,,4381733,USD,4381733,,,"Malmö, Skane Lan, Sweden",$50M to $100M,1999-06-01,day,,https://www.linkedin.com/company/seavus/
The Art of Shaving,https://www.crunchbase.com/organization/the-art-of-shaving,251-500,Active,http://www.theartofshaving.com/,customerservice@theartofshaving.com,+118004932212,,,,,,,,,"Media and Entertainment, Software","Art, Consumer Software",,,,,2357119,USD,2357119,,,"Miami, Florida, United States",$50M to $100M,1996-01-01,year,Capital Resource Partners,https://www.linkedin.com/company/the-art-of-shaving
Q-Park France,https://www.crunchbase.com/organization/q-park-france,251-500,Active,https://www.q-park.fr,service.clients@q-park.fr,+33 810 07 72 75,,,,,,,,,"Apps, Other, Software, Transportation","Consumer Applications, Parking, Service Industry, Transportation",,,,,1845046,USD,1845046,,,"Issy-les-moulineaux, Ile-de-France, France",$50M to $100M,2002-01-01,year,,https://www.linkedin.com/company/q-park-france/about/
Foster Refrigerator,https://www.crunchbase.com/organization/foster-refrigerator,501-1000,Active,http://www.fosterrefrigerator.co.uk/,sales@foster-uk.com,+08432168800,,,,,,,,,"Apps, Manufacturing, Other, Software","Commercial, Consumer Applications, Manufacturing, Service Industry",,,,,,,,,,"King's Lynn, Norfolk, United Kingdom",$50M to $100M,1968-01-01,year,,https://www.linkedin.com/company/foster-refrigerator
RUISIL,https://www.crunchbase.com/organization/ruisil,251-500,Active,http://ruisilicone.com,silicone04@ruijianggroup.com,0571-28180360,,,,,,,,,"Apps, Biotechnology, Commerce and Shopping, Data and Analytics, Design, Hardware, Manufacturing, Science and Engineering, Software","Biotechnology, Chemical, Chemical Engineering, Consumer Applications, Manufacturing, Product Research, Retail Technology",,,,,,,,,,"Hangzhou, Zhejiang, China",$50M to $100M,1999-01-01,year,,https://www.linkedin.com/company/ruisilicone
Mequisa,https://www.crunchbase.com/organization/mequisa,51-100,Active,https://www.mequisa.fr,contact.web@mequisa.fr,+3338-774 -9823,,,,,,,,,"Apps, Hardware, Professional Services, Real Estate, Software","Consulting, Consumer Applications, Hardware, Heating, Ventilation, and Air Conditioning (HVAC)",,,,,,,,,,"Metz, Lorraine, France",$50M to $100M,1998-01-01,year,,https://www.linkedin.com/company/mequisa
Jinxiandai Information Industry,https://www.crunchbase.com/organization/jinxiandai-information-industry,,Active,http://www.jxdinfo.com,,0531-88872666,,,,,,,,,"Information Technology, Software","Consumer Software, IT Management, Software",,,,,,,,,,"Jinan, Shandong, China",$50M to $100M,,,,https://www.linkedin.com/company/金现代信息产业股份有限公司
The Sircle,https://www.crunchbase.com/organization/the-sircle,1-10,Active,https://oudomphun.wixsite.com/thesircle,oudomphun@gmail.com,+85516822809,,,,,,,,,"Apps, Financial Services, Lending and Investments, Software","Banking, Consumer Applications, Financial Services, FinTech",,,,,,,,,,"Phnom Penh, Phnum Penh, Cambodia",$50M to $100M,2017-03-02,day,,https://www.linkedin.com/company/desempregado-e-agora
Cleo Networks,https://www.crunchbase.com/organization/cleo-networks,11-50,Closed,http://www.cleonetworks.com,info@cleonetworks.com,,,,,,,,,,"Information Technology, Software","Consumer Software, Enterprise Software, Information Technology, Software",,,,,,,,,,"Burnaby, British Columbia, Canada",$50M to $100M,2006-03-01,day,,
Bidgely,https://www.crunchbase.com/organization/bidgely,101-250,Active,https://www.bidgely.com,marketing@bidgely.com,1(408)809-2008,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Government and Military, Information Technology, Internet Services, Science and Engineering, Software, Sustainability","Analytics, Artificial Intelligence (AI), Consumer Software, Energy, GovTech, Information Technology, Internet, Machine Learning, Renewable Energy, Software",23,2,Computing; Calculating,Advertising; business,1543158,USD,1543158,,,"Mountain View, California, United States",$10M to $50M,2011-01-01,year,"Elemental Excelerator, E.ON, Georgian, Khosla Ventures, CIBC Innovation Banking",https://www.linkedin.com/company/bidgely
The/Studio,https://www.crunchbase.com/organization/the-studio,101-250,Active,http://thestudio.com,support@thestudio.com,+1 (877) 647-6447,,,,,,,,,"Clothing and Apparel, Community and Lifestyle, Consumer Goods, Design, Manufacturing, Software, Transportation","Consumer Goods, Consumer Software, Fashion, Lifestyle, Manufacturing, Software, Supply Chain Management",,,,,343666,USD,343666,,,"Pasadena, California, United States",$10M to $50M,2013-01-01,year,"Firebolt Ventures, Interplay, Ignition Partners, VTF Capital, FJ Labs",https://www.linkedin.com/company/thestudio-com/
Canary,https://www.crunchbase.com/organization/canary,101-250,Active,http://canary.is,info@canary.is,,,,,,,,,,"Apps, Community and Lifestyle, Health Care, Internet Services, Other, Software","Cloud Computing, Consumer, Consumer Applications, Elder Care, Elderly, Internet, Internet of Things, SaaS, Software",,,,,,,,,,"New York, New York, United States",$10M to $50M,2012-01-01,year,"Smartfrog Group, Cota Capital, Celesta Capital, Flex, Khosla Ventures",http://www.linkedin.com/company/canary-connect
Up,https://www.crunchbase.com/organization/react-labs-pvt-ltd,101-250,Active,https://www.upliance.ai,contact@reactlabs.ai,9916897598,,,,,,,,,"Apps, Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Real Estate, Science and Engineering, Software","Artificial Intelligence (AI), Consumer Applications, Consumer Electronics, Hardware, Home Appliances, Internet of Things, Smart Home",,,,,,,,,,"Bengaluru, Karnataka, India",$10M to $50M,2021-06-17,day,"Rainmatter Capital, Khosla Ventures, Tim Draper, Tarun Mehta, Gaurav Munjal",http://www.linkedin.com/company/react-labs-pvt-ltd
Cottage,https://www.crunchbase.com/organization/cottage,11-50,Active,https://www.cotta.ge/,hello@cotta.ge,,,,,,,,,,"Commerce and Shopping, Real Estate, Software","Architecture, Construction, Consumer Software, E-Commerce, Marketplace, Real Estate",,,,,2014239,USD,2014239,,,"San Francisco, California, United States",$10M to $50M,2019-01-01,year,"Fifth Wall, Reshape, DivcoWest, 1Sharpe Ventures, Base10 Partners",https://www.linkedin.com/company/cottageadus/
Nate,https://www.crunchbase.com/organization/nate,51-100,Active,https://www.nate.tech,hi@nate.tech,,,,,,,,,,"Apps, Commerce and Shopping, Mobile, Software","Consumer Software, E-Commerce, Mobile Apps, Shopping",3,1,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"New York, New York, United States",$10M to $50M,2018-01-01,year,"Renegade Partners, Coatue, Canaan Partners, Forerunner Ventures",https://www.linkedin.com/company/natetech
