Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
"Silver Peak Systems, Inc.",https://www.crunchbase.com/organization/silver-peak,251-500,Active,http://www.silver-peak.com/,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Other, Software","Cloud Infrastructure, Infrastructure, Network Hardware, Virtualization",0,2,,Scientific and electric apparatus and instruments,,,,,,"Santa Clara, California, United States",$100M to $500M,2004-01-01,year,"TCV, Artis Ventures (AV), Benchmark, Greylock, Pinnacle Ventures",https://www.linkedin.com/company/silver-peak-systems
BlueCat,https://www.crunchbase.com/organization/bluecat-networks,251-500,Active,http://www.bluecatnetworks.com,support@bluecatnetworks.com,817-796-8370,,,,,,,,,"Apps, Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile, Privacy and Security, Software","Apps, Cloud Computing, Computer, Enterprise Software, Mobile Devices, Network Security, Virtualization",4,13,Computing; Calculating,Scientific and electric apparatus and instruments,18279600,USD,18279600,,,"Toronto, Ontario, Canada",$100M to $500M,2001-12-01,day,"Trident Capital, Audax Private Equity, Bridgescale Partners, TD Capital",http://www.linkedin.com/company/17084
GreenPages Technology Solutions,https://www.crunchbase.com/organization/greenpages-technology-solutions,251-500,Active,http://www.greenpages.com,esales@greenpages.com,2074380652,,,,,,,,,"Hardware, Information Technology, Software","Data Center, Information Technology, Software, Virtualization",,,,,,,,,,"Kittery, Maine, United States",$100M to $500M,1992-01-01,year,ABRY Partners,http://www.linkedin.com/company/greenpages-technology-solutions
Peak 10 Data Center Solutions,https://www.crunchbase.com/organization/peak-10-data-center-solutions,251-500,Active,http://www.peak10.com,,(866) 473-2510,,,,,,,,,"Hardware, Information Technology, Internet Services, Other, Privacy and Security, Software","Homeland Security, Infrastructure, Virtualization, Web Hosting",,,,,29247300,USD,29247300,,,"Charlotte, North Carolina, United States",$100M to $500M,2000-01-01,year,"Frontier Growth, Seaport Capital",https://www.linkedin.com/company/peak-10
DynTek,https://www.crunchbase.com/organization/dyntek,501-1000,Active,http://www.dyntek.com,marketing@dyntek.com,8502197919,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Consulting, Enterprise Software, Network Security, Virtualization",,,,,15121331,USD,15121331,,,"Newport Beach, California, United States",$100M to $500M,1989-01-01,year,Gallant Capital Partners,http://www.linkedin.com/company/dyntek
Fusion-io,https://www.crunchbase.com/organization/fusion-io,501-1000,Active,http://www.fusionio.com,pr@fusionio.com,800.578.6007,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Other, Software","Cloud Computing, Database, Enterprise Software, Flash Storage, Infrastructure, Software, Virtualization",30,1,Computing; Calculating,Scientific and electric apparatus and instruments,1967835,USD,1967835,,,"Salt Lake City, Utah, United States",$100M to $500M,2006-01-01,year,"Dell, Andreessen Horowitz, Meritech Capital Partners, Mercato Partners, Lightspeed Venture Partners",http://www.linkedin.com/company/fusion-io
Calsoft,https://www.crunchbase.com/organization/calsoft-inc,1001-5000,Active,http://www.calsoftinc.com,marketing@calsoftinc.com,+1 408 834 7086,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, Information Technology, Software, Virtualization",0,0,,Advertising; business,24310761,USD,24310761,,,"San Jose, California, United States",$100M to $500M,1998-01-01,year,,https://www.linkedin.com/company/calsoft
General Datatech,https://www.crunchbase.com/organization/general-datatech,501-1000,Active,http://www.gdt.com,marketing@gdt.com,214-857-6100,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Management, Information Technology, Software, Virtualization",0,3,,Telecommunications,18805544,USD,18805544,,,"Dallas, Texas, United States",$100M to $500M,1996-01-01,year,H.I.G. Capital,http://www.linkedin.com/company/55449
Planar Systems,https://www.crunchbase.com/organization/planar-systems,501-1000,Active,http://www.planar.com,info@planar.com,(866)475-2627,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware, Information Technology, Software","3D Technology, Electronics, Hardware, Retail, Virtualization",22,14,Education; Cryptography; Display; Advertising; Seals,Scientific and electric apparatus and instruments,34821713,USD,34821713,,,"Beaverton, Oregon, United States",$100M to $500M,1983-01-01,year,,http://www.linkedin.com/company/planar-systems
Ivanti,https://www.crunchbase.com/organization/appsense,501-1000,Active,http://www.appsense.com,info@appsense.com,732-264-1131,1,1,,,,,,,"Apps, Hardware, Information Technology, Software","Apps, Enterprise Software, Software, Virtualization",,,,,77157913,USD,77157913,,,"Sunnyvale, California, United States",$100M to $500M,1996-09-01,day,Goldman Sachs,https://www.linkedin.com/company/ivanti
"Micro Strategies, Inc.",https://www.crunchbase.com/organization/micro-strategies-inc,101-250,Active,http://www.microstrat.com,sangelo@microstrat.com,19735861544,,,,,,,,,"Hardware, Information Technology, Internet Services, Professional Services, Software","Cloud Computing, Consulting, Enterprise Software, Information Technology, Software, Virtualization",,,,,2786095,USD,2786095,,,"Denville, New Jersey, United States",$100M to $500M,1983-01-01,year,,http://www.linkedin.com/company/micro-strategies
Dasher Technologies,https://www.crunchbase.com/organization/dasher-technologies,51-100,Active,https://www.dasher.com/,marketing@dasher.com,(831) 685-1189,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Data Storage, Information Services, Information Technology, Network Hardware, Network Security, Open Source, Virtualization",0,2,,Scientific and technological services,6592200,USD,6592200,,,"Campbell, California, United States",$100M to $500M,1982-01-01,year,,http://www.linkedin.com/company/142802
Acadia,https://www.crunchbase.com/organization/acadia,501-1000,Active,http://www.acadia.com,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Other, Software","Enterprise Software, Infrastructure, Private Cloud, Virtualization",,,,,2955707,USD,2955707,,,"Dallas, Texas, United States",$100M to $500M,2009-11-03,day,,https://www.linkedin.com/company/acadia-technology-group/
Lumenate,https://www.crunchbase.com/organization/lumenate,101-250,Active,http://lumenate.com,info@lumenate.com,281.945.5800,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Professional Services, Software","Consulting, Cyber Security, Information Technology, IT Infrastructure, Security, Virtualization",,,,,,,,,,"Addison, Texas, United States",$100M to $500M,2003-01-01,day,,https://www.linkedin.com/company/lumenate/
Unisource Solutions,https://www.crunchbase.com/organization/unisource-solutions,251-500,Active,https://www.unisourceit.com/,info@unisourceit.com,562-949-1111,,,,,,,,,"Administrative Services, Consumer Goods, Financial Services, Hardware, Information Technology, Other, Software, Transportation","Asset Management, Furniture, Project Management, Virtualization, Warehousing",0,2,,Advertising; business,,,,,,"Pico Rivera, California, United States",$100M to $500M,1987-01-01,year,,https://www.linkedin.com/company/unisource-solutions/
Suir Engineering,https://www.crunchbase.com/organization/suir-engineering,1001-5000,Active,https://suireng.ie/,,+353-5-135-9500,,,,,,,,,"Hardware, Information Technology, Manufacturing, Science and Engineering, Software","Industrial Automation, Mechanical Engineering, Telecommunications, Virtualization",,,,,5610341,USD,5610341,,,"Waterford, Waterford, Ireland",$100M to $500M,1984-01-01,year,Souter Investments,https://www.linkedin.com/company/suir-engineering/
Groupe Stordata,https://www.crunchbase.com/organization/groupe-stordata,101-250,Active,http://www.stordata.fr,contact@stordata.fr,33 130214242,,,,,,,,,"Administrative Services, Hardware, Information Technology, Privacy and Security, Professional Services, Real Estate, Software","Architecture, Archiving Service, Consulting, Data Storage, IT Infrastructure, Security, Virtualization",,,,,,,,,,"Versailles, Ile-de-France, France",$100M to $500M,1988-10-01,day,,https://www.linkedin.com/company/stordata
ServInt,https://www.crunchbase.com/organization/servint,51-100,Active,http://www.servint.net,busdev@servint.com,703-847-1381,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Open Source, Virtualization, Web Hosting",,,,,1285451,USD,1285451,,,"Mclean, Virginia, United States",$100M to $500M,1995-02-01,day,,https://www.linkedin.com/company/servint
Teknoser,https://www.crunchbase.com/organization/teknoser,251-500,Active,https://teknosergroup.com,,,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Software","Cloud Security, Information Technology, Virtualization",,,,,,,,,,"Kagithane, Istanbul, Turkey",$100M to $500M,1998-01-01,year,,https://www.linkedin.com/company/teknoser/
Actifio,https://www.crunchbase.com/organization/actifio,251-500,Active,http://www.actifio.com,info@actifio.com,(781)790-7500,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Software","Analytics, Enterprise Software, Information Services, Information Technology, SaaS, Virtualization",5,0,Computing; Calculating,,17028674,USD,17028674,,,"Waltham, Massachusetts, United States",$50M to $100M,2009-07-01,day,"TCV, Andreessen Horowitz, 83North, Crestline, North Bridge Venture Partners & Growth Equity",http://www.linkedin.com/company/399246
Pocket Gems,https://www.crunchbase.com/organization/pocket-gems,101-250,Active,http://pocketgems.com/,,(415) 371-1333,1,1,,,,,,,"Gaming, Hardware, Information Technology, Mobile, Software","Gaming, Mobile, Virtualization",,,,,,,,,,"San Francisco, California, United States",$50M to $100M,2009-09-01,day,"Tencent, Sequoia Capital, Musha Ventures, Harrison Metal, Great Oaks Venture Capital",http://www.linkedin.com/company/pocket-gems
Oculus,https://www.crunchbase.com/organization/oculus-vr,501-1000,Active,http://www.oculus.com,info@oculus.com,+1 949 502 2070,,,,,,,,,"Consumer Electronics, Gaming, Hardware, Information Technology, Media and Entertainment, Software","3D Technology, Art, Augmented Reality, Consumer Electronics, Digital Entertainment, Software, Video Games, Virtual Reality, Virtualization",37,1,Optics,Scientific and electric apparatus and instruments,8705701500,USD,8705701500,,,"Menlo Park, California, United States",$50M to $100M,2012-07-06,day,"Andreessen Horowitz, Matrix, Formation 8, Spark Capital, BIG Ventures",http://www.linkedin.com/company/oculus-vr
Pico Interactive,https://www.crunchbase.com/organization/pico-interactive,1001-5000,Active,https://www.picoxr.com,support@pico-interactive.com,+1 415 889 0818,1,1,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Augmented Reality, Software, Virtual Reality, Virtualization",,,,,1180053,USD,1180053,,,"Mountain View, California, United States",$50M to $100M,2015-03-01,month,"Co-Stone Venture Capital, GF Xinde Investment Management, GF Qianhe Investment, Qingdao Jufeng Science & Technology Venture Investment, CCBI Tech Venture",https://www.linkedin.com/company/pico-interactive
Axcient,https://www.crunchbase.com/organization/axcient,101-250,Active,https://axcient.com,info@axcient.com,+1 800 352 0248,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, Enterprise Software, Information Technology, Software, Virtualization",,,,,,,,,,"Denver, Colorado, United States",$50M to $100M,2006-01-01,year,"Scale Venture Partners, Industry Ventures, Thomvest Ventures, AllegisCyber, Peninsula Capital",https://www.linkedin.com/company/axcient
Vology,https://www.crunchbase.com/organization/vology,251-500,Active,http://www.vology.com,sales@vology.com,(888) 808-2199,,,,,,,,,"Hardware, Information Technology, Mobile, Other, Software","IT Infrastructure, Mobile, Professional Services, Telecommunications, Virtualization, Wireless",1,2,Computing; Calculating,Advertising; business,4862183,USD,4862183,,,"Clearwater, Florida, United States",$50M to $100M,2002-01-01,year,"Fifth Third Bank, SunTrust Bank, Hancock Whitney, Banyan Mezzanine Funds, PNC Business Credit",http://www.linkedin.com/company/875655
Scale Computing,https://www.crunchbase.com/organization/scale-computing,101-250,Active,http://www.scalecomputing.com,info@scalecomputing.com,+1 877 722 5359,,,,,,,,,"Hardware, Information Technology, Internet Services, Science and Engineering, Software","Cloud Computing, Data Center, Enterprise Software, IT Infrastructure, Software, Software Engineering, Virtualization",10,6,Computing; Calculating,Scientific and technological services,2222032,USD,2222032,,,"Indianapolis, Indiana, United States",$50M to $100M,2007-01-01,year,"Lenovo, Scale Venture Partners, Indiana University Foundation, Runway Growth Capital, ABS Capital Partners",https://www.linkedin.com/company/scalecomputing
GIGAS,https://www.crunchbase.com/organization/gigas,51-100,Active,http://gigas.com/en,info@gigas.com,+34 917696000,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, IaaS, Virtualization, Web Hosting",0,2,,Telecommunications,,,,,,"Madrid, Madrid, Spain",$50M to $100M,2011-01-01,month,"Criteria Venture Tech, Inveready, Bonsai Partners, Bonsai Venture Capital SCR, Bonsal Capital",https://www.linkedin.com/company/gigas
Unitrends,https://www.crunchbase.com/organization/unitrends-software,101-250,Active,http://www.unitrends.com,info@unitrends.com,+1 866 359 5411,,,,,,,,,"Administrative Services, Hardware, Information Technology, Internet Services, Privacy and Security, Software","Archiving Service, Cloud Data Services, Cloud Security, Cloud Storage, Cyber Security, Information Services, Information Technology, Security, Software, Virtualization",2,1,Computing; Calculating,Scientific and electric apparatus and instruments,179521,USD,179521,,,"Burlington, Massachusetts, United States",$50M to $100M,1989-01-01,year,"Paladin Capital Group, Insight Partners, Harbert Growth Partners, Charleston Angel Partners, The Aurora Funds",http://www.linkedin.com/company/Unitrends
Anunta,https://www.crunchbase.com/organization/anunta-technology-management-services,501-1000,Active,https://www.anuntatech.com/,marketing@anuntatech.com,91-22-66200800,,,,,,,,,"Hardware, Information Technology, Software","Enterprise Software, Information Services, Information Technology, SaaS, Software, Virtual Desktop, Virtualization",2,4,Computing; Calculating,Scientific and technological services,,,,,,"Mumbai, Maharashtra, India",$50M to $100M,2011-01-01,year,Bessemer Venture Partners,https://www.linkedin.com/company/anuntatech/
FxPro,https://www.crunchbase.com/organization/fxpro,101-250,Active,http://www.fxpro.com,info@fxpro.com,+44 20 3151 5550,,,,,,,,,"Financial Services, Hardware, Information Technology, Internet Services, Software","Finance, Financial Services, Internet, Virtualization",,,,,,,,,,"London, England, United Kingdom",$50M to $100M,2006-01-01,year,,https://www.linkedin.com/company/fxpro
Fivesky,https://www.crunchbase.com/organization/fivesky,101-250,Active,http://fivesky.com,hi@fivesky.com,646.582.9500,,,,,,,,,"Hardware, Information Technology, Other, Privacy and Security, Professional Services, Software","Cloud Security, Consulting, Cyber Security, Information Technology, Network Security, Professional Services, Security, Software, Virtualization",,,,,3540889,USD,3540889,,,"New York, New York, United States",$50M to $100M,2012-10-02,day,,http://www.linkedin.com/company/fivesky
Veritis Group,https://www.crunchbase.com/organization/veritis-group,101-250,Active,https://www.veritis.com,connect@veritis.com,972-753-0033,,,,,,,,,"Apps, Hardware, Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, DevOps, Enterprise Applications, Information Technology, IT Infrastructure, Private Cloud, Virtualization",0,3,,Scientific and technological services,1280899,USD,1280899,,,"Irving, Texas, United States",$50M to $100M,2004-12-01,month,,https://www.linkedin.com/company/veritis-group-inc
Adistec,https://www.crunchbase.com/organization/adistec,251-500,Active,https://www.adistec.com/,,+1 786 221 2300,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Software","Cloud Data Services, CRM, Data Storage, Information Technology, Security, Virtualization",,,,,5955434,USD,5955434,,,"Florida, New York, United States",$50M to $100M,2002-01-01,year,,https://www.linkedin.com/company/66596/
Red Bend Software,https://www.crunchbase.com/organization/red-bend-software,251-500,Closed,http://www.redbend.com,yoram.salinger@redbend.com,781-890-2090,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Mobile, Software, Transportation","Application Performance Management, Automotive, Enterprise Software, Information Technology, Mobile, Software, Virtualization",,,,,4179876,USD,4179876,,,"Waltham, Massachusetts, United States",$50M to $100M,1999-01-02,day,"Viola Ventures, Vintage Investment Partners, Viola Credit, Greylock, Infinity Equity",https://www.linkedin.com/company/red-bend-software
The Mill,https://www.crunchbase.com/organization/the-mill-3,501-1000,Active,http://www.themill.com/,recruitment@themill.com,44 20 7287 4041,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video","Brand Marketing, Film, Motion Capture, Virtualization, Visual Search",0,1,,Scientific and electric apparatus and instruments,616337,USD,616337,,,"London, England, United Kingdom",$50M to $100M,1990-01-01,year,,http://www.linkedin.com/company/the-mill
Overland Tandberg,https://www.crunchbase.com/organization/overland-storage,251-500,Active,https://www.overlandtandberg.com,marketing@overlandstorage.com,+1 888 343 7627,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Storage, Enterprise Software, Virtualization",,,,,6748683,USD,6748683,,,"San Ramon, California, United States",$50M to $100M,1979-01-01,year,,https://www.linkedin.com/company/overlandtandberg/
Cybernetics,https://www.crunchbase.com/organization/cybernetics,101-250,Active,http://www.cybernetics.com,media@cybernetics.com,(757) 833-9000,,,,,,,,,"Hardware, Information Technology, Manufacturing, Software","Enterprise Software, Flash Storage, Hardware, Manufacturing, Virtualization",,,,,1137613,USD,1137613,,,"Yorktown, Virginia, United States",$50M to $100M,1978-01-01,year,,https://www.linkedin.com/company/cybernetics_2
Lefthand Networks,https://www.crunchbase.com/organization/lefthand-networks,501-1000,Closed,http://www.lefthandnetworks.com,,(303)449-4100,,,,,,,,,"Hardware, Information Technology, Software","Data Center, Data Storage, Information Technology, Software, Virtualization",,,,,437881,USD,437881,,,"Boulder, Colorado, United States",$50M to $100M,1999-01-01,year,"JP Morgan Chase, EPIC Ventures, Pritzker Group Venture Capital, Boulder Ventures, Garage Technology Ventures",
MJ Daly & Sons,https://www.crunchbase.com/organization/m-j-daly-sons,101-250,Active,https://www.mjdalyllc.com/,marketing@ardeneng.com,+1 800-992-3603,,,,,,,,,"Hardware, Information Technology, Real Estate, Science and Engineering, Software","Construction, Mechanical Engineering, Virtualization",,,,,2305758,USD,2305758,,,"Waterbury, Connecticut, United States",$50M to $100M,1882-01-01,year,,https://www.linkedin.com/company/mj-daly-llc/
SolidQ,https://www.crunchbase.com/organization/solidq,501-1000,Active,http://www.solidq.com,usainfo@solidq.com,+34 911 98 05 54,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Professional Services, Software","Big Data, Business Intelligence, Consulting, Virtualization",,,,,971187,USD,971187,,,"Reston, Virginia, United States",$50M to $100M,2002-05-01,day,,http://www.linkedin.com/company/solidq
ECS Virtual Support,https://www.crunchbase.com/organization/ecs-virtual-support,251-500,Active,https://www.ecsvirtual.com,info@ecsvirtual1.com,+1 913 335 0255,,,,,,,,,"Hardware, Information Technology, Other, Professional Services, Software","Customer Service, Recruiting, Telecommunications, Virtualization",,,,,8119654,USD,8119654,,,"Olathe, Kansas, United States",$50M to $100M,2018-01-01,year,,https://www.linkedin.com/company/ecs-virtual-support
AMT IT Solutions,https://www.crunchbase.com/organization/amt-it-solutions,251-500,Active,https://amt-it.com,,+6221 2902 2508,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Software","Information Technology, Network Security, Virtualization",,,,,,,,,,"Jakarta, Jakarta Raya, Indonesia",$50M to $100M,1996-01-01,year,,https://www.linkedin.com/company/artha-mulia-trijaya
