Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
PGi (Premiere Global Services),https://www.crunchbase.com/organization/pgi,5001-10000,Active,http://www.pgi.com,sales@premiereglobal.se,9139821129,2,2,1,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Collaboration, Hardware, Software, Telecommunications, Video Conferencing",,,,,75705,USD,75705,,,"Atlanta, Georgia, United States",$100M to $500M,1991-01-01,year,,http://www.linkedin.com/company/pgi_4863
Intermedia,https://www.crunchbase.com/organization/intermedia,501-1000,Active,https://www.intermedia.com,pr@intermedia.net,(180) 037-9772,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Privacy and Security, Software","Cloud Data Services, Email, Identity Management, Information Technology, SaaS, Security, Small and Medium Businesses, Software, Unified Communications, Video Conferencing",,,,,38728226,USD,38728226,,,"Mountain View, California, United States",$100M to $500M,1995-01-01,year,"NGP Capital, Madison Dearborn Partners",http://www.linkedin.com/company/intermedia
Webex,https://www.crunchbase.com/organization/webex,10001+,Active,http://www.webex.com,,+1 877-509-3239,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Privacy and Security, Software","Collaboration, Enterprise Software, Internet, Security, Telecommunications, Video Conferencing",20,1,Computing; Calculating,Scientific and electric apparatus and instruments,11836888,USD,11836888,,,"Santa Clara, California, United States",$100M to $500M,1995-01-01,year,"Yahoo, Summit Partners, Deutsche Telekom, TIBCO, Walden International",http://www.linkedin.com/company/webex
Yorktel,https://www.crunchbase.com/organization/yorktel,251-500,Active,http://www.yorktel.com/,info@yorktel.com,+1 732-413-6000,,,,,,,,,"Education, Government and Military, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Software, Video","Education, Government, Information Technology, Mobile, Telecommunications, Video, Video Conferencing",1,17,Electric Communication Technique,Telecommunications,14623650,USD,14623650,,,"Eatontown, New Jersey, United States",$100M to $500M,1985-01-01,year,"Petra Capital Partners, BHC Interim Funding",https://www.linkedin.com/company/36927/
Electrosonic,https://www.crunchbase.com/organization/electrosonic,501-1000,Active,http://www.electrosonic.com,info@electrosonic.com,9529317510,1,1,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Music and Audio, Software","Audio, Information Technology, Video Conferencing",0,3,,Building; repairs,8942162,USD,8942162,,,"Burbank, California, United States",$100M to $500M,1964-01-01,year,,http://www.linkedin.com/company/electrosonic
Brother UK,https://www.crunchbase.com/organization/brother-uk,101-250,Active,http://www.brother.co.uk/,,0333 777 4444,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Information Services, Information Technology, Video Conferencing",,,,,,,,,,"Manchester, Manchester, United Kingdom",$100M to $500M,1968-01-01,day,,https://www.linkedin.com/company/brother-uk-ltd/
Solutionz Conferencing,https://www.crunchbase.com/organization/solutionz-conferencing,51-100,Active,http://www.solutionzinc.com,kmcclune@solutionzinc.com,3109432388,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Music and Audio, Sales and Marketing, Software","Audio/Visual Equipment, Data Integration, Information Services, Information Technology, Public Relations, Video Conferencing",,,,,,,,,,"Los Angeles, California, United States",$100M to $500M,2001-06-01,day,,https://www.linkedin.com/company/solutionz-conferencing-inc
Arya Omnitalk,https://www.crunchbase.com/organization/arya-omnitalk,251-500,Active,https://aryaomnitalk.com,solutions@aryaomnitalk.com,+9102067470100,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Music and Audio, Navigation and Mapping, Software, Video","Email, GPS, Internet Radio, Video, Video Conferencing",,,,,,,,,,"Pune, Maharashtra, India",$100M to $500M,1995-01-01,year,,https://www.linkedin.com/company/arya-omnitalk-wireless-solutions-private-limited
ezTalks,https://www.crunchbase.com/organization/eztalks,251-500,Active,https://www.eztalks.com/,,888.567.8889,,,,,,,,,"Education, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Education, Information Services, Information Technology, Software, Video Conferencing",,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",$100M to $500M,2009-01-01,day,,https://www.linkedin.com/company/eztalks/
Baltimore Convention Center,https://www.crunchbase.com/organization/baltimore-convention-center,251-500,Active,https://bccenter.org/,,,,,,,,,,,"Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Sports","Events, Recreation, Video Conferencing",,,,,1336767,USD,1336767,,,"Baltimore, Maryland, United States",$100M to $500M,1979-01-01,year,,https://www.linkedin.com/company/baltimore-convention-center/about/
PROTO,https://www.crunchbase.com/organization/portl-hologram,101-250,Active,https://protohologram.com/,info@portlhologram.com,1-866465-6476,,,,,,,,,"Commerce and Shopping, Content and Publishing, Education, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Software, Video","Brand Marketing, Digital Signage, Higher Education, Media and Entertainment, Retail Technology, Software, Telecommunications, Unified Communications, Video Conferencing, Video Streaming",2,4,,Scientific and electric apparatus and instruments,398061,USD,398061,,,"Los Angeles, California, United States",$50M to $100M,2019-01-01,year,"Tim Draper, Christie's, 11:11 Media, Cartan Capital, Mike Walsh",https://www.linkedin.com/company/portl-inc/
Vidyo,https://www.crunchbase.com/organization/vidyo,251-500,Active,http://www.vidyo.com,info@vidyo.com,201-289-8597,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Software, Video","Collaboration, Developer APIs, Developer Platform, Enterprise Software, Information Technology, PaaS, Software, Video, Video Chat, Video Conferencing",128,5,Electric Communication Technique,Scientific and electric apparatus and instruments,1653185,USD,1653185,,,"Hackensack, New Jersey, United States",$50M to $100M,2005-04-01,day,"Juniper Networks, Blue Cloud Ventures, Rho Capital Partners, Kaiser Permanente Ventures, Rho Ventures",http://in.linkedin.com/company/vidyo
Pexip,https://www.crunchbase.com/organization/pexip,501-1000,Active,http://www.pexip.com/,info@pexip.com,844-504-5324,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Communications Infrastructure, Meeting Software, Software, Video Conferencing",21,7,Electric Communication Technique,Telecommunications,15841284,USD,15841284,,,"Lysaker, Akershus, Norway",$50M to $100M,2012-01-01,day,TD Veen,http://www.linkedin.com/company/pexip
PeopleLink Unified Communications Pvt. Ltd.,https://www.crunchbase.com/organization/peoplelink-corporate-solutions,101-250,Active,http://www.peoplelinkvc.com,ch.deekshu04@gmail.com,+914066903960,,,,,,,,,"Content and Publishing, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","Events, Information Technology, Software, Telecommunications, Video Chat, Video Conferencing, Video Streaming",1,0,Computing; Calculating,,,,,,,"Hyderabad, Andhra Pradesh, India",$50M to $100M,2007-07-01,day,,https://www.linkedin.com/company/peoplelink-corporate-solutions-pvt-ltd
Carr Workplaces,https://www.crunchbase.com/organization/carr-workplaces,51-100,Active,http://carrworkplaces.com,connect@carrworkplaces.com,202-349-1400,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Real Estate, Software","Commercial Real Estate, Real Estate, Video Conferencing",,,,,1928447,USD,1928447,,,"Washington, District of Columbia, United States",$50M to $100M,2003-01-01,year,,http://www.linkedin.com/company/carr-workplaces
Sonexis Technology,https://www.crunchbase.com/organization/sonexis-technology,251-500,Closed,http://www.sonexis.com,info@sonexis.com,(978)640-2070,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Enterprise Software, Video Conferencing",,,,,9576545,USD,9576545,,,"Monroeville, Pennsylvania, United States",$50M to $100M,2001-01-01,year,"Velocity Equity Partners, Tudor Growth Equity, Tudor Ventures",http://www.linkedin.com/company/sonexis
IVCI,https://www.crunchbase.com/organization/ivci,51-100,Active,http://www.ivci.com,,6312737277,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Music and Audio, Other, Software","Audio, Collaboration, Video Conferencing",,,,,2646514,USD,2646514,,,"Hauppauge, New York, United States",$50M to $100M,1995-01-01,year,,https://www.linkedin.com/company/ivci
join.me,https://www.crunchbase.com/organization/join-me,251-500,Active,https://www.join.me/,,(877) 251-8373,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Computer, Software, Video Conferencing",2,13,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Boston, Massachusetts, United States",$50M to $100M,2010-01-01,year,,https://www.linkedin.com/company/join-me/
The Canadian Institute,https://www.crunchbase.com/organization/the-canadian-institute,101-250,Active,https://www.canadianinstitute.com,enquiries@c5-online.com,+1-416-927-0718,,,,,,,,,"Education, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Software","E-Learning, Event Management, Marketing, Video Conferencing",,,,,,,,,,"Toronto, Ontario, Canada",$50M to $100M,,,,https://www.linkedin.com/company/the-canadian-institute/
Southwest Shoulder Elbow & Hand Center,https://www.crunchbase.com/organization/southwest-shoulder-elbow-hand-center,51-100,Active,https://www.swhand.com,nfranks@swhand.com,+1 520 290 4263,,,,,,,,,"Hardware, Health Care, Information Technology, Internet Services, Messaging and Telecommunications, Software, Sports, Travel and Tourism","Health Care, Hospitality, Sports, Video Conferencing",,,,,115689,USD,115689,,,"Tucson, Arizona, United States",$50M to $100M,1998-07-01,month,,https://www.linkedin.com/company/southwest-shoulder-elbow
Middle East Energy,https://www.crunchbase.com/organization/middle-east-energy,101-250,Active,https://www.middleeast-energy.com,info@middleeast-energy.com,+971 04 336 5161,,,,,,,,,"Energy, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Natural Resources, Software, Sustainability","Energy, Events, Solar, Video Conferencing",,,,,,,,,,"Dubai, Dubai, United Arab Emirates",$50M to $100M,1974-01-01,year,,https://www.linkedin.com/company/middleeastenergydubai
Seitel,https://www.crunchbase.com/organization/seitel-0b24,251-500,Active,https://seiteltimbusiness.it/,info@seitel.it,+39 800 441 333,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","Broadcasting, Telecommunications, Video Conferencing",,,,,256532,USD,256532,,,"Reggio Nell Emilia, Emilia-Romagna, Italy",$50M to $100M,1999-01-01,year,,https://www.linkedin.com/company/gruppo_seitel/
Class Technologies,https://www.crunchbase.com/organization/class-technologies,101-250,Active,https://www.class.com/,press@class.com,888- 975-1112,,,,,,,,,"Education, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","E-Learning, EdTech, Education, Information Technology, Social Media, Software, Video Conferencing",,,,,9452400,USD,9452400,,,"Washington, District of Columbia, United States",$10M to $50M,2020-01-01,year,"Reach Capital, Diligent, Owl Ventures, GSV Ventures, Maven Capital Partners",https://www.linkedin.com/company/weareclasstech/
Bevy,https://www.crunchbase.com/organization/bevy-a4a3,101-250,Active,http://bevy.com,,,,,,,,,,,"Community and Lifestyle, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Communities, Enterprise Software, Event Management, Events, SaaS, Video Conferencing",0,1,,Scientific and technological services,4051793,USD,4051793,,,"Palo Alto, California, United States",$10M to $50M,2017-04-01,day,"Accel, LinkedIn, Upfront Ventures, Vlad Magdalin, Baron Davis",https://www.linkedin.com/company/BevyHQ
Access TeleCare,https://www.crunchbase.com/organization/soc-telemed,251-500,Active,https://accesstelecare.com,medicalrecords@soctelemed.com,+1 866 483 9690,,,,,,,,,"Hardware, Health Care, Information Technology, Internet Services, Messaging and Telecommunications, Software","Enterprise Software, Health Care, Information Technology, Telecommunications, Video Conferencing",1,1,Computing; Calculating,Medical services; veterinary services,92155,USD,92155,,,"Dallas, Texas, United States",$10M to $50M,2004-01-01,year,"Warburg Pincus, BlackRock, Baron Capital, Armentum Partners, BlackRock Innovation Capital",https://www.linkedin.com/company/access-telecare/
KUDO,https://www.crunchbase.com/organization/kudo-c900,101-250,Active,https://www.kudoway.com,hello@kudoway.com,,,,,,,,,,"Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Enterprise Software, Events, Video Conferencing",2,1,Computing; Calculating,Scientific and technological services,,,,,,"New York, New York, United States",$10M to $50M,2017-01-01,day,"Maverick Ventures, AirAngels, Advancit Capital, Global Founders Capital, FJ Labs",https://www.linkedin.com/company/kudo-inc/
Whereby,https://www.crunchbase.com/organization/whereby,51-100,Active,https://whereby.com,support@whereby.com,,,,,,,,,,"Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","Video Chat, Video Conferencing, Video Streaming",,,,,1787381,USD,1787381,,,"Oslo, Oslo, Norway",$10M to $50M,2017-01-01,year,"Josh Hannah, Li Jin, s16vc, Matt Robinson, Harry Stebbings",https://www.linkedin.com/company/whereby/
Zuddl,https://www.crunchbase.com/organization/zuddl,51-100,Active,https://www.zuddl.com/,info@zuddl.com,,,,,,,,,,"Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Digital Media, Events, Video Conferencing",,,,,,,,,,"San Francisco, California, United States",$10M to $50M,2020-01-01,year,"Qualcomm Ventures, Alpha Wave Global, Y Combinator, growX ventures, Darkmode Ventures",https://www.linkedin.com/company/zuddl
oVice,https://www.crunchbase.com/organization/ovice,101-250,Active,https://ovice.in/,support@ovice.in,,,,,,,,,,"Community and Lifestyle, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Events, Information Services, Information Technology, Video Conferencing, Virtual Reality, Virtual World",3,2,Computing; Calculating,Telecommunications,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2020-02-01,month,"KB Investment, JAFCO, DG VENTURES, Salesforce Ventures, One Capital",https://www.linkedin.com/company/ovice/
Visionable,https://www.crunchbase.com/organization/visionable,51-100,Active,https://visionable.com/,support@visionable.com,,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Communications Infrastructure, Information Services, Information Technology, Software, Video Conferencing",,,,,28382,USD,28382,,,"London, England, United Kingdom",$10M to $50M,2015-09-21,day,"Innovate UK, West Hill Capital, DigitalHealth.London Accelerator, Wayra UK, AWS Healthcare Accelerator",https://www.linkedin.com/company/visionable-global/?originalSubdomain=in
StarLeaf,https://www.crunchbase.com/organization/starleaf,101-250,Active,http://www.starleaf.com/,hello@starleaf.com,(408) 689-0448,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Collaboration, Internet, Telecommunications, Video Conferencing",,,,,,,,,,"Watford, Hertford, United Kingdom",$10M to $50M,2008-01-01,year,"Highland Europe, Future Fifty, Grafton Capital",https://www.linkedin.com/company/starleaf?trk=mini-profile
Chatwork,https://www.crunchbase.com/organization/chatwork,51-100,Active,https://go.chatwork.com/,info@chatwork.com,81663833725,4,4,,,,,,,"Apps, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Other, Privacy and Security, Software, Video","Apps, Collaboration, File Sharing, Information Technology, Messaging, Mobile Apps, Security, Video, Video Chat, Video Conferencing",1,0,Computing; Calculating,,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2004-11-11,day,"Money Forward, SMBC Venture Capital, JAFCO, GMO VenturePartners, Shinsei Corporate Investment",http://www.linkedin.com/company/chatwork
FourNet,https://www.crunchbase.com/organization/4net-technologies,101-250,Active,https://fournet.co.uk,treid@fournet.co.uk,0161-864-5130,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Software","Cloud Infrastructure, Communications Infrastructure, Customer Service, Information Technology, Telecommunications, Unified Communications, Video Conferencing",,,,,5051997,USD,5051997,,,"Manchester, Manchester, United Kingdom",$10M to $50M,2005-01-01,year,YFM Equity Partners,https://www.linkedin.com/company/four-net/
Huddly,https://www.crunchbase.com/organization/huddly,101-250,Active,https://www.huddly.com,contact@huddly.com,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Science and Engineering, Software","Artificial Intelligence (AI), Collaboration, Computer Vision, Electronics, Machine Learning, Software, Video Conferencing",,,,,5164972,USD,5164972,,,"Oslo, Oslo, Norway",$10M to $50M,2013-01-01,day,,https://www.linkedin.com/company/huddly
Owl Labs,https://www.crunchbase.com/organization/owl-labs,101-250,Active,http://www.owllabs.com,press@owllabs.com,+1 (857) 214-4341,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Science and Engineering, Software, Video","Hardware, Intelligent Systems, Software, Video, Video Conferencing",11,14,Electric Communication Technique,Scientific and electric apparatus and instruments,3027754,USD,3027754,,,"Somerville, Massachusetts, United States",$10M to $50M,2014-01-01,year,"iRobot, Playground Global, Bantam Group, HP Tech Ventures, Matrix",https://www.linkedin.com/company/owllabs/
The Expert,https://www.crunchbase.com/organization/the-expert,101-250,Active,https://theexpert.com,hello@theexpert.com,,,,,,,,,,"Commerce and Shopping, Design, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Professional Services, Real Estate, Software","Consulting, E-Commerce, Interior Design, Video Conferencing",0,2,,Advertising; business,3317771,USD,3317771,,,"Los Angeles, California, United States",$10M to $50M,2021-02-04,day,"Promus Ventures, Sweet Capital, WndrCo, First Round Capital, Pentas Ventures",https://www.linkedin.com/company/the-expert-com/
Lexitas,https://www.crunchbase.com/organization/lexitas,501-1000,Active,https://www.lexitaslegal.com/,support@lexitaslegal.com,(800)497-7618,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Software","Legal, Professional Services, Video Conferencing",0,9,,Legal services,7805680,USD,7805680,,,"Houston, Texas, United States",$10M to $50M,1987-01-01,year,Advantage Capital,https://www.linkedin.com/company/lexitas
Bluescape,https://www.crunchbase.com/organization/bluescape,51-100,Active,http://www.bluescape.com,bluescapesales@bluescape.com,16505674550,,,,,,,,,"Data and Analytics, Design, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Collaboration, Data Visualization, Enterprise Software, Hardware, SaaS, Software, Video Conferencing",,,,,1640686,USD,1640686,,,"San Carlos, California, United States",$10M to $50M,2012-01-01,year,,http://www.linkedin.com/company/bluescape-sf
Phone.com,https://www.crunchbase.com/organization/phone-com,101-250,Active,http://www.phone.com,info@phone.com,(800) 998-7087,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Information Technology, Messaging, Mobile, Software, Telecommunications, Unified Communications, Video Conferencing",,,,,1065293,USD,1065293,,,"Newark, New Jersey, United States",$10M to $50M,2007-09-01,day,"Washington Technology Industry Association (WTIA), NJEDA, ff Venture Capital",https://www.linkedin.com/company/phonedotcom
Arena International Events Group,https://www.crunchbase.com/organization/arena-international-events-group,101-250,Active,https://www.arena-international.com,kim.palfrey@arena.international.com,+44 207 936 6400,,,,,,,,,"Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Professional Services, Software","Consulting, Event Management, Events, Video Conferencing",,,,,1764110,USD,1764110,,,"London, England, United Kingdom",$10M to $50M,,,,https://www.linkedin.com/company/arena-international-events-group
ReadyTalk,https://www.crunchbase.com/organization/readytalk,251-500,Active,http://www.readytalk.com,sales@readytalk.com,+1 (800) 843-9166,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Software, Video","Collaboration, Information Technology, Meeting Software, Social Media, Software, Telecommunications, Video, Video Conferencing",,,,,,,,,,"Denver, Colorado, United States",$10M to $50M,2002-01-01,year,,http://www.linkedin.com/company/readytalk
FreeConferenceCall.com,https://www.crunchbase.com/organization/freeconferencecall-com,51-100,Active,http://www.freeconferencecall.com,,5624371411,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Software, Telecommunications, Video Conferencing",,,,,4490100,USD,4490100,,,"Long Beach, California, United States",$10M to $50M,2001-04-04,day,,https://www.linkedin.com/company/freeconferencecall-com-for-business
Planet Depos,https://www.crunchbase.com/organization/planet-depos,251-500,Active,http://planetdepos.com,info@planetdepos.com,888.433.3767,,,,,,,,,"Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Professional Services, Software, Video","Consulting, Legal, Video, Video Conferencing",,,,,1511649,USD,1511649,,,"Norfolk, Virginia, United States",$10M to $50M,2008-01-01,day,,https://www.linkedin.com/company/planet-depos-llc
Generis,https://www.crunchbase.com/organization/generis-4991,51-100,Active,https://generisgp.com,info@generisgp.com,+1 647 792 8504,,,,,,,,,"Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Events, Meeting Software, Video Conferencing",,,,,,,,,,"Toronto, Ontario, Canada",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/generis-group
Applied Global Technologies (AGT),https://www.crunchbase.com/organization/applied-global-technologies,51-100,Active,http://www.appliedglobal.com,info@appliedglobal.com,1-800-482-9385,,,,,,,,,"Administrative Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Software","Cloud Computing, Collaboration, Customer Service, Information Technology, IT Management, Project Management, Software, Video Conferencing",,,,,956758,USD,956758,,,"Kennesaw, Georgia, United States",$10M to $50M,1993-01-01,year,Rock Hill Capital Group,http://www.linkedin.com/company/applied-global-technologies
