Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Twenty First Century Aerospace Technology,https://www.crunchbase.com/organization/twenty-first-century-aerospace-technology-co-ltd,1001-5000,Active,https://www.21at.com.cn/,webmaster@21at.com.cn,86 10 62929966,,,,,,,,,"Data and Analytics, Hardware, Information Technology","Big Data, Information Services, Information Technology, Remote Sensing",,,,,,,,,,"Haidian, Beijing, China",$50M to $100M,2001-06-06,day,"SDIC Venture Capital, Tsinghua Holdings Capital, China SDIC Gaoxin, Zhonghai Investment, Beijing Industrial Investment",https://www.linkedin.com/company/21at
Esri,https://www.crunchbase.com/organization/esri,5001-10000,Active,https://www.esri.com,info@esri.com,+1 888 377 4575,,,,,,,,,"Data and Analytics, Design, Government and Military, Hardware, Information Technology, Internet Services, Navigation and Mapping, Software","3D Technology, Analytics, Big Data, CivicTech, Data Visualization, Internet of Things, Mapping Services, Remote Sensing, Software",12,23,Computing; Calculating,Scientific and electric apparatus and instruments,500615,USD,500615,,,"Redlands, California, United States",Less than $1M,1969-01-01,year,,https://www.linkedin.com/company/esri
Thales Group,https://www.crunchbase.com/organization/thales-group,10001+,Active,http://www.thalesgroup.com,ir@thalesgroup.com,+33 (0) 1 57 77 80 00,7,8,2,2,,,,,"Hardware, Information Technology, Manufacturing, Privacy and Security, Science and Engineering, Transportation","Aerospace, Cyber Security, Industrial Manufacturing, Remote Sensing, Security, Transportation","2,549",211,Testing,Scientific and electric apparatus and instruments,1214325793,USD,1214325793,,,"Paris, Ile-de-France, France",$10B+,1893-01-01,day,,http://www.linkedin.com/company/thales
Airbus,https://www.crunchbase.com/organization/airbus-group,10001+,Active,http://www.airbus.com,airbusgroup.web@airbus.com,+33 5 81 31 75 00,6,6,3,,On-Site,,26,,"Data and Analytics, Design, Hardware, Manufacturing, Science and Engineering","Aerospace, Industrial, Manufacturing, Product Design, Product Research, Remote Sensing","7,217",243,Aircraft; Aviation; Cosmonautics,Vehicles,3421167178,USD,3421167178,,,"Leiden, Zuid-Holland, The Netherlands",$10B+,1970-12-18,day,,https://www.linkedin.com/showcase/airbus
Doktar Technologies,https://www.crunchbase.com/organization/doktar,101-250,Active,https://www.doktar.com,info@doktar.com,+90 (850) 433 6477,,,,,,,,,"Agriculture and Farming, Apps, Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Software, Sustainability","Agriculture, AgTech, Big Data, Farming, Information Technology, Internet of Things, Mobile Apps, Remote Sensing, Software, Sustainability",0,1,,Scientific and electric apparatus and instruments,,,,,,"Istanbul, Istanbul, Turkey",$10M to $50M,2017-01-01,year,"Diffusion Capital Partners, Credia Ventures",https://www.linkedin.com/company/doktar
Geost,https://www.crunchbase.com/organization/geost,101-250,Active,https://www.geost.com/,,,,,,,,,,,"Hardware, Transportation","Optical Communication, Remote Sensing, Sensor, Space Travel",,,,,189975,USD,189975,,,"Tucson, Arizona, United States",$1M to $10M,2004-01-01,year,,https://www.linkedin.com/company/geost/
Iris Technology,https://www.crunchbase.com/organization/iris-technology-997d,101-250,Active,https://www.brinc.io/portfolio/iris/,,,,,,,,,,,"Apps, Hardware, Software","Apps, Hardware, Remote Sensing",,,,,1074810,USD,1074810,,,"Tunis, Tunis, Tunisia",,1986-01-01,year,,
Advanced Computer Systems,https://www.crunchbase.com/organization/advanced-computer-systems-375f,101-250,Closed,http://www.acsys.it,,+39 06 870901,,,,,,,,,Hardware,"Remote Sensing, Sensor",,,,,644621,USD,644621,,,"Rome, Lazio, Italy",,1979-01-01,year,EASME - EU Executive Agency for SMEs,https://www.linkedin.com/company/advanced-computer-systems
Mitsubishi Electric US,https://www.crunchbase.com/organization/mitsubishi-electric-us,1001-5000,Active,https://us.mitsubishielectric.com/,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Transportation","Automotive, Electronics, Manufacturing, Remote Sensing",18,33,Heating; Ranges,Environmental control apparatus,,,,,,"Cypress, California, United States",$10M to $50M,1973-01-01,year,,https://www.linkedin.com/company/mitsubishi-electric-us-inc-/
McElhanney,https://www.crunchbase.com/organization/mcelhanney,1001-5000,Active,https://www.mcelhanney.com,vancouver@mcelhanney.com,+1 604-683-8521,,,,,,,,,"Data and Analytics, Hardware, Navigation and Mapping, Real Estate, Science and Engineering","Architecture, Civil Engineering, Geospatial, Remote Sensing",,,,,17440235,USD,17440235,,,"Vancouver, British Columbia, Canada",$100M to $500M,1910-01-01,year,,https://www.linkedin.com/company/mcelhanney
ImageSat International,https://www.crunchbase.com/organization/imagesat-international,51-100,Active,http://www.imagesatintl.com/,orders@imagesatintl.com,972 3 796 0600,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Privacy and Security, Software","Image Recognition, Information Technology, Remote Sensing, Security, Software, Telecommunications",2,3,,Scientific and electric apparatus and instruments,,,,,,"Or Yehuda, Tel Aviv, Israel",$1M to $10M,1997-01-01,year,,https://www.linkedin.com/company/imagesat-international
Synapse ITS,https://www.crunchbase.com/organization/synapse-its,501-1000,Active,https://synapse-its.com,,,,,,,,,,,"Hardware, Manufacturing, Sales and Marketing, Transportation","Digital Signage, Manufacturing, Remote Sensing, Transportation",,,,,,,,,,"Greenville, Texas, United States",,2023-01-01,year,Vance Street Capital,https://www.linkedin.com/company/synapse-its
Metria,https://www.crunchbase.com/organization/metria,251-500,Active,http://metria.se,info@metria.se,010 - 121 80 00,,,,,,,,,"Data and Analytics, Hardware, Real Estate, Software","Database, Property Development, Remote Sensing, Test and Measurement",0,5,,"Paper, cardboard and goods made from these materials",,,,,,"Gävle, Gavleborgs Lan, Sweden",$10M to $50M,2011-01-01,year,,https://www.linkedin.com/company/metria-ab/
Catalyst,https://www.crunchbase.com/organization/catalyst-75fc,51-100,Active,https://catalyst.earth,hello@catalyst.earth,+1 905 764 0614,,,,,,,,,"Hardware, Professional Services, Science and Engineering, Software","Management Consulting, Remote Sensing, Software, Software Engineering",,,,,771579,USD,771579,,,"Markham, Ontario, Canada",$1M to $10M,1981-01-01,year,,https://www.linkedin.com/company/pci-geomatics/
ITHACA,https://www.crunchbase.com/organization/ithaca-5d03,51-100,Active,https://www.ithacaweb.org,info@ithacaweb.org,39 011 1975 1111,,,,,,,,,"Apps, Data and Analytics, Hardware, Information Technology, Navigation and Mapping, Software","Geospatial, GPS, Information Technology, Mapping Services, Remote Sensing, Web Apps",,,,,100203,USD,100203,,,"Turin, Piemonte, Italy",,2006-01-01,year,,https://www.linkedin.com/company/ithaca-org
Mallon Technology,https://www.crunchbase.com/organization/mallon-technology,101-250,Active,https://www.mallontechnology.com/,info@mallontechnology.com,+44-288-676-1800,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Software","Computer, Information Services, Remote Sensing, Software",,,,,550872,USD,550872,,,"Cookstown, Cookstown, United Kingdom",$10M to $50M,1995-01-01,year,,https://www.linkedin.com/company/mallon-technology/
Morris P. Hebert,https://www.crunchbase.com/organization/morris-p-hebert-inc,101-250,Active,https://mphinc.com/,humanresources@mphinc.com,+1 985-879-2731,,,,,,,,,"Energy, Hardware, Natural Resources, Sustainability","Clean Energy, Oil and Gas, Remote Sensing",0,1,,Building; repairs,2468282,USD,2468282,,,"Houma, Louisiana, United States",$10M to $50M,1980-01-01,year,,https://linkedin.com/company/morris-p-hebert-inc-/
Terra Remote Sensing,https://www.crunchbase.com/organization/terra-remote-sensing,101-250,Active,https://www.terraremote.com,,,,,,,,,,,"Administrative Services, Hardware, Information Technology","Information Services, Information Technology, Remote Sensing, Staffing Agency",,,,,1565534,USD,1565534,,,"Sidney, British Columbia, Canada",$10M to $50M,1984-01-01,year,,https://www.linkedin.com/company/terra-remote-sensing
Elecnor,https://www.crunchbase.com/organization/elecnor-dea9,10001+,Active,https://www.elecnor.com/,elecnor@elecnor.com,+34 91-417-9900,,,,,,,,,"Energy, Hardware, Real Estate, Sustainability","Building Maintenance, Construction, Energy Management, Remote Sensing, Renewable Energy",,,,,61905851,USD,61905851,,,"Madrid, Madrid, Spain",$1B to $10B,1958-01-01,year,,https://www.linkedin.com/company/grupo-elecnor/
Geoambiente,https://www.crunchbase.com/organization/geoambiente,51-100,Active,https://geoambiente.com.br/,querosabermais@geoambiente.com.br,+55 12 3878-6400,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, Information Technology, Remote Sensing",,,,,,,,,,"Brazil, Saint George, Trinidad and Tobago",,1994-01-01,year,,https://br.linkedin.com/company/geoambiente-
Remote Sensing Technology Center of Japan,https://www.crunchbase.com/organization/remote-sensing-technology-center-of-japan,101-250,Active,http://www.restec.or.jp/,wbmaster@restec.or.jp,03-6435-6700,,,,,,,,,"Hardware, Information Technology, Professional Services, Science and Engineering","Aerospace, Consulting, Information Services, Remote Sensing",,,,,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,1975-08-01,day,,https://www.linkedin.com/company/%E4%B8%80%E8%88%AC%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E3%83%AA%E3%83%A2%E3%83%BC%E3%83%88%E3%83%BB%E3%82%BB%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E6%8A%80%E8%A1%93%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC
CSG Solutions,https://www.crunchbase.com/organization/csg-solutions,101-250,Active,http://csg-isr.com,,(910) 556-4068,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Computer, Information Technology, Internet, Remote Sensing, Robotics, Software",,,,,571949,USD,571949,,,"Fayetteville, North Carolina, United States",$1M to $10M,2009-01-01,year,,https://www.linkedin.com/company/csg-solutions
ITC,https://www.crunchbase.com/organization/itc-6fb7,101-250,Active,https://itc.nl,info-itc@utwente.nl,+31 53 487 4444,,,,,,,,,"Education, Hardware, Other, Professional Services, Social Impact","Education, Environmental Consulting, Non Profit, Remote Sensing",,,,,,,,,,"Eschede, Niedersachsen, Germany",,1950-01-01,year,,https://www.linkedin.com/school/faculty-of-geo-information-science-and-earth-observation/?viewAsMember=true
Soletop,https://www.crunchbase.com/organization/soletop,51-100,Active,https://soletop.com,contact@soletop.com,82-42-867-7440,,,,,,,,,"Data and Analytics, Hardware, Navigation and Mapping","Geospatial, Remote Sensing, Satellite Communication, Sensor",2,0,Aircraft; Aviation; Cosmonautics,,,,,,,"Yusong, Taejon-jikhalsi, South Korea",$10M to $50M,1999-01-09,day,,https://www.linkedin.com/company/soletop/
American Society of Photogrammetry and Remote Sensing,https://www.crunchbase.com/organization/american-society-of-photogrammetry-and-remote-sensing,501-1000,Active,https://www.asprs.org/,webmaster@asprs.org,301 493 0290,,,,,,,,,"Hardware, Other","Association, Remote Sensing",,,,,2236227,USD,2236227,,,"Bethesda, Maryland, United States",$10M to $50M,1934-01-01,year,,https://www.linkedin.com/company/american-society-for-photogrammetry-and-remote-sensing
Remote Sensing & Photogrammetry Society,https://www.crunchbase.com/organization/remote-sensing-photogrammetry-society,501-1000,Active,https://www.rspsoc.org.uk/,office@rspsoc.org.uk,+44 (0)115 951 5435,,,,,,,,,"Education, Hardware, Other, Social Impact","Charity, Education, Non Profit, Remote Sensing",,,,,2093910,USD,2093910,,,"Nottingham, Nottingham, United Kingdom",Less than $1M,1979-01-01,year,,https://www.linkedin.com/company/remote-sensing-and-photogrammetry-society-rspsoc-/
Esri Singapore,https://www.crunchbase.com/organization/esri-singapore,51-100,Active,https://esrisingapore.com.sg/,connect@esrisingapore.com.sg,+65 6742 8622,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Navigation and Mapping, Professional Services","Analytics, Consulting, Geospatial, Information Technology, Remote Sensing, Sensor",,,,,,,,,,"Singapore, Central Region, Singapore",$1M to $10M,1980-01-01,year,,https://www.linkedin.com/company/esri-singapore/
CVI Laser LLC,https://www.crunchbase.com/organization/cvi-laser-llc,101-250,Active,http://cvilaseroptics.com/,,(505)296-9541,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Manufacturing, Remote Sensing",2,9,Optics,Scientific and electric apparatus and instruments,788736,USD,788736,,,"Albuquerque, New Mexico, United States",,1959-01-01,year,,https://www.linkedin.com/company/cvi-laser-optics
EDGE Pro for Information Systems,https://www.crunchbase.com/organization/edge-pro-for-information-systems,51-100,Active,https://edge-pro.com,info@edge-pro.com,(+202) 23148208,,,,,,,,,"Data and Analytics, Hardware, Navigation and Mapping","Geospatial, GPS, Navigation, Remote Sensing",,,,,,,,,,"Cairo, Al Qahirah, Egypt",,2004-01-01,year,,https://www.linkedin.com/company/edge-pro-for-information-systems
Woods Hole Research Center,https://www.crunchbase.com/organization/woods-hole-research-center,51-100,Active,http://www.whrc.org,info@whrc.org,508-540-9900,,,,,,,,,"Biotechnology, Hardware, Information Technology, Science and Engineering","Biotechnology, Information Technology, Remote Sensing",0,3,,Education; entertainment,690563,USD,690563,,,"Falmouth, Massachusetts, United States",Less than $1M,1985-01-01,year,,https://www.linkedin.com/company/woodwellclimate
BSF Swissphoto,https://www.crunchbase.com/organization/bsf-swissphoto,101-250,Active,http://www.bsf-swissphoto.com/,info@bsf-swissphoto.com,41-448712222,,,,,,,,,"Hardware, Navigation and Mapping, Professional Services, Software","3D Technology, Consulting, Mapping Services, Remote Sensing",,,,,940701,USD,940701,,,"Regensdorf, Zurich, Switzerland",$1M to $10M,1931-01-01,day,,https://www.linkedin.com/company/bsf-swissphoto/
Crosstech,https://www.crunchbase.com/organization/crosstech-e0fd,51-100,Active,https://crosstech.cc,geneva@crosstech.cc,+41 227 311 479,,,,,,,,,"Hardware, Other, Professional Services, Science and Engineering, Social Impact, Sustainability","Environmental Consulting, Environmental Engineering, Non Profit, Remote Sensing",,,,,116052,USD,116052,,,"Genève, Geneve, Switzerland",,2006-01-01,year,,https://www.linkedin.com/company/crosstech-s.-a./
Ridings Consulting Engineers,https://www.crunchbase.com/organization/ridings-consulting-engineers-india,251-500,Active,http://www.ridingsindia.com,info@ridingsindia.com,91-120-4694500,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Navigation and Mapping, Software","Cloud Data Services, Information Technology, Location Based Services, Remote Sensing, Software",,,,,,,,,,"Noida, Uttar Pradesh, India",,1995-01-01,year,,https://www.linkedin.com/company/ridings-consulting-engineers-india-pvt-ltd-rceipl-/?originalSubdomain=in
Compagnia Generale Ripreseaeree,https://www.crunchbase.com/organization/compagnia-generale-ripreseaeree,51-100,Active,https://www.cgrspa.com,info@cgrspa.com,+39 0521 994948,,,,,,,,,"Content and Publishing, Hardware, Media and Entertainment, Software","Photography, Remote Sensing, Sensor, Software",,,,,464048,USD,464048,,,"Parma, Emilia-Romagna, Italy",$10M to $50M,1969-01-01,year,,https://www.linkedin.com/company/cgr-s-p-a-
Alaska Satellite Facility,https://www.crunchbase.com/organization/alaska-satellite-facility,51-100,Active,https://asf.alaska.edu,uso@asf.alaska.edu,907 474-5041,,,,,,,,,"Hardware, Information Technology","Data Center, Remote Sensing, Satellite Communication, Sensor",,,,,,,,,,"Fairbanks, Alaska, United States",,1987-01-01,year,,https://www.linkedin.com/company/aksatellite
Multimind Creations,https://www.crunchbase.com/organization/multimind-creations,51-100,Active,http://www.multimindcreations.com,sales@multimindcreations.com,91 9540-55-7711,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Navigation and Mapping, Software","3D Technology, Geospatial, Information Technology, Mapping Services, Navigation, Remote Sensing",,,,,,,,,,"New Delhi, Delhi, India",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/multimind-creations
Eagle Digital Imaging,https://www.crunchbase.com/organization/eagle-digital-imaging,51-100,Active,https://www.eagleimaging.net/,info@eagleimaging.net,,,,,,,,,,"Content and Publishing, Hardware, Manufacturing, Media and Entertainment, Software","3D Printing, Printing, Remote Sensing, Software",,,,,27390,USD,27390,,,"Corvallis, Oregon, United States",$1M to $10M,,,,https://www.linkedin.com/company/eagle-digital-imaging-inc.
TriCAD Design Consultants,https://www.crunchbase.com/organization/tricad-design-consultants,101-250,Active,http://tricadinfo.com/,marketing@tricadinfo.com,+91-040-238-172-92,,,,,,,,,"Hardware, Internet Services, Navigation and Mapping, Other","Internet, Mapping Services, Professional Services, Remote Sensing, Telecommunications",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",,1994-01-01,year,,https://www.linkedin.com/company/tricad/
Electro Magnetic Systems Interest Group,https://www.crunchbase.com/organization/electro-magnetic-systems-interest-group,501-1000,Active,https://www.emsig.org.uk,,,,,,,,,,,"Consumer Electronics, Events, Government and Military, Hardware, Media and Entertainment","Electronics, Events, Government, Remote Sensing",,,,,,,,,,"London, England, United Kingdom",,2017-01-01,year,,https://www.linkedin.com/company/emsig-uk
Concrefy,https://www.crunchbase.com/organization/concrefy,101-250,Active,https://concrefy.com,office@concrefy.com,+31 77 850 7222/ +31 77 850 7220,,,,,,,,,"Data and Analytics, Financial Services, Hardware, Professional Services, Software","A/B Testing, Asset Management, Consulting, Remote Sensing, Software",0,5,,Building; repairs,1043391,USD,1043391,,,"Venlo, Limburg, The Netherlands",$10M to $50M,1978-01-01,year,,https://www.linkedin.com/company/b-a-s-research-technology/
MAPPS,https://www.crunchbase.com/organization/mapps,51-100,Active,http://www.mapps.org,info@mapps.org,,,,,,,,,,"Hardware, Information Technology","Information Technology, Remote Sensing",,,,,538242,USD,538242,,,"Reston, Virginia, United States",$10M to $50M,,,,https://www.linkedin.com/company/736488/
AtlanTTIC,https://www.crunchbase.com/organization/atlanttic,101-250,Active,https://atlanttic.uvigo.es/en,info@atlanttic.uvigo.es,+34-986-818-673,,,,,,,,,"Consumer Electronics, Data and Analytics, Design, Hardware","Electronics, Market Research, Remote Sensing, Telecommunications",,,,,,,,,,"Vigo, Galicia, Spain",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/atlanttic/
European Association of Remote Sensing Laboratories,https://www.crunchbase.com/organization/european-association-of-remote-sensing-laboratories,101-250,Active,https://earsel.org,secretariat@earsel.org,,,,,,,,,,"Education, Hardware, Other, Social Impact","Association, Non Profit, Remote Sensing, Training",,,,,442832,USD,442832,,,"Münster, Nordrhein-Westfalen, Germany",$10M to $50M,1977-01-01,year,,https://www.linkedin.com/company/earsel/
Tecnomapas,https://www.crunchbase.com/organization/tecnomapas,51-100,Active,https://www.tecnomapas.com.br/,rh@tecnomapas.com.br,(65) 3648-3700,,,,,,,,,"Apps, Hardware, Information Technology, Internet Services, Mobile, Software","Cloud Data Services, Information Services, Information Technology, Mobile Apps, Remote Sensing",,,,,,,,,,"Cuiabá, Mato Grosso, Brazil",$1M to $10M,1996-01-01,year,,https://www.linkedin.com/company/tecnomapas/
Northway/Photomap/Remote Sensing.,https://www.crunchbase.com/organization/northway-photomap-remote-sensing,251-500,Active,https://www.northway-photomap.com,,(705) 730-6694,,,,,,,,,"Hardware, Information Technology, Other, Professional Services","Customer Service, Information Services, Professional Services, Remote Sensing",,,,,,,,,,"Barrie, Ontario, Canada",,2011-04-01,day,,https://www.linkedin.com/company/neat-taxi
Remote Sensing Applications Centre,https://www.crunchbase.com/organization/remote-sensing-applications-centre,101-250,Active,https://rsac.up.gov.in,director.rsac-up@gov.in,+91 8765977649,,,,,,,,,"Data and Analytics, Government and Military, Hardware, Information Technology, Natural Resources, Navigation and Mapping, Software, Sustainability","Government, GovTech, GPS, Image Recognition, Information Technology, Natural Resources, Remote Sensing",,,,,,,,,,"Lucknow, Uttar Pradesh, India",$1M to $10M,1982-05-01,month,,https://www.linkedin.com/company/remote-sensing-applications-center-uttar-pradesh
Scenario Automation,https://www.crunchbase.com/organization/scenario-automation,51-100,Active,https://www.scenarioautomation.com,scenario@scenarioautomation.com,+55 11 5535 2205,,,,,,,,,"Consumer Electronics, Hardware, Real Estate","Electronics, Remote Sensing, Smart Home",,,,,,,,,,"São Carlos Do Pinhal, Sao Paulo, Brazil",$1M to $10M,2000-01-01,year,,https://www.linkedin.com/company/scenario-automation/
AIOFM,https://www.crunchbase.com/organization/aiofm,501-1000,Active,http://www.aiofm.ac.cn/,aio@aiofm.ac.cn,86-0551-65591539,,,,,,,,,"Hardware, Science and Engineering","Laser, Remote Sensing, Sensor",,,,,,,,,,"Hefei, Anhui, China",,1970-01-01,day,,https://www.linkedin.com/company/%E4%B8%AD%E7%A7%91%E9%99%A2%E5%AE%89%E5%BE%BD%E5%85%89%E6%9C%BA%E6%89%80%E6%99%B6%E4%BD%93%E6%9D%90%E6%96%99%E5%AE%A4
Hiparc,https://www.crunchbase.com/organization/hiparc,51-100,Active,https://www.hiparc.com,,55 27 3505-4500,,,,,,,,,"Data and Analytics, Hardware, Navigation and Mapping","Geospatial, Mapping Services, Remote Sensing",,,,,,,,,,"Vila Velha, Espirito Santo, Brazil",,2004-01-01,year,,https://www.linkedin.com/company/hiparc-aerolevantamentos
ARESYS srl,https://www.crunchbase.com/organization/aresys-srl,51-100,Active,https://www.aresys.it,,,,,,,,,,,"Advertising, Hardware, Information Technology, Professional Services, Sales and Marketing, Software","Advertising, Consulting, Information Technology, Remote Sensing, Software, Telecommunications",,,,,,,,,,"Milano, Lombardia, Italy",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/aresys-srl/
Yuwon Electronics Co.,https://www.crunchbase.com/organization/yuwon-electronics-co,101-250,Active,http://rcu.co.kr,sales@rcu.co.kr,+82 2 2068 7280,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing","Electronics, Manufacturing, Remote Sensing",,,,,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$50M to $100M,2003-12-01,month,,https://www.linkedin.com/company/yuwon-electronics
