Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
First BIT,https://www.crunchbase.com/organization/first-bit-4467,5001-10000,Active,https://firstbit.ae,uae@firstbit.ae,971 4 439 6900,,,,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Enterprise Resource Planning (ERP), Information Technology, Software",,,,,,,,,,"Dubai, Dubai, United Arab Emirates",$1B to $10B,1997-01-01,year,,https://www.linkedin.com/company/first-bit-dubai
Triumph,https://www.crunchbase.com/organization/triumph-7a59,1-10,Active,https://www.triumph.com.au/,info@triumph.com.au,61 8 9472 3378,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Software","Computer, Enterprise Resource Planning (ERP), Information Technology, Software",,,,,,,,,,"Victoria Park, Queensland, Australia",$1B to $10B,1989-01-01,year,,https://www.linkedin.com/company/triumph-business-systems/
Sage 300,https://www.crunchbase.com/organization/sage-300,10001+,Active,https://www.sage.com/en-sg/products/sage-300/,,+65 6675 0075,,,,,,,,,"Professional Services, Software","Consulting, Enterprise Resource Planning (ERP), Software",,,,,,,,,,"Singapore, Central Region, Singapore",$1B to $10B,1976-01-01,year,,https://www.linkedin.com/company/sage-software/
Softscape,https://www.crunchbase.com/organization/softscape-81e5,5001-10000,Active,https://www.softscape.de,info@softscape.de,+49 2191 909 47 420,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Information Technology, Software",,,,,201852113,USD,201852113,,,"Remscheid, Nordrhein-Westfalen, Germany",$1B to $10B,1997-01-01,year,,
Sovos,https://www.crunchbase.com/organization/sovos-compliance,1001-5000,Active,https://sovos.com,info@sovos.com,+1 866-890-3970,,,,,,,,,"Financial Services, Software","Enterprise Resource Planning (ERP), Enterprise Software, Financial Services, Software",0,26,,Advertising; business,38897156,USD,38897156,,,"Wilmington, Massachusetts, United States",$500M to $1B,1979-01-01,year,"TA Associates, Gero Wittemann",https://www.linkedin.com/company/sovos
Ellucian,https://www.crunchbase.com/organization/ellucian,5001-10000,Active,http://www.ellucian.com/,talentacquisition@ellucian.com,(800) 223-7036,,,,,,,,,"Education, Information Technology, Software","Education, Enterprise Resource Planning (ERP), Information Technology, Software",0,2,,Scientific and technological services,55656163,USD,55656163,,,"Fairfax, Virginia, United States",$500M to $1B,1968-01-01,year,"UBS, TPG, Morgan Stanley, JP Morgan, Goldman Sachs",http://www.linkedin.com/company/2536305
Fulcrum,https://www.crunchbase.com/organization/fulcrumpro,11-50,Active,https://www.fulcrumpro.com,sunny@fulcrumpro.com,(866) 570-7744,,,,,,,,,"Data and Analytics, Manufacturing, Other, Software","Data Collection and Labeling, Enterprise Resource Planning (ERP), Enterprise Software, Manufacturing, SaaS, Small and Medium Businesses",,,,,1071300,USD,1071300,,,"Minneapolis, Minnesota, United States",$500M to $1B,2020-01-01,year,"Schematic Ventures, Matchstick Ventures, IrishAngels, Social Starts, SpringTime Ventures",https://www.linkedin.com/company/fulcrumpro
Computer Generated Solutions,https://www.crunchbase.com/organization/computer-generated-solutions,5001-10000,Active,http://www.cgsinc.com,info@cgsinc.com,212-408-3800,,,,,,,,,Software,"Enterprise Resource Planning (ERP), SaaS, Software",,,,,,,,,,"West New York, New Jersey, United States",$500M to $1B,1984-01-01,year,,http://www.linkedin.com/company/cgs
Focus Softnet Pte Ltd,https://www.crunchbase.com/organization/focus-softnet,1001-5000,Active,https://www.focussoftnet.com/sg/,dm@focussoftnet.com,+918008403263,,,,,,,,,"Apps, Information Technology, Sales and Marketing, Software, Transportation","CMS, CRM, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, SaaS, Software, Warehousing",,,,,,,,,,"Singapore, Central Region, Singapore",$500M to $1B,1992-01-01,day,,https://www.linkedin.com/company/focussoftnet
Alpha Corporation,https://www.crunchbase.com/organization/alpha-construction,101-250,Active,https://www.alphacorporation.com/,humanresources@alphacorporation.com,+1 703-450-0800,,,,,,,,,"Professional Services, Real Estate, Science and Engineering, Software","Civil Engineering, Construction, Consulting, Enterprise Resource Planning (ERP)",,,,,2236422,USD,2236422,,,"Dulles, Virginia, United States",$500M to $1B,1979-01-01,year,,https://www.linkedin.com/company/alpha-corporation/
Kingdee International Software,https://www.crunchbase.com/organization/kingdee-international-software,5001-10000,Active,https://www.kingdee.com.hk/,asiapac@kingdee.com.hk,+85221579390,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Information Technology, Software",,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",$500M to $1B,1993-01-01,year,,https://www.linkedin.com/company/kingdeehongkong/
IFS Defense Ltd.,https://www.crunchbase.com/organization/ifs-defense-ltd,5001-10000,Active,https://www.ifsworld.com/corp,info@ifsdefence.com,+44 20 8329 5600,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Information Technology",,,,,,,,,,"Linköping, Ostergotlands Lan, Sweden",$500M to $1B,1983-11-13,day,,https://www.linkedin.com/company/ifs/about/
Deltek Danmark,https://www.crunchbase.com/organization/deltek-danmark,1001-5000,Active,https://www.deltek.com,info@maconomy.com,45 35277900,,,,,,,,,Software,"Enterprise Resource Planning (ERP), Software",0,11,,Scientific and electric apparatus and instruments,3533400,USD,3533400,,,"Copenhagen, Hovedstaden, Denmark",$500M to $1B,1983-01-01,day,,https://www.linkedin.com/company/deltek-norge-as
PC Bennett Solutions,https://www.crunchbase.com/organization/pc-bennett-consulting-inc,11-50,Active,https://www.pcbennett.com/,sales@pcbennett.com,425-831-7924,,,,,,,,,"Financial Services, Information Technology, Other, Professional Services, Software, Transportation","Accounting, B2B, Business Information Systems, Enterprise Resource Planning (ERP), Enterprise Software, Finance, Logistics, Software",,,,,144845,USD,144845,,,"Richardson, Texas, United States",$500M to $1B,2002-01-01,year,,https://www.linkedin.com/company/pc-bennett-solutions
Sumitomo Life Information Systems,https://www.crunchbase.com/organization/sumitomo-life-information-systems,1001-5000,Active,http://www.slcs.co.jp,,06-6396-3939,,,,,,,,,"Information Technology, Professional Services, Software","Consulting, Enterprise Resource Planning (ERP), Information Services, Information Technology, Software",,,,,,,,,,"Osaka-shi, Osaka, Japan",$500M to $1B,1971-05-01,day,,https://www.linkedin.com/company/%E3%82%B9%E3%83%9F%E3%82%BB%E3%82%A4%E6%83%85%E5%A0%B1%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%EF%BC%88%E6%A0%AA%EF%BC%89
Franciscan Solutions,https://www.crunchbase.com/organization/franciscan-solutions-official,501-1000,Active,https://www.franciscansolutions.com.au/,contact@franciscansolutions.com,+61 470544090,,,,,,,,,"Commerce and Shopping, Design, Information Technology, Software","E-Commerce, Enterprise Resource Planning (ERP), Graphic Design, Information Technology, Software, Web Design",,,,,,,,,,"Melbourne, Victoria, Australia",$500M to $1B,2007-01-01,year,,https://www.linkedin.com/company/franciscan-solutions-pvt-ltd/
USE,https://www.crunchbase.com/organization/use-dbfe,501-1000,Active,http://www.use-ebisu.co.jp/,,03-5449-8511,,,,,,,,,"Administrative Services, Information Technology, Professional Services, Sales and Marketing, Software","Consulting, Enterprise Resource Planning (ERP), Human Resources, Information Services, Information Technology, Sales, Software",1,0,Testing,,,,,,,"Akasaka, Tokyo, Japan",$500M to $1B,1970-03-01,month,,
Kanoo Information Technology,https://www.crunchbase.com/organization/kanoo-information-technology,1001-5000,Active,https://kanooit.com,admin@kit.com.bh,+973 1771 1722,,,,,,,,,"Information Technology, Privacy and Security, Sales and Marketing, Software","CRM, Enterprise Resource Planning (ERP), Network Security, Software",,,,,,,,,,"Nuwaidrat, Sitrah, Bahrain",$500M to $1B,1996-01-01,year,,https://www.linkedin.com/company/kanooit/
Certinia,https://www.crunchbase.com/organization/certinia,1001-5000,Active,http://www.certinia.com,info@certinia.com,(866) 743-2220,,,,,,,,,"Administrative Services, Financial Services, Internet Services, Other, Professional Services, Software","Accounting, Cloud Computing, Enterprise Resource Planning (ERP), Financial Services, Human Resources, Professional Services, SaaS, Software",39,5,,Scientific and technological services,37500000,USD,37500000,,,"San Jose, California, United States",$100M to $500M,2009-10-01,day,"TCV, UNIT4, Empede Capital, Advent International, Salesforce Ventures",https://www.linkedin.com/company/certinia
Plex Systems,https://www.crunchbase.com/organization/plex-systems,501-1000,Active,http://www.plex.com,info@plex.com,248-391-8001,,,,,,,,,"Internet Services, Manufacturing, Software","Cloud Computing, Enterprise Resource Planning (ERP), Manufacturing, Software",3,29,Electric Communication Technique,Scientific and electric apparatus and instruments,17865000,USD,17865000,,,"Troy, Michigan, United States",$100M to $500M,1995-01-01,year,"Apax Partners, T. Rowe Price, Accel, Francisco Partners",https://www.linkedin.com/company/plex-systems-inc-
Locaweb,https://www.crunchbase.com/organization/locaweb,501-1000,Active,https://institucional.locaweb.com.br/en/,ri@locaweb.com.br,55 11 3544 0500,2,2,,,,,,,"Apps, Commerce and Shopping, Financial Services, Internet Services, Mobile, Payments, Sales and Marketing, Software","E-Commerce Platforms, Enterprise Resource Planning (ERP), Marketing Automation, Mobile Apps, Payments, Personalization, Point of Sale, Social Media Marketing, Social Shopping, Software",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$100M to $500M,1998-01-01,year,Silver Lake,http://www.linkedin.com/company/locaweb/
Lyvia Group,https://www.crunchbase.com/organization/lyvia,1001-5000,Active,https://lyviagroup.com,info@lyviagroup.com,070-123 45 67,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Software","3D Technology, Cloud Data Services, Cyber Security, Enterprise Resource Planning (ERP), Marketing, SaaS, Software",,,,,273960,USD,273960,,,"Stockholm, Stockholms Lan, Sweden",$100M to $500M,2020-01-01,year,"Danske Bank, DNB",https://www.linkedin.com/company/lyvia-group
DELMIAWorks,https://www.crunchbase.com/organization/iqms,251-500,Active,https://www.solidworks.com/delmiaworks-manufacturing-erp,delmiaworks.info@3ds.com,+1 805-227-1122,,,,,,,,,"Information Technology, Software, Transportation","Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Software, Supply Chain Management",,,,,28614475,USD,28614475,,,"Paso Robles, California, United States",$100M to $500M,1989-01-01,year,"TCV, Banneker Partners, Marco DeMeireles",https://www.linkedin.com/company/delmiaworks
Basis Technologies,https://www.crunchbase.com/organization/basis-technologies,51-100,Active,https://www.basistechnologies.com,,,,,,,,,,,"Hardware, Information Technology, Software","DevOps, Enterprise Resource Planning (ERP), Enterprise Software, Hardware, Information Technology",,,,,3056458,USD,3056458,,,"Richmond, Virginia, United States",$100M to $500M,1997-01-01,year,Scottish Equity Partners,https://www.linkedin.com/company/basistechnologies/
Mait,https://www.crunchbase.com/organization/computerkomplett,501-1000,Active,https://www.computerkomplett.de/,info@computerkomplett.de,49 741 17520,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Information Technology",0,4,,Scientific and electric apparatus and instruments,,,,,,"Rottweil, Baden-Wurttemberg, Germany",$100M to $500M,1957-01-01,day,3i Group,https://www.linkedin.com/company/computerkomplett/
WorkWave,https://www.crunchbase.com/organization/marathon-data-systems,1001-5000,Active,https://www.workwave.com/,,8007620301,,,,,,,,,"Financial Services, Mobile, Payments, Software","Enterprise Resource Planning (ERP), Enterprise Software, Mobile Payments, SaaS, Software",0,52,,Scientific and technological services,4635262,USD,4635262,,,"Holmdel, New Jersey, United States",$100M to $500M,1984-01-01,year,"TA Associates, Hg, Key Venture Partners",https://www.linkedin.com/company/workwave
Prometheus Group,https://www.crunchbase.com/organization/prometheus-group,1001-5000,Active,https://prometheusgroup.com,support@prometheusgroup.com,+1 (888) 317-2397,1,1,1,,,,,,"Apps, Financial Services, Software","Asset Management, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, SaaS, Software",,,,,,,,,,"Raleigh, North Carolina, United States",$100M to $500M,1998-01-01,year,TA Associates,http://www.linkedin.com/company/prometheusgroup
Syniti,https://www.crunchbase.com/organization/backoffice-associates,501-1000,Active,http://www.syniti.com,info@syniti.com,(508) 430-7100,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Data Center, Data Governance, Data Integration, Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Machine Learning, Software",6,20,Computing; Calculating,Scientific and electric apparatus and instruments,37809300,USD,37809300,,,"Needham, Massachusetts, United States",$100M to $500M,1996-01-01,year,Goldman Sachs,https://www.linkedin.com/company/synitidata
Exact,https://www.crunchbase.com/organization/exact,1001-5000,Active,http://www.exact.com,info@exact.com,+31 15 711 5000,,,,,,,,,"Financial Services, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software","Accounting, Cloud Computing, CRM, Enterprise Resource Planning (ERP), Enterprise Software, Finance, SaaS, Software",0,26,,Scientific and electric apparatus and instruments,28166471,USD,28166471,,,"Delft, Zuid-Holland, The Netherlands",$100M to $500M,1984-07-23,day,Silver Lake,http://www.linkedin.com/company/exact
QAD,https://www.crunchbase.com/organization/qad,1001-5000,Active,http://www.qad.com,information@qad.com,805 566 6100,,,,,,,,,"Manufacturing, Software, Transportation","Enterprise Resource Planning (ERP), Enterprise Software, Manufacturing, Productivity Tools, Software, Supply Chain Management",1,25,,Scientific and technological services,,,,,,"Santa Barbara, California, United States",$100M to $500M,1979-01-01,year,,http://www.linkedin.com/company/qad
Forterro,https://www.crunchbase.com/organization/forterro,10001+,Active,http://www.forterro.com/,info@forterro.com,,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Software",,,,,,,,,,"Austin, Texas, United States",$100M to $500M,2012-01-01,year,Battery Ventures,https://www.linkedin.com/company/forterro
HighJump Software,https://www.crunchbase.com/organization/highjump-software,251-500,Active,http://www.highjump.com,info@highjump.com,9525635250,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Software, Transportation","Computer, Electronics, Enterprise Resource Planning (ERP), Information Technology, Software, Supply Chain Management",0,4,,Scientific and electric apparatus and instruments,,,,,,"Minneapolis, Minnesota, United States",$100M to $500M,1983-01-01,year,"Gemini Investors, St. Paul Venture Capital, Upper Lakes Growth Capital",https://www.linkedin.com/company/highjump-software
Syntax,https://www.crunchbase.com/organization/syntax-systems-ltd,1001-5000,Active,http://www.syntax.com/,support@syntax.com,(514)733-7777,,,,,,,,,"Hardware, Information Technology, Internet Services, Professional Services, Software","Business Development, Cloud Data Services, Cloud Infrastructure, Consulting, Enterprise Resource Planning (ERP), Information Technology, Software",0,12,,Scientific and technological services,,,,,,"Montréal, Quebec, Canada",$100M to $500M,1972-01-01,year,,https://www.linkedin.com/company/syntax_57010/
Kerridge Commercial Systems,https://www.crunchbase.com/organization/kerridge-commercial-systems,1001-5000,Active,http://www.kerridgecs.com,k8info@kerridgecs.com,44 (0) 1488 662000,,,,,,,,,"Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Manufacturing, Sales and Marketing, Software","Business Intelligence, Cloud Computing, CRM, Document Management, Enterprise Resource Planning (ERP), Manufacturing, Productivity Tools, Software, Wholesale",0,16,,Scientific and technological services,,,,,,"Hungerford, West Berkshire, United Kingdom",$100M to $500M,1976-01-01,year,Accel-KKR,http://www.linkedin.com/company/kerridge-commercial-systems
Tribal Group,https://www.crunchbase.com/organization/tribal-group,5001-10000,Active,http://tribalgroup.com,tribalgroup@webershandwick.com,+44 845 123 6001,,,,,,,,,"Education, Software","EdTech, Education, Enterprise Resource Planning (ERP)",0,8,,Scientific and technological services,3457,USD,3457,,,"Bristol, Bristol, City of, United Kingdom",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/tribal
VDart,https://www.crunchbase.com/organization/vdart-inc,1001-5000,Active,https://www.vdart.com/,,(678) 685-8650 ,,,,,,,,,"Administrative Services, Data and Analytics, Information Technology, Other, Professional Services, Software","Business Intelligence, Consulting, Enterprise Resource Planning (ERP), Human Resources, Information Services, Information Technology, Infrastructure",0,8,,Advertising; business,116113901,USD,116113901,,,"Alpharetta, Georgia, United States",$100M to $500M,2007-12-01,month,,https://www.linkedin.com/company/vdart-inc/
K2 Partnering Solutions,https://www.crunchbase.com/organization/k2-partnering-solutions,251-500,Active,http://www.k2partnering.com,info@k2partnering.com,+44 20 3060 5300,1,1,,,,,,,"Administrative Services, Consumer Electronics, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Software","Analytics, Big Data, Business Intelligence, Enterprise Resource Planning (ERP), Enterprise Software, Mobile, Mobile Devices, Social Media, Staffing Agency",0,6,,Advertising; business,,,,,,"London, England, United Kingdom",$100M to $500M,1997-01-01,year,Inflexion,http://www.linkedin.com/company/k2-partnering-solutions
TA Digital,https://www.crunchbase.com/organization/ta-digital,501-1000,Active,https://www.tadigital.com,info@tadigital.com,+1 510-962-3200,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Design, Media and Entertainment, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Content, Digital Marketing, E-Commerce, Enterprise Resource Planning (ERP), Marketing, Marketing Automation, Web Design, Web Development",0,2,,Scientific and technological services,22301646,USD,22301646,,,"Newark, California, United States",$100M to $500M,2000-01-01,year,,https://www.linkedin.com/company/ta-digital-inc
valantic,https://www.crunchbase.com/organization/valantic,1001-5000,Active,https://www.valantic.com,info@muc.valantic.com,+49 89 2000 85 91 0,1,1,1,,,,,,"Data and Analytics, Information Technology, Professional Services, Software","Consulting, Data Management, Enterprise Resource Planning (ERP), Information Technology, Software",0,3,,Scientific and electric apparatus and instruments,25365537,USD,25365537,,,"München, Bayern, Germany",$100M to $500M,1997-01-01,year,,https://www.linkedin.com/company/valantic
Rizing,https://www.crunchbase.com/organization/rizing-4644,1001-5000,Active,http://rizing.com,info@rizing.com,+1 203 517 0400,,,,,,,,,"Information Technology, Other, Professional Services, Software","Consulting, Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Professional Services",,,,,27079958,USD,27079958,,,"Stamford, Connecticut, United States",$100M to $500M,2003-01-01,year,LLR Partners,https://www.linkedin.com/company/rizing
GyanSys,https://www.crunchbase.com/organization/gyansys,1001-5000,Active,https://gyansys.com/,info@gyansys.com,317-580-4200,,,,,,,,,"Financial Services, Information Technology, Other, Professional Services, Software, Transportation","Consulting, DevOps, Enterprise Resource Planning (ERP), Enterprise Software, Finance, Information and Communications Technology (ICT), Information Technology, Professional Services, Software, Supply Chain Management",0,1,,Scientific and technological services,37611010,USD,37611010,,,"Carmel, Indiana, United States",$100M to $500M,2005-01-01,year,,https://www.linkedin.com/company/gyansys-inc
Jeeves,https://www.crunchbase.com/organization/jeeves-information-systems-ab,101-250,Active,https://www.jeeveserp.com/sv,info@jeeves.se,+46 8 587 099 00,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Software",0,12,,Scientific and electric apparatus and instruments,5808848,USD,5808848,,,"Stockholm, Stockholms Lan, Sweden",$100M to $500M,1992-01-01,year,,https://www.linkedin.com/company/jeeves-information-systems/
MSRcosmos LLC,https://www.crunchbase.com/organization/nsrcosmos-llc,1001-5000,Active,http://www.msrcosmos.com/,info@msrcosmos.com,(925)399-4218,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Manufacturing, Other, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Consulting, Enterprise Applications, Enterprise Resource Planning (ERP), Industrial Automation, IT Infrastructure, Real Time, Software Engineering",,,,,32308179,USD,32308179,,,"Wilmington, Delaware, United States",$100M to $500M,2008-02-19,day,,https://www.linkedin.com/company/msrcosmos-llc
Optimum Healthcare IT,https://www.crunchbase.com/organization/optimum-healthcare-it,501-1000,Active,https://www.optimumhit.com,inquiries@optimumhit.com,1-904-373-0831,,,,,,,,,"Health Care, Information Technology, Software","Enterprise Resource Planning (ERP), Health Care, Information Technology",0,15,,Advertising; business,14806063,USD,14806063,,,"Jacksonville, Florida, United States",$100M to $500M,2012-01-01,year,,https://www.linkedin.com/company/optimum-healthcare-it
Hinduja Tech,https://www.crunchbase.com/organization/hinduja-tech,1001-5000,Active,https://www.hindujatech.com,info@hindujatech.com,+91 44-6669 1000,,,,,,,,,"Information Technology, Science and Engineering, Software, Transportation","Automotive, Enterprise Resource Planning (ERP), Information Technology, Mechanical Engineering, Software",,,,,,,,,,"Chennai, Tamil Nadu, India",$100M to $500M,1914-01-01,year,Creador,https://www.linkedin.com/company/hindujatech/
HashMicro,https://www.crunchbase.com/organization/hashmicro,251-500,Active,https://www.hashmicro.com/,enquiries@hashmicro.id,+65 8777-6207,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Information Technology",,,,,,,,,,"Singapore, Central Region, Singapore",$100M to $500M,2015-01-23,day,,https://www.linkedin.com/company/hashmicro/
Uneecops Technologies Ltd,https://www.crunchbase.com/organization/uneecops-technologies-ltd,1001-5000,Active,http://www.uneecops.com,marketing@uneecops.com,+91 11 49899902,,,,,,,,,"Data and Analytics, Information Technology, Software","Business Intelligence, Enterprise Resource Planning (ERP), Information Technology, Software",,,,,,,,,,"New Delhi, Delhi, India",$100M to $500M,1996-01-01,year,MassChallenge,http://www.linkedin.com/company/uneecops-technologies-ltd
