Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Azure,https://www.crunchbase.com/organization/azure,101-250,Active,https://azure.microsoft.com/en-in/,,1-855-270-0615,3,3,3,,,,,,"Information Technology, Privacy and Security, Software","Developer Tools, Information Services, Information Technology, Network Security, Software",,,,,1193850,USD,1193850,,,"Redmond, Washington, United States",$10B+,2010-02-01,day,,https://www.linkedin.com/showcase/azure---microsoft's-cloud-computing-platform/
China Telecom,https://www.crunchbase.com/organization/china-telcom,10001+,Active,https://www.chinatelecomglobal.com/,cs@chinatelecomglobal.com,+86 10 6642 8166,2,2,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile","Data Center, Information Services, Internet, Mobile, Telecommunications, Unified Communications",0,2,,Scientific and electric apparatus and instruments,,,,,,"Beijing, Beijing, China",$10B+,2002-01-01,year,,https://www.linkedin.com/company/china-telecom-global/
Deutsche Post,https://www.crunchbase.com/organization/deutsche-post-2,10001+,Active,https://www.dpdhl.com,,+49 228 1820,4,4,2,,,,,,"Administrative Services, Commerce and Shopping, Information Technology, Other, Professional Services, Transportation","Courier Service, Customer Service, E-Commerce, Freight Service, Information Services, Logistics, Service Industry, Supply Chain Management",345,204,Computing; Calculating,"Transport, packaging and storing",1432122186,USD,1432122186,,,"Bonn, Nordrhein-Westfalen, Germany",$10B+,1995-01-01,year,,https://www.linkedin.com/company/5427
Fox Interactive Media,https://www.crunchbase.com/organization/fox-interactive-media,1001-5000,Active,https://www.fox.com/,media@newscorp.com,(212) 416-3400,1,1,1,,,,,,"Advertising, Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing","Advertising, Digital Media, Information Services, News",2,0,Computing; Calculating,,,,,,,"Beverly Hills, California, United States",$10B+,1979-06-01,day,,https://www.linkedin.com/company/fox-interactive-media/
VINCI Energies,https://www.crunchbase.com/organization/vinci-energies,10001+,Active,http://www.vinci-energies.com/en,,49 69 50050,3,3,1,,,,,,"Energy, Information Technology","Energy, Information Services, Information Technology",0,43,,Scientific and electric apparatus and instruments,1037574422,USD,1037574422,,,"Montesson, Ile-de-France, France",$10B+,2003-01-01,year,,https://www.linkedin.com/company/vinci-energies
IBM iX,https://www.crunchbase.com/organization/ibm-ix,10001+,Active,https://www.ibm.com/services/ibmix,,,,,,,,,,,"Data and Analytics, Information Technology, Software","Data Management, Information Services, Information Technology, Software",,,,,4670599948,USD,4670599948,,,"Armonk, New York, United States",$10B+,1928-01-01,year,,https://www.linkedin.com/company/ibmix/
Jardine Matheson Group,https://www.crunchbase.com/organization/jardine-matheson-group,10001+,Active,http://www.jardines.com,jml@jardines.com,+852 2843 8288,3,4,1,,,,,,"Food and Beverage, Information Technology, Real Estate, Science and Engineering","Civil Engineering, Construction, Information Services, Information Technology, Restaurants",,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",$10B+,1832-01-01,year,,https://www.linkedin.com/company/37619/
Amazon Web Services,https://www.crunchbase.com/organization/amazon-web-services,10001+,Active,http://aws.amazon.com,,,108,114,71,13,,,,4,"Consumer Electronics, Hardware, Information Technology, Internet Services, Other, Professional Services, Software","Computer, Consulting, DevOps, Information Services, Information Technology, Internet, Service Industry, Software, Web Development",,,,,,,,,,"Seattle, Washington, United States",$10B+,2012-01-01,year,,https://www.linkedin.com/company/amazon-web-services
State of California,https://www.crunchbase.com/organization/state-of-california-2,10001+,Active,http://ca.gov/,,(800) 807-6755,7,7,6,,,,,,"Government and Military, Information Technology, Internet Services, Other","Association, Government, Information Services, Online Portals",,,,,11115495303,USD,11115495303,,,"Richmond, California, United States",$10B+,,,,https://www.linkedin.com/company/state-of-california
3M Health Information Systems,https://www.crunchbase.com/organization/3m-health-information-systems,251-500,Active,https://www.3m.com/3M/en_US/health-information-systems-us/,,1 800 435 7776,,,,,,,,,"Health Care, Information Technology","Health Care, Information Services, Wellness",,,,,1210718409,USD,1210718409,,,"Cedar Valley, Utah, United States",$10B+,1902-01-01,year,,https://www.linkedin.com/company/3m
Peugeot,https://www.crunchbase.com/organization/peugeot-846e,10001+,Active,https://www.peugeot.co.uk/,,+33-0426-7378,,,,,,,,,"Information Technology, Manufacturing, Transportation","Automotive, Information Services, Manufacturing",,,,,64516230,USD,64516230,,,"Coventry, Coventry, United Kingdom",$10B+,1810-01-01,year,,https://www.linkedin.com/showcase/peugeot-uk/
Tongwei Group,https://www.crunchbase.com/organization/tongwei-group,10001+,Active,http://en.tongwei.com/,lill@tongwei.com,+862885188888,1,1,,,,,,,"Agriculture and Farming, Community and Lifestyle, Food and Beverage, Information Technology, Real Estate, Science and Engineering","Agriculture, Chemical, Food and Beverage, Information Services, Information Technology, Pet, Real Estate",0,2,,Industrial oils and greases; lubricants; fuels,,,,,,"Chengdu, Sichuan, China",$10B+,1983-01-01,year,,https://www.linkedin.com/company/tongwei-co-ltd-
Ferguson Consulting,https://www.crunchbase.com/organization/ferguson-consulting,101-250,Active,http://www.fergusonconsultinginc.com/,,(636) 728-4401,,,,,,,,,Information Technology,"Information Services, Information Technology",,,,,894260,USD,894260,,,"Chesterfield, Missouri, United States",$10B+,1993-01-01,year,,https://www.linkedin.com/company/ferguson-consulting-inc/
NEC Enterprise Solutions,https://www.crunchbase.com/organization/nec-enterprise-solutions,51-100,Active,https://www.nec-enterprise.com,smb.marketing@emea.nec.com,+31-35-689-9111,,,,,,,,,"Information Technology, Privacy and Security","Information and Communications Technology (ICT), Information Services, Information Technology, Network Security",,,,,1779227157,USD,1779227157,,,"Hilversum, Noord-Holland, The Netherlands",$10B+,1899-01-01,year,,https://www.linkedin.com/company/nec-enterprise-solutions/
HNA EcoTech,https://www.crunchbase.com/organization/hna-ecotech,10001+,Closed,http://www.hnagroup.com/en/business/hna-EcoTech/EcoTech-introduction/,,,2,2,,,,,,,"Information Technology, Internet Services","Cloud Data Services, Information Services, Information Technology",,,,,,,,,,"Beijing, Beijing, China",$10B+,2016-03-29,day,,https://www.linkedin.com/company-beta/10814782?pathWildcard=10814782
Shanghai Yishang Yunlian Information Technology Co.,https://www.crunchbase.com/organization/shanghai-yishang-yunlian-information-technology-co,101-250,Active,https://www.popfashioninfo.com,contact@pop-fashion.com,+86 21 6408 3371,,,,,,,,,"Clothing and Apparel, Design, Information Technology, Professional Services","Consulting, Fashion, Information Services",,,,,,,,,,"Shanghai, Shanghai, China",$10B+,2006-01-01,year,,https://www.linkedin.com/company/enpopfashion
GovHK,https://www.crunchbase.com/organization/govhk,10001+,Active,https://www.gov.hk/en/residents/,enquiry@1835500.gov.hk,+852 183 5500,,,,,,,,,"Administrative Services, Government and Military, Information Technology, Other, Social Impact","Government, GovTech, Information Services, Non Profit, Office Administration",,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",$10B+,2007-01-01,year,,
CJ Hello,https://www.crunchbase.com/organization/cj-hello,1001-5000,Closed,https://corp.cjhello.com/eng/main.do,,+82 10 4812 6714,,,,,,,,,"Information Technology, Professional Services","Information Services, Information Technology, Innovation Management",,,,,,,,,,"Mapo, Seoul-t'ukpyolsi, South Korea",$10B+,1995-01-01,year,,https://www.linkedin.com/company/cj-hello/
Information Systems Services,https://www.crunchbase.com/organization/information-systems-services,51-100,Active,http://www.iss-profesionalia.com/,info@iss-profesionalia.com,34-915 750 395,,,,,,,,,Information Technology,"Information and Communications Technology (ICT), Information Services",,,,,,,,,,"Madrid, Madrid, Spain",$10B+,2004-01-01,day,,https://www.linkedin.com/company/iss-profesionalia/
RISC Partners,https://www.crunchbase.com/organization/risc-partners,1001-5000,Active,https://rc.partners.org,,,,,,,,,,,"Education, Financial Services, Information Technology, Lending and Investments","Banking, Information Services, Training",,,,,,,,,,"Canton, Georgia, United States",$10B+,1994-01-01,year,,https://www.linkedin.com/company/partners-healthcare
OpenText,https://www.crunchbase.com/organization/opentext,10001+,Active,https://www.opentext.com,support@opentext.com,+118004996544,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Media and Entertainment, Privacy and Security, Software","Content, Data Center, Data Management, Information Services, Information Technology, Network Security, Software",510,36,Computing; Calculating,Scientific and electric apparatus and instruments,272692499,USD,272692499,,,"Waterloo, Ontario, Canada",$1B to $10B,1991-06-26,day,"TCV, Tera Capital Corporation",http://www.linkedin.com/company/opentext
Reliance Jio,https://www.crunchbase.com/organization/reliance-jio-infocomm-ltd-234,10001+,Active,https://www.jio.com,care@jio.com,(860)893-3333,3,3,3,,,,,,"Apps, Consumer Electronics, Hardware, Information Technology, Internet Services, Software","Apps, Consumer Electronics, Electronics, Information Services, Information Technology, Internet, Telecommunications",45,0,Electric Communication Technique,,,,,,,"Mumbai, Maharashtra, India",$1B to $10B,2007-01-01,year,"Citi, Silver Lake, Bank of America, Reliance Industries, HDFC Bank",https://www.linkedin.com/company/jio
Tripadvisor,https://www.crunchbase.com/organization/tripadvisor,1001-5000,Active,https://www.tripadvisor.com,help@tripadvisorsupport.com,(781) 800-5000,4,6,6,,,,,,"Commerce and Shopping, Food and Beverage, Information Technology, Internet Services, Media and Entertainment, Real Estate, Travel and Tourism","E-Commerce, Hospitality, Hotel, Information Services, Internet, Restaurants, Social Media, Travel, Vacation Rental",5,135,Computing; Calculating,"Transport, packaging and storing",223800000,USD,223800000,,,"Needham, Massachusetts, United States",$1B to $10B,2000-02-01,day,"TCV, OneLiberty Ventures",http://www.linkedin.com/company/tripadvisor
Clarivate Analytics,https://www.crunchbase.com/organization/clarivate-analytics,1001-5000,Active,http://clarivate.com,Media.Enquiries@clarivate.com,+112153862911,,,,,,,,,"Data and Analytics, Information Technology, Professional Services","Analytics, Information Services, Information Technology, Innovation Management",,,,,864169,USD,864169,,,"Philadelphia, Pennsylvania, United States",$1B to $10B,1863-01-01,year,"Future Planet Capital, Elliott Investment Management",https://www.linkedin.com/company/clarivate-analytics
ANSYS,https://www.crunchbase.com/organization/ansys,1001-5000,Active,http://www.ansys.com,ansysinfo@ansys.com,1(724) 746-3304,,,,,,,,,"Information Technology, Software","Enterprise Software, Information Services, Information Technology, Simulation, Software",206,62,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Canonsburg, Pennsylvania, United States",$1B to $10B,1970-01-01,year,Western Technology Investment,http://www.linkedin.com/company/ansys-inc
Verisk,https://www.crunchbase.com/organization/verisk-analytics,1001-5000,Active,https://www.verisk.com,info@verisk.com,(+1-201-469-3000,4,4,2,1,,,,,"Data and Analytics, Financial Services, Health Care, Information Technology, Professional Services, Sales and Marketing","Analytics, Financial Services, Health Care, Information Services, Insurance, Public Relations, Risk Management",107,255,Computing; Calculating,Scientific and technological services,300407,USD,300407,,,"Jersey City, New Jersey, United States",$1B to $10B,1971-01-01,year,Mawer Investment Management Ltd.,http://www.linkedin.com/company/verisk-analytics
Iron Mountain,https://www.crunchbase.com/organization/iron-mountain,10001+,Active,http://www.ironmountain.com,christian.potts@ironmountain.com,+63 2 8628 4939,3,7,2,,,,,,"Data and Analytics, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Software","Big Data, Cloud Storage, Digital Signage, Information Services, Security, Software",28,55,Computing; Calculating,Scientific and technological services,765536100,USD,765536100,,,"Boston, Massachusetts, United States",$1B to $10B,1951-01-01,year,,http://www.linkedin.com/company/iron-mountain
Quest Diagnostics,https://www.crunchbase.com/organization/quest-diagnostics,10001+,Active,https://www.questdiagnostics.com/,,+118666978378,4,4,1,,,,,,"Biotechnology, Health Care, Information Technology, Science and Engineering","Biotechnology, Health Care, Health Diagnostics, Information Services, Precision Medicine",609,53,Testing,Scientific and technological services,206194969,USD,206194969,,,"Secaucus, New Jersey, United States",$1B to $10B,1959-01-01,year,,http://www.linkedin.com/company/quest-diagnostics
Vonage,https://www.crunchbase.com/organization/vonage,5001-10000,Active,http://www.vonage.com,press@nexmo.com,7322025221,,,,,,,,,"Apps, Hardware, Information Technology, Software","Communications Infrastructure, Developer APIs, Enterprise Applications, Information Services, Information Technology, PaaS, Telecommunications",113,5,Electric Communication Technique,Telecommunications,6720902,USD,6720902,,,"Holmdel, New Jersey, United States",$1B to $10B,2001-01-01,year,"JP Morgan Chase, Bain Capital Ventures, Meritech Capital Partners, 3i Group, Fifth Third Bank",http://www.linkedin.com/company/vonage
Seagate Technology,https://www.crunchbase.com/organization/seagate,10001+,Active,http://www.seagate.com,info@scientificdigitalimaging.com,(800) 732-4283,14,17,3,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Manufacturing, Software","Cloud Storage, Consumer Electronics, Data Storage, Flash Storage, Hardware, Information Services, Manufacturing, Software","4,081",69,Information Storage,Scientific and electric apparatus and instruments,799487345,USD,799487345,,,"Cupertino, California, United States",$1B to $10B,1979-01-01,year,ValueAct Capital,https://www.linkedin.com/company/seagate-technology
Yandex,https://www.crunchbase.com/organization/yandex,10001+,Active,http://www.yandex.ru,pr@yandex-team.com,+7 495 739 7000,15,19,9,1,,,,,"Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Big Data, Developer Tools, Email, Information Services, Information Technology, Mobile, Search Engine",170,48,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Moscow, Moscow City, Russian Federation",$1B to $10B,1997-09-23,day,"International Finance Corporation, Almaz Capital, Tiger Global Management, Baring Vostok Capital Partners, RTP Global",http://www.linkedin.com/company/yandex
Sutherland,https://www.crunchbase.com/organization/sutherland,10001+,Active,https://www.sutherlandglobal.com,sales@sutherlandglobal.com,+1 585 586 5757,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Consulting, Information Services, Information Technology, Outsourcing",10,14,Computing; Calculating,Scientific and technological services,615871144,USD,615871144,,,"Pittsford, New York, United States",$1B to $10B,1986-01-01,year,"TPG, Oak Investment Partners",https://www.linkedin.com/company/sutherland-global/
Dow Jones,https://www.crunchbase.com/organization/newscorporation,10001+,Active,,,,21,26,13,2,,,,,"Content and Publishing, Education, Information Technology, Media and Entertainment","Education, Information Services, News, Publishing",0,40,,Insurance; financial affairs,,,,,,"New York, New York, United States",$1B to $10B,1979-01-01,year,Liberty Media,
Indra,https://www.crunchbase.com/organization/indra,10001+,Active,http://www.indracompany.com,indra@indracompany.com,+34 914 80 50 00,2,2,1,,,,,,"Information Technology, Other, Privacy and Security, Professional Services, Sales and Marketing, Software","Consulting, CRM, Information Services, Information Technology, Security, Service Industry",31,54,Computing; Calculating,Scientific and electric apparatus and instruments,249840253,USD,249840253,,,"Madrid, Madrid, Spain",$1B to $10B,1993-01-01,year,JP Morgan Chase,http://www.linkedin.com/company/indra
Futu Holdings,https://www.crunchbase.com/organization/futu-holdings,1001-5000,Active,https://www.futuholdings.com/,,,2,2,2,,,,,,"Financial Services, Information Technology","Financial Services, FinTech, Information Services",,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",$1B to $10B,2012-01-01,year,"Tencent, Sequoia Capital China, Matrix Partners China, General Atlantic",
Ingenico,https://www.crunchbase.com/organization/ingenico-group-2,1001-5000,Active,http://www.ingenico.com/,,,3,4,2,1,,,,,"Commerce and Shopping, Financial Services, Information Technology, Payments","E-Commerce, Financial Services, Information Services, Information Technology, Payments",,,,,146117574,USD,146117574,,,"Suresnes, Ile-de-France, France",$1B to $10B,1980-01-01,year,,https://www.linkedin.com/company/ingenico
Nexstar Media Group,https://www.crunchbase.com/organization/nexstar-broadcasting-group,10001+,Active,http://www.nexstar.tv,info@theworknumber.com,(972) 373-8800 ,1,1,1,,,,,,"Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Video","Broadcasting, Information Services, Media and Entertainment, News, Publishing, Social Media",0,2,,Telecommunications,574888505,USD,574888505,,,"Irving, Texas, United States",$1B to $10B,2000-01-01,year,,http://www.linkedin.com/company/nexstar-broadcasting-group
Dimension Data,https://www.crunchbase.com/organization/dimension-data,10001+,Active,https://www.dimensiondata.com/,us.answers@dimensiondata.com,+27 11 575 0000,5,5,1,2,,,,,"Consumer Electronics, Hardware, Information Technology, Mobile, Software","Enterprise Software, Information Services, Information Technology, Mobile, Mobile Devices, SaaS, Software",0,16,,Scientific and technological services,,,,,,"Bryanston, NA - South Africa, South Africa",$1B to $10B,1983-01-01,year,"Convergence Partners, LaunchVic, Northern Light Venture Capital, Kleiner Perkins, Greylock",http://www.linkedin.com/company/dimension-data
CNA Insurance Company,https://www.crunchbase.com/organization/cna-insurance-company,5001-10000,Active,http://www.cna.com,cna_help@cna.com,800-262-2000,,,,,,,,,"Financial Services, Information Technology, Professional Services, Real Estate","Finance, Financial Services, Information Services, Information Technology, Insurance, Property Management, Real Estate, Risk Management",0,104,,Insurance; financial affairs,602682265,USD,602682265,,,"Chicago, Illinois, United States",$1B to $10B,1897-01-01,year,Dynamic Technology Lab,https://www.linkedin.com/company/cna-insurance
4iG,https://www.crunchbase.com/organization/4ig,5001-10000,Active,https://www.4ig.hu,info@4ig.hu,+36 1 270 7600,1,2,2,,,,,,"Information Technology, Software","Enterprise Software, Information Services, Information Technology",0,7,,Telecommunications,,,,,,"Budapest, Budapest, Hungary",$1B to $10B,1989-09-01,day,Alpac Capital,https://www.linkedin.com/company/4ig
Avaya,https://www.crunchbase.com/organization/avaya,10001+,Active,http://www.avaya.com,,+1 (866) 462-8292,3,3,1,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile, Other, Software","Cloud Computing, Electronics, Information Services, Information Technology, Small and Medium Businesses, Software, Telecommunications, Wireless","2,217",36,Electric Communication Technique,Scientific and electric apparatus and instruments,414900000,USD,414900000,,,"Durham, North Carolina, United States",$1B to $10B,2000-01-01,year,Warburg Pincus,https://in.linkedin.com/company/avaya
Experian,https://www.crunchbase.com/organization/experian,10001+,Active,http://www.experianplc.com,info@au.experian.com,+353 0 1 846 9100,19,22,9,1,,,,,"Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security","Analytics, Big Data, Cyber Security, FinTech, Fraud Detection, Information Services",305,62,Computing; Calculating,Insurance; financial affairs,498256882,USD,498256882,,,"Dublin, Dublin, Ireland",$1B to $10B,1980-01-01,year,,http://www.linkedin.com/company/experian
