Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Kodak,https://www.crunchbase.com/organization/kodak,5001-10000,Active,http://kodak.com,Johrenk7@gmail.com,1-800-356-3259,6,6,1,1,,,,,"Content and Publishing, Manufacturing, Media and Entertainment, Software, Video","Digital Media, Enterprise Software, Film, Film Production, Manufacturing, Motion Capture, Photography, Printing","3,344",159,Printing; Lining Machines; Typewriters,Scientific and electric apparatus and instruments,18502774,USD,18502774,,,"Rochester, New York, United States",$1B to $10B,1888-01-01,year,"U.S. International Development Finance Corp, Kennedy Lewis Investment Management, Grand Oaks Capital",https://www.linkedin.com/company/eastman-kodak
Beamr,https://www.crunchbase.com/organization/beamr,51-100,Active,http://beamr.com,info@beamr.com,972 3 560 7333,,,,,,,,,"Advertising, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video","Digital Media, File Sharing, Media and Entertainment, Mobile Advertising, Photography, Social Network, Software, Video",37,0,Electric Communication Technique,,,,,,,"Tel Aviv, Tel Aviv, Israel",$1M to $10M,2009-01-01,year,"Eric Schmidt, Verizon Ventures, Innovation Endeavors, Marker, Disruptive Technologies Venture Capital",http://www.linkedin.com/company/beamr
Canva,https://www.crunchbase.com/organization/canva,1001-5000,Active,http://www.canva.com,press@canva.com,,2,2,,,,,,,"Content and Publishing, Design, Media and Entertainment, Software","Graphic Design, Photo Editing, Publishing, Software, Web Design",127,51,Computing; Calculating,Scientific and technological services,,,,,,"Sydney, New South Wales, Australia",$10M to $50M,2012-01-01,year,"Arrowshare Ventures, 500 Global, Sequoia Capital China, Franklin Templeton, Bond",http://www.linkedin.com/company/canva
Chatbooks,https://www.crunchbase.com/organization/chatbooks,101-250,Active,http://chatbooks.com,support@chatbooks.com,(855) 424-2825,,,,,,,,,"Apps, Content and Publishing, Internet Services, Media and Entertainment, Software","Apps, Photography, Social Media",1,17,Computing; Calculating,"Paper, cardboard and goods made from these materials",219074,USD,219074,,,"Provo, Utah, United States",$1M to $10M,2014-01-01,year,"Espresso Capital, Peterson Ventures, Kickstart, Signal Peak Ventures, Silicon Valley Bank",https://www.linkedin.com/company/chatbooks?trk=ppro_cprof
Olapic,https://www.crunchbase.com/organization/olapic,251-500,Active,http://www.olapic.com/,info@olapic.com,888-399-6685,,,,,,,,,"Content and Publishing, Media and Entertainment, Other, Software, Video","Content, Crowdsourcing, Photo Sharing, Photography, SaaS, Video",0,2,,Scientific and technological services,16379853,USD,16379853,,,"New York, New York, United States",$500M to $1B,2010-11-25,day,"Scout Ventures, Jose Marin, FJ Labs, MassChallenge, Longworth Venture Partners",http://www.linkedin.com/company/olapic
Zoomin,https://www.crunchbase.com/organization/zoomin,51-100,Active,http://www.zoomin.com,,,,,,,,,,,"Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment","E-Commerce, Internet, Photography",0,3,,Treatment of materials,676397,USD,676397,,,"Mumbai, Maharashtra, India",Less than $1M,2007-01-01,year,"InnoVen Capital, Lightbox, Bessemer Venture Partners, General Atlantic, First Round Capital",https://www.linkedin.com/company/494401
Snow Corporation,https://www.crunchbase.com/organization/snow-corporation,101-250,Closed,https://snow.me/,support@snow.me,,3,3,,,,,,,"Apps, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software","Apps, Messaging, Photo Editing, Photo Sharing",26,2,Computing; Calculating,Scientific and electric apparatus and instruments,77943,USD,77943,,,"Seongnam, Kyonggi-do, South Korea",$1M to $10M,2015-09-01,day,"SoftBank, Naver, Sequoia Capital China, Line, SBVA",https://www.linkedin.com/company/snow-corporation/
Tinybeans,https://www.crunchbase.com/organization/tinybeans,51-100,Active,https://tinybeans.com,info@tinybeans.com,888-584-6987,,,,,,,,,"Community and Lifestyle, Content and Publishing, Internet Services, Media and Entertainment, Software, Video","Content, Family, Parenting, Photography, Social Network, Software, Video",0,2,,"Paper, cardboard and goods made from these materials",,,,,,"New York, New York, United States",$1M to $10M,2012-03-01,day,25fifteen,https://www.linkedin.com/company/tinybeans
V-Nova,https://www.crunchbase.com/organization/v-nova,51-100,Active,http://www.v-nova.com,pierdavide.marcolongo@v-nova.com,+44 (0)207 123 4990,,,,,,,,,"Content and Publishing, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Software, Video","Big Data, Digital Media, Media and Entertainment, Photography, Social Network, Software, TV, TV Production, Video, Video on Demand, Video Streaming, Virtual Reality",194,19,Electric Communication Technique,Scientific and electric apparatus and instruments,1598719,USD,1598719,,,"London, England, United Kingdom",$10M to $50M,2011-12-20,day,"Novator, Neva SGR",https://www.linkedin.com/company/v-nova-ltd-
Photobucket,https://www.crunchbase.com/organization/photobucket,101-250,Active,https://www.photobucket.com/,info@ontela.com,303-226-6800,,,,,,,,,"Content and Publishing, Data and Analytics, Media and Entertainment, Mobile, Software","Image Recognition, Mobile, Photography",0,8,,Scientific and technological services,334828,USD,334828,,,"Denver, Colorado, United States",$10M to $50M,2003-06-01,day,"Trinity Ventures, Oak Investment Partners, Voyager Capital, Insight Partners, Chris Sacca",https://www.linkedin.com/company/photobucket
Mapillary,https://www.crunchbase.com/organization/mapillary,51-100,Active,http://www.mapillary.com/,,,,,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Mobile, Navigation and Mapping, Science and Engineering, Software","Artificial Intelligence (AI), Geospatial, Image Recognition, Mapping Services, Mobile, Photography",4,3,Computing; Calculating,Scientific and electric apparatus and instruments,283247,USD,283247,,,"Malmö, Skane Lan, Sweden",$1M to $10M,2013-09-01,month,"Sequoia Capital, Wellington Partners, Playfair Capital, LDV Capital, Taavet Hinrikus",https://www.linkedin.com/company/mapillary
BOOM,https://www.crunchbase.com/organization/boom-image-studio,101-250,Active,https://www.boom.co,,,,,,,,,,,"Content and Publishing, Hardware, Media and Entertainment, Real Estate, Software","Computer Vision, Photography, Real Estate",0,4,,Education; entertainment,54656,USD,54656,,,"Milano, Lombardia, Italy",$1M to $10M,2018-01-01,month,"United Ventures, Wellness Holding",https://www.linkedin.com/company/boom-imagestudio/
Flipagram,https://www.crunchbase.com/organization/flipagram,51-100,Closed,http://flipagram.com,support@flipagram.com,,,,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Music and Audio, Video","Internet, Music, Photography, Video",0,2,,Scientific and electric apparatus and instruments,,,,,,"Los Angeles, California, United States",$10M to $50M,2008-10-16,day,"Sequoia Capital, Kleiner Perkins, Index Ventures",https://www.linkedin.com/company/flipagram/
MOO.COM,https://www.crunchbase.com/organization/moo,251-500,Active,http://www.moo.com,,(401) 519-7216,,,,,,,,,"Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment","E-Commerce, Online Portals, Photo Sharing, Photography",14,9,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$10M to $50M,2004-01-01,year,"Top Tier Capital Partners, Barclays Corporate Banking, Index Ventures, Future Fifty, Accomplice",https://www.linkedin.com/company/moo-com/
Evercam,https://www.crunchbase.com/organization/evercam,101-250,Active,https://evercam.io,info@evercam.io,+353 1 539 7227,,,,,,,,,"Content and Publishing, Hardware, Information Technology, Media and Entertainment, Real Estate, Software, Video","3D Technology, Construction, Information and Communications Technology (ICT), Photography, SaaS, Software, Video Editing, Video Streaming",0,4,,Scientific and electric apparatus and instruments,499284,USD,499284,,,"Dublin, Dublin, Ireland",$1M to $10M,2013-01-01,year,"Enterprise Ireland, Elkstone Capital Partners, Wayra UK, Bentley iTwin Ventures, Furthr VC",https://www.linkedin.com/company/evercam
Upthere,https://www.crunchbase.com/organization/upthere,51-100,Closed,http://www.upthere.com,hi@upthere.com,16505614580,,,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Software","Cloud Computing, Cloud Storage, Photo Sharing",,,,,,,,,,"Redwood City, California, United States",$10M to $50M,2011-01-01,year,"Floodgate, Google Ventures, NTT DOCOMO Ventures, Kleiner Perkins, Elevation Partners",http://www.linkedin.com/company/upthere
Ross Video,https://www.crunchbase.com/organization/ross-video,1001-5000,Active,http://rossvideo.com,solutions@rossvideo.com,+1 613 652 4886,1,1,1,,,,,,"Content and Publishing, Media and Entertainment, Other","Photography, Professional Services",35,49,Electric Communication Technique,Scientific and electric apparatus and instruments,16816715,USD,16816715,,,"Iroquois, Ontario, Canada",$100M to $500M,1973-01-01,year,National Research Council of Canada Industrial Research Assistance Program,http://www.linkedin.com/company/ross-video
Lytro,https://www.crunchbase.com/organization/lytro,51-100,Closed,https://lytro.com/,press@lytro.com,(650)316-8888,,,,,,,,,"Content and Publishing, Hardware, Media and Entertainment, Software, Video","Film, Hardware, Photography, Software, Video, Virtual Reality",,,,,,,,,,"Mountain View, California, United States",$10M to $50M,2006-01-01,year,"Foxconn Technology Group, Andreessen Horowitz, Qualcomm Ventures, Correlation Ventures, Allen & Company",https://www.linkedin.com/company/lytro-inc
Photobox,https://www.crunchbase.com/organization/photobox-co-uk,501-1000,Active,https://www.photobox.co.uk,,+010916-1128,,,,,,,,,"Clothing and Apparel, Content and Publishing, Design, Internet Services, Media and Entertainment","Fashion, Internet, Photo Sharing, Photography, Printing, Web Design",0,23,,"Paper, cardboard and goods made from these materials",4724498,USD,4724498,,,"London, England, United Kingdom",$100M to $500M,2000-01-01,year,"HarbourVest Partners, NatWest Group, Greenspring Associates, Highland Europe, Barclays Corporate Banking",https://www.linkedin.com/company/photobox
Twine,https://www.crunchbase.com/organization/clowdy,51-100,Active,https://www.twine.net,support@twine.fm,+44 1617103084,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Content and Publishing, Design, Gaming, Media and Entertainment, Music and Audio, Video","Animation, Content Creators, Fashion, Film, Gaming, Graphic Design, Independent Music, Marketplace, Photography",0,2,,Advertising; business,91094,USD,91094,,,"Manchester, Manchester, United Kingdom",$1M to $10M,2013-01-01,year,"Techstars, Seedcamp, Amazon Alexa Fund, FJ Labs, GC Angels",https://www.linkedin.com/company/twine.is
FLUVIP,https://www.crunchbase.com/organization/fluvip,101-250,Active,http://www.fluvip.com,sebastian@fluvip.com,+57 (1) 703 32 29,,,,,,,,,"Advertising, Apps, Content and Publishing, Media and Entertainment, Sales and Marketing, Software, Video","Advertising, Apps, Photo Sharing, Social Media Marketing, Video Streaming",,,,,,,,,,"Bogotá, Distrito Especial, Colombia",$1M to $10M,2013-07-10,day,"Wayra, TheVentureCity, Cisneros Group, Velum Ventures",http://www.linkedin.com/company/fluvip-sas
Picsart,https://www.crunchbase.com/organization/picsart,1001-5000,Active,http://picsart.com/,support@picsart.com,415-757-6800,1,1,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Design, Media and Entertainment, Software, Video","Generative AI, Graphic Design, Photo Editing, Photography, Software, Video Editing",1,3,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Miami, Florida, United States",$100M to $500M,2011-01-01,year,"DCM Ventures, Sequoia Capital, G Squared, Siguler Guff & Company, 3VC",https://www.linkedin.com/company/3007630
PicMonkey,https://www.crunchbase.com/organization/picmonkey,51-100,Active,http://www.picmonkey.com,talk@picmonkey.com,,,,,,,,,,"Content and Publishing, Design, Internet Services, Media and Entertainment, Other, Software","Graphic Design, Internet, Photo Editing, Software, Subscription Service",2,0,Computing; Calculating,,1135379,USD,1135379,,,"Seattle, Washington, United States",$1M to $10M,2012-01-01,year,Spectrum Equity,http://www.linkedin.com/company/picmonkey
Pond5,https://www.crunchbase.com/organization/pond5,101-250,Active,https://www.pond5.com,contact@pond5.com,(855) 410-6789,,,,,,,,,"Commerce and Shopping, Content and Publishing, Media and Entertainment, Music and Audio, Video","Audio, Marketplace, Music, Photography, Video",6,4,Electric Communication Technique,Legal services,2532854,USD,2532854,,,"New York, New York, United States",$50M to $100M,2006-01-01,year,"Stripes, New York Angels, Accel, FJ Labs, Andy Appelbaum",http://www.linkedin.com/company/pond5
EyeEm,https://www.crunchbase.com/organization/eyeem,101-250,Active,http://www.eyeem.com,hello@eyeem.com,(855) 551-8855,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Content and Publishing, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Science and Engineering, Software","Artificial Intelligence (AI), Computer, Image Recognition, Mobile, Photo Sharing, Photography, Visual Search",5,3,Computing; Calculating,Scientific and electric apparatus and instruments,760129,USD,760129,,,"Berlin, Berlin, Germany",$10M to $50M,2011-02-01,day,"Earlybird Venture Capital, Valar Ventures, Atlantic Labs, Wellington Partners, Passion Capital",http://www.linkedin.com/company/eyeem
Panavision,https://www.crunchbase.com/organization/panavision,1001-5000,Active,http://www.panavision.com,,(818) 316-1100,,,,,,,,,"Content and Publishing, Design, Manufacturing, Media and Entertainment","Manufacturing, Photography, Product Design",73,144,Optics,Scientific and electric apparatus and instruments,6425109,USD,6425109,,,"Woodland Hills, California, United States",$100M to $500M,1954-01-01,year,,http://www.linkedin.com/company/panavision
Corephotonics,https://www.crunchbase.com/organization/corephotonics,51-100,Active,http://corephotonics.com/,info@corephotonics.com,97236411818,,,,,,,,,"Content and Publishing, Design, Hardware, Media and Entertainment, Mobile, Software","Hardware, Mechanical Design, Mobile, Photography, Sensor, Software",248,0,Optics,,,,,,,"Tel Aviv, Tel Aviv, Israel",$10M to $50M,2012-01-01,year,"OurCrowd, Horizons Ventures, Samsung Ventures, MediaTek, MizMaa Ventures",https://www.linkedin.com/company/corephotonics-ltd/
PIXmania.com,https://www.crunchbase.com/organization/pixmania-com,101-250,Active,http://www.pixmania.es,promoes@pixmania.com,+34 902 875 175,,,,,,,,,"Commerce and Shopping, Content and Publishing, Media and Entertainment","E-Commerce, Photography",,,,,,,,,,"España, Guayas, Ecuador",,2000-01-01,year,"Breega, Nadav Ben-Chanoch, Xavier Niel, FJ Labs, Pareto Holdings",https://www.linkedin.com/company/pixmania/about
TAKEONE Studio,https://www.crunchbase.com/organization/takeone-studio,51-100,Active,https://www.takeonecompany.com,takeone@takeone.co.kr,82(0)2-6959-6108,,,,,,,,,"Content and Publishing, Gaming, Media and Entertainment, Video","Content Creators, Gaming, Media and Entertainment, Photography, Video",,,,,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",,2016-01-01,year,"YG Entertainment, NH Investment & Securities, Timepolio Asset Management, KDB Industrial Bank, Awesome Ventures",
Hatena,https://www.crunchbase.com/organization/hatena-japan,101-250,Active,https://www.hatena.ne.jp/,cs@hatena.ne.jp,,,,,,,,,,"Consumer Electronics, Content and Publishing, Hardware, Internet Services, Media and Entertainment, Mobile, Other, Platforms, Software","Blogging Platforms, Consumer Electronics, iOS, Photo Sharing, SaaS, Social Bookmarking, Social Media",0,1,,Scientific and technological services,,,,,,"Minato, Chiba, Japan",,2001-07-01,day,"SMBC Nikko Securities Japan, Shogo Kawada, Yuji Mori",https://www.linkedin.com/company/hatena.co.ltd/about/
Pixelz,https://www.crunchbase.com/organization/pixelz,501-1000,Active,http://www.pixelz.com/,cs@pixelz.com,(415)523-7738,,,,,,,,,"Commerce and Shopping, Content and Publishing, Media and Entertainment","E-Commerce, Photography",,,,,793106,USD,793106,,,"San Francisco, California, United States",$1M to $10M,2011-01-05,day,,https://www.linkedin.com/company/pixelz_inc
Canvera Digital Technologies,https://www.crunchbase.com/organization/canvera-digital-technologies,251-500,Active,http://canvera.com,care@canvera.com,91 80 6723 1111,,,,,,,,,"Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment, Software","E-Commerce, Internet, Photography, Software",,,,,,,,,,"Bangalore, Karnataka, India",,2007-01-01,year,"Info Edge, Mumbai Angels, Footprint Ventures",http://www.linkedin.com/company/canvera.com
Redline Automotive Merchandising,https://www.crunchbase.com/organization/redline-automotive-merchandising-ã,101-250,Active,http://redlineadvantage.com,Info@RedlineAdvantage.com,800-839-0650,,,,,,,,,"Content and Publishing, Media and Entertainment, Sales and Marketing, Software, Transportation","Automotive, Content, Content Creators, Content Marketing, Content Syndication, Digital Marketing, Lead Generation, Photography, Software",,,,,206214,USD,206214,,,"Haddonfield, New Jersey, United States",Less than $1M,2007-01-01,year,Kings Ventures,https://www.linkedin.com/company/redline-automotive-merchandising
Kandao Technology,https://www.crunchbase.com/organization/kandao-technology,51-100,Active,https://www.kandaovr.com/,sales@kandaovr.com,86-4008-321900,,,,,,,,,"Content and Publishing, Media and Entertainment, Software, Video","Photography, Video Editing, Virtual Assistant",27,1,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Shenzhen, Guangdong, China",$10M to $50M,2016-01-06,day,"Foxconn Technology Group, Alpha Group, Sky Light Holdings, Tianrui Chuangxin Keji",https://www.linkedin.com/company/kandao-technology-ltd-co/
SweetEscape,https://www.crunchbase.com/organization/sweetescape,101-250,Active,https://www.sweetescape.com/en,executive@sweetescape.com,,,,,,,,,,"Apps, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Developer Platform, Photography",0,2,,Advertising; business,,,,,,"Jakarta, Jakarta Raya, Indonesia",,2016-08-01,day,"East Ventures, Jungle Ventures, Openspace, Burda Principal Investments, Endeavor Indonesia",https://www.linkedin.com/company/sweetescape
CycloMedia Technology,https://www.crunchbase.com/organization/cyclomedia-technology,51-100,Active,http://www.cyclomedia.com,info@cyclomedia.com,+31 418 556 100,,,,,,,,,"Content and Publishing, Information Technology, Media and Entertainment, Software","Information Technology, Photography, Software",19,10,Testing,Scientific and electric apparatus and instruments,4576174,USD,4576174,,,"Waardenburg, Gelderland, The Netherlands",$50M to $100M,1980-01-01,year,"Volpi Capital, ESO Capital Group, NIBC Bank N.V.",http://www.linkedin.com/company/cyclomedia-technology-inc-usa
