Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Sofar Ocean,https://www.crunchbase.com/organization/sofar-ocean-technologies,51-100,Closed,https://www.sofarocean.com,sales@sofarocean.com,+1 (650) 488-3602,,,,,,,,,"Data and Analytics, Hardware, Information Technology","Big Data, Information Services, Information Technology, Sensor",,,,,323832,USD,323832,,,"San Francisco, California, United States",$1M to $10M,2016-01-01,year,"Union Square Ventures, True Ventures, Craft Ventures, Peter Rive, Jovono",https://www.linkedin.com/company/sofar-ocean
Prophesee,https://www.crunchbase.com/organization/chronocam,51-100,Active,https://www.prophesee.ai/,press@prophesee.ai,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Manufacturing, Mobile, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Drones, Industrial Automation, Internet of Things, Mobile, Sensor",0,0,,Scientific and electric apparatus and instruments,758418,USD,758418,,,"Paris, Ile-de-France, France",$10M to $50M,2014-01-01,year,"European Investment Bank, 360 Capital, Prosperity7 Ventures, Supernova Invest, Bosch Ventures",https://www.linkedin.com/company/chronocam/
Orbem,https://www.crunchbase.com/organization/orbem-ff8b,51-100,Active,https://orbem.ai/,hello@orbem.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Sensor",2,3,Testing,Scientific and electric apparatus and instruments,172743,USD,172743,,,"Munich, Bayern, Germany",$1M to $10M,2019-01-01,year,"La Famiglia, European Innovation Council, 83North, The Venture Collective, Hanno Renner",https://www.linkedin.com/company/orbem-ai/
SK Hynix,https://www.crunchbase.com/organization/sk-hynix,10001+,Active,http://www.skhynix.com,,82-31-630-4114,20,20,7,2,,,,,"Hardware, Manufacturing, Science and Engineering","Manufacturing, Semiconductor, Sensor","12,592",25,Information Storage,Scientific and electric apparatus and instruments,,,,,,"Icheon, Kyonggi-do, South Korea",$10B+,1983-02-01,day,KB Securities,http://www.linkedin.com/company/19120
Innoviz Technologies,https://www.crunchbase.com/organization/innoviz-technologies,251-500,Active,http://www.innoviz.tech,info@innoviz.tech,+97299559218,,,,,,,,,"Hardware, Manufacturing, Software, Transportation","Automotive, Autonomous Vehicles, Manufacturing, Sensor, Software",54,5,Testing,Scientific and electric apparatus and instruments,,,,,,"Tel Aviv, Tel Aviv, Israel",$10M to $50M,2016-01-01,year,"Naver, OurCrowd, Vertex Ventures, Magna International, 360 Capital",https://www.linkedin.com/company/innoviz-technologies
Augmedics,https://www.crunchbase.com/organization/augmedics,101-250,Active,https://www.augmedics.com,info@augmedics.com,,,,,,,,,,"Hardware, Health Care, Software","Augmented Reality, Health Care, Medical Device, Sensor",32,5,Medical Or Veterinary Science; Hygiene,Medical apparatus and instruments,753723,USD,753723,,,"Arlington Heights, Illinois, United States",Less than $1M,2014-01-01,year,"H.I.G. Capital, HCA, MedTech Innovator, CPMG, Israel Innovation Authority",https://www.linkedin.com/company/augmedics
Hesai Technology,https://www.crunchbase.com/organization/hesai,1001-5000,Active,http://www.hesaitech.com,info@hesaitech.com,021-31588240,,,,,,,,,"Hardware, Manufacturing, Science and Engineering, Transportation","Autonomous Vehicles, Laser, Manufacturing, Sensor, Transportation",42,2,Testing,Scientific and electric apparatus and instruments,,,,,,"Shanghai, Shanghai, China",$100M to $500M,2014-01-01,year,"Meituan, Baidu, Bosch, Qiming Venture Partners, Hillhouse Investment",https://www.linkedin.com/company/hesaitech
Senseonics,https://www.crunchbase.com/organization/senseonics,101-250,Active,http://senseonics.com,admin@senseonics.com,(301) 515-7260,,,,,,,,,"Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering","Biotechnology, Health Care, Medical, Medical Device, Sensor, Wearables",188,33,Medical Or Veterinary Science; Hygiene,Scientific and electric apparatus and instruments,1135171,USD,1135171,,,"Germantown, Maryland, United States",$10M to $50M,1996-01-01,year,"Hercules Capital, PHC Holdings, Greenspring Associates, Abingworth, New Enterprise Associates",http://www.linkedin.com/company/senseonics-inc
Velodyne Lidar,https://www.crunchbase.com/organization/velodyne-lidar,101-250,Active,http://velodynelidar.com,sales@velodyne.com,+1 669.275.2251,,,,,,,,,"Consumer Electronics, Hardware, Science and Engineering, Software, Transportation","3D Technology, Autonomous Vehicles, Electronics, Robotics, Sensor",31,0,Testing,,3390322,USD,3390322,,,"San Jose, California, United States",$10M to $50M,1983-01-01,year,"Ford Motor, Hyundai Mobis, Baidu, Nikon, Amazon.com NV Investment Holdings",https://www.linkedin.com/company/velodyne-lidar
Trace,https://www.crunchbase.com/organization/trace-3,51-100,Active,http://www.traceup.com/,david@traceup.com,(888) 568-3264,,,,,,,,,"Biotechnology, Consumer Electronics, Data and Analytics, Hardware, Software, Sports","Computer, Quantified Self, Sensor, Software, Sports",23,1,Electric Communication Technique,Scientific and technological services,1587188,USD,1587188,,,"Austin, Texas, United States",$10M to $50M,2011-01-01,year,"Lakestar, NextGen Venture Partners, Brand Foundry Ventures, Pelion Venture Partners, Toba Capital",https://www.linkedin.com/company/traceup/
Cepton,https://www.crunchbase.com/organization/cepton-technologies,101-250,Active,http://www.cepton.com,media@cepton.com,,,,,,,,,,"Hardware, Software, Transportation","3D Technology, Automotive, Autonomous Vehicles, Sensor",31,7,Testing,Scientific and electric apparatus and instruments,419276,USD,419276,,,"San Jose, California, United States",$1M to $10M,2016-07-05,day,"Trinity Capital, Lincoln Park Capital Fund, Koito",https://www.linkedin.com/company/cepton
Prisma Photonics,https://www.crunchbase.com/organization/prisma-photonics,51-100,Active,https://www.prismaphotonics.com,info@PrismaPhotonics.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Hardware, Other, Software, Transportation","Infrastructure, Machine Learning, Power Grid, Railroad, Sensor",6,0,Testing,Scientific and electric apparatus and instruments,,,,,,"Tel Aviv, Tel Aviv, Israel",$1M to $10M,2017-01-01,year,"Israel Electric Corporation, SE Ventures, Future Energy Ventures, Insight Partners, INCapital Ventures",https://www.linkedin.com/company/prisma-photonics
DroneShield,https://www.crunchbase.com/organization/droneshield,101-250,Active,http://www.droneshield.com,info@droneshield.com,+1 540 215-8383,,,,,,,,,"Consumer Electronics, Consumer Goods, Government and Military, Hardware, Information Technology, Privacy and Security, Science and Engineering, Software","Aerospace, Drones, Enterprise Software, Military, Robotics, Security, Sensor",0,13,,Scientific and electric apparatus and instruments,,,,,,"Sydney, New South Wales, Australia",$10M to $50M,2014-01-10,day,"Epirus, Regal Funds Management, Bergen Asset Management",https://www.linkedin.com/company/droneshield/
Blickfeld,https://www.crunchbase.com/organization/blickfeld,51-100,Active,https://www.blickfeld.com/,info@blickfeld.com,+49 89 2306935 00,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Software","Electronics, Manufacturing, Sensor, Software",29,4,Testing,Scientific and electric apparatus and instruments,624634,USD,624634,,,"Munich, Bayern, Germany",$10M to $50M,2017-01-01,year,"European Investment Bank, Continental, Bayern Kapital, HTGF | High-Tech Gruenderfonds, Fluxunit - Osram Ventures",https://www.linkedin.com/company/blickfeld-gmbh/
Baraja,https://www.crunchbase.com/organization/baraja,51-100,Active,http://www.baraja.com,info@baraja.com,,,,,,,,,,"Hardware, Software, Transportation","3D Technology, Automotive, Autonomous Vehicles, Sensor",31,6,Testing,Scientific and electric apparatus and instruments,,,,,,"Sydney, New South Wales, Australia",$10M to $50M,2015-01-01,year,"Sequoia Capital China, Main Sequence Ventures, Oshkosh, Regal Funds Management, Veoneer",https://www.linkedin.com/company/baraja-inc
Atomica Corp,https://www.crunchbase.com/organization/imt,101-250,Active,http://www.atomica.com,marketing@atomica.com,(805) 681-2800,,,,,,,,,"Biotechnology, Hardware, Health Care, Internet Services, Science and Engineering, Software, Transportation","Autonomous Vehicles, Biotechnology, Cloud Computing, Genetics, Medical, Optical Communication, Semiconductor, Sensor, Therapeutics",0,2,,Treatment of materials,,,,,,"Santa Barbara, California, United States",$10M to $50M,2000-04-01,day,"Scale Venture Partners, Investor Growth Capital Limited, Novo Tellus Capital Partners, Agility Capital, Fondo Italiano d'Investimento",https://www.linkedin.com/company/atomica-mems
Stenon,https://www.crunchbase.com/organization/stenon,51-100,Active,https://www.stenon.io,info@stenon.io,+49 (0) 151 23936887,,,,,,,,,"Agriculture and Farming, Hardware, Internet Services, Software","Agriculture, AgTech, Internet of Things, Sensor, Software",2,4,Testing,Machines and machine tools,,,,,,"Potsdam, Brandenburg, Germany",$1M to $10M,2018-04-11,day,"Atlantic Labs, Founders Fund, The Production Board (TPB), Cherry Ventures, Kelly Ford",https://www.linkedin.com/company/stenon/
Seoul Robotics,https://www.crunchbase.com/organization/seoul-robotics,51-100,Active,http://seoulrobotics.org,hello@seoulrobotics.org,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Drones, Machine Learning, Robotics, Sensor, Software",12,1,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Seoul, Seoul-t'ukpyolsi, South Korea",$1M to $10M,2017-08-14,day,"Artesian VC, Access Ventures, Zeroth.AI, KB Investment, Korea Development Bank",https://www.linkedin.com/company/seoul-robotics/
Novelda,https://www.crunchbase.com/organization/novelda-as,101-250,Active,https://www.novelda.com/,,,,,,,,,,,"Consumer Electronics, Financial Services, Hardware, Real Estate, Science and Engineering, Sustainability","Auto Insurance, Consumer Electronics, Electronics, Green Building, GreenTech, Semiconductor, Sensor, Smart Building, Smart Home",34,5,Basic Electronic Circuitry,Medical apparatus and instruments,96822,USD,96822,,,"Oslo, Oslo, Norway",$1M to $10M,2004-10-14,day,"Verdane, Alliance VC, Alliance Ventures, Investinor, SpareBank 1 SMN",https://www.linkedin.com/company/noveldaas
Hensoldt,https://www.crunchbase.com/organization/hensoldt,5001-10000,Active,https://www.hensoldt.net/,,+27.1267.40215,,,,,,,,,"Consumer Electronics, Hardware, Privacy and Security","Electronics, Security, Sensor",0,1,,Scientific and electric apparatus and instruments,126325016,USD,126325016,,,"Taufkirchen, Bayern, Germany",$1B to $10B,2017-02-28,day,"Leonardo Company, Idinvest Partners",https://www.linkedin.com/company/hensoldt/
vialytics,https://www.crunchbase.com/organization/vialytics,101-250,Active,http://www.vialytics.de,info@vialytics.de,+49 711 25295190,,,,,,,,,"Data and Analytics, Government and Military, Hardware, Information Technology, Software","Big Data, Government, GovTech, Sensor, Software",0,1,,Scientific and electric apparatus and instruments,,,,,,"Stuttgart, Baden-Wurttemberg, Germany",$1M to $10M,2017-01-01,year,"Public, Volkswagen Group, EnBW New Ventures, Statkraft Ventures, Scania Growth Capital",https://www.linkedin.com/company/vialytics
IDEX,https://www.crunchbase.com/organization/idex-asa,101-250,Active,https://www.idexbiometrics.com,mailbox@idex.no,+47 67 83 91 19,,,,,,,,,"Biotechnology, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software","Biometrics, Information Technology, Sensor, Software",41,0,Computing; Calculating,,528075,USD,528075,,,"Fornebu, Akershus, Norway",$1M to $10M,1996-01-01,year,,https://www.linkedin.com/company/idexbiometrics/
Tonbo Imaging,https://www.crunchbase.com/organization/tonbo-imaging,101-250,Active,http://tonboimaging.com,info@tonboimaging.com,,,,,,,,,,"Consumer Electronics, Hardware","Electronics, Hardware, Sensor",,,,,1659573,USD,1659573,,,"Bangalore, Karnataka, India",Less than $1M,2003-01-01,year,"BlackSoil, Qualcomm Ventures, Celesta Capital, Mumbai Angels, Artiman Ventures",https://www.linkedin.com/company/2953212/
AiSight,https://www.crunchbase.com/organization/aisight,51-100,Active,https://aisight.de,info@aisight.de,+49 (0) 30 40363399,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Manufacturing, Science and Engineering, Software","Artificial Intelligence (AI), Hardware, Internet of Things, Machine Learning, Manufacturing, SaaS, Sensor, Software",,,,,139680,USD,139680,,,"Berlin, Berlin, Germany",$1M to $10M,2018-09-07,day,"HAX, Merus Capital, SOSV, Startup Angels Alb-Bodensee, European Social Fund (ESF)",https://www.linkedin.com/company/aisight/
Waymo,https://www.crunchbase.com/organization/waymo,1001-5000,Active,http://www.waymo.com,selfdrivingcarteam@google.com,,,,,,,,,,"Hardware, Software, Transportation","Automotive, Sensor, Software, Transportation","2,214",34,Testing,Scientific and electric apparatus and instruments,8946051,USD,8946051,,,"Mountain View, California, United States",Less than $1M,2009-01-17,day,"Silver Lake, Fidelity, Magna International, Andreessen Horowitz, T. Rowe Price",https://www.linkedin.com/company/waymo
ADASKY,https://www.crunchbase.com/organization/adasky,51-100,Active,http://www.adasky.com/,contact@adasky.com,+972 77 2518840,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Electric Vehicle, Semiconductor, Sensor, Software",27,2,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Yoqne`am `illit, HaZafon, Israel",$1M to $10M,2016-01-01,year,"Kyocera, Gentex Corporation, Sungwoo Hitech",https://www.linkedin.com/company/adasky/
Elliptic Labs,https://www.crunchbase.com/organization/elliptic-labs,51-100,Active,http://www.ellipticlabs.com,hello@ellipticlabs.com,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Consumer Electronics, Machine Learning, Sensor, Software",84,0,Computing; Calculating,,,,,,,"Oslo, Oslo, Norway",$1M to $10M,2006-01-01,year,"EASME - EU Executive Agency for SMEs, Anne Worsoe, Laila Danielsen",https://www.linkedin.com/company/760284
Physiq,https://www.crunchbase.com/organization/physiq,51-100,Active,http://physiq.com,info@physIQ.com,+1 800 516 7902,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Software","Analytics, Health Care, Predictive Analytics, Sensor, Wearables",5,0,,,1142751,USD,1142751,,,"Chicago, Illinois, United States",$10M to $50M,2011-01-01,year,"LionBird, 4490 Ventures, Quark Venture, GF Securities, Pioneer Healthcare Partners",https://www.linkedin.com/company/physiq
Si-Ware Systems,https://www.crunchbase.com/organization/si-ware-systems,101-250,Active,http://si-ware.com,hello@si-ware.com,(650)257-9680,,,,,,,,,"Agriculture and Farming, Consumer Electronics, Hardware, Science and Engineering","AgTech, Consumer Electronics, Semiconductor, Sensor",31,0,Testing,,1548275,USD,1548275,,,"Menlo Park, California, United States",Less than $1M,2004-01-01,year,"Sawari Ventures, Egypt Ventures, TAQNIA, Ideavelopers",https://www.linkedin.com/company/si-ware-systems
ZMP,https://www.crunchbase.com/organization/zmp,51-100,Active,http://zmp.co.jp,recruiting@zmp.co.jp,+81 3-5802-6901,1,2,1,,,,,,"Hardware, Manufacturing, Science and Engineering, Software, Transportation","Automotive, Autonomous Vehicles, Industrial Manufacturing, Manufacturing, Robotics, Sensor",16,0,Controlling,,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2001-01-30,day,"Sony, Tecnos Data Science Engineering, SBI Investment, Sumitomo, MITSUI SUMITOMO INSURANCE Venture Capital (MSIVC)",http://www.linkedin.com/company/zmp-inc-
KIWI,https://www.crunchbase.com/organization/kiwi-ki,101-250,Active,https://kiwi.ki,info@kiwi.ki,+49 30 609 83 83-0,,,,,,,,,"Consumer Electronics, Hardware, Internet Services, Privacy and Security, Real Estate, Software","Cloud Computing, Hardware, Internet of Things, Real Estate, Security, Sensor, Smart Home",1,0,Checking-Devices,,,,,,,"Berlin, Berlin, Germany",Less than $1M,2012-01-01,year,"Third Sphere, SquareOne Venture Capital, Christian Oldendorff, Deutsche Wohnen, J.F. Muller & Sohn AG",http://www.linkedin.com/company/kiwiki-gmbh
Arch Rock Corporation,https://www.crunchbase.com/organization/arch-rock-corporationarch-rock-corporation,5001-10000,Closed,http://www.archrock.com,info@archrock.com,415.692.0828,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile, Software","Electronics, Information Technology, Internet of Things, Sensor, Software, Wireless",,,,,38285449,USD,38285449,,,"San Francisco, California, United States",Less than $1M,2005-01-01,year,"New Enterprise Associates, Intel Capital, Shasta Ventures",https://www.linkedin.com/company/arch-rock-corporation
Foresight Autonomous Holdings,https://www.crunchbase.com/organization/foresight-3,51-100,Active,http://www.foresightauto.com/,info@foresightauto.com,+972-77-970-9030 /+972 99726000,1,1,1,,,,,,"Data and Analytics, Government and Military, Hardware, Software, Transportation","3D Technology, Automotive, Autonomous Vehicles, Image Recognition, Public Safety, Sensor, Software",,,,,,,,,,"Ness Ziona, HaMerkaz, Israel",$1M to $10M,2001-01-01,year,"Meitav Investment House, Harel Insurance and Financial, Psagot Investment House",https://www.linkedin.com/company/foresight-automotive/
MINIEYE,https://www.crunchbase.com/organization/minieye,101-250,Active,http://www.minieye.cc,contact@minieye.cc,0755-33134838,,,,,,,,,"Hardware, Information Technology, Software, Transportation","Automotive, Computer Vision, Information Technology, Sensor, Software",,,,,,,,,,"Shenzhen, Guangdong, China",$10M to $50M,2013-01-01,year,"NIO Capital, Puhua Capital, Vision Plus Capital, Oriental Fortune Capital, Guangzhou Industrial Investment Group",https://www.linkedin.com/company/minieye
Savi Technology,https://www.crunchbase.com/organization/savi-technology,101-250,Closed,http://www.savi.com,info@savi.com,1(571)227-7950,,,,,,,,,"Data and Analytics, Hardware, Internet Services, Professional Services, Transportation","Analytics, Big Data, Internet of Things, Risk Management, Sensor, Supply Chain Management",79,8,Signalling,Scientific and electric apparatus and instruments,1877483,USD,1877483,,,"Alexandria, Virginia, United States",$50M to $100M,1989-01-01,year,"TIBCO, Vector Capital, SGS, United Parcel Service, Mohr Davidow Ventures",http://www.linkedin.com/company/savi-technology
NIL Technology ApS,https://www.crunchbase.com/organization/nil-technology-aps,101-250,Active,https://www.nilt.com/,contact@nilt.com, +45 3111 1797,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Software","3D Technology, Consumer Electronics, Manufacturing, Nanotechnology, Semiconductor, Sensor",48,1,Optics,Machines and machine tools,,,,,,"Kongens Lyngby, Hovedstaden, Denmark",$1M to $10M,2006-01-01,year,"European Innovation Council, NGP Capital, Vaekstfonden, Jolt Capital, EASME - EU Executive Agency for SMEs",https://www.linkedin.com/company/nil-technology/
Sharper Shape,https://www.crunchbase.com/organization/sharper-shape,51-100,Active,http://www.sharpershape.com,info@sharpershape.com,+358 40 502 3134,,,,,,,,,"Energy, Hardware, Natural Resources, Other","Infrastructure, Oil and Gas, Sensor",0,4,,Scientific and technological services,,,,,,"Palo Alto, California, United States",$1M to $10M,2013-01-01,year,"Sterlite Power, Visionplus, Infratech Growth Partners, Straightforward Capital",https://www.linkedin.com/company/sharper-shape-oy
Sentient Energy,https://www.crunchbase.com/organization/sentient-energy,101-250,Active,https://www.sentientenergy.com,info@sentient-energy.com,+1 469 296 1122,,,,,,,,,"Consumer Electronics, Data and Analytics, Energy, Hardware","Analytics, Electronics, Energy, Power Grid, Sensor",3,3,Testing,Scientific and electric apparatus and instruments,61654,USD,61654,,,"Frisco, Texas, United States",$1M to $10M,2009-01-01,year,Foundation Capital,https://www.linkedin.com/company/sentient-energy/
Neonode,https://www.crunchbase.com/organization/neonode,51-100,Active,http://www.neonode.com,info@neonode.com,+46 8 667 17 17,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing","Consumer Electronics, Electronics, Hardware, Industrial, Information Technology, Sensor",65,26,Computing; Calculating,Scientific and electric apparatus and instruments,403835,USD,403835,,,"Stockholm, Stockholms Lan, Sweden",$1M to $10M,2001-01-01,year,GP Bullhound,https://www.linkedin.com/company/neonode
Kromek,https://www.crunchbase.com/organization/kromek,51-100,Active,http://www.kromek.com,sales@kromek.com,+44 1740 626060,,,,,,,,,"Hardware, Health Care, Privacy and Security","Medical, Security, Sensor",3,0,Basic Electric Elements,,1470286,USD,1470286,,,"Sedgefield, Durham, United Kingdom",$10M to $50M,2003-04-01,day,"Innovate UK, HSBC Bank, UK Research and Innovation, Amphion Innovations, EASME - EU Executive Agency for SMEs",https://www.linkedin.com/company/kromek
