Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Contex,https://www.crunchbase.com/organization/contex,51-100,Active,https://www.contex.com,info@contex.com,+45 48 14 11 22 ,,,,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing, Software","3D Technology, CAD, Electronics, Manufacturing",19,2,Electric Communication Technique,Scientific and electric apparatus and instruments,1781071,USD,1781071,,,"Allerød, Hovedstaden, Denmark",$10M to $50M,1923-01-01,year,,https://www.linkedin.com/company/contex-as/
Vista Projects,https://www.crunchbase.com/organization/vista-projects,251-500,Active,https://www.vistaprojects.com,adam.singfield@vistaprojects.com,403-258-4085,,,,,,,,,"Design, Energy, Information Technology, Manufacturing, Natural Resources, Science and Engineering, Software, Sustainability","Biomass Energy, Business Information Systems, CAD, Chemical, Chemical Engineering, Civil Engineering, Clean Energy, Industrial Engineering, Renewable Energy, Software",0,11,,Common metals and their alloys; ores,,,,,,"Calgary, Alberta, Canada",$10M to $50M,1985-06-01,day,,https://www.linkedin.com/company/vista-projects
Optimal-EV,https://www.crunchbase.com/organization/optimal-ev,51-100,Active,https://www.optimal-ev.com,sales@optimal-ev.com,+ 1 734 414 7933,,,,,,,,,"Design, Manufacturing, Software, Transportation","Automotive, CAD, Electric Vehicle, Manufacturing, Product Design",0,0,,Vehicles,,,,,,"Plymouth, Minnesota, United States",Less than $1M,1986-01-01,year,,https://www.linkedin.com/company/optimal-ev
DOCOsoft,https://www.crunchbase.com/organization/docosoft,51-100,Active,http://www.docosoft.com,information@docosoft.com,+353 01 716 5750,,,,,,,,,"Design, Financial Services, Information Technology, Software","CAD, Document Management, Finance, Financial Services, InsurTech, Software",,,,,,,,,,"Dublin, Dublin, Ireland",$1M to $10M,1997-01-01,year,,http://www.linkedin.com/company/docosoft
FRAMECAD,https://www.crunchbase.com/organization/framecad,51-100,Active,https://www.framecad.com/,info@framecad.com,64-9-377-6640,,,,,,,,,"Design, Manufacturing, Real Estate, Software","CAD, Construction, Manufacturing, Software",1,16,Mechanical Metal-Working Without Essentially Removing Material,Scientific and technological services,,,,,,"Auckland, Auckland, New Zealand",$10M to $50M,1987-01-01,day,,https://www.linkedin.com/company/framecad-limited/
iT8,https://www.crunchbase.com/organization/it8,101-250,Active,https://www.it8-e.com,info@it8-e.com,34 96 179 50 55,,,,,,,,,"Design, Hardware, Science and Engineering, Software, Sustainability, Transportation","Automotive, CAD, Mechanical Design, Software Engineering, Sustainability",0,2,,Building; repairs,552847,USD,552847,,,"Almusafes, Comunidad Valenciana, Spain",$1M to $10M,2004-01-01,year,,https://www.linkedin.com/company/it8
ARi Global Solutions,https://www.crunchbase.com/organization/ari-global-solutions,501-1000,Active,https://www.ariglobalsolutions.com/,info@ariglobalsolutions.com,1-309-691-2533,,,,,,,,,"Design, Manufacturing, Science and Engineering, Software","CAD, Industrial Engineering, Manufacturing, Mechanical Engineering, Software",,,,,1600564,USD,1600564,,,"East Peoria, Illinois, United States",$50M to $100M,2001-01-01,year,,https://www.linkedin.com/company/ariglobalsolutions
Raymond of New Jersey,https://www.crunchbase.com/organization/raymond-of-new-jersey,101-250,Active,https://www.raymond-nj.com,info@raymond-nj.com,+1 908 624 9570,,,,,,,,,"Commerce and Shopping, Design, Education, Professional Services, Software","CAD, Consulting, Rental, Training",,,,,534434,USD,534434,,,"Union, New Jersey, United States",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/raymond-of-new-jersey-hr
Graebert,https://www.crunchbase.com/organization/graebert,51-100,Active,https://www.graebert.com/,,49-30-896-903-89,,,,,,,,,"Data and Analytics, Design, Software","CAD, Market Research",,,,,3107438,USD,3107438,,,"Berlin, Berlin, Germany",,1977-01-01,day,,https://www.linkedin.com/company/graebert-gmbh/?originalSubdomain=de
ICOM Mechanical Inc.,https://www.crunchbase.com/organization/icom-mechanical-inc,251-500,Active,http://www.icominc.com,customercare@icominc.com,14082924968,,,,,,,,,"Administrative Services, Design, Energy, Other, Real Estate, Software, Sustainability","CAD, Commercial Real Estate, Construction, Energy Efficiency, Green Building, Heating, Ventilation, and Air Conditioning (HVAC), Project Management, Property Management",0,5,,Scientific and technological services,1900924,USD,1900924,,,"San Jose, California, United States",$10M to $50M,1981-06-16,day,,http://www.linkedin.com/company/icom-mechanical
Centre for Computational Technologies Pvt Ltd,https://www.crunchbase.com/organization/centre-for-computational-technologies,101-250,Active,http://www.cctech.co.in/,info@cctech.co.in,+917447477868 ,,,,,,,,,"Design, Energy, Internet Services, Professional Services, Software","CAD, Cloud Computing, Consulting, Energy, Simulation, Software",,,,,,,,,,"Pune, Maharashtra, India",,2006-04-26,day,,https://www.linkedin.com/company/centre-for-compuational-technologies-cctech
Zuru Tech,https://www.crunchbase.com/organization/zuru-tech,51-100,Active,https://zuru.tech,india@zuru.tech,91-81288-64506,,,,,,,,,"Design, Information Technology, Real Estate, Software","Architecture, CAD, Information Technology, Software",,,,,,,,,,"Ahmedabad, Gujarat, India",$1M to $10M,2017-01-01,year,,https://www.linkedin.com/company/zuru-tech-india-pvt-ltd
International TechneGroup,https://www.crunchbase.com/organization/international-technegroup,101-250,Active,http://www.iti-global.com/company,info@iti-global.com,+4401954234300,,,,,,,,,"Consumer Electronics, Design, Hardware, Software","CAD, Computer, Software",0,4,,Scientific and electric apparatus and instruments,2716499,USD,2716499,,,"Milford, Ohio, United States",$10M to $50M,1983-01-01,year,,https://www.linkedin.com/company-beta/620782/
National Technologies,https://www.crunchbase.com/organization/national-technologies-262f,51-100,Active,https://www.nationaltechnologies.com,info@nationaltechnologies.com.pk,+1 414 571 1000,,,,,,,,,"Design, Manufacturing, Software","CAD, Industrial, Manufacturing, Product Design",,,,,307050,USD,307050,,,"Oak Creek, Wisconsin, United States",,1959-01-01,month,,https://www.linkedin.com/company/national-technologies
Exactal,https://www.crunchbase.com/organization/exactal,101-250,Closed,https://www.exactal.com/,,+852 5804 4622,,,,,,,,,"Design, Real Estate, Software","CAD, Real Estate, Software",,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,2003-10-01,month,,https://www.linkedin.com/company/exactal/
cards PLM Solutions,https://www.crunchbase.com/organization/cards-plm-solutions,51-100,Active,https://www.cardsplmsolutions.com,info@cardsplmsolutions.com,+31 499 371990,,,,,,,,,"Design, Information Technology, Manufacturing, Software","CAD, Information Technology, Manufacturing, Software",,,,,251517,USD,251517,,,"Best, Noord-Brabant, The Netherlands",$1M to $10M,1999-01-01,year,Holland Capital,https://www.linkedin.com/company/cards-plm-solutions
Opulent,https://www.crunchbase.com/organization/opulent,501-1000,Active,https://www.opulent-group.com,sales@opulent-group.com,+65 6749 8188,,,,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing, Software, Transportation","Automotive, CAD, Electronics, Manufacturing",0,10,,Scientific and electric apparatus and instruments,,,,,,"Midview City, Central Region, Singapore",$100M to $500M,2002-01-01,year,,https://www.linkedin.com/company/opulent
QBuild Software,https://www.crunchbase.com/organization/qbuild-software,51-100,Active,https://www.qbuildsoftware.com/,info@QBuildSoftware.com,+1 905 479 7811 ,,,,,,,,,"Design, Manufacturing, Science and Engineering, Software","CAD, Enterprise Resource Planning (ERP), Industrial Automation, Manufacturing, Software",0,2,,Scientific and electric apparatus and instruments,,,,,,"Markham, Ontario, Canada",,2002-01-01,year,,https://www.linkedin.com/company/qbuild-software/
SEMA,https://www.crunchbase.com/organization/sema-88f6,51-100,Active,https://www.sema-soft.de,info@sema-soft.de,+49 8304 939 0,,,,,,,,,"Design, Hardware, Information Technology, Software","3D Technology, CAD, Information Technology, Productivity Tools, Software",0,3,,Scientific and electric apparatus and instruments,325857,USD,325857,,,"Wildpoldsried, Bayern, Germany",$1M to $10M,1984-01-01,year,,https://www.linkedin.com/company/sema-3d-cad-cam-software
Cimatron,https://www.crunchbase.com/organization/cimatron,101-250,Active,http://www.cimatron.com/,info@cimatron.com,972 7 3237 0237,,,,,,,,,"Design, Manufacturing, Software","CAD, Manufacturing, Software",,,,,,,,,,"Kefar Shmuel, HaMerkaz, Israel",,1982-01-01,year,,http://www.linkedin.com/company/cimatron
